63,random graphs/ratio_d3/r1.5k24n16/graph13.lgbin,2609,11,8,9,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 2, 2, 0, 1, 1, 1, 1, 2, 2, 0, 0, 0, 1, 2, 1, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 2, 2, 0, 2, 1, 1, 2, 1, 2, 0, 2, 2, 2, 1, 2, 2, 1, 0, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 1, 2, 0, 2, 1, 2, 1, 1, 2, 0, 1, 1, 1, 0, 1, 1, 2, 0, 1, 1, 0, 2, 1, 0, 1, 0, 1, 1, 1, 2, 1, 2, 0, 3, 1, 1, 2, 2, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 2, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 0, 2, 3, 2, 1, 1, 3, 1, 2, 1, 2, 2, 3, 1, 1, 1, 2, 1, 1, 1, 0, 0, 2, 1, 0, 2, 1, 2, 1, 1, 2, 3, 2, 2, 0, 1, 2, 1, 0, 2, 0, 0, 0, 1, 1, 2, 2, 2, 2, 3, 2, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 3, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]"
64,random graphs/ratio_d3/r1.5k24n16/graph14.lgbin,2609,192,16,23,"[1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 0, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 0, 2, 1, 1, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 4, 0, 1, 2, 1, 2, 1, 0, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 3, 2, 4, 2, 2, 2, 4, 1, 4, 2, 2, 5, 2, 2, 2, 1, 2, 1, 2, 3, 2, 3, 6, 1, 1, 0, 2, 2, 2, 3, 1, 2, 6, 3, 4, 3, 2, 4, 3, 2, 5, 4, 5, 3, 2, 2, 4, 3, 4, 1, 2, 2, 3, 2, 2, 2, 2, 3, 2, 0, 4, 4, 3, 1, 3, 3, 3, 1, 3, 2, 1, 3, 3, 4, 1, 2, 1, 4, 0, 4, 0, 4, 3, 3, 0, 3, 6, 4, 3, 2, 4, 1, 1, 1, 1, 0, 1, 2, 3, 2, 2, 1, 1, 1, 0, 1, 5, 0, 4, 1, 1, 3, 2, 3, 5, 3, 3, 3, 1, 1, 0, 3, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 1, 3, 1, 3, 1, 2, 1, 2, 2, 0, 1, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 3, 1, 2, 5, 2, 2, 2, 3, 2, 3, 3, 3, 4, 4, 1, 1, 2, 1, 2, 2, 1, 2, 4, 1, 3, 1, 0, 5, 2, 2, 2, 1, 2, 1, 3, 1, 2, 0, 1, 0, 0, 1, 4, 1, 1, 0, 3, 0, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 0, 2, 2, 2, 3, 0, 4, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 2, 2, 3, 1, 1, 1, 1, 1, 2, 4, 1, 4, 1, 1, 0, 2, 1, 1, 1, 0, 1, 1, 3, 0, 1, 1, 1, 2, 1, 1, 3, 3, 1, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 2, 1, 0, 0, 0, 1, 2, 1, 2, 1, 2, 0]"
65,random graphs/ratio_d3/r1.5k24n16/graph15.lgbin,2609,135,14,23,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 0, 2, 3, 3, 0, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 0, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1, 2, 2, 0, 3, 2, 1, 2, 3, 5, 1, 2, 2, 2, 4, 0, 4, 1, 2, 2, 1, 3, 2, 1, 1, 1, 4, 3, 3, 2, 0, 1, 1, 1, 1, 4, 3, 2, 1, 1, 3, 2, 0, 1, 1, 2, 1, 2, 4, 1, 2, 2, 1, 0, 3, 3, 1, 0, 1, 1, 2, 1, 3, 1, 1, 1, 2, 1, 4, 1, 3, 1, 0, 2, 2, 0, 2, 2, 2, 2, 2, 1, 4, 3, 3, 1, 3, 0, 3, 2, 2, 0, 1, 0, 1, 4, 3, 2, 2, 1, 2, 2, 2, 2, 0, 3, 0, 4, 0, 3, 3, 1, 1, 3, 2, 2, 2, 0, 2, 3, 1, 4, 3, 2, 2, 1, 2, 1, 3, 2, 4, 0, 1, 0, 3, 2, 3, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 0, 1, 1, 2, 0, 1, 4, 1, 3, 2, 2, 3, 1, 2, 1, 2, 1, 2, 3, 2, 1, 2, 1, 1, 3, 1, 1, 3, 1, 3, 4, 2, 2, 2, 2, 1, 2, 2, 1, 2, 1, 1, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 0, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 0, 0, 2, 3, 1, 3, 1, 4, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 3, 0, 2, 2, 1, 1, 4, 2, 5, 1, 3, 3, 3, 3, 4, 1, 1, 1, 3, 0, 2, 1, 4, 1, 4, 2, 3, 3, 0, 1, 1, 3, 2, 2, 1, 2, 1, 1, 1, 2, 4, 0, 3, 1, 3, 0, 0, 2, 3, 1, 1, 1, 1, 1, 1, 2, 1, 2, 0, 2, 1, 1]"
66,random graphs/ratio_d3/r1.5k24n16/graph16.lgbin,2609,140,17,27,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 4, 2, 1, 1, 2, 1, 4, 1, 1, 2, 1, 0, 1, 4, 1, 1, 2, 2, 0, 1, 2, 2, 2, 1, 2, 3, 1, 2, 3, 4, 3, 1, 1, 3, 1, 5, 2, 3, 2, 4, 3, 1, 2, 2, 6, 4, 3, 2, 3, 2, 4, 1, 2, 4, 3, 3, 0, 2, 4, 1, 1, 3, 2, 0, 4, 1, 3, 1, 0, 2, 3, 2, 3, 5, 4, 3, 3, 2, 4, 1, 2, 4, 4, 4, 5, 3, 9, 1, 4, 3, 6, 1, 4, 1, 4, 2, 2, 3, 1, 7, 1, 3, 2, 3, 2, 5, 5, 1, 7, 5, 3, 6, 3, 0, 6, 0, 8, 1, 2, 4, 5, 0, 1, 4, 2, 2, 4, 1, 2, 1, 3, 3, 0, 1, 0, 4, 2, 4, 3, 1, 0, 1, 4, 0, 2, 1, 3, 3, 1, 3, 3, 3, 5, 2, 3, 1, 3, 4, 2, 3, 1, 1, 1, 1, 2, 2, 3, 3, 2, 4, 3, 1, 4, 1, 3, 1, 4, 1, 2, 2, 4, 2, 2, 4, 6, 2, 1, 3, 1, 3, 2, 0, 3, 2, 1, 3, 5, 2, 3, 3, 0, 3, 2, 1, 1, 2, 2, 3, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 1, 2, 2, 4, 1, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 2, 2, 1, 2, 0, 1, 2, 2, 2, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 2, 1, 2, 0, 3, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 0, 1, 2, 1, 2, 3, 1, 2, 1, 2, 2, 1, 1, 1, 0, 2, 1, 1, 2, 1, 2, 2, 2, 1, 3, 1, 1, 2, 1, 2, 2, 3, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]"
67,random graphs/ratio_d3/r1.5k24n16/graph17.lgbin,2609,169,15,24,"[3, 1, 2, 1, 0, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 3, 3, 1, 2, 3, 1, 1, 3, 1, 2, 0, 3, 1, 3, 1, 2, 2, 1, 0, 0, 2, 1, 3, 2, 0, 3, 2, 0, 2, 1, 3, 3, 2, 1, 3, 1, 3, 1, 1, 0, 0, 3, 2, 1, 2, 2, 1, 1, 2, 1, 1, 0, 2, 3, 2, 1, 1, 2, 1, 3, 1, 4, 2, 1, 1, 1, 3, 3, 3, 3, 2, 2, 2, 3, 2, 2, 1, 4, 2, 0, 3, 3, 1, 3, 2, 2, 0, 2, 2, 4, 2, 0, 1, 5, 3, 3, 4, 3, 1, 2, 3, 2, 3, 4, 2, 5, 1, 3, 3, 2, 1, 2, 2, 4, 2, 1, 1, 2, 1, 3, 0, 2, 1, 2, 1, 2, 3, 2, 2, 5, 2, 1, 2, 2, 1, 3, 3, 3, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 0, 2, 3, 1, 1, 1, 4, 3, 2, 2, 3, 1, 2, 2, 1, 0, 1, 1, 2, 3, 2, 1, 2, 1, 3, 1, 1, 2, 2, 1, 2, 2, 0, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 3, 2, 1, 2, 0, 1, 1, 1, 2, 2, 2, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 3, 2, 2, 0, 2, 1, 2, 1, 2, 1, 0, 1, 1, 1, 2, 0, 2, 2, 0, 1, 0, 2, 2, 1, 0, 1, 1, 0, 1, 2, 3, 2, 1, 1, 0, 2, 1, 2, 0, 1, 3, 0, 0, 2, 1, 2, 2, 1, 4, 3, 3, 2, 2, 5, 5, 3, 5, 4, 4, 1, 5, 3, 3, 2, 3, 5, 2, 4, 5, 4, 2, 2, 3, 1, 0, 2, 3, 1, 3, 3, 4, 4, 2, 2, 2, 2, 2, 2, 2, 0, 4, 1, 1, 2, 2, 1, 3, 3, 4, 0, 1, 1, 0, 3, 4, 1, 2, 1, 1, 0]"
68,random graphs/ratio_d3/r1.5k24n16/graph18.lgbin,2609,214,16,26,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 1, 1, 1, 0, 0, 1, 1, 0, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 0, 1, 0, 2, 2, 2, 2, 1, 2, 0, 2, 3, 1, 1, 0, 1, 1, 3, 1, 1, 0, 1, 1, 2, 1, 1, 1, 2, 1, 1, 0, 2, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 2, 1, 1, 0, 0, 1, 1, 2, 4, 2, 3, 2, 2, 2, 1, 1, 3, 3, 2, 2, 1, 1, 4, 1, 2, 2, 5, 2, 2, 3, 2, 2, 4, 3, 0, 2, 1, 1, 3, 6, 1, 1, 2, 2, 3, 3, 2, 3, 1, 2, 2, 1, 3, 2, 3, 3, 4, 1, 1, 3, 2, 3, 3, 3, 3, 3, 2, 3, 2, 1, 1, 1, 2, 3, 2, 2, 3, 3, 1, 1, 2, 3, 2, 3, 2, 2, 1, 2, 1, 3, 4, 3, 3, 1, 3, 3, 1, 4, 3, 2, 1, 2, 2, 3, 2, 1, 3, 4, 3, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 3, 1, 2, 3, 4, 3, 1, 4, 1, 0, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 0, 1, 0, 1, 3, 5, 0, 4, 0, 0, 4, 3, 4, 2, 0, 2, 3, 2, 1, 4, 2, 1, 1, 3, 3, 2, 2, 2, 5, 1, 0, 3, 2, 3, 2, 4, 1, 2, 3, 2, 2, 3, 1, 3, 4, 1, 6, 3, 4, 4, 2, 4, 0, 3, 3, 2, 2, 5, 1, 3, 1, 2, 2, 1, 2, 1, 3, 3, 3, 3, 3, 3, 1, 3, 3, 5, 2, 3, 2, 4, 2, 3, 2, 1, 3, 2, 2, 3, 1, 0, 3, 2, 5, 3, 2, 2, 1, 3, 3, 0, 2, 3, 3, 3, 2, 1, 1, 3, 2, 2, 1, 1, 3, 5, 2, 2, 3, 3, 2, 2, 1, 1, 2, 2, 2, 0, 2, 3, 1, 2, 1, 3, 2, 1, 2, 1, 0, 1, 1, 0, 1, 1]"
69,random graphs/ratio_d3/r1.5k24n16/graph19.lgbin,2609,155,19,27,"[0, 2, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 2, 2, 2, 2, 1, 2, 2, 1, 1, 1, 0, 2, 2, 2, 2, 0, 2, 1, 1, 4, 1, 0, 2, 0, 1, 2, 2, 1, 1, 2, 2, 2, 0, 1, 3, 1, 2, 3, 2, 2, 4, 1, 2, 3, 1, 2, 2, 2, 2, 0, 0, 2, 2, 3, 1, 1, 2, 0, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 1, 0, 1, 2, 1, 3, 2, 2, 1, 0, 4, 2, 4, 4, 0, 1, 0, 1, 1, 2, 3, 2, 0, 0, 3, 2, 2, 1, 2, 1, 1, 3, 0, 3, 3, 3, 1, 3, 1, 3, 1, 2, 3, 1, 0, 3, 0, 0, 3, 1, 2, 2, 2, 3, 4, 3, 1, 2, 2, 3, 2, 4, 1, 3, 1, 3, 1, 1, 2, 2, 1, 2, 1, 1, 0, 2, 1, 2, 2, 2, 2, 1, 0, 2, 4, 2, 2, 1, 1, 1, 3, 3, 3, 2, 2, 3, 1, 1, 4, 1, 2, 4, 1, 1, 1, 1, 2, 1, 2, 1, 3, 1, 1, 4, 3, 5, 4, 3, 3, 5, 1, 1, 2, 1, 4, 0, 2, 0, 4, 3, 6, 1, 2, 2, 4, 3, 4, 3, 2, 5, 2, 4, 2, 1, 2, 1, 3, 5, 3, 3, 2, 4, 3, 1, 3, 1, 1, 3, 1, 4, 1, 1, 1, 3, 4, 2, 2, 1, 3, 3, 2, 1, 2, 0, 2, 1, 5, 2, 3, 1, 3, 2, 1, 1, 1, 4, 0, 3, 0, 2, 2, 1, 2, 2, 2, 1, 1, 1, 0, 1, 0, 1, 1, 5, 2, 4, 1, 3, 1, 2, 3, 4, 3, 1, 4, 4, 2, 4, 1, 1, 2, 6, 3, 1, 3, 6, 5, 4, 2, 1, 2, 5, 3, 4, 2, 1, 4, 5, 6, 3, 5, 5, 3, 1, 0, 5, 3, 3, 3, 2, 1, 4, 3, 2, 4, 4, 3, 4, 2, 2, 1, 5, 2, 3, 1, 2, 4, 2, 2, 2, 2, 3]"
70,random graphs/ratio_d3/r1.5k24n16/graph20.lgbin,2609,83,13,19,"[2, 1, 2, 1, 2, 0, 1, 0, 1, 1, 2, 1, 1, 2, 2, 2, 1, 2, 3, 3, 2, 0, 1, 1, 1, 1, 4, 1, 2, 2, 1, 3, 2, 1, 3, 1, 2, 1, 2, 3, 2, 2, 3, 0, 1, 3, 2, 1, 3, 2, 3, 4, 1, 2, 2, 1, 1, 0, 1, 3, 1, 0, 3, 2, 0, 2, 1, 1, 2, 1, 1, 0, 1, 2, 3, 0, 1, 3, 1, 0, 3, 1, 3, 0, 2, 2, 2, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 0, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 2, 2, 1, 0, 0, 2, 2, 3, 1, 2, 1, 1, 0, 1, 2, 0, 0, 1, 1, 1, 2, 1, 1, 0, 2, 0, 0, 2, 1, 1, 3, 2, 1, 1, 0, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 0, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 1, 2, 0, 1, 1, 1, 2, 3, 2, 2, 2, 1, 4, 1, 1, 1, 1, 2, 3, 2, 1, 2, 1, 1, 1, 3, 1, 2, 2, 3, 1, 2, 1, 2, 1, 2, 2, 3, 2, 1, 2, 3, 2, 1, 2, 0, 1, 3, 2, 3, 2, 2, 2, 2, 2, 1, 0, 1, 1, 3, 3, 4, 0, 1, 3, 0, 3, 3, 0, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 3, 1, 5, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 4, 2, 4, 2, 4, 3, 3, 3, 2, 2, 2, 1, 1, 3, 3, 2, 2, 2, 1, 2, 3, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 0, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 0, 2, 0, 1]"
71,random graphs/ratio_d3/r1.5k24n16/graph21.lgbin,2609,75,13,21,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 3, 1, 1, 3, 1, 2, 3, 3, 2, 1, 0, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 1, 3, 3, 2, 2, 2, 4, 2, 4, 5, 3, 2, 3, 2, 3, 3, 4, 5, 2, 2, 1, 2, 4, 1, 3, 3, 2, 3, 6, 1, 1, 2, 2, 0, 2, 2, 4, 2, 5, 1, 2, 4, 2, 2, 3, 5, 4, 2, 2, 0, 2, 2, 4, 3, 1, 1, 2, 2, 4, 4, 1, 4, 3, 2, 2, 2, 3, 2, 3, 3, 3, 4, 3, 2, 2, 3, 2, 0, 3, 3, 1, 2, 2, 1, 2, 3, 3, 0, 4, 0, 4, 2, 6, 2, 1, 2, 3, 0, 2, 2, 4, 2, 3, 2, 0, 1, 2, 1, 2, 3, 1, 1, 3, 2, 3, 1, 2, 2, 0, 2, 2, 2, 2, 2, 4, 2, 2, 3, 0, 1, 2, 1, 2, 3, 3, 2, 3, 2, 3, 3, 3, 2, 1, 0, 1, 2, 2, 1, 1, 3, 2, 2, 4, 2, 2, 3, 2, 3, 2, 1, 2, 1, 1, 1, 2, 1, 3, 1, 3, 2, 2, 4, 2, 0, 2, 1, 1, 2, 1, 2, 2, 2, 1, 0, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 3, 3, 2, 1, 0, 1, 2, 3, 1, 0, 2, 1, 2, 1, 4, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 2, 2, 2, 1, 1, 1, 1, 1, 3, 1, 1, 0, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 0, 2, 1, 1, 2, 1, 1, 0, 0, 0, 2, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1]"
72,random graphs/ratio_d3/r1.5k24n16/graph22.lgbin,2609,207,12,21,"[1, 2, 1, 2, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 2, 2, 2, 2, 2, 2, 1, 0, 2, 1, 1, 2, 3, 0, 3, 3, 3, 1, 1, 2, 3, 2, 2, 1, 3, 1, 3, 1, 0, 1, 1, 2, 2, 1, 0, 3, 1, 1, 3, 1, 2, 1, 3, 2, 2, 1, 2, 2, 2, 2, 2, 2, 0, 3, 0, 2, 1, 2, 2, 1, 1, 0, 2, 3, 1, 1, 1, 0, 2, 1, 3, 1, 2, 5, 1, 2, 2, 2, 2, 2, 3, 1, 2, 2, 0, 2, 1, 2, 2, 3, 3, 1, 2, 2, 1, 0, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2, 3, 0, 1, 3, 1, 1, 2, 1, 3, 0, 1, 0, 1, 1, 2, 1, 2, 4, 3, 2, 1, 2, 1, 1, 2, 1, 0, 1, 1, 1, 2, 0, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 1, 2, 2, 1, 2, 1, 2, 0, 1, 2, 1, 2, 0, 1, 1, 0, 1, 1, 0, 2, 0, 0, 1, 2, 2, 2, 2, 2, 0, 2, 2, 1, 2, 3, 0, 2, 1, 4, 3, 4, 1, 3, 3, 1, 2, 4, 2, 3, 1, 2, 4, 2, 1, 2, 1, 2, 3, 2, 1, 2, 2, 1, 3, 0, 2, 2, 3, 3, 4, 2, 3, 1, 4, 1, 2, 4, 2, 4, 2, 2, 1, 0, 1, 3, 4, 2, 3, 4, 1, 0, 3, 2, 4, 3, 3, 1, 2, 1, 1, 1, 3, 1, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 3, 1, 3, 1, 2, 2, 1, 1, 1, 1, 3, 2, 1, 3, 3, 2, 2, 1, 0, 0, 1, 2, 2, 2, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]"
