GraphSize,CVcalc,AvgOptsPerMin,TargetOptsPerMin
r1.5k12n8,1377,117.09925363952723,10
r1.5k18n12,2703,35.51824478971704,10
r1.5k24n16,1938,63.6828251255626,10
r1.5k12n8,2031,20.94002388721192,10
r1.5k18n12,1127,366.59857150044684,10
r1.5k30n20,2053,55.56837349597123,10
r1.5k36n24,2381,27.280677829947944,10
r1.5k24n16,2948,7.911728596146489,10
r1.5k12n8,1733,51.8103807358858,10
r1.5k18n12,2085,109.32067108213838,10
r1.5k30n20,2239,39.119911176941315,10
r1.5k24n16,1344,236.23479810525228,10
r1.5k12n8,3046,15.862176645230218,10
r1.5k36n24,1187,46.78736670886435,10
r1.5k18n12,4054,3.9372303934238624,10
r1.5k30n20,2785,14.265861976087692,10
r1.5k24n16,2443,25.340616697421154,10
r1.5k12n8,5585,15.955746401144916,10
r1.5k18n12,3378,18.572475361498,10
r1.5k36n24,2160,32.70500564767734,10
r1.5k30n20,4177,1.6540076754350088,10
r1.5k24n16,2695,16.834005515275116,10
r1.5k12n8,10916,15.99168553133126,10
r1.5k18n12,3716,8.200717473506746,10
r1.5k30n20,3481,2.587407545035961,10
r1.5k24n16,2821,12.239881273352438,10
r1.5k36n24,3571,2.5813536886840427,10
r1.5k12n8,21706,15.996501185248295,10
r1.5k18n12,3547,13.301511071622679,10
r1.5k30n20,3133,6.291201865707012,10
r1.5k24n16,2884,8.483419224103034,10
r1.5k12n8,43349,16.034079948825802,10
r1.5k18n12,3631,11.325062182217708,10
r1.5k36n24,2976,3.1903831598626926,10
r1.5k24n16,2852,7.422086779865895,10
r1.5k30n20,2959,9.035974681178956,10
r1.5k12n8,86666,15.954179875673073,10
r1.5k18n12,3673,11.385334043367537,10
r1.5k36n24,2678,16.18922489185416,10
r1.5k24n16,2836,9.657353689084703,10
r1.5k12n8,173317,15.997065909728965,10
r1.5k30n20,2872,10.551488123963654,10
r1.5k18n12,3694,9.625584027089937,10
r1.5k24n16,2828,8.990670087092962,10
r1.5k36n24,2827,11.634645546299206,10
r1.5k12n8,346626,15.956865797300779,10
r1.5k30n20,2915,11.969179811850346,10
r1.5k18n12,3683,10.24105425342622,10
r1.5k24n16,2824,9.326148311474965,10
r1.5k12n8,693249,15.75284400803621,10
r1.5k18n12,3688,10.063645389396218,10
r1.5k30n20,2937,9.79677108958776,10
r1.5k36n24,2901,9.408347318501331,10
r1.5k24n16,2822,11.203384796675271,10
r1.5k30n20,2926,8.523263203323665,10
r1.5k36n24,2864,11.310136293763849,10
r1.5k30n20,2920,7.655779790789651,10
r1.5k36n24,2882,14.349053149982677,10
r1.5k12n8,2459,13.446558653997538,50
r1.5k18n12,1242,284.01996552579374,50
r1.5k36n24,2891,10.02136841604633,10
r1.5k24n16,2266,35.828139594577735,50
r1.5k30n20,1005,100.19854689727742,50
r1.5k12n8,1457,82.28384650978805,50
r1.5k18n12,2566,44.33153631009846,50
r1.5k36n24,2410,23.41452020011357,50
r1.5k36n24,2896,9.20850893953567,10
r1.5k24n16,2920,7.944625410437891,50
r1.5k30n20,2270,36.696184449144596,50
r1.5k12n8,2575,13.487770839766787,50
r1.5k18n12,2089,102.73810103797368,50
r1.5k36n24,1215,41.344988518079006,50
r1.5k24n16,2340,23.720992722922833,50
r1.5k12n8,1958,23.695439855640664,50
r1.5k30n20,2409,25.8000101762798,50
r1.5k18n12,2327,70.52847478008503,50
r1.5k24n16,1133,288.5809020477942,50
r1.5k36n24,2181,28.927421461810543,50
r1.5k12n8,1707,52.12130126492614,50
r1.5k18n12,2446,54.12667929480872,50
r1.5k30n20,1637,86.68169199099336,50
r1.5k24n16,1699,135.78899446282233,50
r1.5k12n8,1832,31.47602929965089,50
r1.5k18n12,2506,52.63054820452287,50
r1.5k30n20,1953,57.18631085000601,50
r1.5k36n24,607,47.52153376289884,50
r1.5k24n16,1982,55.10513564343861,50
r1.5k12n8,1769,45.65624111477892,50
r1.5k18n12,2536,46.828670055263636,50
r1.5k30n20,2111,40.407032367264605,50
r1.5k36n24,303,46.63970523090666,50
r1.5k24n16,2124,44.69337270640655,50
r1.5k12n8,1738,41.81960618318957,50
