GraphSize,CVcalc,AvgOptsPerMin,TargetOptsPerMin
r1.5k12n8,2907,15.91944509120169,10
r1.5k18n12,2754,55.34255809590959,10
r1.5k24n16,2247,52.490291375019616,10
r1.5k12n8,1105,283.7740808819593,10
r1.5k30n20,1707,90.28512701630652,10
r1.5k18n12,1974,147.8929385747711,10
r1.5k36n24,2823,27.540175274948915,10
r1.5k24n16,2098,74.41159464563766,10
r1.5k12n8,1930,28.34528787288869,10
r1.5k30n20,1578,99.38048500063209,10
r1.5k18n12,2252,93.5834018694508,10
r1.5k24n16,2474,32.144858659103456,10
r1.5k36n24,2523,30.252277294394446,10
r1.5k12n8,4360,15.991866167933463,10
r1.5k30n20,2987,14.940379053780708,10
r1.5k18n12,4131,2.047285125045666,10
r1.5k24n16,3711,2.5771473341998457,10
r1.5k12n8,7994,15.961165229283594,10
r1.5k36n24,1663,45.89655482617411,10
r1.5k18n12,3442,20.01319577263524,10
r1.5k30n20,4480,0.6010813591306279,10
r1.5k24n16,3092,13.142028901419607,10
r1.5k12n8,15625,16.001488085547397,10
r1.5k18n12,3786,10.83829496518793,10
r1.5k30n20,3733,3.253011346283396,10
r1.5k36n24,4234,0.9269456514210368,10
r1.5k24n16,3401,5.125579100806687,10
r1.5k12n8,31068,15.995470197653797,10
r1.5k18n12,3958,5.675064650745508,10
r1.5k30n20,3360,10.697019456156596,10
r1.5k24n16,3246,6.075542322294515,10
r1.5k36n24,3528,7.27789179003864,10
r1.5k12n8,62046,15.96101505375295,10
r1.5k18n12,3872,7.421006220837252,10
r1.5k30n20,3546,8.61371714300147,10
r1.5k24n16,3169,10.102831290198415,10
r1.5k12n8,124047,15.999091325516375,10
r1.5k36n24,3175,18.450479715144425,10
r1.5k18n12,3829,8.102509530988513,10
r1.5k30n20,3453,5.740427321060953,10
r1.5k24n16,3207,7.130496378489656,10
r1.5k12n8,248071,15.987727288631001,10
r1.5k18n12,3807,9.006623387756065,10
r1.5k36n24,3351,8.505360764926229,10
r1.5k24n16,3188,5.530300448485027,10
r1.5k30n20,3406,3.3828028512829413,10
r1.5k12n8,496131,16.042003706847673,10
r1.5k18n12,3796,9.16981667708091,10
r1.5k24n16,3178,9.079847480451813,10
r1.5k36n24,3263,5.898399070571469,10
r1.5k30n20,3383,11.689056110348854,10
r1.5k12n8,992257,16.24313669925204,10
r1.5k18n12,3791,9.292958303787074,10
r1.5k24n16,3173,6.989165786806635,10
r1.5k30n20,3394,7.182343006970031,10
r1.5k36n24,3219,13.911729352944558,10
r1.5k30n20,3388,3.902997261761693,10
r1.5k36n24,3241,12.31148177164015,10
r1.5k36n24,3252,13.370481963327375,10
r1.5k12n8,2523,14.902142985330844,50
r1.5k18n12,1313,336.9886572874815,50
r1.5k24n16,2169,62.88948987691508,50
r1.5k36n24,3257,13.723787653066537,10
r1.5k30n20,1369,102.86057857599785,50
r1.5k12n8,1251,153.91612167325985,50
r1.5k18n12,2606,66.06901059318298,50
r1.5k24n16,2627,20.470571296001054,50
r1.5k36n24,2237,37.491263418395896,50
r1.5k30n20,2479,32.65471774497797,50
r1.5k12n8,2937,15.548223208669787,50
r1.5k18n12,1824,174.44753203145106,50
r1.5k24n16,2320,47.5811999757668,50
r1.5k36n24,1242,42.51775880192359,50
r1.5k12n8,1887,32.242554257871724,50
r1.5k30n20,2470,53.18283363553883,50
r1.5k18n12,3909,6.892519240860176,50
r1.5k24n16,2244,59.697820581726,50
r1.5k12n8,1569,66.98335865557912,50
r1.5k36n24,2069,36.19255709042124,50
r1.5k30n20,2474,51.04455521705826,50
r1.5k18n12,3257,25.48350528275535,50
r1.5k24n16,2282,43.86068984112528,50
r1.5k12n8,1728,47.48862701470556,50
r1.5k18n12,2931,41.6341290857885,50
r1.5k30n20,2476,50.919596385209246,50
r1.5k24n16,2263,49.053292829812925,50
r1.5k36n24,621,40.7597646583648,50
r1.5k12n8,1648,58.22342768059595,50
r1.5k18n12,2768,50.08623499827936,50
r1.5k30n20,2477,43.09281312788824,50
r1.5k24n16,2253,53.995630650511565,50
r1.5k36n24,310,42.212460824422365,50
r1.5k12n8,1688,52.42962568149581,50
r1.5k18n12,2849,50.821946196899766,50
r1.5k30n20,2476,30.826987128397672,50
r1.5k24n16,2258,55.639784048796855,50
r1.5k12n8,1708,52.33890680313647,50
r1.5k18n12,2890,47.04603342538034,50
r1.5k36n24,155,43.45430908321215,50
r1.5k24n16,2260,51.42787549748584,50
r1.5k30n20,2476,40.856914127204654,50
r1.5k12n8,1718,50.51532062462452,50
r1.5k18n12,2869,46.842091812277985,50
r1.5k24n16,2261,47.38239094925475,50
r1.5k36n24,77,46.94728612984765,50
r1.5k30n20,2476,36.342267323506256,50
r1.5k12n8,1723,45.631165637901354,50
r1.5k18n12,2859,46.87714222376432,50
r1.5k24n16,2260,41.594278531234025,50
r1.5k30n20,2476,43.27099642100525,50
r1.5k36n24,38,53.311092589329476,50
r1.5k12n8,1720,48.46074315196203,50
r1.5k18n12,2854,47.4219742994341,50
r1.5k24n16,2260,46.14072695298006,50
r1.5k30n20,2476,42.633528198852005,50
r1.5k36n24,57,58.635452047815036,50
r1.5k30n20,2476,48.598525312985046,50
r1.5k36n24,67,49.022706229263115,50
r1.5k36n24,62,50.27941753600102,50
r1.5k12n8,1071,326.45699363920784,100
r1.5k18n12,2855,45.26505085428151,100
r1.5k24n16,1983,94.61775591528729,100
r1.5k30n20,2069,78.50907026508618,100
r1.5k12n8,2105,16.67583701583953,100
r1.5k36n24,64,54.70451515135378,50
r1.5k18n12,2566,76.58664757290371,100
r1.5k36n24,2380,32.219198252056586,100
r1.5k24n16,2093,75.99234792428072,100
r1.5k30n20,2287,63.96226308484496,100
r1.5k12n8,2235,15.872759191048166,100
r1.5k18n12,1948,149.65760772393747,100
r1.5k24n16,1181,316.62561758331003,100
r1.5k36n24,2450,31.264334956196468,100
r1.5k30n20,2677,34.832292936200716,100
r1.5k12n8,1588,68.42431124299924,100
r1.5k18n12,2257,109.24663234166319,100
r1.5k24n16,1582,224.14946268153062,100
r1.5k30n20,1034,105.97974114089743,100
r1.5k36n24,1872,43.64408854785726,100
r1.5k12n8,1329,129.64696720544052,100
r1.5k18n12,2411,88.6978250074344,100
r1.5k24n16,1782,153.70062611503784,100
r1.5k30n20,1551,94.36543046385987,100
r1.5k12n8,1458,96.24237763870147,100
r1.5k18n12,2334,99.48023355762079,100
r1.5k36n24,936,51.74395940796187,100
r1.5k24n16,1882,124.44361272685119,100
r1.5k30n20,1292,93.64869833918043,100
r1.5k12n8,1393,108.81750566548116,100
r1.5k18n12,2295,103.79252474711559,100
r1.5k24n16,1932,108.49531025761458,100
r1.5k36n24,468,49.229679109063916,100
r1.5k12n8,1425,104.48915369282113,100
r1.5k30n20,1163,95.47806232245628,100
r1.5k18n12,2314,101.50671201541302,100
r1.5k24n16,1957,105.25776904884351,100
r1.5k12n8,1441,98.10389531512814,100
r1.5k36n24,234,46.61889626546717,100
r1.5k30n20,1098,95.98110537479845,100
r1.5k18n12,2324,99.211396520102,100
r1.5k24n16,1970,104.1425304836115,100
r1.5k12n8,1433,96.87650550321293,100
r1.5k18n12,2319,110.87265439911926,100
r1.5k30n20,1066,99.41114193883851,100
r1.5k36n24,117,55.736402381164126,100
r1.5k24n16,1976,102.74549625060331,100
r1.5k12n8,1429,106.10139006450959,100
r1.5k18n12,2321,114.29503217350926,100
r1.5k30n20,1050,101.3699813861343,100
r1.5k24n16,1979,102.16798163043435,100
r1.5k36n24,58,67.59197948833508,100
r1.5k12n8,1431,104.35901633135506,100
r1.5k18n12,2322,113.66657162994629,100
r1.5k30n20,1058,96.42917589399096,100
r1.5k24n16,1981,99.79038676958692,100
r1.5k36n24,29,69.18072843502794,100
r1.5k30n20,1054,102.35332876844538,100
r1.5k36n24,14,68.4273672123049,100
r1.5k36n24,7,73.42179785408626,100
r1.5k36n24,3,55.34892451496364,100
