GraphSize,CVcalc,AvgOptsPerMin,TargetOptsPerMin
r1.5k12n8,1126,500.4481601460301,10
r1.5k12n8,2340,161.33150202382132,10
r1.5k18n12,2739,77.38096040612668,10
r1.5k24n16,2426,35.264154612196805,10
r1.5k30n20,2738,38.29496367540418,10
r1.5k12n8,2589,164.44633527628906,10
r1.5k18n12,2936,68.4129989047847,10
r1.5k36n24,1146,52.655066968220396,10
r1.5k24n16,1064,357.8169077991291,10
r1.5k30n20,1024,129.7555494389985,10
r1.5k12n8,3883,173.21193854710128,10
r1.5k18n12,1127,420.32923972567903,10
r1.5k24n16,1310,301.54466177585107,10
r1.5k36n24,1070,47.84512766013375,10
r1.5k30n20,1700,111.80019922480808,10
r1.5k12n8,7119,153.46609332698844,10
r1.5k18n12,4404,25.073081459305723,10
r1.5k24n16,3639,5.628232868366206,10
r1.5k36n24,2238,40.965744578254586,10
r1.5k30n20,4107,1.3265557231796363,10
r1.5k12n8,13915,131.01836113411304,10
r1.5k18n12,8074,9.031984905881624,10
r1.5k24n16,3032,15.597471446832955,10
r1.5k12n8,27669,170.14191527375488,10
r1.5k30n20,3422,7.130613555417459,10
r1.5k18n12,6239,10.735549119712408,10
r1.5k36n24,3357,10.101682439286831,10
r1.5k24n16,3335,9.267704308773958,10
r1.5k12n8,55258,157.23485226392418,10
r1.5k18n12,7156,8.302532931197211,10
r1.5k30n20,3080,13.799310940451392,10
r1.5k24n16,3183,8.761920470032198,10
r1.5k36n24,6154,0.5616165670707518,10
r1.5k12n8,110477,155.57637751384578,10
r1.5k18n12,6697,7.698741997330577,10
r1.5k30n20,3251,12.356574040114698,10
r1.5k24n16,3107,8.169394060680364,10
r1.5k36n24,4755,0.8867591393217399,10
r1.5k12n8,220934,155.72503916445652,10
r1.5k18n12,6468,8.992217960984386,10
r1.5k30n20,3336,11.468348597315337,10
r1.5k24n16,3069,13.643213846209429,10
r1.5k12n8,441859,144.69031814947994,10
r1.5k18n12,6353,10.13144117250998,10
r1.5k36n24,4056,1.7813041305531752,10
r1.5k24n16,3088,11.631397707445473,10
r1.5k30n20,3379,9.260406020816582,10
r1.5k12n8,883713,182.83658924874737,10
r1.5k18n12,6410,8.184980919058482,10
r1.5k24n16,3097,12.002387870763542,10
r1.5k30n20,3357,7.814098255352543,10
r1.5k36n24,3706,6.796874455511045,10
r1.5k18n12,6381,9.071807999320072,10
r1.5k24n16,3102,11.538153103232094,10
r1.5k30n20,3346,7.200419415437198,10
r1.5k36n24,3531,8.859569210486223,10
r1.5k30n20,3341,7.456179524831198,10
r1.5k36n24,3444,17.18159357774035,10
r1.5k36n24,3487,8.297190128560445,10
r1.5k12n8,2327,174.95538627027875,50
r1.5k18n12,1420,271.6888314532008,50
r1.5k24n16,1704,184.2011813184878,50
r1.5k36n24,3465,6.167683813120381,10
r1.5k30n20,1148,87.88977289843561,50
r1.5k12n8,1268,437.81738558020135,50
r1.5k18n12,2302,107.30178888496816,50
r1.5k36n24,1729,48.56328119167759,50
r1.5k24n16,2212,53.333278327117135,50
r1.5k30n20,2966,11.814977016635293,50
r1.5k12n8,2474,160.45469225716815,50
r1.5k18n12,2318,100.95940171653368,50
r1.5k24n16,2525,29.177644516284108,50
r1.5k36n24,2897,30.06923894902718,50
r1.5k30n20,1816,75.53555694201363,50
r1.5k12n8,3711,165.37607241820245,50
r1.5k18n12,3477,44.534446682057215,50
r1.5k24n16,2368,46.6593731288343,50
r1.5k36n24,1768,46.239999384972265,50
r1.5k12n8,6803,171.48272742214016,50
r1.5k18n12,2897,68.26136561107644,50
r1.5k30n20,2391,45.689011865684414,50
r1.5k24n16,2290,49.14716968786388,50
r1.5k12n8,13297,138.9483654442582,50
r1.5k18n12,3187,50.03010250902082,50
r1.5k30n20,2103,63.40591728937153,50
r1.5k36n24,864,50.79779983397499,50
r1.5k24n16,2251,48.238886135343975,50
r1.5k12n8,26440,168.9857949039993,50
r1.5k18n12,3332,47.73638757414013,50
r1.5k30n20,2247,59.96593609504572,50
r1.5k24n16,2231,53.419669939113774,50
r1.5k36n24,1296,51.74688008833781,50
r1.5k12n8,52804,156.12755215663577,50
r1.5k18n12,3259,44.39750623780789,50
r1.5k30n20,2319,51.49921538185862,50
r1.5k24n16,2241,48.84924552372762,50
r1.5k36n24,1512,51.045105631878656,50
r1.5k12n8,105570,156.90091837410597,50
r1.5k18n12,3223,49.35458865152024,50
r1.5k24n16,2236,53.251495091354855,50
r1.5k30n20,2355,51.86234902763478,50
r1.5k12n8,211121,179.4220842481533,50
r1.5k18n12,3205,52.92153228456375,50
r1.5k36n24,1620,44.91907076428221,50
r1.5k24n16,2238,56.80024749233528,50
r1.5k30n20,2373,48.53176269443666,50
r1.5k12n8,422232,174.27435729372002,50
r1.5k18n12,3214,53.581793220831216,50
r1.5k24n16,2239,58.07922668826701,50
r1.5k36n24,1566,45.97781018585748,50
r1.5k30n20,2364,48.04105475425413,50
r1.5k12n8,844460,178.78216652781364,50
r1.5k18n12,3218,53.43468600979999,50
r1.5k24n16,2240,63.98036082590827,50
r1.5k30n20,2359,48.403528440726845,50
r1.5k36n24,1539,50.19020697572689,50
r1.5k30n20,2357,47.93898161041553,50
r1.5k36n24,1552,50.83496136883215,50
r1.5k36n24,1559,49.64515107122604,50
r1.5k12n8,1428,367.346355999856,100
r1.5k18n12,2019,144.10534235153085,100
r1.5k24n16,1987,94.34794603637087,100
r1.5k30n20,2415,55.81275925649911,100
r1.5k12n8,2085,181.19500187489652,100
r1.5k18n12,2019,146.4788257202509,100
r1.5k24n16,1396,246.73663696663797,100
r1.5k36n24,1555,47.3213647288599,50
r1.5k36n24,2512,30.86360975888531,100
r1.5k30n20,1482,106.57765465499578,100
r1.5k12n8,2651,153.07056028407274,100
r1.5k18n12,1494,254.44796019828792,100
r1.5k24n16,2257,45.34003996318194,100
r1.5k36n24,2643,30.874104455437333,100
r1.5k30n20,2096,78.45421982885105,100
r1.5k12n8,3976,157.73770302258583,100
r1.5k18n12,3028,64.03461807638334,100
r1.5k24n16,1691,169.86441348703585,100
r1.5k12n8,7290,148.09102543826208,100
r1.5k30n20,1789,91.42809179623438,100
r1.5k18n12,2523,82.6873578091667,100
r1.5k36n24,1103,39.88636293167637,100
r1.5k24n16,1839,143.00098979222702,100
r1.5k12n8,14249,165.37034958541466,100
r1.5k18n12,2271,121.32681464510759,100
r1.5k30n20,1635,97.5189390820559,100
r1.5k24n16,1913,122.85820315664526,100
r1.5k36n24,551,40.25118015231269,100
r1.5k12n8,28332,172.22832515281365,100
r1.5k18n12,2397,95.15161434796728,100
r1.5k30n20,1558,98.45552078265933,100
r1.5k24n16,1950,105.51643937363299,100
r1.5k36n24,275,38.91555760784907,100
r1.5k12n8,56582,159.84196963766766,100
r1.5k18n12,2334,101.8563980911545,100
r1.5k24n16,1968,87.89014749172432,100
r1.5k30n20,1520,101.6775818577602,100
r1.5k12n8,113123,154.9295825010398,100
r1.5k18n12,2365,104.38977356664016,100
r1.5k36n24,137,44.03321498492868,100
r1.5k24n16,1959,95.51714826925873,100
r1.5k30n20,1539,102.43588012369446,100
r1.5k12n8,226225,158.15198522840348,100
r1.5k18n12,2381,111.06538621274497,100
r1.5k24n16,1954,102.388444079416,100
r1.5k30n20,1548,103.91271543285343,100
r1.5k36n24,68,48.16378302461007,100
r1.5k12n8,452440,147.3541842824797,100
r1.5k18n12,2389,96.83670662704247,100
r1.5k24n16,1956,110.15797724532315,100
r1.5k30n20,1553,98.81621438009797,100
r1.5k36n24,34,52.42401754175826,100
r1.5k12n8,904876,158.28022109643203,100
r1.5k18n12,2385,101.29114589066708,100
r1.5k24n16,1957,109.04852788822727,100
r1.5k30n20,1550,105.95920973820243,100
r1.5k36n24,17,57.17832394924618,100
r1.5k30n20,1551,106.71065343501887,100
r1.5k36n24,8,59.15747962255567,100
r1.5k36n24,4,54.71282530519056,100
r1.5k36n24,2,51.99095032369333,100
