GraphSize,CVcalc,AvgOptsPerMin,TargetOptsPerMin
r1.5k12n8,2529,187.88501481401008,10
r1.5k18n12,2473,84.0545719433567,10
r1.5k24n16,1838,88.67479139272056,10
r1.5k30n20,2779,23.030867723692978,10
r1.5k12n8,1654,280.3130463529891,10
r1.5k18n12,2824,58.35349949773645,10
r1.5k24n16,1089,321.0371723267166,10
r1.5k36n24,1466,57.09356071933428,10
r1.5k30n20,2232,54.80734188723793,10
r1.5k12n8,2117,169.9954489658494,10
r1.5k18n12,1778,165.23047717346964,10
r1.5k24n16,1616,156.01450921846876,10
r1.5k36n24,1643,55.05495080644662,10
r1.5k12n8,3793,163.98248636006005,10
r1.5k30n20,1567,126.10936249206716,10
r1.5k18n12,4236,23.08044117321516,10
r1.5k24n16,2757,11.798289447519457,10
r1.5k12n8,6954,182.64832336897766,10
r1.5k18n12,7766,7.97902508157041,10
r1.5k30n20,4168,2.7898207023823898,10
r1.5k36n24,2344,38.626435880693016,10
r1.5k24n16,5054,1.08186092857152,10
r1.5k12n8,13593,167.5771740231805,10
r1.5k18n12,6001,11.471903418085478,10
r1.5k30n20,3473,9.488594257259738,10
r1.5k24n16,3905,1.6041792713839655,10
r1.5k36n24,3516,4.841219292837266,10
r1.5k12n8,27028,172.23226357160075,10
r1.5k18n12,6883,7.413610050217673,10
r1.5k30n20,3126,10.904715728029057,10
r1.5k24n16,3331,3.9968156395098497,10
r1.5k36n24,2930,17.516347767590567,10
r1.5k12n8,53978,153.54940614649792,10
r1.5k18n12,6442,8.382536730930672,10
r1.5k30n20,3299,8.459900645909043,10
r1.5k24n16,3044,7.0922468229511635,10
r1.5k12n8,107917,170.2914333483833,10
r1.5k18n12,6221,8.829149448828705,10
r1.5k36n24,3223,13.534812574589921,10
r1.5k30n20,3212,8.173324766919361,10
r1.5k24n16,2900,10.79424519833197,10
r1.5k12n8,215814,172.44587436214246,10
r1.5k18n12,6111,10.778529037534561,10
r1.5k24n16,2972,7.2339457559658396,10
r1.5k30n20,3169,12.997796127255748,10
r1.5k36n24,3369,11.056189094185912,10
r1.5k12n8,431619,173.85938389530767,10
r1.5k18n12,6166,10.82037575869945,10
r1.5k24n16,2936,8.056097176636298,10
r1.5k30n20,3190,8.72201941450415,10
r1.5k12n8,863233,161.4260673675035,10
r1.5k36n24,3442,11.385590265775082,10
r1.5k18n12,6193,9.39857818963441,10
r1.5k24n16,2918,9.603681911615812,10
r1.5k30n20,3179,12.897231043380009,10
r1.5k36n24,3479,8.748476949335185,10
r1.5k30n20,3184,10.149691880920013,10
r1.5k36n24,3460,7.764198233572358,10
r1.5k12n8,2817,167.60113893283838,50
r1.5k18n12,1960,136.48097663366292,50
r1.5k24n16,1096,275.58457848717194,50
r1.5k36n24,3451,10.818609129059885,10
r1.5k30n20,1150,108.2147971304089,50
r1.5k12n8,1241,427.5092866048036,50
r1.5k36n24,1766,38.939752648617585,50
r1.5k18n12,2916,48.40901927271708,50
r1.5k24n16,2859,11.099328530126744,50
r1.5k30n20,1089,116.8572289514937,50
r1.5k12n8,2003,189.69762700999712,50
r1.5k36n24,3455,11.107778950095158,10
r1.5k18n12,2888,57.78312970875421,50
