Index,Data,combo_idx,Nodes,TotalNodes,ObjVal,Crossings,EdgeLength,Runtime,Status
1,graph_5_0,1,5,6,0.0,0,7,0.0020215511322021484,2
2,graph_5_1,1,5,5,3.0,1,3,0.0011882781982421875,2
3,graph_5_2,1,5,5,4.0,1,2,0.000934600830078125,2
4,graph_5_3,1,5,7,0.0,0,4,0.0009586811065673828,2
5,graph_5_4,1,5,8,0.0,0,5,0.0010833740234375,2
6,graph_5_5,1,5,7,0.0,0,5,0.0007011890411376953,2
7,graph_5_6,1,5,6,0.0,0,3,0.0013363361358642578,2
8,graph_5_7,1,5,6,0.0,0,7,0.0009305477142333984,2
9,graph_5_8,1,5,6,0.0,0,3,0.0007185935974121094,2
10,graph_5_9,1,5,6,0.0,0,5,0.0005931854248046875,2
11,graph_5_10,1,5,6,0.0,0,9,0.0008234977722167969,2
12,graph_5_11,1,5,6,0.0,0,7,0.0007669925689697266,2
13,graph_5_12,1,5,6,0.0,0,9,0.0007650852203369141,2
14,graph_5_13,1,5,7,0.0,0,6,0.0012907981872558594,2
15,graph_5_14,1,5,8,0.0,0,7,0.0010030269622802734,2
16,graph_5_15,1,5,7,0.0,0,6,0.0007386207580566406,2
17,graph_5_16,1,5,7,0.0,0,6,0.0007390975952148438,2
18,graph_5_17,1,5,7,0.0,0,5,0.0015151500701904297,2
19,graph_5_18,1,5,6,0.0,0,5,0.0007901191711425781,2
20,graph_5_19,1,5,8,0.0,0,7,0.0010371208190917969,2
21,graph_5_20,1,5,8,0.0,0,6,0.002765655517578125,2
22,graph_5_21,1,5,7,0.0,0,10,0.0014503002166748047,2
23,graph_5_22,1,5,7,0.0,0,8,0.0014743804931640625,2
24,graph_5_23,1,5,7,0.0,0,12,0.0016026496887207031,2
25,graph_5_24,1,5,8,0.0,0,9,0.0012969970703125,2
26,graph_5_25,1,5,6,0.0,0,5,0.00079345703125,2
27,graph_5_26,1,5,8,0.0,0,4,0.0013396739959716797,2
28,graph_5_27,1,5,6,3.0,1,5,0.001249551773071289,2
29,graph_5_28,1,5,6,1.0,1,5,0.0011515617370605469,2
30,graph_5_29,1,5,8,0.0,0,9,0.0014026165008544922,2
31,graph_5_30,1,5,7,0.0,0,5,0.0017054080963134766,2
32,graph_5_31,1,5,11,0.0,0,7,0.0017650127410888672,2
33,graph_5_32,1,5,8,0.0,0,4,0.0006871223449707031,2
34,graph_5_33,1,5,8,0.0,0,7,0.0016994476318359375,2
35,graph_5_34,1,5,10,0.0,0,10,0.019858837127685547,2
36,graph_5_35,1,5,8,3.0,1,9,0.002315521240234375,2
37,graph_5_36,1,5,10,0.0,0,6,0.002127408981323242,2
38,graph_5_37,1,5,7,0.0,0,6,0.00103759765625,2
39,graph_5_38,1,5,9,0.0,0,6,0.0010159015655517578,2
40,graph_5_39,1,5,9,0.0,0,10,0.002177715301513672,2
41,graph_5_40,1,5,8,0.0,0,7,0.0014052391052246094,2
42,graph_5_41,1,5,10,0.0,0,11,0.0024492740631103516,2
43,graph_5_42,1,5,8,0.0,0,6,0.0014717578887939453,2
44,graph_5_43,1,5,8,3.0,1,10,0.01972484588623047,2
45,graph_5_44,1,5,8,2.0,1,10,0.019427776336669922,2
46,graph_5_45,1,5,10,0.0,0,10,0.002627134323120117,2
47,graph_5_46,1,5,9,0.0,0,11,0.0021996498107910156,2
48,graph_5_47,1,5,8,0.0,0,8,0.00148773193359375,2
49,graph_5_48,1,5,10,0.0,0,11,0.0021173954010009766,2
50,graph_5_49,1,5,9,0.0,0,8,0.0021371841430664062,2
51,graph_5_50,1,5,11,0.0,0,17,0.020015239715576172,2
52,graph_5_51,1,5,10,0.0,0,11,0.002603292465209961,2
53,graph_5_52,1,5,7,2.0,1,12,0.0029647350311279297,2
54,graph_5_53,1,5,12,0.0,0,11,0.005019426345825195,2
55,graph_5_54,1,5,13,0.0,0,14,0.010449409484863281,2
56,graph_5_55,1,5,10,0.0,0,13,0.002887725830078125,2
57,graph_5_56,1,5,12,0.0,0,11,0.00272369384765625,2
58,graph_5_57,1,5,12,0.0,0,11,0.0026373863220214844,2
59,graph_5_58,1,5,8,0.0,0,8,0.0015306472778320312,2
60,graph_5_59,1,5,10,0.0,0,13,0.019692420959472656,2
61,graph_5_60,1,5,10,0.0,0,13,0.0026378631591796875,2
62,graph_5_61,1,5,10,0.0,0,11,0.019718647003173828,2
63,graph_5_62,1,5,9,0.0,0,12,0.0024907588958740234,2
64,graph_5_63,1,5,7,8.0,1,12,0.0021393299102783203,2
65,graph_5_64,1,5,11,0.0,0,8,0.002086162567138672,2
66,graph_5_65,1,5,10,0.0,0,11,0.002777576446533203,2
67,graph_5_66,1,5,10,0.0,0,11,0.0194246768951416,2
68,graph_5_67,1,5,12,0.0,0,11,0.01937556266784668,2
69,graph_5_68,1,5,9,8.0,3,20,0.019866228103637695,2
70,graph_5_69,1,5,10,0.0,0,9,0.0017633438110351562,2
71,graph_5_70,1,5,7,9.0,1,12,0.002061605453491211,2
72,graph_5_71,1,5,14,0.0,0,16,0.020417451858520508,2
73,graph_5_72,1,5,10,0.0,0,14,0.01970505714416504,2
74,graph_5_73,1,5,13,0.0,0,14,0.02037787437438965,2
75,graph_5_74,1,5,13,0.0,0,14,0.019976139068603516,2
76,graph_5_75,1,5,14,0.0,0,16,0.020396709442138672,2
77,graph_5_76,1,5,13,0.0,0,12,0.0030825138092041016,2
78,graph_5_77,1,5,12,4.0,1,12,0.019351959228515625,2
79,graph_5_78,1,5,13,0.0,0,14,0.0032196044921875,2
80,graph_5_79,1,5,12,1.0,1,12,0.0028579235076904297,2
81,graph_5_80,1,5,12,2.0,1,19,0.020374298095703125,2
82,graph_5_81,1,5,14,0.0,0,16,0.021260738372802734,2
83,graph_5_82,1,5,13,0.0,0,14,0.02043771743774414,2
84,graph_5_83,1,5,12,2.0,1,19,0.009688615798950195,2
85,graph_5_84,1,5,14,0.0,0,16,0.02039194107055664,2
86,graph_5_85,1,5,13,0.0,0,14,0.01987457275390625,2
87,graph_5_86,1,5,13,0.0,0,12,0.0030655860900878906,2
88,graph_5_87,1,5,10,0.0,0,14,0.019357919692993164,2
89,graph_5_88,1,5,12,8.0,1,19,0.0036673545837402344,2
90,graph_5_89,1,5,13,0.0,0,14,0.019915103912353516,2
91,graph_5_90,1,5,15,2.0,1,22,0.022879362106323242,2
92,graph_5_91,1,5,15,4.0,1,20,0.02317357063293457,2
93,graph_5_92,1,5,15,4.0,1,20,0.02366805076599121,2
94,graph_5_93,1,5,15,3.0,1,18,0.023833513259887695,2
95,graph_5_94,1,5,15,2.0,1,18,0.02260446548461914,2
96,graph_5_95,1,5,15,1.0,1,22,0.023008346557617188,2
97,graph_5_96,1,5,15,3.0,1,22,0.023364782333374023,2
98,graph_5_97,1,5,15,3.0,1,18,0.025909423828125,2
99,graph_5_98,1,5,15,1.0,1,20,0.025379657745361328,2
100,graph_5_99,1,5,15,2.0,1,20,0.02308344841003418,2
101,graph_6_0,1,6,8,0.0,0,5,0.0009746551513671875,2
102,graph_6_1,1,6,7,0.0,0,7,0.00107574462890625,2
103,graph_6_2,1,6,7,0.0,0,4,0.0008463859558105469,2
104,graph_6_3,1,6,7,0.0,0,4,0.0014417171478271484,2
105,graph_6_4,1,5,8,0.0,0,9,0.0015435218811035156,2
106,graph_6_5,1,6,7,0.0,0,3,0.0010561943054199219,2
107,graph_6_6,1,6,7,0.0,0,10,0.000942230224609375,2
108,graph_6_7,1,6,6,4.0,1,4,0.001070261001586914,2
109,graph_6_8,1,6,7,0.0,0,2,0.0005941390991210938,2
110,graph_6_9,1,6,8,0.0,0,5,0.001081705093383789,2
111,graph_6_10,1,6,7,3.0,1,5,0.0013346672058105469,2
112,graph_6_11,1,6,9,0.0,0,5,0.0009527206420898438,2
113,graph_6_12,1,6,11,0.0,0,7,0.0020215511322021484,2
114,graph_6_13,1,6,11,0.0,0,6,0.01889324188232422,2
115,graph_6_14,1,6,7,0.0,0,5,0.0006983280181884766,2
116,graph_6_15,1,6,8,0.0,0,3,0.0007152557373046875,2
117,graph_6_16,1,6,8,2.0,1,10,0.019388198852539062,2
118,graph_6_17,1,6,9,0.0,0,6,0.0015804767608642578,2
119,graph_6_18,1,6,8,0.0,0,9,0.0010802745819091797,2
120,graph_6_19,1,6,10,0.0,0,7,0.0011246204376220703,2
121,graph_6_20,1,6,9,0.0,0,5,0.0013589859008789062,2
122,graph_6_21,1,6,8,0.0,0,8,0.0013527870178222656,2
123,graph_6_22,1,6,7,0.0,0,10,0.001123666763305664,2
124,graph_6_23,1,6,8,0.0,0,8,0.001813650131225586,2
125,graph_6_24,1,6,9,0.0,0,11,0.002377748489379883,2
126,graph_6_25,1,6,12,0.0,0,11,0.0025768280029296875,2
127,graph_6_26,1,6,15,0.0,0,9,0.01993727684020996,2
128,graph_6_27,1,6,9,0.0,0,10,0.0022051334381103516,2
129,graph_6_28,1,6,8,8.0,1,11,0.0022840499877929688,2
130,graph_6_29,1,6,10,0.0,0,5,0.0015575885772705078,2
131,graph_6_30,1,6,12,0.0,0,11,0.0028519630432128906,2
132,graph_6_31,1,6,10,0.0,0,10,0.01895880699157715,2
133,graph_6_32,1,6,10,0.0,0,12,0.0015773773193359375,2
134,graph_6_33,1,6,9,6.0,1,14,0.002952098846435547,2
135,graph_6_34,1,6,9,2.0,1,20,0.003039121627807617,2
136,graph_6_35,1,6,8,0.0,0,10,0.0018661022186279297,2
137,graph_6_36,1,6,11,0.0,0,17,0.009522438049316406,2
138,graph_6_37,1,6,10,0.0,0,6,0.0017871856689453125,2
139,graph_6_38,1,6,10,0.0,0,9,0.0021996498107910156,2
140,graph_6_39,1,6,10,0.0,0,11,0.002672910690307617,2
141,graph_6_40,1,6,7,12.0,1,13,0.0019822120666503906,2
142,graph_6_41,1,6,9,0.0,0,10,0.0009729862213134766,2
143,graph_6_42,1,6,9,0.0,0,11,0.018941402435302734,2
144,graph_6_43,1,6,11,2.0,1,18,0.019994497299194336,2
145,graph_6_44,1,6,12,0.0,0,10,0.002708911895751953,2
146,graph_6_45,1,6,10,0.0,0,12,0.019464731216430664,2
147,graph_6_46,1,6,10,0.0,0,21,0.0025184154510498047,2
148,graph_6_47,1,6,10,23.0,3,15,0.0201570987701416,2
149,graph_6_48,1,6,12,3.0,1,13,0.0024280548095703125,2
150,graph_6_49,1,6,12,0.0,0,20,0.02013111114501953,2
151,graph_6_50,1,6,10,0.0,0,12,0.01964735984802246,2
152,graph_6_51,1,6,15,0.0,0,13,0.020316362380981445,2
153,graph_6_52,1,6,10,0.0,0,14,0.0026373863220214844,2
154,graph_6_53,1,6,10,0.0,0,13,0.019403457641601562,2
155,graph_6_54,1,6,8,10.0,1,10,0.018680572509765625,2
156,graph_6_55,1,6,10,4.0,1,16,0.01974201202392578,2
157,graph_6_56,1,6,12,0.0,0,17,0.01965188980102539,2
158,graph_6_57,1,6,8,2.0,1,16,0.01919722557067871,2
159,graph_6_58,1,6,13,0.0,0,18,0.020069599151611328,2
160,graph_6_59,1,6,11,0.0,0,17,0.020113229751586914,2
161,graph_6_60,1,6,11,0.0,0,17,0.020286083221435547,2
162,graph_6_61,1,6,17,0.0,0,21,0.009852886199951172,2
163,graph_6_62,1,6,12,0.0,0,19,0.009727954864501953,2
164,graph_6_63,1,6,12,4.0,1,13,0.021491289138793945,2
165,graph_6_64,1,6,12,12.0,2,17,0.02053046226501465,2
166,graph_6_65,1,6,11,0.0,0,20,0.019864797592163086,2
167,graph_6_66,1,6,13,0.0,0,14,0.01983022689819336,2
168,graph_6_67,1,6,14,0.0,0,17,0.020453453063964844,2
169,graph_6_68,1,6,13,4.0,1,18,0.009504318237304688,2
170,graph_6_69,1,6,13,20.0,1,15,0.009460210800170898,2
171,graph_6_70,1,6,12,3.0,1,18,0.02009868621826172,2
172,graph_6_71,1,6,11,0.0,0,18,0.002996206283569336,2
173,graph_6_72,1,6,13,3.0,1,22,0.02036881446838379,2
174,graph_6_73,1,6,12,0.0,0,15,0.003725290298461914,2
175,graph_6_74,1,6,14,4.0,1,16,0.02456974983215332,2
176,graph_6_75,1,6,10,6.0,2,14,0.0028824806213378906,2
177,graph_6_76,1,6,21,0.0,0,21,0.021686553955078125,2
178,graph_6_77,1,6,13,3.0,1,26,0.0203402042388916,2
179,graph_6_78,1,6,14,0.0,0,23,0.020445585250854492,2
180,graph_6_79,1,6,13,0.0,0,29,0.020371198654174805,2
181,graph_6_80,1,6,14,19.0,5,28,0.02045297622680664,2
182,graph_6_81,1,6,18,0.0,0,24,0.0221250057220459,2
183,graph_6_82,1,6,13,4.0,1,26,0.020312070846557617,2
184,graph_6_83,1,6,17,0.0,0,16,0.009543418884277344,2
185,graph_6_84,1,6,18,2.0,2,29,0.02198624610900879,2
186,graph_6_85,1,6,16,0.0,0,22,0.010866403579711914,2
187,graph_6_86,1,6,11,0.0,0,19,0.020012855529785156,2
188,graph_6_87,1,6,12,0.0,0,19,0.009576559066772461,2
189,graph_6_88,1,6,10,8.0,3,17,0.01973271369934082,2
190,graph_6_89,1,6,18,0.0,0,19,0.00931549072265625,2
191,graph_6_90,1,6,21,0.0,0,24,0.022837400436401367,2
192,graph_6_91,1,6,15,1.0,1,17,0.024309158325195312,2
193,graph_6_92,1,6,20,2.0,1,23,0.022623777389526367,2
194,graph_6_93,1,6,17,7.0,2,31,0.021846532821655273,2
195,graph_6_94,1,6,18,3.0,1,28,0.02198052406311035,2
196,graph_6_95,1,6,19,0.0,0,20,0.009589195251464844,2
197,graph_6_96,1,6,23,1.0,1,26,0.03717398643493652,2
198,graph_6_97,1,6,15,3.0,1,24,0.010407447814941406,2
199,graph_6_98,1,6,19,1.0,1,31,0.02502751350402832,2
200,graph_6_99,1,6,15,3.0,1,21,0.009846687316894531,2
201,graph_7_0,1,7,11,0.0,0,8,0.002168893814086914,2
202,graph_7_1,1,7,8,0.0,0,4,0.0006806850433349609,2
203,graph_7_2,1,7,9,0.0,0,8,0.018998384475708008,2
204,graph_7_3,1,7,9,0.0,0,5,0.0011522769927978516,2
205,graph_7_4,1,7,10,0.0,0,5,0.0010502338409423828,2
206,graph_7_5,1,7,8,0.0,0,7,0.0189056396484375,2
207,graph_7_6,1,7,11,0.0,0,5,0.001439809799194336,2
208,graph_7_7,1,7,8,8.0,1,9,0.0016257762908935547,2
209,graph_7_8,1,7,10,0.0,0,10,0.0019636154174804688,2
210,graph_7_9,1,7,9,0.0,0,6,0.0007555484771728516,2
211,graph_7_10,1,7,10,0.0,0,9,0.0022439956665039062,2
212,graph_7_11,1,7,9,0.0,0,12,0.0015184879302978516,2
213,graph_7_12,1,7,9,0.0,0,10,0.0017178058624267578,2
214,graph_7_13,1,7,12,0.0,0,8,0.0016841888427734375,2
215,graph_7_14,1,7,12,0.0,0,8,0.0025238990783691406,2
216,graph_7_15,1,7,9,0.0,0,13,0.0020956993103027344,2
217,graph_7_16,1,7,9,0.0,0,16,0.019502878189086914,2
218,graph_7_17,1,7,10,0.0,0,7,0.001199960708618164,2
219,graph_7_18,1,7,10,0.0,0,13,0.0023651123046875,2
220,graph_7_19,1,7,10,0.0,0,9,0.0021686553955078125,2
221,graph_7_20,1,7,8,25.0,1,13,0.003279447555541992,2
222,graph_7_21,1,7,8,0.0,0,8,0.0038290023803710938,2
223,graph_7_22,1,7,10,0.0,0,15,0.005141496658325195,2
224,graph_7_23,1,7,11,4.0,2,23,0.010546445846557617,2
225,graph_7_24,1,7,10,0.0,0,13,0.01886773109436035,2
226,graph_7_25,1,7,9,0.0,0,13,0.01949024200439453,2
227,graph_7_26,1,7,12,0.0,0,7,0.0023887157440185547,2
228,graph_7_27,1,7,11,0.0,0,12,0.0025086402893066406,2
229,graph_7_28,1,7,12,0.0,0,12,0.019408702850341797,2
230,graph_7_29,1,7,13,0.0,0,13,0.020174026489257812,2
231,graph_7_30,1,7,11,0.0,0,14,0.0030159950256347656,2
232,graph_7_31,1,7,11,10.0,1,11,0.0023620128631591797,2
233,graph_7_32,1,7,9,0.0,0,13,0.0026397705078125,2
234,graph_7_33,1,7,12,0.0,0,16,0.0027208328247070312,2
235,graph_7_34,1,7,10,5.0,3,15,0.002328157424926758,2
236,graph_7_35,1,7,10,0.0,0,9,0.01947951316833496,2
237,graph_7_36,1,7,10,13.0,2,27,0.020212888717651367,2
238,graph_7_37,1,7,13,0.0,0,12,0.019439697265625,2
239,graph_7_38,1,7,11,0.0,0,18,0.0029447078704833984,2
240,graph_7_39,1,7,16,0.0,0,16,0.020085573196411133,2
241,graph_7_40,1,7,14,0.0,0,12,1.1223618984222412,2
242,graph_7_41,1,7,14,3.0,1,14,0.009325981140136719,2
243,graph_7_42,1,7,12,2.0,1,17,0.003373384475708008,2
244,graph_7_43,1,7,11,0.0,0,10,0.001913309097290039,2
245,graph_7_44,1,7,9,15.0,2,10,0.019208431243896484,2
246,graph_7_45,1,7,11,6.0,1,13,0.0025224685668945312,2
247,graph_7_46,1,7,11,5.0,2,17,0.019807815551757812,2
248,graph_7_47,1,7,10,3.0,1,11,0.019160985946655273,2
249,graph_7_48,1,7,14,0.0,0,14,0.0033702850341796875,2
250,graph_7_49,1,7,12,0.0,0,19,0.020372867584228516,2
251,graph_7_50,1,7,13,0.0,0,15,0.020222902297973633,2
252,graph_7_51,1,7,12,4.0,1,12,0.019450902938842773,2
253,graph_7_52,1,7,12,9.0,1,16,0.019909143447875977,2
254,graph_7_53,1,7,14,0.0,0,22,0.009070634841918945,2
255,graph_7_54,1,7,15,0.0,0,19,0.009385824203491211,2
256,graph_7_55,1,7,12,3.0,1,13,0.002732515335083008,2
257,graph_7_56,1,7,13,2.0,1,23,0.02039361000061035,2
258,graph_7_57,1,7,12,3.0,1,19,0.020317554473876953,2
259,graph_7_58,1,7,12,15.0,2,37,0.01099538803100586,2
260,graph_7_59,1,7,16,0.0,0,19,0.020369291305541992,2
261,graph_7_60,1,7,11,16.0,1,17,0.0035703182220458984,2
262,graph_7_61,1,7,12,0.0,0,18,0.009419918060302734,2
263,graph_7_62,1,7,14,2.0,1,23,0.020084619522094727,2
264,graph_7_63,1,7,14,4.0,2,23,0.009468793869018555,2
265,graph_7_64,1,7,13,1.0,1,18,0.009136199951171875,2
266,graph_7_65,1,7,17,0.0,0,33,0.02226853370666504,2
267,graph_7_66,1,7,15,3.0,1,23,0.009631872177124023,2
268,graph_7_67,1,7,17,0.0,0,29,0.021710634231567383,2
269,graph_7_68,1,7,17,8.0,1,27,0.010382890701293945,2
270,graph_7_69,1,7,19,3.0,2,24,0.02356100082397461,2
271,graph_7_70,1,7,11,6.0,3,19,0.019903182983398438,2
272,graph_7_71,1,7,16,0.0,0,15,0.019969701766967773,2
273,graph_7_72,1,7,15,8.0,1,18,0.020379304885864258,2
274,graph_7_73,1,7,18,4.0,1,23,0.0243070125579834,2
275,graph_7_74,1,7,14,12.0,2,24,0.009573936462402344,2
276,graph_7_75,1,7,16,0.0,0,22,0.009155035018920898,2
277,graph_7_76,1,7,16,0.0,0,18,0.02035689353942871,2
278,graph_7_77,1,7,13,0.0,0,25,0.02039933204650879,2
279,graph_7_78,1,7,13,12.0,3,27,0.020595073699951172,2
280,graph_7_79,1,7,15,4.0,1,21,0.00904536247253418,2
281,graph_7_80,1,7,18,0.0,0,28,0.01039266586303711,2
282,graph_7_81,1,7,16,6.0,2,32,0.009665727615356445,2
283,graph_7_82,1,7,19,1.0,1,26,0.022050142288208008,2
284,graph_7_83,1,7,16,6.0,1,22,0.021390676498413086,2
285,graph_7_84,1,7,14,12.0,1,19,0.009150266647338867,2
286,graph_7_85,1,7,16,8.0,2,27,0.02166295051574707,2
287,graph_7_86,1,7,18,20.0,1,28,0.027016162872314453,2
288,graph_7_87,1,7,20,4.0,2,27,0.013458728790283203,2
289,graph_7_88,1,7,17,8.0,1,22,0.010780096054077148,2
290,graph_7_89,1,7,22,9.0,3,25,0.024109601974487305,2
291,graph_7_90,1,7,14,25.0,5,27,0.010971546173095703,2
292,graph_7_91,1,7,18,4.0,1,32,0.022632360458374023,2
293,graph_7_92,1,7,17,0.0,0,25,0.009850502014160156,2
294,graph_7_93,1,7,20,10.0,3,30,0.02426314353942871,2
295,graph_7_94,1,7,14,40.0,7,31,0.02756047248840332,2
296,graph_7_95,1,7,20,16.0,2,21,0.02689647674560547,2
297,graph_7_96,1,7,18,2.0,1,34,0.022177934646606445,2
298,graph_7_97,1,7,30,4.0,1,28,0.0437312126159668,2
299,graph_7_98,1,7,16,6.0,3,38,0.020625829696655273,2
300,graph_7_99,1,7,25,3.0,1,28,0.039093017578125,2
301,graph_8_0,1,8,11,0.0,0,10,0.0014755725860595703,2
302,graph_8_1,1,8,8,0.0,0,5,0.0023946762084960938,2
303,graph_8_2,1,8,8,0.0,0,14,0.0023391246795654297,2
304,graph_8_3,1,8,11,0.0,0,14,0.0015048980712890625,2
305,graph_8_4,1,8,8,5.0,1,7,0.021048784255981445,2
306,graph_8_5,1,8,8,3.0,1,6,0.0013594627380371094,2
307,graph_8_6,1,7,7,11.0,3,8,0.002118825912475586,2
308,graph_8_7,1,8,12,0.0,0,13,0.0196685791015625,2
309,graph_8_8,1,8,11,0.0,0,16,0.009932994842529297,2
310,graph_8_9,1,8,11,0.0,0,6,0.0017447471618652344,2
311,graph_8_10,1,8,9,0.0,0,11,0.0019078254699707031,2
312,graph_8_11,1,8,10,0.0,0,13,0.019461870193481445,2
313,graph_8_12,1,8,10,0.0,0,13,0.0022742748260498047,2
314,graph_8_13,1,8,10,0.0,0,18,0.0031888484954833984,2
315,graph_8_14,1,8,12,0.0,0,5,0.01911616325378418,2
316,graph_8_15,1,7,11,0.0,0,10,0.019409656524658203,2
317,graph_8_16,1,8,10,8.0,1,11,0.019971370697021484,2
318,graph_8_17,1,8,10,0.0,0,17,0.019586801528930664,2
319,graph_8_18,1,8,10,0.0,0,7,0.002056598663330078,2
320,graph_8_19,1,8,9,6.0,1,11,0.0015769004821777344,2
321,graph_8_20,1,8,9,4.0,1,29,0.003531932830810547,2
322,graph_8_21,1,8,11,0.0,0,17,0.002962827682495117,2
323,graph_8_22,1,8,12,0.0,0,14,0.0024030208587646484,2
324,graph_8_23,1,7,11,6.0,1,14,0.019567489624023438,2
325,graph_8_24,1,8,9,20.0,3,10,0.0027399063110351562,2
326,graph_8_25,1,8,10,2.0,1,10,0.0025424957275390625,2
327,graph_8_26,1,8,12,0.0,0,8,0.019810199737548828,2
328,graph_8_27,1,8,12,0.0,0,18,0.0037093162536621094,2
329,graph_8_28,1,8,11,0.0,0,27,0.009806394577026367,2
330,graph_8_29,1,8,12,3.0,1,10,0.019690513610839844,2
331,graph_8_30,1,8,11,8.0,1,12,0.0031096935272216797,2
332,graph_8_31,1,8,12,14.0,2,28,0.00954294204711914,2
333,graph_8_32,1,8,16,0.0,0,18,0.009441614151000977,2
334,graph_8_33,1,8,12,0.0,0,18,0.002824068069458008,2
335,graph_8_34,1,8,12,0.0,0,23,0.009523391723632812,2
336,graph_8_35,1,8,10,9.0,2,24,0.02048325538635254,2
337,graph_8_36,1,8,11,0.0,0,13,0.003093719482421875,2
338,graph_8_37,1,8,11,0.0,0,36,0.009493827819824219,2
339,graph_8_38,1,8,15,0.0,0,17,0.020296573638916016,2
340,graph_8_39,1,8,11,6.0,2,16,0.0034363269805908203,2
341,graph_8_40,1,8,11,27.0,3,13,0.02005743980407715,2
342,graph_8_41,1,8,14,0.0,0,22,0.004415988922119141,2
343,graph_8_42,1,8,14,0.0,0,16,0.020291805267333984,2
344,graph_8_43,1,8,12,0.0,0,10,0.0010361671447753906,2
345,graph_8_44,1,8,15,0.0,0,16,0.009399175643920898,2
346,graph_8_45,1,8,13,11.0,4,31,0.02039337158203125,2
347,graph_8_46,1,8,18,21.0,2,22,0.009500741958618164,2
348,graph_8_47,1,8,12,4.0,1,20,0.009278059005737305,2
349,graph_8_48,1,8,13,6.0,3,26,0.020369768142700195,2
350,graph_8_49,1,8,21,0.0,0,26,0.022230148315429688,2
351,graph_8_50,1,8,16,0.0,0,17,0.020317792892456055,2
352,graph_8_51,1,8,9,12.0,2,26,0.003274679183959961,2
353,graph_8_52,1,8,26,0.0,0,19,0.022847652435302734,2
354,graph_8_53,1,8,19,0.0,0,19,0.011060476303100586,2
355,graph_8_54,1,8,16,0.0,0,14,0.0032689571380615234,2
356,graph_8_55,1,8,12,8.0,1,26,0.00366973876953125,2
357,graph_8_56,1,8,14,0.0,0,22,0.0043447017669677734,2
358,graph_8_57,1,8,16,12.0,1,22,0.011030912399291992,2
359,graph_8_58,1,8,16,20.0,3,25,0.021558046340942383,2
360,graph_8_59,1,8,16,0.0,0,28,0.009676218032836914,2
361,graph_8_60,1,8,19,0.0,0,28,0.022655010223388672,2
362,graph_8_61,1,8,16,8.0,2,36,0.00992584228515625,2
363,graph_8_62,1,8,15,20.0,3,42,0.011772632598876953,2
364,graph_8_63,1,8,16,11.0,3,34,0.023545503616333008,2
365,graph_8_64,1,8,14,4.0,1,40,0.011147737503051758,2
366,graph_8_65,1,8,21,2.0,1,22,0.028017282485961914,2
367,graph_8_66,1,8,18,0.0,0,24,0.009276628494262695,2
368,graph_8_67,1,8,15,8.0,1,29,0.02190423011779785,2
369,graph_8_68,1,8,14,3.0,1,26,0.011020183563232422,2
370,graph_8_69,1,8,18,8.0,1,42,0.02324819564819336,2
371,graph_8_70,1,8,16,19.0,3,50,0.023267030715942383,2
372,graph_8_71,1,8,18,3.0,1,31,0.023762226104736328,2
373,graph_8_72,1,8,14,11.0,2,28,0.009599685668945312,2
374,graph_8_73,1,8,15,0.0,0,21,0.009557247161865234,2
375,graph_8_74,1,8,16,15.0,2,22,0.025007247924804688,2
376,graph_8_75,1,8,11,74.0,10,37,0.019857406616210938,2
377,graph_8_76,1,8,17,1.0,1,29,0.02171182632446289,2
378,graph_8_77,1,8,20,2.0,1,27,0.022314786911010742,2
379,graph_8_78,1,8,25,21.0,2,42,0.04202604293823242,2
380,graph_8_79,1,8,13,40.0,5,39,0.023721933364868164,2
381,graph_8_80,1,8,19,0.0,0,23,0.021788597106933594,2
382,graph_8_81,1,8,25,2.0,1,23,0.013363361358642578,2
383,graph_8_82,1,8,24,0.0,0,48,0.020563840866088867,2
384,graph_8_83,1,8,19,0.0,0,31,0.010644197463989258,2
385,graph_8_84,1,8,21,8.0,2,34,0.023350000381469727,2
386,graph_8_85,1,8,19,20.0,4,45,0.025490999221801758,2
387,graph_8_86,1,8,16,23.0,5,29,0.023093223571777344,2
388,graph_8_87,1,8,20,7.0,2,33,0.024132251739501953,2
389,graph_8_88,1,8,22,2.0,1,28,0.023485422134399414,2
390,graph_8_89,1,8,13,36.0,6,31,0.006366252899169922,2
391,graph_8_90,1,8,14,9.0,2,21,0.009634971618652344,2
392,graph_8_91,1,8,18,0.0,0,33,0.023953676223754883,2
393,graph_8_92,1,8,38,2.0,1,48,0.06151628494262695,2
394,graph_8_93,1,8,21,1.0,1,33,0.03220820426940918,2
395,graph_8_94,1,8,32,7.0,2,56,0.050885677337646484,2
396,graph_8_95,1,8,22,15.0,4,44,0.0393681526184082,2
397,graph_8_96,1,8,19,0.0,0,39,0.024519681930541992,2
398,graph_8_97,1,8,19,3.0,1,36,0.024173259735107422,2
399,graph_8_98,1,8,12,40.0,4,38,0.020383596420288086,2
400,graph_8_99,1,8,22,23.0,3,31,0.024414539337158203,2
401,graph_9_0,1,9,10,10.0,1,10,0.0011892318725585938,2
402,graph_9_1,1,9,13,0.0,0,12,0.001988649368286133,2
403,graph_9_2,1,9,12,0.0,0,13,0.0026760101318359375,2
404,graph_9_3,1,9,11,0.0,0,11,0.0015327930450439453,2
405,graph_9_4,1,9,9,4.0,1,7,0.019726276397705078,2
406,graph_9_5,1,9,9,6.0,1,10,0.0024352073669433594,2
