Index,Data,combo_idx,Nodes,TotalNodes,ObjVal,Crossings,EdgeLength,Runtime,Status
39,graph_5_38,5,5,9,0.0,0,7,0.0005340576171875,2
40,graph_5_39,5,5,9,0.0,0,10,0.018440723419189453,2
41,graph_5_40,5,5,8,0.0,0,7,0.0009560585021972656,2
42,graph_5_41,5,5,10,0.0,0,11,0.0018482208251953125,2
43,graph_5_42,5,5,8,1.0,1,8,0.0014803409576416016,2
44,graph_5_43,5,5,8,0.0,0,9,0.0015490055084228516,2
45,graph_5_44,5,5,8,0.0,0,9,0.0015282630920410156,2
46,graph_5_45,5,5,10,0.0,0,10,0.0012378692626953125,2
47,graph_5_46,5,5,9,0.0,0,9,0.001386404037475586,2
48,graph_5_47,5,5,8,0.0,0,8,0.0009968280792236328,2
49,graph_5_48,5,5,10,0.0,0,11,0.0017604827880859375,2
50,graph_5_49,5,5,9,0.0,0,8,0.018131494522094727,2
51,graph_5_50,5,5,11,0.0,0,16,0.019956588745117188,2
52,graph_5_51,5,5,10,0.0,0,12,0.0071849822998046875,2
53,graph_5_52,5,5,7,0.0,0,13,0.0011875629425048828,2
54,graph_5_53,5,5,12,0.0,0,11,0.0018970966339111328,2
55,graph_5_54,5,5,13,0.0,0,17,0.002422332763671875,2
56,graph_5_55,5,5,10,0.0,0,12,0.0018157958984375,2
57,graph_5_56,5,5,12,0.0,0,11,0.018443822860717773,2
58,graph_5_57,5,5,12,0.0,0,10,0.018219470977783203,2
59,graph_5_58,5,5,8,0.0,0,8,0.0010170936584472656,2
60,graph_5_59,5,5,10,0.0,0,13,0.018164873123168945,2
61,graph_5_60,5,5,10,0.0,0,12,0.001847982406616211,2
62,graph_5_61,5,5,10,1.0,1,11,0.01787710189819336,2
63,graph_5_62,5,5,9,0.0,0,11,0.0013892650604248047,2
64,graph_5_63,5,5,7,0.0,0,13,0.0013175010681152344,2
65,graph_5_64,5,5,11,0.0,0,8,0.0012557506561279297,2
66,graph_5_65,5,5,10,0.0,0,11,0.0017695426940917969,2
67,graph_5_66,5,5,10,1.0,1,13,0.0069620609283447266,2
68,graph_5_67,5,5,12,0.0,0,12,0.0019159317016601562,2
69,graph_5_68,5,5,9,2.0,2,18,0.002154111862182617,2
70,graph_5_69,5,5,10,1.0,1,8,0.0012819766998291016,2
71,graph_5_70,5,5,7,1.0,1,14,0.0014538764953613281,2
72,graph_5_71,5,5,14,0.0,0,15,0.01934075355529785,2
73,graph_5_72,5,5,10,1.0,1,14,0.008693933486938477,2
74,graph_5_73,5,5,13,0.0,0,11,0.002292633056640625,2
75,graph_5_74,5,5,13,1.0,1,14,0.01877737045288086,2
76,graph_5_75,5,5,14,1.0,1,18,0.01967477798461914,2
77,graph_5_76,5,5,13,0.0,0,13,0.01869344711303711,2
78,graph_5_77,5,5,12,1.0,1,15,0.018265485763549805,2
79,graph_5_78,5,5,13,1.0,1,12,0.002424955368041992,2
80,graph_5_79,5,5,12,1.0,1,15,0.0018978118896484375,2
81,graph_5_80,5,5,12,1.0,1,16,0.01947164535522461,2
82,graph_5_81,5,5,14,0.0,0,15,0.01946711540222168,2
83,graph_5_82,5,5,13,0.0,0,14,0.018707752227783203,2
84,graph_5_83,5,5,12,0.0,0,17,0.0193634033203125,2
85,graph_5_84,5,5,14,1.0,1,19,0.019495248794555664,2
86,graph_5_85,5,5,13,1.0,1,13,0.018723011016845703,2
87,graph_5_86,5,5,13,0.0,0,14,0.018815040588378906,2
88,graph_5_87,5,5,10,0.0,0,14,0.0070400238037109375,2
89,graph_5_88,5,5,12,0.0,0,18,0.019376516342163086,2
90,graph_5_89,5,5,13,0.0,0,14,0.002191781997680664,2
91,graph_5_90,5,5,15,1.0,1,21,0.01956772804260254,2
92,graph_5_91,5,5,15,0.0,0,19,0.0197598934173584,2
93,graph_5_92,5,5,15,1.0,1,20,0.0241239070892334,2
94,graph_5_93,5,5,15,1.0,1,17,0.02131938934326172,2
95,graph_5_94,5,5,15,1.0,1,23,0.019894123077392578,2
96,graph_5_95,5,5,15,1.0,1,20,0.023012876510620117,2
97,graph_5_96,5,5,15,1.0,1,17,0.0231783390045166,2
98,graph_5_97,5,5,15,0.0,0,19,0.01970958709716797,2
99,graph_5_98,5,5,15,1.0,1,20,0.019679546356201172,2
100,graph_5_99,5,5,15,1.0,1,22,0.003197908401489258,2
101,graph_6_0,5,6,8,0.0,0,5,0.0006058216094970703,2
102,graph_6_1,5,6,7,0.0,0,3,0.0007264614105224609,2
103,graph_6_2,5,6,7,0.0,0,4,0.00042939186096191406,2
104,graph_6_3,5,6,7,0.0,0,5,0.0009596347808837891,2
105,graph_6_4,5,5,8,0.0,0,12,0.0010571479797363281,2
106,graph_6_5,5,6,7,0.0,0,3,0.0005738735198974609,2
107,graph_6_6,5,6,7,0.0,0,8,0.0005743503570556641,2
108,graph_6_7,5,6,6,1.0,1,4,0.0008368492126464844,2
109,graph_6_8,5,6,7,0.0,0,4,0.00024080276489257812,2
110,graph_6_9,5,6,8,0.0,0,7,0.0005986690521240234,2
111,graph_6_10,5,6,7,1.0,1,8,0.0008647441864013672,2
112,graph_6_11,5,6,9,0.0,0,6,0.0005905628204345703,2
113,graph_6_12,5,6,11,0.0,0,8,0.0013480186462402344,2
114,graph_6_13,5,6,11,0.0,0,5,0.0014698505401611328,2
115,graph_6_14,5,6,7,0.0,0,7,0.0005726814270019531,2
116,graph_6_15,5,6,8,0.0,0,3,0.0004093647003173828,2
117,graph_6_16,5,6,8,0.0,0,8,0.006599903106689453,2
118,graph_6_17,5,6,9,0.0,0,6,0.0009143352508544922,2
119,graph_6_18,5,6,8,0.0,0,10,0.0006208419799804688,2
120,graph_6_19,5,6,10,0.0,0,8,0.000762939453125,2
121,graph_6_20,5,6,9,0.0,0,6,0.0009109973907470703,2
122,graph_6_21,5,6,8,0.0,0,7,0.0009207725524902344,2
123,graph_6_22,5,6,7,0.0,0,10,0.0008733272552490234,2
124,graph_6_23,5,6,8,0.0,0,9,0.0012814998626708984,2
125,graph_6_24,5,6,9,0.0,0,11,0.0011734962463378906,2
126,graph_6_25,5,6,12,0.0,0,13,0.0016238689422607422,2
127,graph_6_26,5,6,15,0.0,0,15,0.002026081085205078,2
128,graph_6_27,5,6,9,0.0,0,12,0.006294727325439453,2
129,graph_6_28,5,6,8,0.0,0,11,0.0012590885162353516,2
130,graph_6_29,5,6,10,0.0,0,5,0.0012412071228027344,2
131,graph_6_30,5,6,12,0.0,0,13,0.001958608627319336,2
132,graph_6_31,5,6,10,0.0,0,10,0.001619100570678711,2
133,graph_6_32,5,6,10,0.0,0,12,0.0016639232635498047,2
134,graph_6_33,5,6,9,1.0,1,14,0.002081155776977539,2
135,graph_6_34,5,6,9,0.0,0,12,0.0022003650665283203,2
136,graph_6_35,5,6,8,0.0,0,9,0.0006978511810302734,2
137,graph_6_36,5,6,11,0.0,0,17,0.018437623977661133,2
138,graph_6_37,5,6,10,0.0,0,6,0.0010380744934082031,2
139,graph_6_38,5,6,10,0.0,0,9,0.001519918441772461,2
140,graph_6_39,5,6,10,0.0,0,11,0.0018546581268310547,2
141,graph_6_40,5,6,7,1.0,1,11,0.001428365707397461,2
142,graph_6_41,5,6,9,0.0,0,9,0.0006575584411621094,2
143,graph_6_42,5,6,9,0.0,0,11,0.0015721321105957031,2
144,graph_6_43,5,6,11,1.0,1,16,0.01872086524963379,2
145,graph_6_44,5,6,12,0.0,0,14,0.00738835334777832,2
146,graph_6_45,5,6,10,0.0,0,13,0.0018024444580078125,2
147,graph_6_46,5,6,10,0.0,0,22,0.00191497802734375,2
148,graph_6_47,5,6,10,2.0,2,16,0.008051156997680664,2
149,graph_6_48,5,6,12,0.0,0,11,0.006765127182006836,2
150,graph_6_49,5,6,12,1.0,1,14,0.01932072639465332,2
151,graph_6_50,5,6,10,0.0,0,12,0.006923198699951172,2
152,graph_6_51,5,6,15,0.0,0,12,0.018959999084472656,2
153,graph_6_52,5,6,10,0.0,0,17,0.006803989410400391,2
154,graph_6_53,5,6,10,0.0,0,17,0.01814126968383789,2
155,graph_6_54,5,6,8,2.0,2,8,0.0012378692626953125,2
156,graph_6_55,5,6,10,1.0,1,14,0.0021424293518066406,2
157,graph_6_56,5,6,12,0.0,0,12,0.0020585060119628906,2
158,graph_6_57,5,6,8,1.0,1,20,0.0017483234405517578,2
159,graph_6_58,5,6,13,0.0,0,12,0.018912315368652344,2
160,graph_6_59,5,6,11,0.0,0,17,0.019022703170776367,2
161,graph_6_60,5,6,11,0.0,0,20,0.018863439559936523,2
162,graph_6_61,5,6,17,2.0,2,19,0.009003639221191406,2
163,graph_6_62,5,6,12,0.0,0,18,0.008612871170043945,2
164,graph_6_63,5,6,12,1.0,1,11,0.01827263832092285,2
165,graph_6_64,5,6,12,0.0,0,16,0.018959522247314453,2
166,graph_6_65,5,6,11,0.0,0,19,0.018583059310913086,2
167,graph_6_66,5,6,13,0.0,0,14,0.0019457340240478516,2
168,graph_6_67,5,6,14,0.0,0,16,0.01975846290588379,2
169,graph_6_68,5,6,13,0.0,0,15,0.02009892463684082,2
170,graph_6_69,5,6,13,0.0,0,15,0.008366823196411133,2
171,graph_6_70,5,6,12,1.0,1,18,0.019124269485473633,2
172,graph_6_71,5,6,11,0.0,0,19,0.018653392791748047,2
173,graph_6_72,5,6,13,0.0,0,17,0.020032167434692383,2
174,graph_6_73,5,6,12,0.0,0,15,1.1272687911987305,2
175,graph_6_74,5,6,14,0.0,0,16,0.019829273223876953,2
176,graph_6_75,5,6,10,1.0,1,14,0.01888132095336914,2
177,graph_6_76,5,6,21,0.0,0,20,0.0211026668548584,2
178,graph_6_77,5,6,13,2.0,2,27,0.009100914001464844,2
179,graph_6_78,5,6,14,1.0,1,19,0.01932215690612793,2
180,graph_6_79,5,6,13,0.0,0,27,0.019814491271972656,2
181,graph_6_80,5,6,14,2.0,2,23,0.0200808048248291,2
182,graph_6_81,5,6,18,0.0,0,23,0.009556293487548828,2
183,graph_6_82,5,6,13,1.0,1,28,0.01978278160095215,2
184,graph_6_83,5,6,17,0.0,0,17,0.01955127716064453,2
185,graph_6_84,5,6,18,1.0,1,27,0.020370960235595703,2
186,graph_6_85,5,6,16,2.0,2,27,0.020378828048706055,2
187,graph_6_86,5,6,11,1.0,1,21,0.01908564567565918,2
188,graph_6_87,5,6,12,0.0,0,19,0.019615650177001953,2
189,graph_6_88,5,6,10,2.0,2,17,0.018488168716430664,2
190,graph_6_89,5,6,18,0.0,0,18,0.019798755645751953,2
191,graph_6_90,5,6,21,0.0,0,25,0.011067390441894531,2
192,graph_6_91,5,6,15,1.0,1,18,0.01982426643371582,2
193,graph_6_92,5,6,20,2.0,2,30,0.02395319938659668,2
194,graph_6_93,5,6,17,1.0,1,23,0.009242057800292969,2
195,graph_6_94,5,6,18,2.0,2,29,0.010312557220458984,2
196,graph_6_95,5,6,19,1.0,1,21,0.008987903594970703,2
197,graph_6_96,5,6,23,1.0,1,29,0.0289764404296875,2
198,graph_6_97,5,6,15,0.0,0,21,0.019414424896240234,2
199,graph_6_98,5,6,19,1.0,1,28,0.021413087844848633,2
200,graph_6_99,5,6,15,0.0,0,22,0.01973867416381836,2
201,graph_7_0,5,7,11,0.0,0,8,0.0025413036346435547,2
202,graph_7_1,5,7,8,0.0,0,4,0.0006055831909179688,2
203,graph_7_2,5,7,9,0.0,0,8,0.018931150436401367,2
204,graph_7_3,5,7,9,0.0,0,6,0.0010323524475097656,2
205,graph_7_4,5,7,10,0.0,0,5,0.0007619857788085938,2
206,graph_7_5,5,7,8,0.0,0,9,0.0014121532440185547,2
207,graph_7_6,5,7,11,0.0,0,4,0.000835418701171875,2
208,graph_7_7,5,7,8,1.0,1,9,0.0011436939239501953,2
209,graph_7_8,5,7,10,0.0,0,14,0.0010275840759277344,2
210,graph_7_9,5,7,9,0.0,0,7,0.0004372596740722656,2
211,graph_7_10,5,7,10,0.0,0,10,0.0015025138854980469,2
212,graph_7_11,5,7,9,0.0,0,10,0.0016057491302490234,2
213,graph_7_12,5,7,9,0.0,0,13,0.0006682872772216797,2
214,graph_7_13,5,7,12,0.0,0,8,0.006353616714477539,2
215,graph_7_14,5,7,12,0.0,0,8,0.0018758773803710938,2
216,graph_7_15,5,7,9,0.0,0,14,0.006048440933227539,2
217,graph_7_16,5,7,9,0.0,0,15,0.002035379409790039,2
218,graph_7_17,5,7,10,0.0,0,7,0.0009968280792236328,2
219,graph_7_18,5,7,10,0.0,0,11,0.0018045902252197266,2
220,graph_7_19,5,7,10,0.0,0,8,0.0015001296997070312,2
221,graph_7_20,5,7,8,1.0,1,13,0.0016489028930664062,2
222,graph_7_21,5,7,8,0.0,0,11,0.0017247200012207031,2
223,graph_7_22,5,7,10,1.0,1,15,0.01961827278137207,2
224,graph_7_23,5,7,11,2.0,2,22,0.0034978389739990234,2
225,graph_7_24,5,7,10,0.0,0,12,0.0015327930450439453,2
226,graph_7_25,5,7,9,1.0,1,15,0.0020322799682617188,2
227,graph_7_26,5,7,12,0.0,0,8,0.0012753009796142578,2
228,graph_7_27,5,7,11,1.0,1,13,0.007404327392578125,2
229,graph_7_28,5,7,12,0.0,0,11,0.0018870830535888672,2
230,graph_7_29,5,7,13,0.0,0,13,0.019112348556518555,2
231,graph_7_30,5,7,11,0.0,0,16,0.002379179000854492,2
232,graph_7_31,5,7,11,0.0,0,10,0.006597280502319336,2
233,graph_7_32,5,7,9,0.0,0,14,0.01878213882446289,2
234,graph_7_33,5,7,12,0.0,0,16,0.002033710479736328,2
235,graph_7_34,5,7,10,1.0,1,10,0.018578290939331055,2
236,graph_7_35,5,7,10,0.0,0,10,0.0069997310638427734,2
237,graph_7_36,5,7,10,1.0,1,25,0.008054733276367188,2
238,graph_7_37,5,7,13,0.0,0,11,0.018224716186523438,2
239,graph_7_38,5,7,11,0.0,0,16,0.0019931793212890625,2
240,graph_7_39,5,7,16,0.0,0,21,0.0024542808532714844,2
241,graph_7_40,5,7,14,0.0,0,13,0.0019834041595458984,2
242,graph_7_41,5,7,14,1.0,1,16,0.019675016403198242,2
243,graph_7_42,5,7,12,1.0,1,14,0.0190885066986084,2
244,graph_7_43,5,7,11,0.0,0,10,0.0015187263488769531,2
245,graph_7_44,5,7,9,1.0,1,9,0.00690913200378418,2
246,graph_7_45,5,7,11,0.0,0,12,0.006606578826904297,2
247,graph_7_46,5,7,11,1.0,1,17,0.0022771358489990234,2
248,graph_7_47,5,7,10,1.0,1,10,0.006872653961181641,2
249,graph_7_48,5,7,14,0.0,0,11,0.0182039737701416,2
250,graph_7_49,5,7,12,0.0,0,16,0.01941704750061035,2
251,graph_7_50,5,7,13,0.0,0,20,0.0188140869140625,2
252,graph_7_51,5,7,12,1.0,1,13,0.0021202564239501953,2
253,graph_7_52,5,7,12,0.0,0,15,0.018546342849731445,2
254,graph_7_53,5,7,14,0.0,0,27,0.0033288002014160156,2
255,graph_7_54,5,7,15,0.0,0,21,0.01937103271484375,2
256,graph_7_55,5,7,12,1.0,1,15,0.0070722103118896484,2
257,graph_7_56,5,7,13,0.0,0,24,0.02017498016357422,2
258,graph_7_57,5,7,12,1.0,1,18,0.0025801658630371094,2
259,graph_7_58,5,7,12,3.0,3,34,0.02014327049255371,2
260,graph_7_59,5,7,16,0.0,0,16,0.01906275749206543,2
261,graph_7_60,5,7,11,1.0,1,19,0.019848346710205078,2
262,graph_7_61,5,7,12,0.0,0,23,0.019530057907104492,2
263,graph_7_62,5,7,14,1.0,1,22,0.008991241455078125,2
264,graph_7_63,5,7,14,0.0,0,26,0.00907444953918457,2
265,graph_7_64,5,7,13,0.0,0,21,0.019817352294921875,2
266,graph_7_65,5,7,17,0.0,0,25,0.010730981826782227,2
267,graph_7_66,5,7,15,2.0,2,24,0.019982337951660156,2
268,graph_7_67,5,7,17,0.0,0,29,0.020533084869384766,2
269,graph_7_68,5,7,17,1.0,1,28,0.00910186767578125,2
270,graph_7_69,5,7,19,2.0,2,28,0.022142410278320312,2
271,graph_7_70,5,7,11,0.0,0,19,0.0021276473999023438,2
272,graph_7_71,5,7,16,0.0,0,16,0.019521236419677734,2
273,graph_7_72,5,7,15,2.0,2,17,0.020516633987426758,2
274,graph_7_73,5,7,18,1.0,1,19,0.0042438507080078125,2
275,graph_7_74,5,7,14,0.0,0,27,0.008844375610351562,2
276,graph_7_75,5,7,16,0.0,0,20,0.009146690368652344,2
277,graph_7_76,5,7,16,0.0,0,18,0.0192868709564209,2
278,graph_7_77,5,7,13,0.0,0,23,0.009032726287841797,2
279,graph_7_78,5,7,13,2.0,2,29,0.009380102157592773,2
280,graph_7_79,5,7,15,0.0,0,21,0.020184040069580078,2
281,graph_7_80,5,7,18,0.0,0,26,0.009348392486572266,2
282,graph_7_81,5,7,16,0.0,0,26,0.008623838424682617,2
283,graph_7_82,5,7,19,1.0,1,21,0.009313106536865234,2
284,graph_7_83,5,7,16,1.0,1,22,0.023264408111572266,2
285,graph_7_84,5,7,14,1.0,1,19,0.0194091796875,2
286,graph_7_85,5,7,16,0.0,0,25,0.00918889045715332,2
287,graph_7_86,5,7,18,1.0,1,24,0.02027416229248047,2
288,graph_7_87,5,7,20,1.0,1,32,0.012104988098144531,2
289,graph_7_88,5,7,17,1.0,1,21,0.010475635528564453,2
290,graph_7_89,5,7,22,1.0,1,25,0.012207746505737305,2
291,graph_7_90,5,7,14,0.0,0,25,0.009086847305297852,2
292,graph_7_91,5,7,18,0.0,0,31,0.010686159133911133,2
293,graph_7_92,5,7,17,1.0,1,23,0.024625778198242188,2
294,graph_7_93,5,7,20,3.0,3,33,0.012384891510009766,2
295,graph_7_94,5,7,14,3.0,3,28,0.020435333251953125,2
296,graph_7_95,5,7,20,3.0,3,28,0.025159120559692383,2
297,graph_7_96,5,7,18,1.0,1,32,0.010457754135131836,2
298,graph_7_97,5,7,30,0.0,0,27,0.020926713943481445,2
299,graph_7_98,5,7,16,1.0,1,28,0.009474515914916992,2
300,graph_7_99,5,7,25,2.0,2,33,0.008254766464233398,2
301,graph_8_0,5,8,11,0.0,0,12,0.0010764598846435547,2
302,graph_8_1,5,8,8,0.0,0,6,0.00141143798828125,2
303,graph_8_2,5,8,8,0.0,0,15,0.001512289047241211,2
304,graph_8_3,5,8,11,0.0,0,11,0.0012767314910888672,2
305,graph_8_4,5,8,8,1.0,1,8,0.0072383880615234375,2
306,graph_8_5,5,8,8,1.0,1,4,0.01746511459350586,2
307,graph_8_6,5,7,7,1.0,1,8,0.0015227794647216797,2
308,graph_8_7,5,8,12,0.0,0,12,0.00222015380859375,2
309,graph_8_8,5,8,11,0.0,0,23,0.0033721923828125,2
310,graph_8_9,5,8,11,0.0,0,10,0.0009899139404296875,2
311,graph_8_10,5,8,9,0.0,0,8,0.0011410713195800781,2
312,graph_8_11,5,8,10,0.0,0,12,0.006834745407104492,2
313,graph_8_12,5,8,10,0.0,0,8,0.0013904571533203125,2
314,graph_8_13,5,8,10,0.0,0,16,0.002179384231567383,2
315,graph_8_14,5,8,12,0.0,0,4,0.006509304046630859,2
316,graph_8_15,5,7,11,0.0,0,11,0.002199411392211914,2
317,graph_8_16,5,8,10,1.0,1,10,0.018695831298828125,2
318,graph_8_17,5,8,10,0.0,0,18,0.0019617080688476562,2
319,graph_8_18,5,8,10,0.0,0,11,0.006041765213012695,2
320,graph_8_19,5,8,9,1.0,1,11,0.0012094974517822266,2
321,graph_8_20,5,8,9,0.0,0,26,0.002329111099243164,2
322,graph_8_21,5,8,11,0.0,0,15,0.0022852420806884766,2
323,graph_8_22,5,8,12,0.0,0,13,0.0018286705017089844,2
324,graph_8_23,5,7,11,0.0,0,18,0.018171072006225586,2
325,graph_8_24,5,8,9,1.0,1,10,0.006878376007080078,2
326,graph_8_25,5,8,10,0.0,0,10,0.0017769336700439453,2
327,graph_8_26,5,8,12,0.0,0,9,0.018776655197143555,2
328,graph_8_27,5,8,12,0.0,0,18,0.003994941711425781,2
329,graph_8_28,5,8,11,0.0,0,24,0.004976511001586914,2
330,graph_8_29,5,8,12,1.0,1,12,0.01918625831604004,2
331,graph_8_30,5,8,11,1.0,1,12,0.0021703243255615234,2
332,graph_8_31,5,8,12,2.0,2,26,0.008905172348022461,2
333,graph_8_32,5,8,16,0.0,0,17,0.01920485496520996,2
334,graph_8_33,5,8,12,0.0,0,17,0.001758575439453125,2
335,graph_8_34,5,8,12,0.0,0,28,0.002832651138305664,2
336,graph_8_35,5,8,10,2.0,2,24,0.0033431053161621094,2
337,graph_8_36,5,8,11,0.0,0,12,0.007280588150024414,2
338,graph_8_37,5,8,11,0.0,0,35,0.008989334106445312,2
339,graph_8_38,5,8,15,0.0,0,18,0.019696950912475586,2
340,graph_8_39,5,8,11,1.0,1,20,0.007664918899536133,2
341,graph_8_40,5,8,11,2.0,2,12,0.0024225711822509766,2
342,graph_8_41,5,8,14,0.0,0,17,0.020038604736328125,2
343,graph_8_42,5,8,14,0.0,0,16,0.019011974334716797,2
344,graph_8_43,5,8,12,0.0,0,12,0.0006155967712402344,2
345,graph_8_44,5,8,15,1.0,1,15,0.019496679306030273,2
346,graph_8_45,5,8,13,0.0,0,30,0.01976799964904785,2
347,graph_8_46,5,8,18,1.0,1,17,0.01968836784362793,2
348,graph_8_47,5,8,12,1.0,1,19,0.019154787063598633,2
349,graph_8_48,5,8,13,0.0,0,20,0.019997358322143555,2
350,graph_8_49,5,8,21,0.0,0,27,0.010533809661865234,2
351,graph_8_50,5,8,16,1.0,1,19,0.019338369369506836,2
352,graph_8_51,5,8,9,1.0,1,21,0.002005338668823242,2
353,graph_8_52,5,8,26,0.0,0,19,0.010972023010253906,2
354,graph_8_53,5,8,19,0.0,0,26,0.009090662002563477,2
355,graph_8_54,5,8,16,0.0,0,16,0.02020883560180664,2
356,graph_8_55,5,8,12,1.0,1,23,0.0026056766510009766,2
357,graph_8_56,5,8,14,0.0,0,19,1.124300479888916,2
358,graph_8_57,5,8,16,3.0,3,25,0.020328521728515625,2
359,graph_8_58,5,8,16,3.0,3,24,0.02408146858215332,2
360,graph_8_59,5,8,16,0.0,0,23,0.00915384292602539,2
361,graph_8_60,5,8,19,1.0,1,29,0.010710716247558594,2
362,graph_8_61,5,8,16,2.0,2,36,0.009217023849487305,2
363,graph_8_62,5,8,15,3.0,3,40,0.010336875915527344,2
364,graph_8_63,5,8,16,1.0,1,31,0.010544538497924805,2
365,graph_8_64,5,8,14,1.0,1,40,0.0050008296966552734,2
366,graph_8_65,5,8,21,2.0,2,25,0.021575450897216797,2
367,graph_8_66,5,8,18,0.0,0,25,0.01945781707763672,2
368,graph_8_67,5,8,15,1.0,1,27,0.021925926208496094,2
369,graph_8_68,5,8,14,2.0,2,33,0.020137310028076172,2
370,graph_8_69,5,8,18,0.0,0,38,0.011278867721557617,2
371,graph_8_70,5,8,16,1.0,1,43,0.022414207458496094,2
372,graph_8_71,5,8,18,1.0,1,38,0.011629104614257812,2
373,graph_8_72,5,8,14,1.0,1,25,0.009283065795898438,2
374,graph_8_73,5,8,15,1.0,1,20,0.023438453674316406,2
375,graph_8_74,5,8,16,2.0,2,24,0.008970260620117188,2
376,graph_8_75,5,8,11,4.0,4,25,0.021513700485229492,2
377,graph_8_76,5,8,17,2.0,2,32,0.009079217910766602,2
378,graph_8_77,5,8,20,0.0,0,24,0.01035618782043457,2
379,graph_8_78,5,8,25,2.0,2,43,0.010451555252075195,2
380,graph_8_79,5,8,13,3.0,3,38,0.010678291320800781,2
381,graph_8_80,5,8,19,0.0,0,25,0.020438194274902344,2
382,graph_8_81,5,8,25,0.0,0,22,0.022794008255004883,2
383,graph_8_82,5,8,24,0.0,0,43,0.023958921432495117,2
384,graph_8_83,5,8,19,0.0,0,32,0.020139694213867188,2
385,graph_8_84,5,8,21,1.0,1,30,0.011811256408691406,2
386,graph_8_85,5,8,19,2.0,2,38,0.02830362319946289,2
387,graph_8_86,5,8,16,5.0,5,27,0.012175321578979492,2
388,graph_8_87,5,8,20,2.0,2,36,0.011867046356201172,2
389,graph_8_88,5,8,22,1.0,1,30,0.00648808479309082,2
390,graph_8_89,5,8,13,6.0,6,32,0.02130293846130371,2
391,graph_8_90,5,8,14,0.0,0,20,0.02013683319091797,2
392,graph_8_91,5,8,18,0.0,0,31,0.011273860931396484,2
393,graph_8_92,5,8,38,2.0,2,47,0.05628013610839844,2
394,graph_8_93,5,8,21,1.0,1,39,0.023990869522094727,2
395,graph_8_94,5,8,32,2.0,2,41,0.04715776443481445,2
396,graph_8_95,5,8,22,2.0,2,36,0.020314931869506836,2
397,graph_8_96,5,8,19,1.0,1,39,0.023760080337524414,2
398,graph_8_97,5,8,19,1.0,1,36,0.03972053527832031,2
399,graph_8_98,5,8,12,2.0,2,36,0.004579782485961914,2
400,graph_8_99,5,8,22,3.0,3,33,0.023210525512695312,2
401,graph_9_0,5,9,10,0.0,0,10,0.0005812644958496094,2
402,graph_9_1,5,9,13,0.0,0,10,0.0016217231750488281,2
403,graph_9_2,5,9,12,0.0,0,14,0.0017938613891601562,2
404,graph_9_3,5,9,11,0.0,0,11,0.0010426044464111328,2
