Index,File,OptTime,CrFinal,Cr1,T1,Cr2,T2...
0,random graphs/rectangles/k10n30/graph0.lgbin,300.202684879303,2647,2667,0,2647,300.39728450775146
1,random graphs/rectangles/k10n30/graph1.lgbin,298.2945821285248,2516,2532,0,2516,21.159270524978638,2516,49.074360370635986,2516,77.63594913482666,2516,105.8698673248291,2516,134.21654748916626,2516,162.52926898002625,2516,190.6613974571228,2516,218.96900725364685,2516,247.1518850326538,2516,275.44476795196533,2516,300.32498049736023
2,random graphs/rectangles/k10n30/graph2.lgbin,299.8518614768982,2919,2954,0,2919,267.13590931892395,2919,300.2279853820801
3,random graphs/rectangles/k10n30/graph3.lgbin,299.7653305530548,2567,2653,0,2593,160.07806205749512,2575,248.07249522209167,2567,300.31998467445374
4,random graphs/rectangles/k10n30/graph4.lgbin,297.45597791671753,2557,2625,0,2597,93.06501388549805,2557,107.20747971534729,2557,122.253262758255,2557,137.07796049118042,2557,152.0307719707489,2557,166.92562866210938,2557,181.74539971351624,2557,196.48569989204407,2557,211.34133672714233,2557,226.1980357170105,2557,241.0672640800476,2557,255.912535905838,2557,270.7168958187103,2557,285.5095579624176,2557,300.196661233902
5,random graphs/rectangles/k10n30/graph5.lgbin,299.5066785812378,2528,2580,0,2548,9.464720010757446,2537,20.67008686065674,2537,31.543094873428345,2528,300.24318838119507
6,random graphs/rectangles/k10n30/graph6.lgbin,299.77340054512024,2484,2489,0,2484,177.92239665985107,2484,276.0556786060333,2484,300.3275058269501
7,random graphs/rectangles/k10n30/graph7.lgbin,297.9986026287079,2558,2639,0,2558,36.1509735584259,2558,60.09563589096069,2558,83.9822404384613,2558,108.03720951080322,2558,132.60899353027344,2558,157.54590725898743,2558,182.04845690727234,2558,206.82649183273315,2558,231.46817183494568,2558,255.65906858444214,2558,280.0139729976654,2558,300.1976556777954
8,random graphs/rectangles/k10n30/graph8.lgbin,300.23819947242737,2888,2929,0,2888,300.4270136356354
9,random graphs/rectangles/k10n30/graph9.lgbin,299.99072432518005,2832,3009,0,2859,182.77301955223083,2832,300.36894249916077
10,random graphs/rectangles/k13n29/graph0.lgbin,299.57796931266785,3232,3322,0,3320,13.13575005531311,3251,30.993539094924927,3232,300.2552282810211
11,random graphs/rectangles/k13n29/graph1.lgbin,299.1118793487549,3158,3269,0,3234,52.36539030075073,3209,85.53110980987549,3178,201.34661960601807,3166,295.3113739490509,3158,300.251540184021
12,random graphs/rectangles/k13n29/graph2.lgbin,300.0612094402313,3786,3800,0,3786,300.2917275428772
13,random graphs/rectangles/k13n29/graph3.lgbin,300.1777241230011,3548,3677,0,3548,300.40988969802856
14,random graphs/rectangles/k13n29/graph4.lgbin,300.21533846855164,2925,2952,0,2932,131.87592244148254,2925,300.6685004234314
15,random graphs/rectangles/k13n29/graph5.lgbin,300.04163432121277,3531,3559,0,3531,300.2717626094818
16,random graphs/rectangles/k13n29/graph6.lgbin,300.35973262786865,3681,3744,0,3681,300.59246945381165
17,random graphs/rectangles/k13n29/graph7.lgbin,300.1854829788208,3237,3272,0,3237,300.41107177734375
18,random graphs/rectangles/k13n29/graph8.lgbin,300.24974060058594,3225,3255,0,3225,300.47960686683655
19,random graphs/rectangles/k13n29/graph9.lgbin,300.37008333206177,3412,3537,0,3412,300.59768176078796
20,random graphs/rectangles/k16n28/graph0.lgbin,300.07509326934814,3873,3932,0,3873,300.3433096408844
21,random graphs/rectangles/k16n28/graph1.lgbin,300.53256916999817,3907,3917,0,3907,300.7979590892792
22,random graphs/rectangles/k16n28/graph2.lgbin,300.48526215553284,3865,3887,0,3865,300.74573707580566
23,random graphs/rectangles/k16n28/graph3.lgbin,300.3128457069397,4008,4051,0,4008,300.5743296146393
24,random graphs/rectangles/k16n28/graph4.lgbin,299.7530953884125,4486,4535,0,4486,80.19787645339966,4486,300.2790870666504
25,random graphs/rectangles/k16n28/graph5.lgbin,300.08377027511597,3958,3961,0,3958,300.3493711948395
