Index,File,OptTime,CrFinal,Cr1,T1,Cr2,T2...
0,random graphs/rectangles/k10n30/graph0.lgbin,299.4909155368805,2626,2667,0,2653,20.129674434661865,2651,21.31995987892151,2634,57.027607679367065,2626,300.21256041526794
