Index,Data,combo_idx,Nodes,TotalNodes,ObjVal,Crossings,EdgeLength,Runtime,Status
2930,graph_34_29,0,34,62,14.999999999999988,15,686.9999999998741,0.33673858642578125,2
2931,graph_34_30,0,34,69,9.0,9,340.7499999999829,0.257338285446167,2
2932,graph_34_31,0,34,60,12.0,12,1097.250000000027,0.39497923851013184,2
2933,graph_34_32,0,34,65,8.0,8,304.7499999998219,0.27622246742248535,2
2934,graph_34_33,0,34,48,16.0,16,376.74999999999847,0.2262430191040039,2
2935,graph_34_34,0,33,55,22.0,22,3029.75,0.5339527130126953,2
2936,graph_34_35,0,34,74,21.0,21,1859.5000000000016,0.4496273994445801,2
2937,graph_34_36,0,34,82,14.0,14,658.75,0.4214348793029785,2
2938,graph_34_37,0,34,64,12.0,12,955.9999999998944,0.3886082172393799,2
2939,graph_34_38,0,34,59,37.0,37,1157.0000000000007,0.9698121547698975,2
2940,graph_34_39,0,34,53,16.0,16,1947.2500000000355,0.2962791919708252,2
2941,graph_34_40,0,34,43,35.0,35,882.5000000000024,0.9742817878723145,2
2942,graph_34_41,0,34,64,33.0,33,1320.4999999999982,1.032050371170044,2
2943,graph_34_42,0,34,66,19.0,19,1057.7500000000057,0.37265801429748535,2
2944,graph_34_43,0,34,58,42.0,42,1050.5499999999988,11.928425312042236,2
2945,graph_34_44,0,34,70,23.0,23,1654.7500000001332,1.1731181144714355,2
2946,graph_34_45,0,33,57,30.0,30,2295.25000000005,1.2118308544158936,2
2947,graph_34_46,0,34,84,15.0,15,510.0,0.8514578342437744,2
2948,graph_34_47,0,34,53,28.0,28,2931.5,0.99375319480896,2
2949,graph_34_48,0,34,60,24.0,24,950.25,4.839470863342285,2
2950,graph_34_49,0,34,57,24.0,24,1401.0000000000573,0.7889995574951172,2
2951,graph_34_50,0,34,75,23.0,23,1512.250000000025,1.384110689163208,2
2952,graph_34_51,0,34,69,22.0,22,2078.2500000000746,0.8598282337188721,2
2953,graph_34_52,0,34,70,20.0,20,1372.9999999996467,0.7969095706939697,2
2954,graph_34_53,0,34,68,33.0,33,1147.4999999999948,1.1527936458587646,2
2955,graph_34_54,0,34,71,24.0,24,898.7499999999987,0.88181471824646,2
