Index,Data,combo_idx,Nodes,Edges,TotalNodes,TotalEdges,ObjVal,Crossings,EdgeLength,Runtime,Status
1,graficon10nodi/grafo1032.10,7,10,9,10,9,2.0,0,2.0,0.008422613143920898,2
2,graficon10nodi/grafo1098.10,7,10,9,10,9,2.0,0,2.0,0.006379604339599609,2
3,graficon10nodi/grafo1126.10,7,10,9,10,9,2.0,0,2.0,0.005864858627319336,2
4,graficon10nodi/grafo1137.10,7,10,9,10,9,3.0,1,3.0,0.0060155391693115234,2
5,graficon10nodi/grafo1643.10,7,10,9,10,9,2.0,0,2.0,0.0065174102783203125,2
6,graficon10nodi/grafo2538.10,7,10,10,10,10,3.0,0,3.0,0.0062694549560546875,2
7,graficon10nodi/grafo376.10,7,10,9,10,9,2.0,0,2.0,0.00580906867980957,2
8,graficon10nodi/grafo407.10,7,10,9,10,9,3.0,0,3.0,0.00590825080871582,2
9,graficon10nodi/grafo460.10,7,10,9,10,9,2.0,0,2.0,0.005933046340942383,2
10,graficon10nodi/grafo554.10,7,10,9,10,9,3.0,0,3.0,0.006258487701416016,2
11,graficon10nodi/grafo613.10,7,10,9,10,9,2.0,0,2.0,0.005863666534423828,2
12,graficon10nodi/grafo633.10,7,10,9,10,9,2.0,0,2.0,0.005932331085205078,2
13,graficon10nodi/grafo782.10,7,10,9,10,9,2.0,0,2.0,0.005823612213134766,2
14,graficon10nodi/grafo881.10,7,10,9,10,9,1.0,0,1.0,0.006398677825927734,2
15,graficon10nodi/grafo898.10,7,10,9,10,9,2.0,0,2.0,0.006201028823852539,2
16,graficon10nodi/grafo910.10,7,10,9,10,9,3.0,0,3.0,0.005825042724609375,2
17,graficon11nodi/grafo1084.11,7,11,10,11,10,1.0,0,1.0,0.006038188934326172,2
18,graficon11nodi/grafo1117.11,7,11,10,11,10,4.0,1,4.0,0.006224870681762695,2
19,graficon11nodi/grafo2110.11,7,11,11,11,11,5.0,3,5.0,0.006535053253173828,2
20,graficon11nodi/grafo222.11,7,11,10,11,10,3.0,0,3.0,0.005959272384643555,2
21,graficon11nodi/grafo246.11,7,11,10,11,10,2.0,0,2.0,0.006142139434814453,2
22,graficon11nodi/grafo303.11,7,11,10,11,10,3.0,0,3.0,0.006351947784423828,2
23,graficon11nodi/grafo408.11,7,11,10,11,10,5.0,0,5.0,0.006827116012573242,2
24,graficon11nodi/grafo676.11,7,11,10,11,10,5.0,0,5.0,0.0062749385833740234,2
25,graficon11nodi/grafo927.11,7,11,10,11,10,3.0,0,3.0,0.006199836730957031,2
26,graficon11nodi/grafo937.11,7,11,10,11,10,4.0,1,4.0,0.006485939025878906,2
27,graficon10nodi/grafo1010.10,7,10,10,12,12,8.0,1,8.0,0.0067632198333740234,2
28,graficon10nodi/grafo1070.10,7,10,10,12,12,5.0,0,5.0,0.006565570831298828,2
29,graficon10nodi/grafo1071.10,7,10,10,12,12,4.0,0,4.0,0.006407260894775391,2
30,graficon10nodi/grafo1120.10,7,10,10,12,12,4.0,0,4.0,0.0062007904052734375,2
31,graficon10nodi/grafo1123.10,7,10,10,12,12,5.0,0,5.0,0.006232738494873047,2
32,graficon10nodi/grafo1164.10,7,10,10,12,12,4.0,0,4.0,0.006627798080444336,2
33,graficon10nodi/grafo155.10,7,10,10,12,12,5.0,0,5.0,0.007547855377197266,2
34,graficon10nodi/grafo1857.10,7,10,12,12,14,7.0,0,7.0,0.0074939727783203125,2
35,graficon10nodi/grafo209.10,7,10,10,12,12,4.0,0,4.0,0.006547689437866211,2
36,graficon10nodi/grafo210.10,7,10,10,12,12,5.0,0,5.0,0.006828784942626953,2
37,graficon10nodi/grafo2511.10,7,10,10,12,12,7.0,2,7.0,0.008180379867553711,2
38,graficon10nodi/grafo257.10,7,10,10,12,12,3.0,0,3.0,0.007681608200073242,2
39,graficon10nodi/grafo265.10,7,10,12,12,14,11.0,2,11.0,0.0077402591705322266,2
40,graficon10nodi/grafo3024.10,7,10,10,12,12,5.0,0,5.0,0.006345987319946289,2
41,graficon10nodi/grafo327.10,7,10,10,12,12,5.0,0,5.0,0.006705045700073242,2
42,graficon10nodi/grafo328.10,7,10,10,12,12,4.0,0,4.0,0.006619691848754883,2
43,graficon10nodi/grafo402.10,7,10,10,12,12,4.0,0,4.0,0.006438493728637695,2
44,graficon10nodi/grafo461.10,7,10,10,12,12,4.0,0,4.0,0.006356716156005859,2
45,graficon10nodi/grafo462.10,7,10,10,12,12,5.0,0,5.0,0.006249427795410156,2
46,graficon10nodi/grafo465.10,7,10,10,12,12,4.0,0,4.0,0.006954193115234375,2
47,graficon10nodi/grafo466.10,7,10,10,12,12,4.0,0,4.0,0.00680851936340332,2
48,graficon10nodi/grafo473.10,7,10,10,12,12,4.0,0,4.0,0.0062408447265625,2
49,graficon10nodi/grafo474.10,7,10,10,12,12,5.0,0,5.0,0.0062525272369384766,2
50,graficon10nodi/grafo513.10,7,10,10,12,12,5.0,0,5.0,0.00636601448059082,2
51,graficon10nodi/grafo541.10,7,10,10,12,12,7.0,0,7.0,0.006879568099975586,2
52,graficon10nodi/grafo586.10,7,10,10,12,12,6.0,1,6.0,0.006412982940673828,2
53,graficon10nodi/grafo587.10,7,10,10,12,12,6.0,1,6.0,0.006201267242431641,2
54,graficon10nodi/grafo688.10,7,10,10,12,12,5.0,0,5.0,0.006333827972412109,2
55,graficon10nodi/grafo689.10,7,10,10,12,12,4.0,0,4.0,0.0069103240966796875,2
56,graficon10nodi/grafo717.10,7,10,10,12,12,5.0,0,5.0,0.006837129592895508,2
57,graficon10nodi/grafo718.10,7,10,10,12,12,4.0,0,4.0,0.006369352340698242,2
58,graficon10nodi/grafo758.10,7,10,10,12,12,4.0,0,4.0,0.006266355514526367,2
59,graficon10nodi/grafo836.10,7,10,10,12,12,5.0,0,5.0,0.006335258483886719,2
