GraphSize,CVcalc,AvgOptsPerMin
r1.5k18n12,1145,501.0753829044186
r1.5k18n12,1221,394.91851792086845
r1.5k24n16,1944,146.59765466590568
r1.5k18n12,2906,11.96184157974965
r1.5k24n16,1439,271.9706996804984
r1.5k30n20,1160,163.35827151847263
r1.5k30n20,2048,102.27236853945534
r1.5k36n24,2463,39.99909190855396
r1.5k18n12,2126,101.19686283716634
r1.5k36n24,2281,52.29240563490314
r1.5k18n12,2163,76.1477479664892
r1.5k24n16,1447,266.18446630249673
r1.5k18n12,2063,101.98071147673112
r1.5k24n16,1256,294.7105489512843
r1.5k30n20,1696,122.98793994993956
r1.5k30n20,1801,118.24259339591579
r1.5k18n12,4359,1.459519416060133
r1.5k18n12,2534,35.0049173959838
r1.5k18n12,2484,37.39446804911377
r1.5k24n16,2916,26.33902520143611
r1.5k24n16,2916,23.80203785658071
r1.5k42n28,2915,17.78635510805478
r1.5k42n28,2510,28.818050893005342
r1.5k30n20,3072,14.205658622067437
r1.5k30n20,3072,17.66335697551281
r1.5k18n12,3632,2.603511214269133
r1.5k36n24,1111,76.22787997733074
r1.5k36n24,1038,81.17747014039664
r1.5k18n12,2348,50.957724114037184
r1.5k18n12,2273,68.38089220625578
r1.5k24n16,5346,1.439510910285241
r1.5k24n16,2430,67.02278139801722
r1.5k24n16,2430,68.44550527701722
r1.5k18n12,3269,5.750796568378729
r1.5k18n12,2441,44.17015795221365
r1.5k18n12,2168,85.18337988034992
r1.5k30n20,5632,1.6426176768547374
r1.5k30n20,2560,54.045733232498016
r1.5k24n16,4131,2.407271455703743
r1.5k24n16,2673,42.67379175351676
r1.5k24n16,2187,117.83856599436363
r1.5k36n24,3694,6.9923481332159465
r1.5k18n12,3087,8.075041295310195
r1.5k36n24,2372,45.521431759360254
r1.5k18n12,2394,49.70134209990937
r1.5k18n12,2115,89.59260008685638
r1.5k24n16,3523,6.777891689974728
r1.5k24n16,2551,54.71880409570395
r1.5k30n20,4352,2.7883235980585863
r1.5k30n20,2816,31.591668841658347
r1.5k24n16,2308,93.94956401358102
r1.5k18n12,2996,10.212977404909307
r1.5k18n12,2371,52.119020132316024
r1.5k18n12,2089,101.8852638544785
r1.5k24n16,3219,12.69086973839858
r1.5k42n28,2950,18.927351166988505
r1.5k42n28,1962,45.91215617176314
r1.5k24n16,2612,46.59253926117913
r1.5k24n16,2247,104.50741337194322
r1.5k30n20,3712,7.165215303987623
r1.5k30n20,2688,40.52180257556055
r1.5k36n24,3078,18.69169807145009
r1.5k36n24,2326,48.56105030364734
r1.5k18n12,3041,8.841949419824855
r1.5k18n12,2382,54.850442645389286
r1.5k18n12,2102,95.31415964978927
r1.5k24n16,3371,9.651651684074531
r1.5k24n16,2581,53.61775587715213
r1.5k24n16,2277,98.43871616665892
r1.5k18n12,3018,12.241734989551608
r1.5k18n12,2388,53.27011295414313
r1.5k30n20,3392,11.19026711438868
r1.5k30n20,2624,44.669523489454875
r1.5k18n12,2095,96.84231573315309
r1.5k24n16,3295,13.428895741311443
r1.5k24n16,2596,54.390157129548335
r1.5k24n16,2262,101.80400308691334
r1.5k36n24,3386,12.076897021506186
r1.5k36n24,2303,50.89408474402818
r1.5k18n12,3029,10.198412433386068
r1.5k18n12,2391,47.671846360516476
r1.5k18n12,2092,97.13522093540968
r1.5k30n20,3552,10.288249489630834
r1.5k30n20,2592,47.267657463718706
r1.5k24n16,3333,12.248911601518728
r1.5k24n16,2604,43.58272123091989
r1.5k24n16,2269,103.1259936242066
r1.5k18n12,3035,10.528715590380282
r1.5k18n12,2389,48.67128281156174
r1.5k42n28,4425,5.546323460281872
r1.5k42n28,981,56.50440923242103
r1.5k30n20,2304,94.75368859331977
r1.5k36n24,519,101.01562676797165
r1.5k30n20,3632,9.681719511631101
r1.5k24n16,3352,9.182073871408974
r1.5k30n20,2576,49.072838296976734
r1.5k24n16,2600,49.15187377651098
r1.5k36n24,3540,11.101671830015283
r1.5k36n24,2314,49.42515167277211
r1.5k24n16,2273,103.08268336069457
r1.5k36n24,778,99.1052523726526
r1.5k42n28,981,42.5406783616438
