GraphSize,CVcalc,AvgOptsPerMin,TargetOptsPerMin
r1.5k18n12,2474,1101.7941465988902,10
r1.5k24n16,2712,675.8585296035728,10
r1.5k30n20,2049,405.64073437085466,10
r1.5k36n24,2945,150.4180026228367,10
r1.5k42n28,1511,118.80031926515024,10
r1.5k18n12,2114,1379.8284989394235,10
r1.5k24n16,2483,688.1912181309374,10
r1.5k30n20,2990,357.0704042537972,10
r1.5k36n24,2657,168.59292692830724,10
r1.5k42n28,2061,112.8006717579992,10
r1.5k18n12,1662,1443.6579548514387,10
r1.5k24n16,1319,915.0442855096256,10
r1.5k30n20,1993,439.69097461773634,10
r1.5k36n24,2281,187.25661895534714,10
r1.5k42n28,2942,101.30743883007969,10
r1.5k18n12,3711,1101.482410265478,10
r1.5k24n16,4068,454.2527103639788,10
r1.5k30n20,4485,248.82162138526238,10
r1.5k36n24,4417,140.76855724135982,10
r1.5k18n12,6803,1075.8820277453488,10
r1.5k42n28,4413,86.42599462214004,10
r1.5k24n16,7458,279.9947090106992,10
r1.5k30n20,8222,168.40684559742118,10
r1.5k36n24,8098,79.73478289884821,10
r1.5k18n12,13297,888.1502268235017,10
r1.5k24n16,14577,328.74034293347586,10
r1.5k42n28,8090,53.4842483355947,10
r1.5k30n20,16071,101.2123078645214,10
r1.5k36n24,15829,35.80787794149959,10
r1.5k18n12,26440,982.5233834113051,10
r1.5k24n16,28984,296.35171346196876,10
r1.5k30n20,31955,112.43954750818527,10
r1.5k42n28,15813,26.193285152909482,10
r1.5k36n24,31474,29.534490299661154,10
r1.5k18n12,52804,1052.3235630389445,10
r1.5k24n16,57884,362.21976470278,10
r1.5k30n20,63817,118.01374084251033,10
r1.5k42n28,31442,9.162264724775033,10
r1.5k36n24,62857,27.80457767075824,10
r1.5k18n12,105570,1188.3822335523316,10
r1.5k24n16,115726,311.24907074103476,10
r1.5k30n20,127588,103.97126581705743,10
r1.5k42n28,23627,17.29103924428254,10
r1.5k36n24,125668,28.332607252728877,10
r1.5k18n12,211121,1136.5726828516388,10
r1.5k24n16,231431,302.38350901187505,10
r1.5k30n20,255154,116.06403614945432,10
r1.5k36n24,251314,26.583070708987606,10
r1.5k18n12,422232,1121.974393303092,10
r1.5k42n28,27534,9.476135285451363,10
r1.5k24n16,462851,353.9846251675696,10
r1.5k30n20,510297,119.52793732436098,10
r1.5k36n24,502617,29.03464222895954,10
r1.5k18n12,844460,941.5406972808476,10
r1.5k24n16,925697,296.22761531847016,10
r1.5k42n28,25580,11.318064941650302,10
r1.5k30n20,1020588,110.94658422015621,10
r1.5k18n12,2263,1138.5523469960458,50
r1.5k36n24,1005228,27.425994843010347,10
r1.5k24n16,2112,866.8132544790451,50
r1.5k30n20,2404,368.3475843068992,50
r1.5k36n24,1012,209.0547750116466,50
r1.5k42n28,26557,10.083319991229981,10
r1.5k42n28,1600,107.04826185019438,50
r1.5k18n12,2889,1330.6828342395459,50
r1.5k24n16,2633,686.7575344677923,50
r1.5k30n20,1738,404.53419767870463,50
r1.5k36n24,1704,197.29505083013197,50
r1.5k42n28,27045,8.949624717340111,10
r1.5k42n28,1352,108.56814104531011,50
r1.5k18n12,1546,1910.4171746355532,50
r1.5k24n16,1553,1022.8980607501129,50
r1.5k30n20,1671,407.706663436784,50
r1.5k36n24,1525,196.09586885184302,50
r1.5k42n28,2533,103.66592940923606,50
r1.5k18n12,4333,1120.741784957182,50
r1.5k24n16,3949,415.0038956394519,50
r1.5k30n20,3606,297.7637388641739,50
r1.5k36n24,2556,173.68367344075995,50
r1.5k18n12,7944,996.2172292052012,50
r1.5k42n28,3799,90.56748965841888,50
r1.5k24n16,7240,467.40348094016497,50
r1.5k30n20,6611,205.6379544489053,50
r1.5k36n24,4686,135.9502547580751,50
r1.5k18n12,15528,1143.1730377521312,50
r1.5k24n16,14152,387.1751899580121,50
r1.5k42n28,6965,64.59365234351685,50
r1.5k30n20,12921,89.81286134063964,50
r1.5k36n24,9159,69.9278621269768,50
r1.5k18n12,30876,1088.273319572657,50
r1.5k24n16,28140,392.2523528824593,50
r1.5k30n20,25692,122.25606696394269,50
r1.5k42n28,13614,34.976343884190655,50
r1.5k36n24,18211,38.547284156082014,50
r1.5k18n12,61662,1079.5038429296703,50
r1.5k24n16,56198,423.2064834734976,50
r1.5k30n20,51310,87.53857634140441,50
r1.5k42n28,10289,45.44183955453731,50
r1.5k36n24,13685,52.323531397697025,50
r1.5k18n12,123279,1249.141615734897,50
r1.5k24n16,112355,414.93591430549003,50
r1.5k30n20,102583,86.88857075755786,50
r1.5k36n24,15948,37.57709614336424,50
r1.5k42n28,8627,53.53694533747405,50
r1.5k18n12,246535,1056.7851845088958,50
r1.5k24n16,224689,421.5460499195269,50
r1.5k30n20,205147,104.38400645465349,50
r1.5k36n24,14816,42.89638224097647,50
r1.5k42n28,9458,49.86890633048728,50
r1.5k18n12,493059,1053.1748233773083,50
r1.5k24n16,449368,331.54689165050297,50
r1.5k18n12,2281,1462.4453587960772,100
r1.5k24n16,1367,938.7868210699637,100
r1.5k30n20,410285,94.46897105190176,50
r1.5k30n20,1329,409.9466153367437,100
r1.5k36n24,2865,173.37866895502296,100
r1.5k36n24,14250,50.73961289589786,50
r1.5k18n12,986113,961.7494146967271,50
r1.5k24n16,898732,341.1920373712268,50
r1.5k42n28,9042,48.23825908488493,50
r1.5k18n12,1004,2511.2100451925194,100
r1.5k24n16,1903,786.955240945799,100
r1.5k42n28,1059,109.99897336475286,100
r1.5k30n20,820566,101.78131238739729,50
r1.5k30n20,1325,403.5526889441634,100
r1.5k36n24,2281,172.3505913262273,100
r1.5k36n24,14533,42.36191493520231,50
r1.5k18n12,2235,1541.5904873655718,100
r1.5k24n16,2867,632.1986852654987,100
r1.5k42n28,8834,53.75641062623875,50
r1.5k30n20,2942,323.71328560644133,100
r1.5k42n28,1204,106.75195433965798,100
r1.5k36n24,1137,193.5285973689975,100
r1.5k18n12,3421,1035.3332938195904,100
r1.5k24n16,4300,405.5790218581524,100
r1.5k42n28,8938,49.667414851430095,50
r1.5k30n20,4413,257.7943842744565,100
r1.5k42n28,1078,107.10949448968253,100
r1.5k36n24,4297,139.28235182926156,100
r1.5k18n12,6272,1125.1070354011913,100
r1.5k24n16,7884,303.19072036432095,100
r1.5k30n20,8090,142.09286925322,100
r1.5k42n28,1806,107.11882883549076,100
r1.5k36n24,7878,76.95918004990838,100
r1.5k18n12,12260,1039.6267705671396,100
r1.5k24n16,15410,336.4849643888917,100
r1.5k30n20,15813,115.67542051022278,100
r1.5k36n24,6087,106.21287920562156,100
r1.5k42n28,3311,101.12711259557378,100
r1.5k18n12,24378,1145.7918091691197,100
r1.5k24n16,30641,256.91184522659984,100
r1.5k30n20,31442,94.95995367153861,100
r1.5k36n24,6982,82.16980339128114,100
r1.5k18n12,48685,1261.5125481498108,100
r1.5k42n28,6471,63.59036325939148,100
r1.5k24n16,61192,319.8017680453494,100
r1.5k30n20,23627,102.91367496585501,100
r1.5k36n24,6534,102.11797484175476,100
r1.5k18n12,97334,1319.2754608538878,100
r1.5k24n16,122340,252.41002408545106,100
r1.5k42n28,4891,81.31512391084813,100
r1.5k30n20,27534,100.27586891475887,100
r1.5k18n12,194651,1140.2097585676436,100
r1.5k36n24,6758,84.95662759377959,100
r1.5k24n16,244658,295.5861553542429,100
r1.5k30n20,29488,110.61366374292943,100
r1.5k42n28,4101,87.95168135130137,100
r1.5k18n12,389293,1270.1218621340536,100
r1.5k36n24,6646,89.28870914135723,100
r1.5k24n16,489305,256.98134933314464,100
r1.5k30n20,30465,117.43149761494244,100
r1.5k42n28,3706,93.15140920099672,100
r1.5k18n12,778582,1303.856777713401,100
r1.5k24n16,978604,349.06750900004,100
r1.5k36n24,6590,83.70502641885578,100
r1.5k30n20,30953,99.55921246171587,100
r1.5k42n28,3508,95.50721426795118,100
r1.5k36n24,6562,105.41276566414145,100
r1.5k42n28,3409,92.44340498605047,100
r1.5k42n28,3360,95.6799256715803,100
