GraphSize,CVcalc,AvgOptsPerMin,TargetOptsPerMin
r1.5k18n12,2761,176.44359953321782,10
r1.5k24n16,2714,154.567647507888,10
r1.5k30n20,2240,262.1380920946584,10
r1.5k36n24,1523,186.58257329337212,10
r1.5k42n28,1729,114.11031110844901,10
r1.5k18n12,2661,225.36153528410608,10
r1.5k24n16,1294,800.1938675884618,10
r1.5k30n20,1772,373.40968487038384,10
r1.5k36n24,1662,196.25796291929092,10
r1.5k42n28,1844,114.0377577862311,10
r1.5k18n12,1170,1085.1848692822682,10
r1.5k24n16,1735,456.07534212903863,10
r1.5k30n20,1561,449.77137072259256,10
r1.5k36n24,1697,191.00159644758895,10
r1.5k42n28,2525,99.35805970549531,10
r1.5k18n12,4141,110.8227581484613,10
r1.5k24n16,4071,67.17984973800385,10
r1.5k30n20,3360,83.27562367589944,10
r1.5k36n24,2545,150.55720134054582,10
r1.5k42n28,3787,53.62110236419443,10
r1.5k18n12,7592,71.70437680873684,10
r1.5k24n16,7463,16.272465384344844,10
r1.5k30n20,6160,6.1871319013017585,10
r1.5k36n24,4666,24.626850451493468,10
r1.5k42n28,6943,2.722315961103237,10
r1.5k18n12,14840,60.73382386100444,10
r1.5k24n16,14587,7.746848361380044,10
r1.5k30n20,4760,25.069811325166835,10
r1.5k36n24,9121,1.8933555075310522,10
r1.5k18n12,29508,65.61639442943611,10
r1.5k24n16,11025,4.751033748771453,10
r1.5k42n28,5365,11.725074714450116,10
r1.5k30n20,5460,12.279691038458628,10
r1.5k36n24,6893,3.0880112894855465,10
r1.5k18n12,58930,55.47340025260041,10
r1.5k24n16,9244,9.53549446640698,10
r1.5k30n20,5810,9.679433309852767,10
r1.5k42n28,6154,4.758227611323758,10
r1.5k36n24,5779,7.473004334115859,10
r1.5k18n12,117817,62.170380594335846,10
r1.5k24n16,8353,9.457398019236079,10
r1.5k30n20,5635,12.669435189717786,10
r1.5k42n28,5759,5.032919884371481,10
r1.5k36n24,5222,16.05812595003718,10
r1.5k18n12,235612,65.07932993982192,10
r1.5k24n16,7908,14.25052135419109,10
r1.5k30n20,5722,7.932632787563837,10
r1.5k42n28,5562,7.048898662857272,10
r1.5k36n24,5500,6.4554986551576174,10
r1.5k18n12,471214,67.9552182200902,10
r1.5k24n16,8130,9.831145504454614,10
r1.5k30n20,5678,10.10755960194212,10
r1.5k36n24,5361,10.058317657563332,10
r1.5k42n28,5463,11.610981502438802,10
r1.5k18n12,942423,58.43995225600579,10
r1.5k24n16,8019,14.269708120865227,10
r1.5k30n20,5700,10.412224562864363,10
r1.5k36n24,5430,7.266127030547286,10
r1.5k42n28,5512,9.959459110438962,10
r1.5k18n12,1830,404.72553659161696,50
r1.5k24n16,1975,340.8740233134714,50
r1.5k30n20,2378,216.47372585591808,50
r1.5k36n24,1989,163.0422699244504,50
r1.5k42n28,5487,6.128012709207607,10
r1.5k42n28,2013,105.6866784399809,50
r1.5k18n12,1474,640.6689733450789,50
r1.5k24n16,1583,481.07092964286795,50
r1.5k30n20,2889,131.93120366785118,50
r1.5k36n24,2269,149.52208061469358,50
r1.5k18n12,2555,206.20227038097042,50
r1.5k42n28,1448,113.09039907451013,50
r1.5k24n16,2783,137.42131991208907,50
r1.5k30n20,2702,155.93765410114946,50
r1.5k36n24,2852,110.47938109016306,50
r1.5k18n12,3832,119.12142808882189,50
r1.5k24n16,4174,48.65575402869517,50
r1.5k30n20,4333,31.56275268516,50
r1.5k42n28,2583,96.64564975293747,50
r1.5k36n24,4278,33.238224546425855,50
r1.5k18n12,7026,61.661205082253446,50
r1.5k24n16,3478,90.82620639291332,50
r1.5k30n20,3611,67.22343309104794,50
r1.5k42n28,3874,46.05176640733087,50
r1.5k36n24,3565,54.24675846576412,50
r1.5k18n12,13733,62.66101341263197,50
r1.5k24n16,3826,76.18197541601585,50
r1.5k30n20,3972,52.709086418317234,50
r1.5k36n24,3921,37.62693866632933,50
r1.5k42n28,3228,76.10937518389228,50
r1.5k18n12,27306,71.18701192857881,50
r1.5k24n16,4000,61.101506652119554,50
r1.5k30n20,4152,40.76078436078694,50
r1.5k36n24,3743,43.944131770158364,50
r1.5k42n28,3551,68.80362333900237,50
r1.5k18n12,54533,65.13925921946863,50
r1.5k24n16,4087,67.13479210244209,50
r1.5k30n20,4062,49.21838611973864,50
r1.5k36n24,3654,41.903412783158224,50
r1.5k18n12,109026,63.68361071321973,50
r1.5k42n28,3712,51.252416335603996,50
r1.5k24n16,4130,39.22281015870295,50
r1.5k30n20,4017,51.25437222785259,50
r1.5k36n24,3609,55.262928976864806,50
r1.5k18n12,218033,64.29907227585271,50
r1.5k24n16,4108,48.356992257844965,50
r1.5k42n28,3793,48.73271974656856,50
r1.5k30n20,4039,42.112402416269276,50
r1.5k36n24,3631,54.81803084867435,50
r1.5k18n12,436056,77.29622759509273,50
r1.5k24n16,4097,57.39183004826674,50
r1.5k30n20,4028,43.51314321910587,50
r1.5k42n28,3752,60.810750000591085,50
r1.5k18n12,872108,59.029764660764876,50
r1.5k36n24,3642,53.9823544851616,50
r1.5k24n16,4102,56.47814399287326,50
r1.5k30n20,4022,48.46203127361029,50
r1.5k42n28,3772,56.25165186684628,50
r1.5k18n12,2925,173.12544066127165,100
r1.5k36n24,3648,52.63906380012763,50
r1.5k24n16,2388,247.24011610338954,100
r1.5k30n20,1988,321.37582957274606,100
r1.5k36n24,1737,224.07341205029525,100
r1.5k42n28,1237,115.93912148894974,100
r1.5k42n28,3782,58.15236551559335,50
r1.5k18n12,1204,1042.9464345357978,100
r1.5k24n16,1232,769.6148750628417,100
r1.5k30n20,1759,376.2983308415135,100
r1.5k36n24,1042,260.7131317358938,100
r1.5k42n28,1197,113.38788155084919,100
r1.5k18n12,1819,390.70413307969756,100
r1.5k42n28,3787,64.25884444360905,50
r1.5k24n16,2909,128.907819686703,100
r1.5k30n20,1442,458.33950222087117,100
r1.5k36n24,2847,136.7368663247589,100
r1.5k42n28,1754,106.93867476968985,100
r1.5k18n12,4387,119.89524568347815,100
r1.5k24n16,4363,41.40209591803248,100
r1.5k30n20,2982,124.52629923645873,100
r1.5k36n24,4270,39.49241799456288,100
r1.5k18n12,8043,68.20417143164069,100
r1.5k42n28,2631,90.64669499073656,100
r1.5k24n16,3636,81.15500651936787,100
r1.5k30n20,5467,14.143168919859637,100
r1.5k36n24,3558,69.46391660397923,100
r1.5k18n12,6215,67.33087674303235,100
r1.5k24n16,3272,115.03366186767403,100
r1.5k30n20,4224,43.73948833524099,100
r1.5k42n28,2192,97.35441553303208,100
r1.5k36n24,3202,95.01899183313063,100
r1.5k18n12,5301,88.73026407807644,100
r1.5k24n16,3454,86.98297584954787,100
r1.5k30n20,3603,67.4290839932793,100
r1.5k42n28,1973,105.69473350474138,100
r1.5k36n24,3024,128.22550550363576,100
r1.5k18n12,4844,74.48089820745555,100
r1.5k24n16,3363,104.76372900737965,100
r1.5k30n20,3292,94.48852995729251,100
r1.5k42n28,2082,103.41412885982766,100
r1.5k36n24,3113,111.95389341188672,100
r1.5k18n12,4615,79.53113728314334,100
r1.5k24n16,3408,94.8760341435546,100
r1.5k30n20,3137,103.79114039844247,100
r1.5k36n24,3157,107.98020596259475,100
r1.5k42n28,2137,102.70528464924078,100
r1.5k18n12,4501,90.42734220602196,100
r1.5k24n16,3385,94.76811430178097,100
r1.5k30n20,3214,108.37419755693466,100
r1.5k36n24,3179,104.39309428218908,100
r1.5k18n12,4444,78.70168017948293,100
r1.5k42n28,2164,103.60712210452934,100
r1.5k24n16,3374,94.02071087984595,100
r1.5k30n20,3253,105.60058853079852,100
r1.5k36n24,3190,106.19450489185968,100
r1.5k18n12,4415,90.65116850789252,100
r1.5k24n16,3368,90.78415123779382,100
r1.5k42n28,2178,102.44651939289403,100
r1.5k30n20,3272,91.14441700768528,100
r1.5k36n24,3196,84.85319857800843,100
r1.5k42n28,2185,99.36141578867571,100
r1.5k42n28,2181,103.84193084906403,100
