GraphSize,CVcalc,AvgOptsPerMin,TargetOptsPerMin
r1.5k18n12,1389,639.2235289100684,10
r1.5k24n16,1107,803.3510546219326,10
r1.5k30n20,1482,383.7884756332261,10
r1.5k36n24,1438,188.76100550119168,10
r1.5k42n28,2798,82.11566952845017,10
r1.5k18n12,2148,288.6170695970236,10
r1.5k24n16,1501,601.010465335439,10
r1.5k30n20,2299,261.84614306484957,10
r1.5k36n24,2626,144.86775703818236,10
r1.5k42n28,2686,85.03727031770161,10
r1.5k18n12,1671,484.96195229953054,10
r1.5k24n16,2839,152.22501919871536,10
r1.5k30n20,2220,289.49752241227463,10
r1.5k36n24,2554,168.71021763843163,10
r1.5k42n28,1654,97.35060484647836,10
r1.5k18n12,3222,145.44916499755564,10
r1.5k24n16,4258,46.98611794953461,10
r1.5k30n20,3448,109.0306037537069,10
r1.5k36n24,3939,61.79909079259848,10
r1.5k42n28,4197,58.21844775270237,10
r1.5k18n12,5907,83.0548141975645,10
r1.5k24n16,7807,9.7714237978462,10
r1.5k30n20,6322,6.917570811494987,10
r1.5k36n24,7221,1.8973611734101432,10
r1.5k42n28,7694,3.3146739604610422,10
r1.5k18n12,11545,63.243532796795726,10
r1.5k24n16,6032,24.611309167379964,10
r1.5k30n20,4885,26.467317387698035,10
r1.5k36n24,5580,8.466567650190838,10
r1.5k18n12,22956,53.46565256184353,10
r1.5k24n16,6919,18.656057259249188,10
r1.5k42n28,5945,9.445292079811463,10
r1.5k30n20,5603,14.13399640306692,10
r1.5k36n24,4759,29.11029692814454,10
r1.5k18n12,45846,50.86902135556328,10
r1.5k24n16,7363,13.794386831326634,10
r1.5k30n20,5962,8.988598174500918,10
r1.5k42n28,5071,27.169095065705527,10
r1.5k36n24,5169,17.66052641819531,10
r1.5k18n12,91659,85.89077890304829,10
r1.5k24n16,7585,14.72494122354043,10
r1.5k30n20,5782,9.538714744804466,10
r1.5k42n28,5508,14.993741860134303,10
r1.5k36n24,5374,13.069717486422707,10
r1.5k18n12,183301,66.66865431697323,10
r1.5k24n16,7696,14.185316453294291,10
r1.5k30n20,5692,13.32262633806547,10
r1.5k36n24,5477,11.16100939962289,10
r1.5k42n28,5726,11.753907184226295,10
r1.5k18n12,366594,57.20384318575991,10
r1.5k24n16,7751,15.682061854297434,10
r1.5k30n20,5737,15.514863027521548,10
r1.5k36n24,5528,12.118372088316523,10
r1.5k42n28,5835,11.539237035991453,10
r1.5k18n12,733185,50.18866210371071,10
r1.5k24n16,7779,15.533835906724239,10
r1.5k30n20,5759,13.348082986844602,10
r1.5k36n24,5554,9.507312506108379,10
r1.5k42n28,5890,11.227970496730984,10
r1.5k18n12,2315,265.17131179371233,50
r1.5k24n16,2681,174.13388970746476,50
r1.5k30n20,2130,245.18316704572982,50
r1.5k36n24,2675,142.38464892110477,50
r1.5k42n28,2552,92.97979922656953,50
r1.5k42n28,5917,13.91566226168454,10
r1.5k18n12,1999,358.13016555495597,50
r1.5k24n16,1940,386.7907277572188,50
r1.5k30n20,2491,209.48038590955994,50
r1.5k36n24,2654,150.33803644786417,50
r1.5k42n28,2713,92.75118303333565,50
r1.5k18n12,2791,181.07019903458922,50
r1.5k24n16,2093,349.127204887033,50
r1.5k30n20,2679,175.97214243467323,50
r1.5k36n24,2030,176.4785826831995,50
r1.5k18n12,4186,110.21023063834382,50
r1.5k42n28,1100,103.1459396437032,50
r1.5k24n16,4021,56.16391304608758,50
r1.5k30n20,4018,54.12068821559384,50
r1.5k36n24,4012,55.582971574029,50
r1.5k18n12,7675,50.42723644132924,50
r1.5k24n16,7372,11.875905150072526,50
r1.5k42n28,4069,53.435827564754405,50
r1.5k30n20,7367,2.7007058032200018,50
r1.5k36n24,7356,2.8357592498560544,50
r1.5k18n12,15001,64.51942970226276,50
r1.5k24n16,5696,30.09891672980124,50
r1.5k30n20,5692,8.839060873169682,50
r1.5k42n28,7460,1.626978291382801,50
r1.5k36n24,5684,6.075350228057926,50
r1.5k18n12,29828,71.6309344708804,50
r1.5k24n16,4858,31.831919280867133,50
r1.5k30n20,4855,22.246853625680295,50
r1.5k42n28,5764,11.566525863916391,50
r1.5k36n24,4848,26.080668708935644,50
r1.5k18n12,59570,52.54528652942101,50
r1.5k24n16,4439,41.261814935961084,50
r1.5k30n20,4436,33.18317378154185,50
r1.5k42n28,4916,25.772251118277524,50
r1.5k36n24,4430,38.926516098819654,50
r1.5k18n12,119097,47.56256797954964,50
r1.5k24n16,4230,53.274203042182805,50
r1.5k30n20,4227,41.369957140162725,50
r1.5k36n24,4221,58.236830742271664,50
r1.5k42n28,4492,40.95817569623382,50
r1.5k18n12,89333,64.52052088449935,50
r1.5k24n16,4334,42.98039898118374,50
r1.5k30n20,4122,54.78494493263916,50
r1.5k36n24,4325,56.10712203373747,50
r1.5k18n12,104215,66.19375029512635,50
r1.5k24n16,4282,43.84271441138039,50
r1.5k42n28,4280,50.09639842951941,50
r1.5k30n20,4174,51.23015564463583,50
r1.5k18n12,2178,247.0424399804886,100
r1.5k36n24,4377,44.410821356054214,50
r1.5k18n12,111656,70.68927612218785,50
r1.5k24n16,4256,40.68574108263871,50
r1.5k42n28,4386,41.954504967535016,50
