GraphSize,CVcalc,AvgOptsPerMin,TargetOptsPerMin
r1.5k18n12,1378,1287.3033281693204,10
r1.5k24n16,2983,461.4555427071217,10
r1.5k30n20,2692,268.20821634997003,10
r1.5k36n24,2208,126.98658550009608,10
r1.5k42n28,1436,77.82048849689878,10
r1.5k18n12,1661,1285.487587263208,10
r1.5k24n16,2151,599.1987056236296,10
r1.5k30n20,2685,278.59786205700595,10
r1.5k36n24,2309,134.45268249657252,10
r1.5k42n28,2565,76.03620500161617,10
r1.5k18n12,1649,1343.8728761124482,10
r1.5k24n16,2350,534.3539407580201,10
r1.5k30n20,1332,268.58395305095684,10
r1.5k36n24,2940,134.36739640458507,10
r1.5k42n28,2893,78.90219758293101,10
r1.5k24n16,4474,425.4705385666666,10
r1.5k30n20,4038,279.5614233984486,10
r1.5k36n24,4410,144.04076271359054,10
r1.5k42n28,4339,78.18112749273517,10
r1.5k30n20,7403,182.88850288017315,10
r1.5k36n24,8085,133.62891315995415,10
r1.5k42n28,7955,68.4893426365526,10
r1.5k36n24,15802,48.505494090443854,10
r1.5k42n28,15549,52.30722583018572,10
r1.5k18n12,1847,1024.4482708150124,50
r1.5k24n16,1300,625.1587308619337,50
r1.5k30n20,1231,297.00556983015235,50
r1.5k36n24,2674,161.34399861015763,50
r1.5k42n28,2397,72.36088307849917,50
r1.5k24n16,2770,497.6409125801776,50
r1.5k30n20,2447,298.25747867416715,50
r1.5k36n24,2298,164.46039911637766,50
r1.5k42n28,2463,71.51136874232431,50
r1.5k24n16,2251,635.1271969947408,50
r1.5k30n20,1730,296.29975429121043,50
r1.5k36n24,2259,163.5053042246863,50
r1.5k42n28,2412,73.34530498924879,50
r1.5k24n16,4155,468.49984894927985,50
r1.5k30n20,3670,331.4166359384193,50
r1.5k36n24,4011,177.44478806804597,50
r1.5k42n28,3694,70.01696156784172,50
r1.5k30n20,6729,263.56760781879217,50
r1.5k36n24,7353,162.39407058426872,50
r1.5k42n28,6773,69.78551630721377,50
r1.5k36n24,14372,62.62597626228476,50
r1.5k42n28,13238,52.45599525933875,50
r1.5k18n12,1264,1408.1515079609512,100
r1.5k24n16,1715,592.3685444577361,100
r1.5k30n20,1522,303.28490461924866,100
r1.5k36n24,2174,128.0429824617177,100
r1.5k18n12,1610,1294.105409322992,100
r1.5k42n28,1231,86.73785657075015,100
r1.5k24n16,1254,590.261249898295,100
r1.5k30n20,1008,309.09676690725445,100
r1.5k36n24,1184,133.4121035367636,100
r1.5k24n16,2412,595.8111302955514,100
r1.5k42n28,2287,81.20522109400545,100
r1.5k30n20,1123,302.0483516016885,100
r1.5k36n24,2874,134.39895944993492,100
r1.5k24n16,3618,441.98689879523926,100
r1.5k30n20,2283,283.874565603582,100
r1.5k42n28,2302,79.77626411749075,100
r1.5k36n24,4311,139.41316995651957,100
r1.5k30n20,4185,304.9423874602451,100
r1.5k42n28,615,77.67226968419153,100
r1.5k36n24,7903,119.75871581170762,100
r1.5k30n20,8180,183.9473176088647,100
r1.5k42n28,307,74.39351174096609,100
r1.5k36n24,15447,45.78345080519061,100
r1.5k36n24,11675,75.6519818052448,100
r1.5k42n28,153,76.68432466327708,100
r1.5k36n24,9789,104.89943345586741,100
r1.5k42n28,76,80.63421062464303,100
r1.5k36n24,10732,96.82782836348602,100
r1.5k42n28,38,91.55669138960931,100
r1.5k36n24,10260,97.78842794198323,100
r1.5k42n28,19,91.21103937723339,100
r1.5k36n24,10024,103.1846870637382,100
r1.5k42n28,9,95.5368278638411,100
r1.5k36n24,10142,98.79770563109427,100
r1.5k42n28,4,92.61344081704927,100
r1.5k42n28,2,95.2992979331342,100
