GraphSize,CVcalc,AvgOptsPerMin,TargetOptsPerMin
r1.5k18n12,2985,300.4692058543117,10
r1.5k24n16,2468,164.32386162084217,10
r1.5k30n20,2778,56.58186573335662,10
r1.5k36n24,1457,34.016837475763865,10
r1.5k18n12,2768,330.65098714330986,10
r1.5k24n16,1567,164.73451624527897,10
r1.5k30n20,1252,70.87215590551162,10
r1.5k18n12,1701,448.8254063687923,10
r1.5k24n16,1808,156.33837486790043,10
r1.5k36n24,2143,31.655788520573218,10
r1.5k30n20,1624,64.6269346684489,10
r1.5k18n12,4477,76.71022283333002,10
r1.5k24n16,3702,153.86627622273082,10
r1.5k36n24,1804,31.326552677207836,10
r1.5k30n20,4167,55.14607766542515,10
r1.5k24n16,6787,73.64239013819859,10
r1.5k30n20,7639,41.39567766240685,10
r1.5k36n24,3214,27.694807305317426,10
r1.5k24n16,13265,0.19989511212899186,10
r1.5k30n20,14931,2.188497045340308,10
r1.5k24n16,10026,10.242855980451408,10
r1.5k36n24,5893,18.408828999211597,10
r1.5k30n20,11285,10.325768449729084,10
r1.5k24n16,11645,0.48028223943561593,10
r1.5k36n24,11518,11.813369448521964,10
r1.5k30n20,13108,5.775965743014943,10
r1.5k24n16,10835,4.536328898850025,10
r1.5k36n24,22903,0.18718883394228944,10
r1.5k30n20,12196,8.702962536987815,10
r1.5k24n16,10430,2.13651609558125,10
r1.5k24n16,10228,8.865323578646677,10
r1.5k30n20,11740,10.943787030706167,10
r1.5k36n24,17210,4.85884930707809,10
r1.5k24n16,10127,11.65505611970395,10
r1.5k30n20,11968,9.019978903597638,10
r1.5k36n24,14364,7.823584160611546,10
r1.5k30n20,11854,9.250158358786422,10
r1.5k36n24,12941,9.73631748599012,10
r1.5k36n24,12229,11.075109996487418,10
r1.5k18n12,1856,423.4399986575656,50
r1.5k24n16,1428,183.96535811300177,50
r1.5k30n20,2309,74.03252218449074,50
r1.5k36n24,12585,10.372452585257127,10
r1.5k36n24,2148,26.690239517522645,50
r1.5k18n12,2093,454.52555588631986,50
r1.5k24n16,1769,184.97850347755997,50
r1.5k30n20,1627,81.06192527108215,50
r1.5k18n12,2344,390.4111277210676,50
r1.5k36n24,1986,27.337550165423842,50
r1.5k24n16,1400,196.24941542195182,50
r1.5k30n20,2287,72.18504763039535,50
r1.5k18n12,3516,207.60925089570415,50
r1.5k24n16,2653,175.36287675507853,50
r1.5k36n24,1205,28.352841010772813,50
r1.5k30n20,3463,66.87809333584262,50
r1.5k24n16,4864,121.9268594900939,50
r1.5k36n24,602,29.44161693208371,50
r1.5k30n20,6349,61.05761360550995,50
r1.5k24n16,9508,16.123857058660104,50
r1.5k30n20,12410,12.385786820538588,50
r1.5k36n24,301,32.695946535744426,50
r1.5k24n16,7186,59.24252654285201,50
r1.5k30n20,9379,36.676452560402154,50
r1.5k24n16,8347,39.29173048746149,50
r1.5k36n24,150,35.30655347176548,50
r1.5k30n20,7864,51.52051740547439,50
r1.5k24n16,7766,49.05715208370014,50
r1.5k36n24,75,35.57388396226569,50
r1.5k30n20,8621,48.16551357284478,50
r1.5k24n16,7476,53.32179753994649,50
r1.5k36n24,37,40.5023184419404,50
r1.5k24n16,7621,53.30445617416615,50
r1.5k30n20,8242,47.783260615812175,50
r1.5k24n16,7693,49.00554817428082,50
r1.5k30n20,8053,61.27571159154972,50
r1.5k36n24,18,43.696642430838224,50
r1.5k30n20,8147,59.736387151861734,50
r1.5k36n24,9,45.00108133946033,50
r1.5k36n24,4,42.53920940096955,50
r1.5k18n12,1312,486.0967461505999,100
r1.5k24n16,2011,166.7346701427781,100
r1.5k30n20,2753,55.88818901782982,100
r1.5k36n24,2678,23.843725528998316,100
r1.5k36n24,2,42.45919259779491,50
r1.5k18n12,1732,473.4933320899969,100
r1.5k24n16,1608,177.2333264240709,100
r1.5k30n20,2127,61.11734339598574,100
r1.5k18n12,1871,463.774367102361,100
r1.5k36n24,1208,29.217382932788205,100
r1.5k24n16,2187,178.93021658033416,100
r1.5k30n20,2257,62.33311681001794,100
r1.5k18n12,2806,331.45862022014387,100
r1.5k24n16,3280,151.879475799086,100
r1.5k36n24,2845,21.87668133646151,100
r1.5k30n20,1063,65.69996053846272,100
r1.5k18n12,5145,33.6661284212358,100
r1.5k24n16,6014,88.5391532499933,100
r1.5k30n20,531,65.40888705349752,100
r1.5k36n24,604,28.300451469837174,100
r1.5k18n12,3975,128.55042133458306,100
r1.5k24n16,4647,131.5538630048692,100
r1.5k30n20,265,70.32602670951562,100
