Index,Data,combo_idx,Nodes,Edges,TotalNodes,TotalEdges,ObjVal,Crossings,EdgeLength,Runtime,Status
1,graficon13nodi/grafo2567.13,10,13,13,13,13,4.0,0,4.0,0.026404619216918945,2
2,graficon11nodi/grafo685.11,10,11,11,13,13,5.0,0,5.0,0.03081679344177246,2
3,graficon10nodi/grafo2511.10,10,10,10,12,12,5.0,0,5.0,0.013372421264648438,2
4,graficon12nodi/grafo957.12,10,12,11,13,12,4.0,0,4.0,0.02308797836303711,2
5,graficon14nodi/grafo769.14,10,14,13,14,13,4.0,0,4.0,0.025444746017456055,2
6,graficon10nodi/grafo1070.10,10,10,10,12,12,4.0,0,4.0,0.022761106491088867,2
7,graficon10nodi/grafo473.10,10,10,10,12,12,4.0,0,4.0,0.02575373649597168,2
8,graficon14nodi/grafo371.14,10,14,13,14,13,5.0,0,5.0,0.04718470573425293,2
9,graficon12nodi/grafo906.12,10,12,11,12,11,3.0,0,3.0,0.030140161514282227,2
10,graficon11nodi/grafo927.11,10,11,10,11,10,3.0,0,3.0,0.026833295822143555,2
11,graficon10nodi/grafo758.10,10,10,10,12,12,4.0,0,4.0,0.026034116744995117,2
12,graficon12nodi/grafo122.12,10,12,11,12,11,3.0,0,3.0,0.023171663284301758,2
13,graficon12nodi/grafo1843.12,10,12,15,14,17,9.999999999999963,3,9.999999999999964,0.05284571647644043,2
14,graficon10nodi/grafo898.10,10,10,9,10,9,2.0,0,2.0,0.011864185333251953,2
15,graficon11nodi/grafo2433.11,10,11,11,13,13,3.0,0,3.0,0.013605833053588867,2
16,graficon11nodi/grafo749.11,10,11,10,13,12,3.0,0,3.0,0.02962183952331543,2
17,graficon10nodi/grafo961.10,10,10,10,12,12,4.0,0,4.0,0.02716064453125,2
18,graficon10nodi/grafo1857.10,10,10,12,12,14,6.0,0,6.0,0.026006221771240234,2
19,graficon11nodi/grafo1004.11,10,11,12,12,13,6.0,0,6.0,0.024998903274536133,2
20,graficon11nodi/grafo675.11,10,11,11,13,13,4.0,0,4.0,0.023071765899658203,2
21,graficon10nodi/grafo633.10,10,10,9,10,9,2.0,0,2.0,0.024453401565551758,2
22,graficon13nodi/grafo2908.13,10,13,12,13,12,3.0,0,3.0,0.024645090103149414,2
23,graficon11nodi/grafo441.11,10,11,11,13,13,6.0,0,6.0,0.00852346420288086,2
24,graficon11nodi/grafo2812.11,10,11,11,13,13,3.0,0,3.0,0.00824737548828125,2
25,graficon10nodi/grafo881.10,10,10,9,10,9,1.0,0,1.0,0.02014470100402832,2
26,graficon10nodi/grafo455.10,10,10,10,13,13,3.0,0,3.0,0.027799367904663086,2
27,graficon12nodi/grafo933.12,10,12,11,12,11,3.0,0,3.0,0.022350311279296875,2
28,graficon12nodi/grafo256.12,10,12,11,12,11,2.0,0,2.0,0.023406505584716797,2
29,graficon10nodi/grafo1098.10,10,10,9,10,9,2.0,0,2.0,0.022225618362426758,2
30,graficon11nodi/grafo246.11,10,11,10,11,10,2.0,0,2.0,0.024775981903076172,2
31,graficon12nodi/grafo2668.12,10,12,13,14,15,5.0,1,5.0,0.024759531021118164,2
32,graficon12nodi/grafo667.12,10,12,12,13,13,5.0,0,5.0,0.027629852294921875,2
33,graficon12nodi/grafo986.12,10,12,11,12,11,3.0,0,3.0,0.02360248565673828,2
34,graficon10nodi/grafo782.10,10,10,9,10,9,2.0,0,2.0,0.021694183349609375,2
35,graficon12nodi/grafo756.12,10,12,11,12,11,3.0,0,3.0,0.0272367000579834,2
