Index,Data,combo_idx,Nodes,Edges,TotalNodes,TotalEdges,ObjVal,Crossings,EdgeLength,Runtime,Status
1,graficon13nodi/grafo2567.13,7,13,13,13,13,4.0,0,4.0,0.0253450870513916,2
2,graficon11nodi/grafo685.11,7,11,11,13,13,5.0,0,5.0,0.027059555053710938,2
3,graficon10nodi/grafo2511.10,7,10,10,12,12,5.0,0,5.0,0.026041507720947266,2
4,graficon12nodi/grafo957.12,7,12,11,13,12,4.0,0,4.0,0.023601293563842773,2
5,graficon14nodi/grafo769.14,7,14,13,14,13,4.0,0,4.0,0.030974626541137695,2
6,graficon10nodi/grafo1070.10,7,10,10,12,12,4.0,0,4.0,0.02479243278503418,2
7,graficon10nodi/grafo473.10,7,10,10,12,12,4.0,0,4.0,0.021997928619384766,2
8,graficon14nodi/grafo371.14,7,14,13,14,13,5.0,0,5.0,0.0369725227355957,2
9,graficon12nodi/grafo906.12,7,12,11,12,11,3.0,0,3.0,0.027686595916748047,2
10,graficon11nodi/grafo927.11,7,11,10,11,10,3.0,0,3.0,0.026598453521728516,2
11,graficon10nodi/grafo758.10,7,10,10,12,12,4.0,0,4.0,0.02736353874206543,2
12,graficon12nodi/grafo122.12,7,12,11,12,11,3.0,0,3.0,0.023729801177978516,2
13,graficon12nodi/grafo1843.12,7,12,15,14,17,10.0,2,10.0,0.034462928771972656,2
14,graficon10nodi/grafo898.10,7,10,9,10,9,2.0,0,2.0,0.024060964584350586,2
15,graficon11nodi/grafo2433.11,7,11,11,13,13,3.0,0,3.0,0.008523702621459961,2
16,graficon11nodi/grafo749.11,7,11,10,13,12,3.0,0,3.0,0.03094959259033203,2
17,graficon10nodi/grafo961.10,7,10,10,12,12,4.0,0,4.0,0.02483057975769043,2
18,graficon10nodi/grafo1857.10,7,10,12,12,14,6.0,0,6.0,0.026330947875976562,2
19,graficon11nodi/grafo1004.11,7,11,12,12,13,6.0,0,6.0,0.02512836456298828,2
20,graficon11nodi/grafo675.11,7,11,11,13,13,4.0,0,4.0,0.023691654205322266,2
21,graficon10nodi/grafo633.10,7,10,9,10,9,2.0,0,2.0,0.02147650718688965,2
22,graficon13nodi/grafo2908.13,7,13,12,13,12,3.0,0,3.0,0.024628639221191406,2
23,graficon11nodi/grafo441.11,7,11,11,13,13,6.0,0,6.0,0.011754035949707031,2
24,graficon11nodi/grafo2812.11,7,11,11,13,13,3.0,0,3.0,0.008765220642089844,2
25,graficon10nodi/grafo881.10,7,10,9,10,9,1.0,0,1.0,0.008359670639038086,2
26,graficon10nodi/grafo455.10,7,10,10,13,13,3.0,0,3.0,0.025123119354248047,2
27,graficon12nodi/grafo933.12,7,12,11,12,11,3.0,0,3.0,0.021465778350830078,2
28,graficon12nodi/grafo256.12,7,12,11,12,11,2.0,0,2.0,0.02195262908935547,2
29,graficon10nodi/grafo1098.10,7,10,9,10,9,2.0,0,2.0,0.022084951400756836,2
30,graficon11nodi/grafo246.11,7,11,10,11,10,2.0,0,2.0,0.023154735565185547,2
31,graficon12nodi/grafo2668.12,7,12,13,14,15,5.0,1,5.0,0.025054216384887695,2
32,graficon12nodi/grafo667.12,7,12,12,13,13,5.0,0,5.0,0.028787851333618164,2
33,graficon12nodi/grafo986.12,7,12,11,12,11,3.0,0,3.0,0.026365995407104492,2
34,graficon10nodi/grafo782.10,7,10,9,10,9,2.0,0,2.0,0.024002552032470703,2
35,graficon12nodi/grafo756.12,7,12,11,12,11,3.0,0,3.0,0.03025031089782715,2
36,graficon11nodi/grafo1629.11,7,11,11,14,14,4.999999999999998,0,4.999999999999998,0.03728842735290527,2
37,graficon12nodi/grafo888.12,7,12,13,14,15,11.0,0,11.0,0.03162193298339844,2
38,graficon11nodi/grafo1162.11,7,11,11,12,12,4.0,0,4.0,0.030532121658325195,2
39,graficon11nodi/grafo3101.11,7,11,11,13,13,3.0,0,3.0,0.008590221405029297,2
40,graficon10nodi/grafo910.10,7,10,9,10,9,2.0,0,2.0,0.024691104888916016,2
41,graficon13nodi/grafo514.13,7,13,12,13,12,3.0,0,3.0,0.031658172607421875,2
42,graficon10nodi/grafo718.10,7,10,10,12,12,4.0,0,4.0,0.023459196090698242,2
43,graficon10nodi/grafo1123.10,7,10,10,12,12,4.0,0,4.0,0.022870302200317383,2
44,graficon10nodi/grafo474.10,7,10,10,12,12,4.0,0,4.0,0.022874116897583008,2
45,graficon14nodi/grafo272.14,7,14,13,14,13,3.999999999999993,0,3.9999999999999964,0.027270793914794922,2
46,graficon11nodi/grafo1084.11,7,11,10,11,10,1.0,0,1.0,0.00819706916809082,2
47,graficon11nodi/grafo2971.11,7,11,11,13,13,3.0,0,3.0,0.008569717407226562,2
48,graficon11nodi/grafo313.11,7,11,10,13,12,4.0,0,4.0,0.029714107513427734,2
49,graficon11nodi/grafo532.11,7,11,11,13,13,4.0,0,4.0,0.024931907653808594,2
50,graficon11nodi/grafo857.11,7,11,11,12,12,5.0,0,5.0,0.008507490158081055,2
51,graficon10nodi/grafo978.10,7,10,10,12,12,4.0,0,4.0,0.02645254135131836,2
52,graficon13nodi/grafo1067.13,7,13,13,13,13,4.0,0,4.0,0.029438257217407227,2
53,graficon12nodi/grafo2949.12,7,12,11,12,11,3.0,0,3.0,0.025272369384765625,2
54,graficon10nodi/grafo962.10,7,10,10,12,12,4.0,0,4.0,0.022780418395996094,2
55,graficon10nodi/grafo460.10,7,10,9,10,9,2.0,0,2.0,0.02212667465209961,2
56,graficon11nodi/grafo3073.11,7,11,11,13,13,3.0,0,3.0,0.01873946189880371,2
57,graficon11nodi/grafo316.11,7,11,13,14,16,9.0,0,9.0,0.03008246421813965,2
58,graficon13nodi/grafo2415.13,7,13,13,14,14,4.0,0,4.0,0.029030323028564453,2
59,graficon12nodi/grafo861.12,7,12,12,14,14,9.0,0,9.0,0.06121015548706055,2
60,graficon11nodi/grafo612.11,7,11,11,13,13,4.0,0,4.0,0.026302576065063477,2
61,graficon10nodi/grafo513.10,7,10,10,12,12,4.0,0,4.0,0.022485017776489258,2
62,graficon12nodi/grafo352.12,7,12,12,14,14,4.0,1,4.0,0.029839515686035156,2
63,graficon11nodi/grafo3113.11,7,11,11,13,13,3.0,0,3.0,0.008683204650878906,2
64,graficon12nodi/grafo2651.12,7,12,13,12,13,6.999999999999993,2,6.999999999999993,0.034250736236572266,2
65,graficon13nodi/grafo2595.13,7,13,12,13,12,3.0,0,3.0,0.03085160255432129,2
66,graficon14nodi/grafo345.14,7,14,13,14,13,3.999999999999993,0,3.9999999999999964,0.025809526443481445,2
67,graficon10nodi/grafo209.10,7,10,10,12,12,4.0,0,4.0,0.022222518920898438,2
68,graficon11nodi/grafo1005.11,7,11,11,12,12,5.0,0,5.0,0.0318300724029541,2
69,graficon10nodi/grafo1032.10,7,10,9,10,9,2.0,0,2.0,0.022051095962524414,2
70,graficon10nodi/grafo210.10,7,10,10,12,12,4.0,0,4.0,0.02259373664855957,2
71,graficon11nodi/grafo759.11,7,11,12,12,13,6.0,1,6.0,0.02687692642211914,2
72,graficon10nodi/grafo265.10,7,10,12,12,14,8.0,1,8.0,0.012527942657470703,2
73,graficon12nodi/grafo2439.12,7,12,12,13,13,5.0,0,5.0,0.027576684951782227,2
74,graficon11nodi/grafo748.11,7,11,11,13,13,4.0,0,4.0,0.024283885955810547,2
75,graficon11nodi/grafo2714.11,7,11,11,13,13,3.0,0,3.0,0.008732795715332031,2
76,graficon15nodi/grafo886.15,7,15,15,18,18,6.0,0,6.0,0.03965616226196289,2
77,graficon12nodi/grafo2359.12,7,12,17,16,21,23.99999999999999,3,23.99999999999999,1.4091105461120605,2
78,graficon17nodi/grafo565.17,7,17,17,19,19,5.0,0,5.0,0.027233600616455078,2
79,graficon14nodi/grafo642.14,7,14,15,16,17,7.999999999999985,1,7.999999999999985,0.02761244773864746,2
80,graficon15nodi/grafo2783.15,7,15,17,19,21,12.999999999999998,1,13.0,0.06632423400878906,2
81,graficon12nodi/grafo2707.12,7,12,14,16,18,8.0,1,8.0,0.03314042091369629,2
82,graficon16nodi/grafo2861.16,7,16,15,18,17,10.0,1,10.0,1.4760472774505615,2
83,graficon16nodi/grafo853.16,7,16,16,16,16,5.0,0,5.0,0.02879786491394043,2
84,graficon17nodi/grafo1122.17,7,17,17,19,19,5.0,0,5.0,0.026914119720458984,2
85,graficon11nodi/grafo2384.11,7,11,12,15,16,6.0,0,6.0,0.02786707878112793,2
86,graficon15nodi/grafo1618.15,7,15,16,19,20,12.0,0,12.0,0.04908108711242676,2
87,graficon13nodi/grafo325.13,7,13,14,15,16,7.0,1,7.0,0.028423547744750977,2
88,graficon17nodi/grafo1161.17,7,17,18,19,20,11.0,0,11.0,0.08385705947875977,2
89,graficon13nodi/grafo510.13,7,13,16,18,21,11.0,1,11.0,0.031114578247070312,2
90,graficon14nodi/grafo367.14,7,14,14,15,15,5.0,0,5.0,0.012708902359008789,2
91,graficon13nodi/grafo477.13,7,13,13,15,15,3.0,0,3.0,0.023308515548706055,2
92,graficon13nodi/grafo951.13,7,13,17,19,23,21.999999999999915,0,21.999999999999915,2.003683567047119,2
93,graficon11nodi/grafo1734.11,7,11,14,17,20,11.999999999999979,1,11.999999999999979,0.03504037857055664,2
94,graficon15nodi/grafo2797.15,7,15,17,15,17,10.0,1,10.0,0.02602982521057129,2
95,graficon12nodi/grafo2335.12,7,12,14,19,21,9.0,0,9.0,0.011671304702758789,2
96,graficon10nodi/grafo1740.10,7,10,13,17,20,17.0,1,17.0,0.05795693397521973,2
97,graficon13nodi/grafo1853.13,7,13,15,17,19,16.99999999999959,3,16.99999999999959,1.4074676036834717,2
98,graficon16nodi/grafo2142.16,7,16,16,17,17,7.0,0,7.0,0.03632211685180664,2
99,graficon14nodi/grafo956.14,7,14,15,15,16,7.999999999999991,1,7.999999999999991,0.029902935028076172,2
100,graficon15nodi/grafo585.15,7,15,16,19,20,11.000000000000002,0,11.000000000000002,0.049104928970336914,2
