GraphSize,CVcalc,AvgOptsPerMin
r1.5k18n12,2380,1147.919601366992
r1.5k18n12,1855,1385.1024994439988
r1.5k24n16,2305,735.4488839381132
r1.5k24n16,2475,702.3917055629923
r1.5k30n20,1046,480.7778228997601
r1.5k30n20,1198,438.3923525159915
r1.5k36n24,2567,170.27794378578184
r1.5k36n24,1383,218.04191694887126
r1.5k42n28,2315,91.26458305095267
r1.5k18n12,1797,1525.3348568080694
r1.5k18n12,2110,1335.175444515739
r1.5k24n16,2810,645.5561578369577
r1.5k24n16,1622,840.4375469478682
r1.5k30n20,2904,363.7041988268751
r1.5k30n20,1710,398.9498584654207
r1.5k36n24,2104,179.83617092779107
r1.5k36n24,1943,201.24847678069293
r1.5k42n28,1608,133.65775963896937
r1.5k18n12,3570,1043.234902507954
r1.5k18n12,3570,960.1319187737066
r1.5k24n16,4215,485.25777152454776
r1.5k24n16,4215,446.590566365163
r1.5k18n12,3570,978.2603147300013
r1.5k30n20,4356,279.5985839685692
r1.5k30n20,4356,246.88972131096457
r1.5k42n28,1003,116.00427027222422
r1.5k18n12,6545,1077.8526544778651
r1.5k18n12,6545,1042.187702594838
r1.5k36n24,3850,140.4630807997928
r1.5k36n24,3850,150.82620124792638
r1.5k24n16,7727,378.08393246212404
r1.5k24n16,7727,338.4640446866053
r1.5k24n16,6322,382.29987380635293
r1.5k18n12,6545,1060.4565864129922
r1.5k30n20,7986,161.09210878469295
r1.5k30n20,7986,150.63141145026793
r1.5k42n28,2361,129.34878184588953
r1.5k30n20,6534,195.34450647377872
r1.5k18n12,12792,909.8435074547144
r1.5k18n12,12792,1022.8299440868068
r1.5k24n16,15103,349.14981504408627
r1.5k24n16,15103,331.8056945107509
r1.5k24n16,11591,333.3551295021752
r1.5k18n12,12792,961.8185681646952
r1.5k36n24,7059,91.49303356234788
r1.5k36n24,7059,95.52372663342972
r1.5k30n20,15609,117.49516551040536
r1.5k30n20,15609,109.13274809008882
r1.5k42n28,3472,98.92622471771506
r1.5k36n24,5775,117.16631536225437
r1.5k30n20,11979,117.64898550948321
r1.5k18n12,25436,968.8955270210421
r1.5k18n12,25436,1152.9859418368728
