Index,File,CVcalc,OptTime,CrFinal,Cr1,T1,Cr2,T2...
0,random graphs/ratio_d3/r1.5k18n12/graph0.lgbin,1685,34.73457336425781,253,502,0,431,0.0782017707824707,388,0.18756413459777832,360,0.36623334884643555,319,0.464449405670166,303,0.5956056118011475,299,0.7012991905212402,298,0.7728745937347412,295,0.8488547801971436,288,0.9223308563232422,285,0.9904890060424805,285,1.1061553955078125,279,1.221923589706421,278,1.2932803630828857,277,1.4395973682403564,277,1.547248363494873,273,1.6302223205566406,273,1.693620204925537,270,1.8334486484527588,270,1.8809921741485596,261,1.9424810409545898,257,2.0208420753479004,256,2.0736453533172607,255,2.2102115154266357,255,2.260256767272949,255,2.375608205795288,255,2.5118865966796875,255,2.559156656265259,255,2.6100990772247314,255,2.6624927520751953,255,2.713014602661133,255,2.760319471359253,255,2.885608434677124,255,2.932997703552246,255,2.9855635166168213,255,3.112372636795044,255,3.1646127700805664,255,3.21665620803833,255,3.2687301635742188,255,3.3088552951812744,255,3.3594906330108643,255,3.407844066619873,255,3.4611616134643555,255,3.5136234760284424,255,3.564239501953125,255,3.627481460571289,255,3.6794285774230957,255,3.7258496284484863,255,3.8538031578063965,255,3.9026856422424316,255,3.949572801589966,255,4.001826286315918,255,4.052287340164185,255,4.181698799133301,255,4.233198404312134,255,4.279221057891846,255,4.408041954040527,255,4.460704803466797,255,4.513788223266602,255,4.567274332046509,255,4.6185221672058105,255,4.753374814987183,255,4.806618690490723,255,4.943299055099487,255,4.996157884597778,255,5.048471212387085,255,5.173396825790405,255,5.228060722351074,255,5.353564262390137,255,5.4070940017700195,255,5.4447362422943115,255,5.5753679275512695,255,5.631436347961426,255,5.7708961963653564,255,5.825440406799316,255,5.880603551864624,255,6.011751174926758,255,6.067464828491211,255,6.118053913116455,255,6.172812461853027,255,6.299275875091553,255,6.3468263149261475,255,6.398482799530029,255,6.44982123374939,255,6.496785402297974,255,6.6208367347717285,255,6.671505928039551,255,6.720297574996948,255,6.772519588470459,255,6.821076393127441,255,6.870969772338867,255,7.0105791091918945,255,7.065731763839722,255,7.209338426589966,255,7.259516716003418,255,7.309672832489014,255,7.357635736465454,255,7.408527612686157,255,7.45744514465332,255,7.585521221160889,255,7.721848964691162,255,7.77098536491394,255,7.821735143661499,255,7.869673728942871,255,7.922878742218018,255,7.973017454147339,255,8.02299952507019,255,8.110567569732666,255,8.15913200378418,255,8.212940692901611,255,8.267738819122314,255,8.338574409484863,255,8.472671508789062,255,8.519724607467651,255,8.57336950302124,255,8.704852104187012,255,8.752997159957886,255,8.800783395767212,255,8.849790573120117,255,8.90119194984436,255,8.953154563903809,255,9.080074071884155,255,9.129568338394165,255,9.24922490119934,255,9.30040454864502,255,9.380099296569824,254,9.444878816604614,254,9.540732145309448,254,9.591420650482178,254,9.684682846069336,254,9.734619379043579,254,9.786729574203491,254,9.836173295974731,254,9.884129285812378,254,9.934077978134155,254,9.981082677841187,254,10.028831243515015,254,10.083658933639526,254,10.134085416793823,254,10.18225646018982,254,10.232683897018433,254,10.278756856918335,254,10.326154232025146,254,10.379805088043213,254,10.42838168144226,254,10.476161003112793,254,10.528340101242065,254,10.652000904083252,254,10.774840831756592,254,10.824352025985718,254,10.874932050704956,254,10.940932750701904,254,10.99330449104309,254,11.04374885559082,254,11.179763793945312,254,11.229663133621216,254,11.280587196350098,254,11.333273887634277,254,11.402977228164673,254,11.453037023544312,254,11.509020566940308,254,11.557818174362183,254,11.659106492996216,254,11.75417971611023,254,11.8811354637146,254,11.928955316543579,254,12.00415325164795,254,12.12707781791687,254,12.181262969970703,254,12.229775667190552,254,12.28175663948059,254,12.333911895751953,254,12.388981342315674,254,12.45999550819397,254,12.58489727973938,254,12.637804746627808,254,12.73841404914856,254,12.807640314102173,254,12.856353759765625,254,12.92579197883606,254,13.067540645599365,254,13.119143962860107,254,13.167785882949829,254,13.216033935546875,254,13.30238389968872,254,13.42301630973816,254,13.480529546737671,254,13.571838855743408,254,13.62422513961792,254,13.677407026290894,254,13.724387645721436,254,13.790563583374023,254,13.842023134231567,254,13.894266128540039,254,13.949007749557495,254,14.00113034248352,254,14.053341627120972,254,14.1067054271698,254,14.155100345611572,254,14.206660985946655,254,14.259618282318115,254,14.348770380020142,254,14.486247539520264,254,14.538700342178345,254,14.593927145004272,254,14.647369146347046,254,14.698568105697632,254,14.75282096862793,254,14.85140061378479,254,14.902437686920166,254,14.988436460494995,254,15.02696967124939,254,15.106067657470703,254,15.233728408813477,254,15.284146308898926,254,15.385703325271606,254,15.510037183761597,254,15.639698505401611,254,15.755184173583984,254,15.821271419525146,254,15.873648643493652,254,15.92394495010376,254,16.04983115196228,254,16.18875288963318,254,16.327093601226807,254,16.36760687828064,254,16.423009395599365,254,16.467007875442505,254,16.561144590377808,254,16.61064100265503,254,16.662825345993042,254,16.71845030784607,254,16.770780324935913,254,16.9039888381958,254,16.961987733840942,254,17.014314651489258,254,17.070221424102783,254,17.12210702896118,254,17.176440715789795,254,17.237096548080444,254,17.35006833076477,254,17.425220727920532,254,17.468322277069092,254,17.51976466178894,254,17.665714979171753,254,17.717336893081665,254,17.765846014022827,254,17.817322731018066,254,17.86945390701294,254,17.98619031906128,254,18.036303997039795,254,18.091562747955322,254,18.142613410949707,254,18.265329599380493,254,18.31586217880249,254,18.36338758468628,254,18.410925149917603,254,18.457067012786865,254,18.506126642227173,254,18.55639100074768,254,18.604992389678955,254,18.654263496398926,254,18.70219397544861,254,18.75451636314392,254,18.805798053741455,254,18.85414218902588,254,18.906245470046997,254,18.960015535354614,254,19.008716106414795,254,19.0603346824646,254,19.111599683761597,254,19.161328554153442,254,19.20851230621338,254,19.254836559295654,254,19.302559852600098,254,19.35299801826477,254,19.441407203674316,254,19.513239860534668,254,19.549570083618164,254,19.66520857810974,254,19.71379542350769,254,19.79682159423828,254,19.846844911575317,254,19.965616941452026,254,20.057190418243408,254,20.10508394241333,254,20.226630687713623,254,20.27664089202881,254,20.38981342315674,254,20.508219957351685,254,20.555301666259766,254,20.60933232307434,254,20.6571683883667,254,20.7054545879364,254,20.755892515182495,254,20.80770969390869,254,20.85786461830139,254,20.90899157524109,254,20.956551551818848,254,21.080898761749268,254,21.127840518951416,254,21.211231231689453,254,21.258203744888306,254,21.371737480163574,254,21.42050790786743,254,21.474191904067993,254,21.522047758102417,254,21.574239015579224,254,21.68629813194275,254,21.73258328437805,254,21.781193017959595,254,21.82893967628479,254,21.941851377487183,254,21.995868921279907,254,22.050102710723877,254,22.121034383773804,254,22.168567657470703,254,22.222904682159424,254,22.33928394317627,254,22.456536293029785,254,22.504048585891724,254,22.551872491836548,254,22.6022469997406,254,22.651056051254272,254,22.76386523246765,254,22.812714099884033,254,22.860681772232056,254,22.910517930984497,254,22.96360754966736,254,23.014345407485962,254,23.067051887512207,254,23.115100860595703,254,23.165693044662476,254,23.215302228927612,254,23.26346778869629,254,23.31069850921631,254,23.36101222038269,254,23.408326148986816,254,23.457561016082764,254,23.50757098197937,254,23.557203769683838,254,23.611048221588135,254,23.658981800079346,254,23.70711874961853,254,23.814043521881104,254,23.86248016357422,254,23.910128116607666,254,24.024895668029785,254,24.071770429611206,254,24.139124631881714,254,24.189990282058716,254,24.31312108039856,254,24.361501693725586,254,24.411056995391846,254,24.462388277053833,254,24.510472059249878,254,24.57919216156006,254,24.634300470352173,254,24.755549430847168,254,24.806375980377197,254,24.9309184551239,254,24.984175443649292,254,25.03182578086853,254,25.08027982711792,254,25.131378412246704,254,25.18032956123352,254,25.23286271095276,254,25.285811185836792,254,25.336973190307617,254,25.391758918762207,254,25.46870708465576,254,25.57458257675171,254,25.627690076828003,254,25.675997734069824,254,25.726412296295166,254,25.813209533691406,254,25.8636155128479,254,25.937777280807495,254,25.987708806991577,254,26.114153623580933,254,26.165242433547974,254,26.220008373260498,254,26.268840789794922,254,26.31935453414917,254,26.36968970298767,254,26.418575048446655,254,26.469590187072754,254,26.525810718536377,254,26.57737898826599,254,26.63128113746643,254,26.68338656425476,254,26.7322256565094,254,26.780169010162354,254,26.8328857421875,254,26.882463455200195,254,26.936784982681274,254,26.98903512954712,254,27.040183067321777,254,27.160988807678223,254,27.213197708129883,254,27.26559090614319,254,27.31861972808838,254,27.36798596382141,254,27.41850519180298,254,27.46762251853943,254,27.554234981536865,254,27.606570720672607,254,27.73236894607544,254,27.82245135307312,254,27.872783422470093,254,27.929643630981445,254,27.98015522956848,254,28.032789707183838,254,28.077497959136963,254,28.162211179733276,254,28.216240406036377,254,28.26783275604248,254,28.323413133621216,253,28.455034017562866,253,28.56420588493347,253,28.615071773529053,253,28.664320707321167,253,28.71701669692993,253,28.76861047744751,253,28.823175191879272,253,28.876405477523804,253,28.92462396621704,253,29.04697847366333,253,29.095271825790405,253,29.1457200050354,253,29.196608304977417,253,29.25057601928711,253,29.300601482391357,253,29.35456347465515,253,29.408986806869507,253,29.461225748062134,253,29.511621713638306,253,29.60830545425415,253,29.656450748443604,253,29.847989320755005,253,29.898326635360718,253,29.948569774627686,253,30.06622338294983,253,30.18823528289795,253,30.244054079055786,253,30.33804726600647,253,30.390499591827393,253,30.61959981918335,253,30.722167015075684,253,30.814432859420776,253,30.871155500411987,253,30.922420740127563,253,30.978984355926514,253,31.053321838378906,253,31.10597276687622,253,31.16117000579834,253,31.21336078643799,253,31.268129587173462,253,31.32158136367798,253,31.453381061553955,253,31.586368322372437,253,31.64191722869873,253,31.769051790237427,253,31.822543144226074,253,31.91889190673828,253,31.974589586257935,253,32.026737689971924,253,32.12260866165161,253,32.23999094963074,253,32.3080894947052,253,32.35836124420166,253,32.41023111343384,253,32.46707582473755,253,32.52182197570801,253,32.65169930458069,253,32.71127200126648,253,32.76287245750427,253,32.81372117996216,253,32.86512112617493,253,32.91719079017639,253,33.03312826156616,253,33.08329772949219,253,33.133934020996094,253,33.18243360519409,253,33.232391357421875,253,33.28479361534119,253,33.41670775413513,253,33.4681122303009,253,33.56585073471069,253,33.65646719932556,253,33.70533227920532,253,33.78989124298096,253,33.87535095214844,253,33.92452621459961,253,33.97216033935547,253,34.020272970199585,253,34.068355321884155,253,34.12176442146301,253,34.170188426971436,253,34.221285343170166,253,34.341734409332275,253,34.39379906654358,253,34.515509605407715,253,34.56233787536621,253,34.61033773422241,253,34.6468985080719,253,34.694029569625854,253,34.744929790496826,253,34.79459595680237,253,34.84301161766052,253,34.89272475242615,253,34.94756078720093,253,35.0330445766449,253,35.1550350189209,253,35.20690584182739,253,35.245001554489136,253,35.29225993156433,253,35.341609716415405,253,35.390849113464355,253,35.53006935119629,253,35.58118963241577,253,35.63178539276123,253,35.68432259559631,253,35.80029511451721,253,35.846405267715454,253,35.89435648918152,253,35.94479489326477,253,35.992347955703735,253,36.10860753059387,253,36.16053533554077,253,36.20764470100403,253,36.258867263793945,253,36.390817642211914,253,36.44166374206543,253,36.49244546890259,253,36.576576232910156,253,36.624443769454956,253,36.68887376785278,253,36.73503041267395,253,36.782164096832275,253,36.83010959625244,253,36.900052547454834,253,36.969897508621216,253,37.01957058906555,253,37.06710696220398,253,37.115662574768066,253,37.164477825164795,253,37.21411943435669,253,37.29471206665039,253,37.341291666030884,253,37.38880944252014,253,37.515339374542236,253,37.56878447532654,253,37.68455672264099,253,37.815207719802856,253,37.93921494483948,253,38.065731048583984,253,38.11774134635925,253,38.16527771949768,253,38.21361780166626,253,38.26293182373047,253,38.312803745269775,253,38.36295247077942,253,38.41334080696106,253,38.500720500946045,253,38.54922533035278,253,38.59975576400757,253,38.64689612388611,253,38.69873237609863,253,38.823466539382935,253,38.952131271362305,253,39.0020797252655,253,39.121933460235596,253,39.17060828208923,253,39.21840023994446,253,39.33721375465393,253,39.38822102546692,253,39.43953347206116,253,39.48766469955444,253,39.57429528236389,253,39.626648902893066,253,39.675225496292114,253,39.72159457206726,253,39.7730712890625,253,39.823763608932495,253,39.871108531951904,253,39.92011070251465,253,39.96952152252197,253,40.09052848815918,253,40.12723970413208,253,40.17897963523865,253,40.2327995300293,253,40.28038954734802,253,40.33125686645508,253,40.378424406051636,253,40.49584197998047,253,40.54470610618591,253,40.66627073287964,253,40.79083299636841,253,40.83969187736511,253,40.8900511264801,253,40.94001245498657,253,40.98836421966553,253,41.03826904296875,253,41.08684468269348,253,41.13780975341797,253,41.190630197525024,253,41.321975231170654,253,41.369470834732056,253,41.420013427734375,253,41.50625514984131,253,41.56071710586548,253,41.69270944595337,253,41.74175715446472,253,41.795183181762695,253,41.84255242347717,253,41.89501714706421,253,42.02421283721924,253,42.06417393684387,253,42.11237955093384,253,42.16038703918457,253,42.20806288719177,253,42.25743579864502,253,42.38096833229065,253,42.43494009971619,253,42.48207712173462,253,42.53003525733948,253,42.58035326004028,253,42.65075659751892,253,42.70154666900635,253,42.77050161361694,253,42.87601566314697,253,42.926841020584106,253,42.97560739517212,253,43.026211738586426,253,43.076171875,253,43.1249885559082,253,43.17357420921326,253,43.22197675704956,253,43.26869773864746,253,43.31738591194153,253,43.36544108390808,253,43.416621685028076,253,43.50175857543945,253,43.624035358428955,253,43.67620658874512,253,43.72586536407471,253,43.832040786743164,253,43.88450860977173,253,44.00229549407959,253,44.051528215408325,253,44.09978890419006,253,44.223103523254395,253,44.3459792137146,253,44.46501898765564,253,44.515326261520386,253,44.57063031196594,253,44.626707315444946,253,44.683149576187134,253,44.81101846694946,253,44.867790937423706,253,44.91899132728577,253,44.96997809410095,253,45.0187726020813,253,45.069337606430054,253,45.121960163116455,253,45.209619998931885,253,45.261696100234985,253,45.31528329849243,253,45.362722396850586,253,45.43280744552612,253,45.48007535934448,253,45.529884576797485,253,45.57575964927673,253,45.62186932563782,253,45.74156713485718,253,45.7786066532135,253,45.829044342041016,253,45.87652802467346,253,45.92451333999634,253,45.97658967971802,253,46.02628207206726,253,46.07594060897827,253,46.19630193710327,253,46.24766278266907,253,46.32084345817566,253,46.367767095565796,253,46.41490721702576,253,46.468209743499756,253,46.52158212661743,253,46.569419622421265,253,46.68563508987427,253,46.80809426307678,253,46.85762548446655,253,46.90420985221863,253,46.95252203941345,253,46.99952936172485,253,47.11490035057068,253,47.16317653656006,253,47.24722170829773,253,47.366591691970825,253,47.41437268257141,253,47.462071895599365,253,47.50988173484802,253,47.56182265281677,253,47.60917901992798,253,47.72804045677185,253,47.77609968185425,253,47.8286235332489,253,47.880507946014404,253,47.929837465286255,253,47.98106789588928,253,48.106257915496826,253,48.15307378768921,253,48.203327894210815,253,48.25341606140137,253,48.3043110370636,253,48.35437560081482,253,48.47287607192993,253,48.58703589439392,253,48.63844418525696,253,48.68544816970825,253,48.73331260681152,253,48.85365581512451,253,48.96892523765564,253,49.01799774169922,253,49.064345359802246,253,49.11401176452637,253,49.16599202156067,253,49.28747773170471,253,49.34165835380554,253,49.3895001411438,253,49.43766760826111,253,49.56501770019531,253,49.614927530288696,253,49.664952993392944,253,49.715819120407104,253,49.766281604766846,253,49.88495397567749,253,49.93464660644531,253,49.98622393608093,253,50.1025595664978,253,50.22514367103577,253,50.27742552757263,253,50.329345703125,253,50.37619352340698,253,50.42884683609009,253,50.479564905166626,253,50.59811973571777,253,50.68887948989868,253,50.80595922470093,253,50.85730600357056,253,50.90471267700195,253,50.95492076873779,253,51.00200581550598,253,51.116602659225464,253,51.16776180267334,253,51.216161012649536,253,51.339532136917114,253,51.4091260433197,253,51.45737171173096,253,51.50669479370117,253,51.55390548706055,253,51.6007125377655,253,51.6490912437439,253,51.69774913787842,253,51.74974751472473,253,51.80222821235657,253,51.855467081069946,253,51.97673964500427,253,52.02330756187439,253,52.07217741012573,253,52.1904513835907,253,52.237831830978394,253,52.28733277320862,253,52.33476185798645,253,52.45861196517944,253,52.51001858711243,253,52.547173261642456,253,52.58403158187866,253,52.70663332939148,253,52.75824475288391,253,52.80854249000549,253,52.85816168785095,253,52.907421588897705,253,52.95577311515808,253,53.00973033905029,253,53.058801889419556,253,53.10688304901123,253,53.22967219352722,253,53.2783567905426,253,53.32831525802612,253,53.37753415107727,253,53.428003787994385,253,53.49701142311096,253,53.62220215797424,253,53.67276883125305,253,53.79733228683472,253,53.845893144607544,253,53.89822220802307,253,54.024492025375366,253,54.07411026954651,253,54.126073122024536,253,54.26202607154846,253,54.3175892829895,253,54.372042655944824,253,54.420729637145996,253,54.47485041618347,253,54.52856707572937,253,54.57757234573364,253,54.62577271461487,253,54.700194358825684,253,54.751397371292114,253,54.80315589904785,253,54.8730046749115,253,54.9239981174469,253,54.97769737243652,253,55.0257453918457,253,55.16442823410034,253,55.212005376815796,253,55.264094829559326,253,55.3190643787384,253,55.3661904335022,253,55.41727352142334,253,55.465383768081665,253,55.59683275222778,253,55.637738943099976,253,55.73321747779846,253,55.78137803077698,253,55.83228421211243,253,55.92981719970703,253,55.980231046676636,253,56.10464668273926,253,56.156540870666504,253,56.28080439567566,253,56.33473324775696,253,56.38550901412964,253,56.4785213470459,253,56.52978730201721,253,56.5805242061615,253,56.630003213882446,253,56.67668175697327,253,56.7250030040741,253,56.76091384887695,253,56.80995488166809,253,56.86216592788696,253,56.91294598579407,253,56.966596841812134,253,57.086989641189575,253,57.157151222229004,253,57.20393896102905,253,57.34170436859131,253,57.4823694229126,253,57.52491903305054,253,57.604520082473755,253,57.65852451324463,253,57.710352420806885,253,57.761186838150024,253,57.834240436553955,253,57.96671223640442,253,58.09574365615845,253,58.14986801147461,253,58.27926445007324,253,58.33413767814636,253,58.47299671173096,253,58.521549701690674,253,58.570478677749634,253,58.62557125091553,253,58.679301500320435,253,58.75286102294922,253,58.88449764251709,253,58.94098520278931,253,59.07409930229187,253,59.20871567726135,253,59.25899696350098,253,59.30610108375549,253,59.360336780548096,253,59.407472133636475,253,59.5505166053772,253,59.5978684425354,253,59.64656949043274,253,59.694090366363525,253,59.744317293167114,253,59.86616086959839,253,59.91497874259949,253,59.96720361709595,253,60.01776361465454
