Index,Data,combo_idx,Nodes,Edges,TotalNodes,TotalEdges,ObjVal,Crossings,EdgeLength,Runtime,Status
1,graficon10nodi/grafo1032.10,17,10,9,10,9,0.0,0,2,0.002315044403076172,2
2,graficon10nodi/grafo1098.10,17,10,9,10,9,0.0,0,2,0.0011551380157470703,2
3,graficon10nodi/grafo1126.10,17,10,9,10,9,0.0,0,2,0.0010998249053955078,2
4,graficon10nodi/grafo1137.10,17,10,9,10,9,0.0,0,3,0.0015671253204345703,2
5,graficon10nodi/grafo1643.10,17,10,9,10,9,0.0,0,4,0.0009191036224365234,2
6,graficon10nodi/grafo2538.10,17,10,10,10,10,0.0,0,3,0.0009992122650146484,2
7,graficon10nodi/grafo376.10,17,10,9,10,9,0.0,0,2,0.001107931137084961,2
8,graficon10nodi/grafo407.10,17,10,9,10,9,0.0,0,2,0.001127481460571289,2
9,graficon10nodi/grafo460.10,17,10,9,10,9,0.0,0,2,0.0011053085327148438,2
10,graficon10nodi/grafo554.10,17,10,9,10,9,0.0,0,2,0.0011048316955566406,2
11,graficon10nodi/grafo613.10,17,10,9,10,9,0.0,0,2,0.001081228256225586,2
12,graficon10nodi/grafo633.10,17,10,9,10,9,0.0,0,2,0.0010001659393310547,2
13,graficon10nodi/grafo782.10,17,10,9,10,9,0.0,0,2,0.001064300537109375,2
14,graficon10nodi/grafo881.10,17,10,9,10,9,0.0,0,2,0.0013959407806396484,2
15,graficon10nodi/grafo898.10,17,10,9,10,9,0.0,0,2,0.000995635986328125,2
16,graficon10nodi/grafo910.10,17,10,9,10,9,0.0,0,2,0.0011246204376220703,2
17,graficon11nodi/grafo1084.11,17,11,10,11,10,0.0,0,2,0.0012569427490234375,2
18,graficon11nodi/grafo1117.11,17,11,10,11,10,0.0,0,6,0.0014412403106689453,2
19,graficon11nodi/grafo2110.11,17,11,11,11,11,6.0,1,6,0.00493168830871582,2
20,graficon11nodi/grafo222.11,17,11,10,11,10,0.0,0,2,0.0012607574462890625,2
21,graficon11nodi/grafo246.11,17,11,10,11,10,0.0,0,3,0.0011019706726074219,2
22,graficon11nodi/grafo303.11,17,11,10,11,10,0.0,0,4,0.0014231204986572266,2
23,graficon11nodi/grafo408.11,17,11,10,11,10,0.0,0,7,0.0020685195922851562,2
24,graficon11nodi/grafo676.11,17,11,10,11,10,0.0,0,5,0.0014002323150634766,2
25,graficon11nodi/grafo927.11,17,11,10,11,10,0.0,0,6,0.0012097358703613281,2
26,graficon11nodi/grafo937.11,17,11,10,11,10,0.0,0,7,0.0018258094787597656,2
27,graficon10nodi/grafo1010.10,17,10,10,12,12,0.0,0,20,0.025896787643432617,2
28,graficon10nodi/grafo1070.10,17,10,10,12,12,0.0,0,6,0.0013167858123779297,2
29,graficon10nodi/grafo1071.10,17,10,10,12,12,0.0,0,6,0.0015139579772949219,2
30,graficon10nodi/grafo1120.10,17,10,10,12,12,0.0,0,6,0.0011911392211914062,2
31,graficon10nodi/grafo1123.10,17,10,10,12,12,0.0,0,6,0.0017020702362060547,2
32,graficon10nodi/grafo1164.10,17,10,10,12,12,0.0,0,6,0.001207113265991211,2
33,graficon10nodi/grafo155.10,17,10,10,12,12,0.0,0,6,0.0012404918670654297,2
34,graficon10nodi/grafo1857.10,17,10,12,12,14,0.0,0,10,0.0018472671508789062,2
35,graficon10nodi/grafo209.10,17,10,10,12,12,0.0,0,6,0.001165151596069336,2
36,graficon10nodi/grafo210.10,17,10,10,12,12,0.0,0,6,0.0015435218811035156,2
37,graficon10nodi/grafo2511.10,17,10,10,12,12,0.0,0,6,0.0019271373748779297,2
38,graficon10nodi/grafo257.10,17,10,10,12,12,0.0,0,2,0.0011954307556152344,2
39,graficon10nodi/grafo265.10,17,10,12,12,14,6.0,1,13,0.003984689712524414,2
40,graficon10nodi/grafo3024.10,17,10,10,12,12,0.0,0,4,0.0012392997741699219,2
41,graficon10nodi/grafo327.10,17,10,10,12,12,0.0,0,6,0.0012638568878173828,2
42,graficon10nodi/grafo328.10,17,10,10,12,12,0.0,0,6,0.0015773773193359375,2
43,graficon10nodi/grafo402.10,17,10,10,12,12,0.0,0,6,0.0011827945709228516,2
44,graficon10nodi/grafo461.10,17,10,10,12,12,0.0,0,6,0.0011348724365234375,2
45,graficon10nodi/grafo462.10,17,10,10,12,12,0.0,0,6,0.0016150474548339844,2
