Index,Data,combo_idx,Nodes,Edges,TotalNodes,TotalEdges,ObjVal,Crossings,EdgeLength,Runtime,Status
1,graficon10nodi/grafo1032.10,13,10,9,10,9,0.0,0,5.0,0.008816242218017578,2
2,graficon10nodi/grafo1098.10,13,10,9,10,9,0.0,0,4.0,0.003993988037109375,2
3,graficon10nodi/grafo1126.10,13,10,9,10,9,0.0,0,2.0,0.0030596256256103516,2
4,graficon10nodi/grafo1137.10,13,10,9,10,9,0.0,0,1.999999999999997,0.004834890365600586,2
5,graficon10nodi/grafo1643.10,13,10,9,10,9,5.0,0,7.0,0.020042896270751953,2
6,graficon10nodi/grafo2538.10,13,10,10,10,10,0.0,0,5.0,0.0025818347930908203,2
7,graficon10nodi/grafo376.10,13,10,9,10,9,0.0,0,2.0,0.0031392574310302734,2
8,graficon10nodi/grafo407.10,13,10,9,10,9,0.0,0,5.0,0.0030488967895507812,2
9,graficon10nodi/grafo460.10,13,10,9,10,9,0.0,0,2.0,0.003309488296508789,2
10,graficon10nodi/grafo554.10,13,10,9,10,9,0.0,0,8.0,0.002814054489135742,2
11,graficon10nodi/grafo613.10,13,10,9,10,9,2.142857142857143,0,3.0,0.0031363964080810547,2
12,graficon10nodi/grafo633.10,13,10,9,10,9,0.0,0,6.0,0.00212860107421875,2
13,graficon10nodi/grafo782.10,13,10,9,10,9,0.0,0,5.0,0.003396272659301758,2
14,graficon10nodi/grafo881.10,13,10,9,10,9,0.0,0,2.0,0.017487525939941406,2
15,graficon10nodi/grafo898.10,13,10,9,10,9,0.0,0,4.0,0.00336456298828125,2
16,graficon10nodi/grafo910.10,13,10,9,10,9,0.0,0,6.0,0.003076314926147461,2
17,graficon11nodi/grafo1084.11,13,11,10,11,10,0.0,0,6.0,0.002048015594482422,2
18,graficon11nodi/grafo1117.11,13,11,10,11,10,0.0,0,5.9999999999999964,0.0036368370056152344,2
19,graficon11nodi/grafo2110.11,13,11,11,11,11,11.0,1,4.0,0.031466007232666016,2
20,graficon11nodi/grafo222.11,13,11,10,11,10,1.1111111111111112,0,4.0,0.02155756950378418,2
