GraphSize,CVcalc,AvgOptsPerMin,TargetOptsPerMin
r1.5k18n12,2409,46.1224819916592,10
r1.5k24n16,2326,85.8078966806684,10
r1.5k30n20,2534,90.53426728789023,10
r1.5k36n24,2741,47.62358535856582,10
r1.5k18n12,2843,18.090971296394855,10
r1.5k24n16,1786,212.72842502483587,10
r1.5k30n20,1081,171.97983767892498,10
r1.5k42n28,1672,43.869025933781174,10
r1.5k36n24,1048,87.57744231946076,10
r1.5k18n12,1095,603.0573666724185,10
r1.5k24n16,2663,49.79809190727447,10
r1.5k30n20,1003,175.11048507726701,10
r1.5k42n28,1552,44.16360675623675,10
r1.5k18n12,4264,6.982029356077435,10
r1.5k24n16,3994,8.978758645637921,10
r1.5k36n24,2284,69.71279782596146,10
r1.5k30n20,3801,15.50084697389914,10
r1.5k18n12,3553,14.945160711797289,10
r1.5k24n16,3328,14.718271646515657,10
r1.5k36n24,4111,3.375892680169575,10
r1.5k42n28,2066,36.64804257543629,10
r1.5k30n20,6968,0.3603785272178036,10
r1.5k18n12,3908,6.860149414155373,10
r1.5k24n16,3661,11.251056892311983,10
r1.5k36n24,3426,35.904613100312105,10
r1.5k30n20,5384,4.67076671179808,10
r1.5k18n12,3730,7.869770329938424,10
r1.5k42n28,3099,27.310886710481405,10
r1.5k24n16,3827,8.093700605828055,10
r1.5k30n20,4592,5.772055014470248,10
r1.5k36n24,3768,17.95904292983884,10
r1.5k18n12,3641,14.482047267255378,10
r1.5k24n16,3744,8.914081159957385,10
r1.5k42n28,5681,1.8822536690334748,10
r1.5k30n20,4196,12.352285167388136,10
r1.5k36n24,3939,10.798236625782028,10
r1.5k18n12,3685,14.552214578137335,10
r1.5k24n16,3702,8.475147041154484,10
r1.5k30n20,4394,14.275706351732733,10
r1.5k18n12,3707,10.352896328107539,10
r1.5k36n24,4025,13.013451576924405,10
r1.5k24n16,3681,9.717473521165022,10
r1.5k42n28,4390,7.546396162894709,10
r1.5k30n20,4493,12.060631632777605,10
r1.5k18n12,3718,11.118616050690429,10
r1.5k24n16,3671,9.94935121649041,10
r1.5k36n24,4068,12.449032925959367,10
r1.5k42n28,3744,19.114249912638975,10
r1.5k30n20,4542,7.988920219910625,10
r1.5k18n12,3724,8.249695530935956,10
r1.5k24n16,3666,9.013257911778226,10
r1.5k36n24,4089,1.4538975163250725,10
r1.5k30n20,4517,5.130337684124204,10
r1.5k42n28,4067,10.968356237082293,10
r1.5k36n24,4078,9.722916812623895,10
r1.5k42n28,4228,6.714585820145078,10
r1.5k36n24,4073,6.482110074853135,10
r1.5k18n12,1785,136.22780086638244,50
r1.5k24n16,2160,122.97602240985175,50
r1.5k42n28,4147,11.62237930174608,10
r1.5k30n20,2438,93.03532775812899,50
r1.5k36n24,2746,67.51021010307512,50
r1.5k18n12,1784,134.95150389650203,50
r1.5k24n16,1826,198.53279230591946,50
r1.5k42n28,1083,41.336397868752805,50
r1.5k30n20,1997,120.6348960069547,50
r1.5k42n28,4187,3.7602947296356235,10
r1.5k36n24,2814,72.82385253496544,50
r1.5k18n12,1036,664.3139179592579,50
r1.5k24n16,1164,406.68981337964397,50
r1.5k30n20,1879,135.1381165746917,50
r1.5k42n28,1201,41.60746178230646,50
r1.5k18n12,2677,25.231483870858018,50
r1.5k36n24,1870,97.48811835915039,50
r1.5k24n16,3240,19.253509176028093,50
r1.5k42n28,4167,9.910338990844412,10
r1.5k30n20,3657,22.620733153231956,50
r1.5k18n12,2231,68.39746507034845,50
r1.5k24n16,2700,39.73222588308472,50
r1.5k36n24,4221,13.887944206003962,50
r1.5k42n28,1809,41.27407002604046,50
