GraphSize,CVcalc,AvgOptsPerMin,TargetOptsPerMin
r1.5k18n12,1422,614.0389743332746,10
r1.5k24n16,1696,193.14724495652712,10
r1.5k30n20,1601,93.54038971420222,10
r1.5k36n24,2791,42.61902878300436,10
r1.5k18n12,2036,480.8134669609891,10
r1.5k24n16,2541,201.36187880706933,10
r1.5k42n28,1663,26.429419235640957,10
r1.5k30n20,1666,89.01500033630795,10
r1.5k36n24,2785,42.33256679878944,10
r1.5k18n12,1702,554.5849955477993,10
r1.5k24n16,2539,190.84189872054463,10
r1.5k30n20,2406,80.88209907728276,10
r1.5k42n28,2376,24.00351721822684,10
r1.5k36n24,1492,48.3124030932786,10
r1.5k18n12,3054,243.11138922904107,10
r1.5k24n16,3811,165.6921572846358,10
r1.5k30n20,3609,62.63756340435425,10
r1.5k18n12,5599,8.071009557371594,10
r1.5k36n24,4186,33.9342456993119,10
r1.5k24n16,6987,70.72094716001263,10
r1.5k42n28,2065,24.429450434514088,10
r1.5k30n20,6616,59.813125970274655,10
r1.5k18n12,4326,68.16983682630163,10
r1.5k24n16,13657,0.19992733818508365,10
r1.5k36n24,7675,25.359003992076424,10
r1.5k30n20,12932,8.153364187778108,10
r1.5k42n28,3564,22.34919284860053,10
r1.5k18n12,4962,29.38769386176633,10
r1.5k24n16,10322,6.815431750929443,10
r1.5k36n24,15001,10.925090020131329,10
r1.5k30n20,9774,35.795863193398525,10
r1.5k18n12,5280,17.97210482682898,10
r1.5k24n16,8654,29.07248068918442,10
r1.5k42n28,6534,14.201238050968382,10
r1.5k30n20,11353,16.986438876958314,10
r1.5k36n24,29828,0.19991021675147233,10
r1.5k18n12,5439,13.774995100617835,10
r1.5k24n16,9488,14.31366526013242,10
r1.5k30n20,12142,12.83605190217738,10
r1.5k36n24,22414,2.6928677672618315,10
r1.5k42n28,12771,10.796142306461462,10
r1.5k18n12,5519,11.693687763299673,10
r1.5k24n16,9905,7.391166773271533,10
r1.5k30n20,12537,9.411023302562604,10
r1.5k18n12,5559,7.032063011074565,10
r1.5k36n24,18707,6.253139057468725,10
r1.5k24n16,9696,10.730224490872242,10
r1.5k42n28,25393,0.19682673803505535,10
r1.5k30n20,12339,10.716593790821035,10
r1.5k18n12,5539,9.562580268271816,10
r1.5k36n24,16854,8.954432121333081,10
r1.5k24n16,9800,13.553389393816326,10
r1.5k30n20,12438,10.637048763166415,10
r1.5k42n28,19082,6.279891566212288,10
r1.5k36n24,15927,10.454517843117651,10
r1.5k42n28,15926,8.850533667447177,10
r1.5k36n24,16390,9.315299231312585,10
r1.5k42n28,14348,9.845620778336396,10
r1.5k18n12,1179,673.4457779902926,50
r1.5k24n16,1239,243.03773979306152,50
r1.5k30n20,2879,77.41927403516408,50
r1.5k18n12,2132,467.71861290717897,50
r1.5k36n24,2405,42.02663397942359,50
r1.5k42n28,13559,9.978547698513692,10
r1.5k42n28,1861,26.959191292817486,50
r1.5k24n16,1332,244.65417662790014,50
r1.5k30n20,2932,80.12880816473853,50
r1.5k18n12,2748,325.86063510624535,50
r1.5k36n24,2622,41.617239440117736,50
r1.5k24n16,1004,241.53194942654505,50
r1.5k30n20,2480,81.03105332790906,50
r1.5k42n28,13165,10.667316747081662,10
r1.5k42n28,2194,25.535022578497546,50
r1.5k18n12,4122,83.01712112775496,50
r1.5k36n24,2169,43.576033961016535,50
r1.5k24n16,1998,212.20983450969652,50
r1.5k30n20,4398,69.4766486712273,50
r1.5k42n28,2753,24.06716893032975,50
r1.5k24n16,3663,198.55442424595012,50
r1.5k36n24,1084,51.683012707316855,50
r1.5k30n20,8063,52.59953531719772,50
r1.5k24n16,7159,72.42014072545273,50
r1.5k36n24,1626,46.85015224340118,50
r1.5k30n20,15759,1.3709828140860707,50
r1.5k42n28,930,27.467081228524023,50
r1.5k24n16,14235,0.1997701486438496,50
r1.5k36n24,1355,48.08759186182729,50
r1.5k30n20,11911,12.76905521097521,50
r1.5k24n16,10697,4.114241664086538,50
r1.5k42n28,465,28.82772981918788,50
r1.5k30n20,9987,41.27713123223591,50
r1.5k36n24,1219,50.70048553729508,50
r1.5k24n16,8928,28.329966734320454,50
r1.5k42n28,232,27.73761232855883,50
r1.5k30n20,9025,47.59050300333048,50
r1.5k36n24,1287,48.68157686107819,50
r1.5k24n16,8043,50.82966996910956,50
r1.5k30n20,8544,48.81285013567391,50
r1.5k36n24,1253,46.39317989851797,50
r1.5k24n16,8485,30.30661712048183,50
r1.5k42n28,116,30.857425184383374,50
r1.5k30n20,8303,52.0553069856859,50
r1.5k24n16,8264,39.75055781700849,50
r1.5k36n24,1236,48.1093444621429,50
r1.5k42n28,58,35.05971801236539,50
r1.5k30n20,8423,49.57913840555064,50
r1.5k36n24,1227,50.459576945873984,50
r1.5k42n28,29,33.165768809384375,50
r1.5k36n24,1231,50.98594079856374,50
r1.5k42n28,14,29.308511102469378,50
r1.5k18n12,1950,480.4528125244609,100
r1.5k24n16,1433,232.59897729922878,100
r1.5k30n20,2963,75.85645856417085,100
r1.5k36n24,1967,44.66598246200557,100
r1.5k42n28,7,33.301492618842296,50
r1.5k18n12,1841,523.4615357795799,100
