Index,Data,combo_idx,ComboIdx,Nodes,TotalNodes,ObjVal,Crossings,EdgeLength,Runtime,Status
1,graph_5_0,1,1,5,5,2.0,1,2.0,0.004309654235839844,2
2,graph_5_1,1,1,5,5,2.0,0,2.0,0.0040705204010009766,2
3,graph_5_2,1,1,5,6,3.0,0,3.0,0.02192997932434082,2
4,graph_5_3,1,1,5,5,2.0,1,2.0,0.002199411392211914,2
5,graph_5_4,1,1,5,6,2.999999999999989,0,2.999999999999989,0.021957874298095703,2
6,graph_5_5,1,1,5,5,2.0,0,2.0,0.021021366119384766,2
7,graph_5_6,1,1,5,6,2.9999999999999973,0,2.9999999999999973,0.022052526473999023,2
8,graph_5_7,1,1,5,6,3.0,0,3.0,0.022495269775390625,2
9,graph_5_8,1,1,5,6,3.0,0,3.0,0.021851062774658203,2
10,graph_5_9,1,1,5,6,4.0,0,4.0,0.02789020538330078,2
11,graph_5_10,1,1,5,6,2.9999999999999973,0,2.9999999999999973,0.02302861213684082,2
12,graph_5_11,1,1,5,5,2.9999999999999987,1,2.9999999999999987,0.02192068099975586,2
13,graph_5_12,1,1,5,5,2.9999999999999987,0,2.9999999999999987,0.02207326889038086,2
14,graph_5_13,1,1,5,6,2.0,0,2.0,0.020149946212768555,2
15,graph_5_14,1,1,5,6,3.9999999999999964,0,3.9999999999999964,0.026463985443115234,2
16,graph_5_15,1,1,5,6,2.0,0,2.0,0.01848149299621582,2
17,graph_5_16,1,1,5,6,3.0,0,3.0,0.02124476432800293,2
18,graph_5_17,1,1,5,6,3.0,0,3.0,0.022295713424682617,2
19,graph_5_18,1,1,5,6,2.0,0,2.0,0.02022409439086914,2
20,graph_5_19,1,1,5,6,2.9999999999999973,0,2.9999999999999973,0.0207974910736084,2
21,graph_5_20,1,1,5,6,2.999999999999994,0,2.999999999999994,0.02183842658996582,2
22,graph_5_21,1,1,5,6,2.0,0,2.0,0.002025604248046875,2
23,graph_5_22,1,1,5,5,3.0,1,3.0,0.021426677703857422,2
24,graph_5_23,1,1,5,7,3.0,0,3.0,0.022214889526367188,2
25,graph_5_24,1,1,4,6,4.0,0,4.0,0.026961088180541992,2
26,graph_5_25,1,1,5,6,2.0,0,2.0,0.002033710479736328,2
27,graph_5_26,1,1,4,5,3.9999999999999973,0,3.9999999999999973,0.02187967300415039,2
28,graph_5_27,1,1,5,6,3.0,0,3.0,0.02207159996032715,2
29,graph_5_28,1,1,5,6,4.0,2,4.0,0.022082805633544922,2
30,graph_5_29,1,1,4,7,4.0,0,4.0,0.023975133895874023,2
31,graph_5_30,1,1,5,6,2.0,0,2.0,0.018505096435546875,2
32,graph_5_31,1,1,5,6,3.0,0,3.0,0.02220463752746582,2
33,graph_5_32,1,1,4,7,3.999999999999994,0,3.999999999999994,0.022073745727539062,2
34,graph_5_33,1,1,5,9,4.0,0,4.0,0.02240586280822754,2
35,graph_5_34,1,1,5,7,4.0,0,4.0,0.025515317916870117,2
36,graph_5_35,1,1,5,8,4.0,0,4.0,0.02415943145751953,2
37,graph_5_36,1,1,5,7,3.0,0,3.0,0.02097797393798828,2
38,graph_5_37,1,1,5,8,6.0,0,6.0,0.028071165084838867,2
39,graph_5_38,1,1,5,8,5.999999999999988,1,5.999999999999988,0.02808976173400879,2
40,graph_5_39,1,1,5,8,4.999999999999994,0,4.999999999999994,0.02769756317138672,2
41,graph_5_40,1,1,5,9,4.0,0,4.0,0.023352622985839844,2
42,graph_5_41,1,1,5,7,5.999999999999973,0,5.999999999999973,0.027028799057006836,2
43,graph_5_42,1,1,5,6,4.0,0,4.0,0.022066354751586914,2
44,graph_5_43,1,1,5,7,3.999999999999994,0,3.999999999999997,0.023881912231445312,2
45,graph_5_44,1,1,5,7,4.0,0,4.0,0.022775888442993164,2
46,graph_5_45,1,1,5,7,6.0,1,6.0,0.028620243072509766,2
47,graph_5_46,1,1,5,6,6.0,0,6.0,0.027831554412841797,2
