Index,Data,combo_idx,ComboIdx,Nodes,TotalNodes,ObjVal,Crossings,EdgeLength,Runtime,Status
51,graph_5_50,7,7,5,8,0.0,1,9,0.0008928775787353516,2
52,graph_5_51,7,7,5,7,0.0,2,8,0.0006856918334960938,2
53,graph_5_52,7,7,5,7,0.0,1,8,0.0009789466857910156,2
54,graph_5_53,7,7,5,7,0.0,3,8,0.0011990070343017578,2
55,graph_5_54,7,7,5,7,0.0,1,6,0.0007545948028564453,2
56,graph_5_55,7,7,5,6,0.0,1,4,0.0007023811340332031,2
57,graph_5_56,7,7,5,6,0.0,2,8,0.0007989406585693359,2
58,graph_5_57,7,7,5,8,0.0,1,9,0.0010328292846679688,2
59,graph_5_58,7,7,5,8,0.0,1,7,0.0008478164672851562,2
60,graph_5_59,7,7,5,7,0.0,2,7,0.0009291172027587891,2
61,graph_5_60,7,7,5,8,0.0,1,10,0.0009639263153076172,2
62,graph_5_61,7,7,5,7,0.0,2,6,0.0006594657897949219,2
63,graph_5_62,7,7,5,9,0.0,0,5,0.0006539821624755859,2
64,graph_5_63,7,7,5,8,0.0,0,5,0.0007781982421875,2
65,graph_5_64,7,7,5,7,0.0,1,7,0.0005667209625244141,2
66,graph_5_65,7,7,5,6,0.0,2,7,0.0005364418029785156,2
67,graph_5_66,7,7,5,8,0.0,1,9,0.0008003711700439453,2
68,graph_5_67,7,7,5,8,0.0,1,9,0.0009853839874267578,2
69,graph_5_68,7,7,5,7,0.0,1,4,0.0005447864532470703,2
70,graph_5_69,7,7,5,8,0.0,1,4,0.000560760498046875,2
71,graph_5_70,7,7,5,7,0.0,2,7,0.0006847381591796875,2
72,graph_5_71,7,7,5,6,0.0,1,6,0.0007882118225097656,2
73,graph_5_72,7,7,5,8,0.0,2,8,0.0007951259613037109,2
74,graph_5_73,7,7,5,8,0.0,2,9,0.0008382797241210938,2
75,graph_5_74,7,7,5,7,0.0,2,10,0.0008230209350585938,2
76,graph_5_75,7,7,5,7,0.0,1,9,0.0008866786956787109,2
77,graph_5_76,7,7,4,8,0.0,2,10,0.0007953643798828125,2
78,graph_5_77,7,7,5,7,0.0,1,11,0.0009756088256835938,2
79,graph_5_78,7,7,5,8,0.0,2,10,0.000850677490234375,2
80,graph_5_79,7,7,5,7,0.0,1,8,0.0009806156158447266,2
81,graph_5_80,7,7,5,7,0.0,2,6,0.0005614757537841797,2
82,graph_5_81,7,7,5,7,0.0,2,11,0.0009322166442871094,2
83,graph_5_82,7,7,5,6,0.0,0,6,0.0006551742553710938,2
84,graph_5_83,7,7,5,7,0.0,3,13,0.0009868144989013672,2
85,graph_5_84,7,7,5,7,0.0,1,9,0.0009646415710449219,2
86,graph_5_85,7,7,5,6,0.0,0,5,0.0005700588226318359,2
87,graph_5_86,7,7,5,6,0.0,0,5,0.0006918907165527344,2
88,graph_5_87,7,7,5,6,0.0,0,7,0.0006814002990722656,2
89,graph_5_88,7,7,5,8,0.0,1,9,0.0007469654083251953,2
90,graph_5_89,7,7,5,8,0.0,1,7,0.0007417201995849609,2
91,graph_5_90,7,7,5,6,0.0,1,5,0.0005381107330322266,2
92,graph_5_91,7,7,5,7,0.0,1,6,0.00098419189453125,2
93,graph_5_92,7,7,5,7,0.0,2,7,0.0011210441589355469,2
94,graph_5_93,7,7,5,7,0.0,1,7,0.0009419918060302734,2
95,graph_5_94,7,7,5,7,0.0,1,10,0.0011258125305175781,2
96,graph_5_95,7,7,5,6,0.0,2,8,0.0006723403930664062,2
97,graph_5_96,7,7,5,7,0.0,1,4,0.0006489753723144531,2
98,graph_5_97,7,7,5,7,0.0,1,10,0.0015447139739990234,2
99,graph_5_98,7,7,5,8,0.0,4,13,0.0015332698822021484,2
100,graph_5_99,7,7,5,9,0.0,2,7,0.0009112358093261719,2
101,graph_5_100,7,7,5,9,0.0,1,11,0.0011997222900390625,2
102,graph_5_101,7,7,5,7,0.0,4,14,0.0008518695831298828,2
103,graph_5_102,7,7,5,9,0.0,2,12,0.0009815692901611328,2
104,graph_5_103,7,7,5,9,0.0,4,10,0.0009143352508544922,2
105,graph_5_104,7,7,5,9,0.0,2,13,0.0010876655578613281,2
106,graph_5_105,7,7,5,9,0.0,3,10,0.0008928775787353516,2
107,graph_5_106,7,7,5,8,0.0,4,10,0.0007386207580566406,2
108,graph_5_107,7,7,5,9,0.0,3,11,0.0009717941284179688,2
109,graph_5_108,7,7,5,9,0.0,2,13,0.0011134147644042969,2
110,graph_5_109,7,7,5,9,0.0,4,10,0.0009245872497558594,2
111,graph_5_110,7,7,5,9,0.0,2,8,0.0008673667907714844,2
112,graph_5_111,7,7,5,9,0.0,3,10,0.0009026527404785156,2
113,graph_5_112,7,7,5,8,0.0,6,16,0.001201629638671875,2
114,graph_5_113,7,7,5,9,0.0,3,13,0.0011014938354492188,2
115,graph_5_114,7,7,5,6,0.0,3,8,0.0005815029144287109,2
116,graph_5_115,7,7,5,9,0.0,2,11,0.001146078109741211,2
117,graph_5_116,7,7,5,7,0.0,3,12,0.0008671283721923828,2
118,graph_5_117,7,7,5,8,0.0,4,9,0.0007410049438476562,2
119,graph_5_118,7,7,5,9,0.0,3,14,0.00110626220703125,2
120,graph_5_119,7,7,5,6,0.0,0,12,0.0007350444793701172,2
121,graph_5_120,7,7,5,9,0.0,2,12,0.001416921615600586,2
122,graph_5_121,7,7,5,9,0.0,3,14,0.0011599063873291016,2
123,graph_5_122,7,7,5,9,0.0,2,14,0.0011816024780273438,2
124,graph_5_123,7,7,5,8,0.0,4,10,0.0007078647613525391,2
125,graph_5_124,7,7,5,10,0.0,6,16,0.0012326240539550781,2
126,graph_5_125,7,7,5,8,0.0,4,10,0.0007984638214111328,2
127,graph_5_126,7,7,5,9,0.0,3,15,0.0010733604431152344,2
128,graph_5_127,7,7,5,9,0.0,2,12,0.0010118484497070312,2
129,graph_5_128,7,7,5,7,0.0,2,8,0.0005626678466796875,2
130,graph_5_129,7,7,5,9,0.0,4,11,0.0008664131164550781,2
131,graph_5_130,7,7,5,7,0.0,2,12,0.0009753704071044922,2
132,graph_5_131,7,7,5,11,0.0,2,13,0.0012049674987792969,2
133,graph_5_132,7,7,5,6,0.0,1,7,0.0006568431854248047,2
134,graph_5_133,7,7,5,9,0.0,3,11,0.0010962486267089844,2
135,graph_5_134,7,7,5,10,0.0,2,10,0.0011119842529296875,2
136,graph_5_135,7,7,5,8,0.0,4,16,0.0011091232299804688,2
137,graph_5_136,7,7,5,8,0.0,3,10,0.0008482933044433594,2
138,graph_5_137,7,7,5,10,0.0,2,12,0.0011515617370605469,2
139,graph_5_138,7,7,5,11,0.0,2,10,0.0009922981262207031,2
140,graph_5_139,7,7,5,8,0.0,1,12,0.0008480548858642578,2
141,graph_5_140,7,7,5,9,0.0,2,13,0.0010459423065185547,2
142,graph_5_141,7,7,5,6,0.0,3,8,0.001010894775390625,2
143,graph_5_142,7,7,5,7,0.0,1,11,0.0013611316680908203,2
144,graph_5_143,7,7,5,8,0.0,3,10,0.0010097026824951172,2
145,graph_5_144,7,7,5,10,0.0,2,12,0.001665353775024414,2
146,graph_5_145,7,7,5,10,0.0,2,12,0.0020368099212646484,2
147,graph_5_146,7,7,5,9,0.0,5,15,0.0014622211456298828,2
148,graph_5_147,7,7,5,8,0.0,3,8,0.0008718967437744141,2
149,graph_5_148,7,7,5,8,0.0,3,11,0.0009019374847412109,2
150,graph_5_149,7,7,5,9,0.0,5,12,0.0014128684997558594,2
151,graph_5_150,7,7,5,8,0.0,3,10,0.001018524169921875,2
152,graph_5_151,7,7,5,6,0.0,0,12,0.0008902549743652344,2
153,graph_5_152,7,7,5,9,0.0,2,15,0.0011255741119384766,2
154,graph_5_153,7,7,5,8,0.0,3,10,0.0008349418640136719,2
155,graph_5_154,7,7,5,11,0.0,4,14,0.0011148452758789062,2
156,graph_5_155,7,7,5,9,0.0,2,11,0.0009734630584716797,2
157,graph_5_156,7,7,5,8,0.0,3,13,0.0009663105010986328,2
158,graph_5_157,7,7,5,9,0.0,3,13,0.001096963882446289,2
159,graph_5_158,7,7,5,9,0.0,4,13,0.0010797977447509766,2
160,graph_5_159,7,7,5,7,0.0,2,13,0.0008969306945800781,2
161,graph_5_160,7,7,5,9,0.0,3,15,0.001079559326171875,2
162,graph_5_161,7,7,5,7,0.0,3,15,0.0008392333984375,2
163,graph_5_162,7,7,5,9,0.0,5,12,0.0007925033569335938,2
164,graph_5_163,7,7,5,11,0.0,8,20,0.0015077590942382812,2
165,graph_5_164,7,7,5,11,0.0,4,19,0.0014774799346923828,2
166,graph_5_165,7,7,5,13,0.0,6,18,0.0018310546875,2
167,graph_5_166,7,7,5,9,0.0,7,24,0.0016379356384277344,2
168,graph_5_167,7,7,5,11,0.0,6,19,0.0015146732330322266,2
169,graph_5_168,7,7,5,9,0.0,4,16,0.001161813735961914,2
170,graph_5_169,7,7,5,11,0.0,4,21,0.0017101764678955078,2
171,graph_5_170,7,7,5,11,0.0,3,12,0.0010335445404052734,2
172,graph_5_171,7,7,5,11,0.0,9,20,0.0014719963073730469,2
173,graph_5_172,7,7,5,12,0.0,5,18,0.0013194084167480469,2
174,graph_5_173,7,7,5,9,0.0,3,14,0.0011224746704101562,2
175,graph_5_174,7,7,5,8,0.0,4,11,0.0008411407470703125,2
176,graph_5_175,7,7,5,7,0.0,4,16,0.0009708404541015625,2
177,graph_5_176,7,7,5,8,0.0,4,11,0.0008447170257568359,2
178,graph_5_177,7,7,5,11,0.0,6,20,0.0015404224395751953,2
179,graph_5_178,7,7,5,10,0.0,7,18,0.0012288093566894531,2
180,graph_5_179,7,7,5,10,0.0,4,17,0.0014178752899169922,2
181,graph_5_180,7,7,5,10,0.0,4,17,0.0014317035675048828,2
182,graph_5_181,7,7,5,12,0.0,3,16,0.0013527870178222656,2
183,graph_5_182,7,7,5,10,0.0,7,17,0.0012257099151611328,2
184,graph_5_183,7,7,5,9,0.0,2,14,0.0011076927185058594,2
185,graph_5_184,7,7,5,12,0.0,7,20,0.0013680458068847656,2
186,graph_5_185,7,7,5,12,0.0,8,20,0.001430511474609375,2
187,graph_5_186,7,7,5,14,0.0,10,28,0.002437591552734375,2
188,graph_5_187,7,7,5,13,0.0,8,21,0.0016231536865234375,2
189,graph_5_188,7,7,5,14,0.0,7,24,0.0019736289978027344,2
190,graph_5_189,7,7,5,13,0.0,10,23,0.0023810863494873047,2
191,graph_5_190,7,7,5,14,0.0,9,24,0.002379894256591797,2
192,graph_5_191,7,7,5,10,0.0,5,21,0.0014348030090332031,2
193,graph_5_192,7,7,5,10,0.0,6,21,0.0014121532440185547,2
194,graph_5_193,7,7,5,10,0.0,6,21,0.0015728473663330078,2
195,graph_5_194,7,7,5,12,0.0,8,20,0.0013887882232666016,2
196,graph_5_195,7,7,5,13,0.0,10,23,0.001669168472290039,2
197,graph_5_196,7,7,5,12,0.0,11,29,0.0020575523376464844,2
198,graph_5_197,7,7,5,12,0.0,6,23,0.0020155906677246094,2
199,graph_5_198,7,7,5,14,0.0,7,22,0.0019063949584960938,2
200,graph_5_199,7,7,5,12,0.0,7,25,0.002087116241455078,2
201,graph_5_200,7,7,5,10,0.0,7,21,0.0014128684997558594,2
202,graph_5_201,7,7,5,14,0.0,9,28,0.0021522045135498047,2
203,graph_5_202,7,7,5,13,0.0,8,23,0.0016269683837890625,2
204,graph_5_203,7,7,5,15,0.0,11,32,0.0024213790893554688,2
205,graph_5_204,7,7,5,15,0.0,11,32,0.0026390552520751953,2
206,graph_5_205,7,7,5,15,0.0,11,32,0.0023822784423828125,2
207,graph_5_206,7,7,5,15,0.0,11,32,0.002370595932006836,2
208,graph_5_207,7,7,5,15,0.0,11,32,0.002452373504638672,2
209,graph_5_208,7,7,5,15,0.0,11,32,0.002420663833618164,2
210,graph_5_209,7,7,5,15,0.0,11,32,0.0024368762969970703,2
211,graph_5_210,7,7,5,15,0.0,11,32,0.0024237632751464844,2
212,graph_5_211,7,7,5,15,0.0,11,32,0.0024383068084716797,2
213,graph_5_212,7,7,5,15,0.0,11,32,0.0024204254150390625,2
214,graph_5_213,7,7,5,15,0.0,11,32,0.0023729801177978516,2
215,graph_5_214,7,7,5,15,0.0,11,32,0.0024302005767822266,2
216,graph_5_215,7,7,5,15,0.0,11,32,0.002393960952758789,2
217,graph_5_216,7,7,5,15,0.0,11,32,0.002413034439086914,2
218,graph_5_217,7,7,5,15,0.0,11,32,0.002452850341796875,2
219,graph_5_218,7,7,5,15,0.0,11,32,0.0024237632751464844,2
220,graph_5_219,7,7,5,15,0.0,11,32,0.0024690628051757812,2
221,graph_5_220,7,7,5,15,0.0,11,32,0.0025424957275390625,2
222,graph_5_221,7,7,5,15,0.0,11,32,0.0024611949920654297,2
223,graph_5_222,7,7,5,15,0.0,11,32,0.002335786819458008,2
224,graph_5_223,7,7,5,15,0.0,11,32,0.002438068389892578,2
225,graph_5_224,7,7,5,15,0.0,11,32,0.0024504661560058594,2
226,graph_5_225,7,7,5,15,0.0,11,32,0.0024209022521972656,2
227,graph_5_226,7,7,5,15,0.0,11,32,0.0024192333221435547,2
228,graph_5_227,7,7,5,15,0.0,11,32,0.0024373531341552734,2
229,graph_5_228,7,7,5,15,0.0,11,32,0.0024073123931884766,2
230,graph_5_229,7,7,5,15,0.0,11,32,0.0023953914642333984,2
231,graph_5_230,7,7,5,15,0.0,11,32,0.002452373504638672,2
232,graph_5_231,7,7,5,15,0.0,11,32,0.002409219741821289,2
233,graph_5_232,7,7,5,15,0.0,11,32,0.002445220947265625,2
234,graph_5_233,7,7,5,15,0.0,11,32,0.0024483203887939453,2
235,graph_5_234,7,7,5,15,0.0,11,32,0.0024285316467285156,2
236,graph_5_235,7,7,5,15,0.0,11,32,0.0024232864379882812,2
237,graph_5_236,7,7,5,15,0.0,11,32,0.0023801326751708984,2
238,graph_5_237,7,7,5,15,0.0,11,32,0.0024530887603759766,2
239,graph_5_238,7,7,5,15,0.0,11,32,0.002398967742919922,2
240,graph_5_239,7,7,5,15,0.0,11,32,0.0023756027221679688,2
241,graph_5_240,7,7,5,15,0.0,11,32,0.002404928207397461,2
242,graph_5_241,7,7,5,15,0.0,11,32,0.0025224685668945312,2
243,graph_5_242,7,7,5,15,0.0,11,32,0.0024156570434570312,2
244,graph_5_243,7,7,5,15,0.0,11,32,0.0024085044860839844,2
245,graph_5_244,7,7,5,15,0.0,11,32,0.0023660659790039062,2
246,graph_5_245,7,7,5,15,0.0,11,32,0.002407073974609375,2
247,graph_5_246,7,7,5,15,0.0,11,32,0.0024149417877197266,2
248,graph_5_247,7,7,5,15,0.0,11,32,0.0024030208587646484,2
249,graph_5_248,7,7,5,15,0.0,11,32,0.002408266067504883,2
250,graph_5_249,7,7,5,15,0.0,11,32,0.002374410629272461,2
251,graph_10_0,7,7,9,11,0.0,1,15,0.0013785362243652344,2
252,graph_10_1,7,7,10,10,0.0,5,10,0.0008707046508789062,2
253,graph_10_2,7,7,8,10,0.0,5,24,0.001939535140991211,2
254,graph_10_3,7,7,10,11,0.0,6,16,0.001390695571899414,2
255,graph_10_4,7,7,10,12,0.0,6,29,0.0027697086334228516,2
256,graph_10_5,7,7,9,11,0.0,7,13,0.0013298988342285156,2
257,graph_10_6,7,7,8,13,0.0,3,12,0.0008556842803955078,2
258,graph_10_7,7,7,10,11,0.0,4,22,0.0019080638885498047,2
259,graph_10_8,7,7,8,14,0.0,6,17,0.0018203258514404297,2
260,graph_10_9,7,7,8,10,0.0,5,17,0.0010035037994384766,2
261,graph_10_10,7,7,10,12,0.0,1,8,0.0008234977722167969,2
262,graph_10_11,7,7,10,12,0.0,7,12,0.0014519691467285156,2
263,graph_10_12,7,7,10,12,0.0,7,14,0.0013551712036132812,2
264,graph_10_13,7,7,9,13,0.0,10,25,0.0022699832916259766,2
265,graph_10_14,7,7,9,10,0.0,8,18,0.0012366771697998047,2
266,graph_10_15,7,7,8,12,0.0,4,13,0.0009617805480957031,2
267,graph_10_16,7,7,8,12,0.0,6,17,0.0011708736419677734,2
268,graph_10_17,7,7,9,11,0.0,6,18,0.0011806488037109375,2
269,graph_10_18,7,7,8,11,0.0,6,13,0.0015549659729003906,2
270,graph_10_19,7,7,9,17,0.0,6,19,0.0015997886657714844,2
271,graph_10_20,7,7,10,15,0.0,2,14,0.0015709400177001953,2
272,graph_10_21,7,7,10,13,0.0,13,25,0.002385854721069336,2
273,graph_10_22,7,7,10,12,0.0,10,17,0.0016674995422363281,2
274,graph_10_23,7,7,10,13,0.0,8,19,0.0019068717956542969,2
275,graph_10_24,7,7,9,14,0.0,4,12,0.0013356208801269531,2
276,graph_10_25,7,7,9,16,0.0,4,19,0.0016050338745117188,2
277,graph_10_26,7,7,8,13,0.0,7,37,0.0030312538146972656,2
278,graph_10_27,7,7,9,11,0.0,5,23,0.001956462860107422,2
279,graph_10_28,7,7,9,12,0.0,6,19,0.0016069412231445312,2
280,graph_10_29,7,7,10,14,0.0,4,17,0.0017116069793701172,2
281,graph_10_30,7,7,9,11,0.0,3,18,0.001245737075805664,2
282,graph_10_31,7,7,10,13,0.0,16,33,0.0418086051940918,2
283,graph_10_32,7,7,10,11,0.0,5,22,0.0012505054473876953,2
284,graph_10_33,7,7,9,12,0.0,8,19,0.001861572265625,2
285,graph_10_34,7,7,9,12,0.0,9,20,0.0016291141510009766,2
286,graph_10_35,7,7,10,12,0.0,4,19,0.0013463497161865234,2
287,graph_10_36,7,7,9,13,0.0,7,15,0.0016951560974121094,2
288,graph_10_37,7,7,9,10,0.0,8,16,0.001096487045288086,2
289,graph_10_38,7,7,10,14,0.0,4,13,0.0013065338134765625,2
290,graph_10_39,7,7,10,10,0.0,2,20,0.0016660690307617188,2
291,graph_10_40,7,7,10,10,0.0,10,20,0.0018317699432373047,2
292,graph_10_41,7,7,10,12,0.0,5,15,0.0011947154998779297,2
293,graph_10_42,7,7,9,12,0.0,1,8,0.0010859966278076172,2
294,graph_10_43,7,7,10,13,0.0,13,21,0.0017936229705810547,2
295,graph_10_44,7,7,9,15,0.0,6,21,0.0017209053039550781,2
296,graph_10_45,7,7,10,14,0.0,5,13,0.001501321792602539,2
297,graph_10_46,7,7,9,10,0.0,8,17,0.0011448860168457031,2
298,graph_10_47,7,7,9,12,0.0,9,22,0.0016467571258544922,2
299,graph_10_48,7,7,9,10,0.0,13,21,0.0013017654418945312,2
300,graph_10_49,7,7,10,12,0.0,10,26,0.0021941661834716797,2
301,graph_10_50,7,7,10,14,0.0,12,32,0.003023386001586914,2
302,graph_10_51,7,7,8,13,0.0,13,25,0.002215147018432617,2
303,graph_10_52,7,7,10,15,0.0,6,33,0.0032486915588378906,2
304,graph_10_53,7,7,10,14,0.0,6,31,0.0018582344055175781,2
305,graph_10_54,7,7,9,13,0.0,10,29,0.0025107860565185547,2
306,graph_10_55,7,7,9,13,0.0,6,24,0.0022728443145751953,2
307,graph_10_56,7,7,10,12,0.0,17,35,0.002907991409301758,2
308,graph_10_57,7,7,10,12,0.0,13,40,0.0028095245361328125,2
309,graph_10_58,7,7,10,15,0.0,8,28,0.002745389938354492,2
310,graph_10_59,7,7,10,12,0.0,13,33,0.0021028518676757812,2
311,graph_10_60,7,7,9,11,0.0,16,20,0.0014882087707519531,2
312,graph_10_61,7,7,10,14,0.0,2,19,0.0011661052703857422,2
313,graph_10_62,7,7,10,14,0.0,7,19,0.0012924671173095703,2
314,graph_10_63,7,7,10,14,0.0,7,16,0.0011496543884277344,2
315,graph_10_64,7,7,10,11,0.0,3,19,0.001500844955444336,2
316,graph_10_65,7,7,10,12,0.0,12,25,0.0015451908111572266,2
317,graph_10_66,7,7,10,13,0.0,17,45,0.004254341125488281,2
318,graph_10_67,7,7,9,12,0.0,12,28,0.0022466182708740234,2
319,graph_10_68,7,7,9,14,0.0,8,33,0.002431631088256836,2
320,graph_10_69,7,7,9,14,0.0,14,37,0.0032999515533447266,2
321,graph_10_70,7,7,9,12,0.0,8,17,0.0015492439270019531,2
322,graph_10_71,7,7,10,14,0.0,5,13,0.0009622573852539062,2
323,graph_10_72,7,7,9,13,0.0,13,34,0.002442598342895508,2
324,graph_10_73,7,7,10,16,0.0,10,32,0.002439737319946289,2
325,graph_10_74,7,7,10,13,0.0,11,26,0.0020971298217773438,2
326,graph_10_75,7,7,9,16,0.0,6,26,0.0028076171875,2
327,graph_10_76,7,7,10,11,0.0,7,15,0.001100301742553711,2
328,graph_10_77,7,7,10,13,0.0,3,18,0.0019075870513916016,2
329,graph_10_78,7,7,9,13,0.0,10,25,0.001986265182495117,2
330,graph_10_79,7,7,9,13,0.0,9,22,0.001665353775024414,2
331,graph_10_80,7,7,10,12,0.0,7,38,0.0027725696563720703,2
332,graph_10_81,7,7,10,12,0.0,6,23,0.0021164417266845703,2
333,graph_10_82,7,7,10,20,0.0,11,28,0.00272369384765625,2
334,graph_10_83,7,7,10,15,0.0,11,24,0.0023589134216308594,2
335,graph_10_84,7,7,9,17,0.0,11,42,0.004670143127441406,2
336,graph_10_85,7,7,9,13,0.0,8,20,0.0019521713256835938,2
337,graph_10_86,7,7,10,15,0.0,11,29,0.002844572067260742,2
338,graph_10_87,7,7,9,14,0.0,8,26,0.002312183380126953,2
339,graph_10_88,7,7,10,14,0.0,4,18,0.0015065670013427734,2
340,graph_10_89,7,7,10,12,0.0,11,39,0.004186153411865234,2
341,graph_10_90,7,7,10,15,0.0,22,38,0.004435539245605469,2
342,graph_10_91,7,7,10,12,0.0,9,28,0.0021104812622070312,2
343,graph_10_92,7,7,10,12,0.0,11,28,0.0018014907836914062,2
344,graph_10_93,7,7,10,12,0.0,10,19,0.0011756420135498047,2
345,graph_10_94,7,7,10,14,0.0,16,28,0.0017936229705810547,2
346,graph_10_95,7,7,9,16,0.0,16,44,0.0036118030548095703,2
347,graph_10_96,7,7,10,14,0.0,16,36,0.00427699089050293,2
348,graph_10_97,7,7,10,13,0.0,16,43,0.0052721500396728516,2
349,graph_10_98,7,7,10,13,0.0,6,21,0.002196788787841797,2
350,graph_10_99,7,7,10,14,0.0,6,16,0.0011134147644042969,2
351,graph_10_100,7,7,10,18,0.0,3,30,0.002295970916748047,2
352,graph_10_101,7,7,10,13,0.0,9,30,0.001983165740966797,2
353,graph_10_102,7,7,10,14,0.0,4,21,0.0014929771423339844,2
354,graph_10_103,7,7,10,21,0.0,8,35,0.0029802322387695312,2
355,graph_10_104,7,7,10,17,0.0,9,23,0.0027353763580322266,2
356,graph_10_105,7,7,10,18,0.0,10,45,0.0055696964263916016,2
357,graph_10_106,7,7,9,15,0.0,14,41,0.0043103694915771484,2
358,graph_10_107,7,7,10,16,0.0,5,29,0.002810955047607422,2
359,graph_10_108,7,7,10,14,0.0,7,22,0.0025894641876220703,2
360,graph_10_109,7,7,9,16,0.0,15,30,0.0028412342071533203,2
361,graph_10_110,7,7,10,16,0.0,12,25,0.002350330352783203,2
362,graph_10_111,7,7,10,19,0.0,13,31,0.0021185874938964844,2
363,graph_10_112,7,7,10,16,0.0,8,27,0.0019016265869140625,2
364,graph_10_113,7,7,10,13,0.0,10,26,0.0025315284729003906,2
365,graph_10_114,7,7,10,15,0.0,15,27,0.0024383068084716797,2
366,graph_10_115,7,7,10,11,0.0,15,24,0.001314401626586914,2
367,graph_10_116,7,7,10,23,0.0,10,37,0.00455021858215332,2
368,graph_10_117,7,7,10,15,0.0,19,39,0.002630472183227539,2
369,graph_10_118,7,7,10,17,0.0,23,45,0.004531145095825195,2
370,graph_10_119,7,7,10,17,0.0,11,29,0.002456188201904297,2
371,graph_10_120,7,7,9,15,0.0,17,33,0.002208232879638672,2
372,graph_10_121,7,7,10,17,0.0,15,39,0.0036008358001708984,2
373,graph_10_122,7,7,10,15,0.0,5,22,0.002083301544189453,2
374,graph_10_123,7,7,10,19,0.0,22,42,0.0039215087890625,2
375,graph_10_124,7,7,9,15,0.0,9,22,0.001318216323852539,2
376,graph_10_125,7,7,9,15,0.0,18,39,0.003517627716064453,2
377,graph_10_126,7,7,10,17,0.0,17,32,0.002991914749145508,2
