Index,Data,combo_idx,ComboIdx,Nodes,TotalNodes,ObjVal,Crossings,EdgeLength,Runtime,Status
942,graph_20_191,24,24,20,43,583.9999944111731,15,74.99999759749912,300.46238899230957,9
943,graph_20_192,24,24,20,49,760.9999989999994,38,100.99999999999963,300.2416236400604,9
944,graph_20_193,24,24,19,66,872.49999981619,14,88.50000000000001,300.2219920158386,9
945,graph_20_194,24,24,20,41,626.9999919170734,18,67.0000000000119,300.57551169395447,9
946,graph_20_195,24,24,20,49,737.9999999999978,21,93.99999999999929,300.3292410373688,9
947,graph_20_196,24,24,20,58,792.9999999999984,23,98.99999999999991,300.24771666526794,9
948,graph_20_197,24,24,20,53,773.4999993259602,28,93.50000000001135,300.47743582725525,9
949,graph_20_198,24,24,20,58,819.9999998537457,26,83.00000007312939,300.2265040874481,9
950,graph_20_199,24,24,20,60,1031.9999991892873,41,131.0,300.23483753204346,9
951,graph_20_200,24,24,19,37,607.5000000000026,38,91.50000000000269,300.22482895851135,9
952,graph_20_201,24,24,19,46,728.4999999999994,34,98.5000000000003,314.4515390396118,9
953,graph_20_202,24,24,20,39,792.0000000000025,34,111.00000000000483,300.2367708683014,9
954,graph_20_203,24,24,18,42,789.5000000407043,45,98.50000050000035,300.3275442123413,9
955,graph_20_204,24,24,20,50,991.9999971565757,57,138.00000027705724,300.31591963768005,9
956,graph_20_205,24,24,20,48,746.4999999999955,34,101.49999999999798,300.3973500728607,9
957,graph_20_206,24,24,20,40,792.999979315886,31,103.00000166667385,325.4200189113617,9
958,graph_20_207,24,24,19,63,1027.9999950105605,29,134.0000041578634,300.2003610134125,9
959,graph_20_208,24,24,19,46,852.4999951009288,42,115.50000174999946,300.21027278900146,9
960,graph_20_209,24,24,19,49,880.4999898925444,48,107.50000232484659,300.4576458930969,9
961,graph_20_210,24,24,20,52,920.500000000015,36,135.50000000001492,300.30860710144043,9
962,graph_20_211,24,24,20,45,1147.9999999999964,71,164.99999999999818,300.3307137489319,9
963,graph_20_212,24,24,20,52,921.9999994265087,28,99.0,300.26384949684143,9
964,graph_20_213,24,24,20,47,869.4999999999953,45,113.49999999999643,300.25668025016785,9
965,graph_20_214,24,24,20,53,1027.999998418366,50,134.00000000000207,300.2733519077301,9
966,graph_20_215,24,24,20,50,879.0,39,104.00000000000001,300.34337878227234,9
967,graph_20_216,24,24,20,47,993.999999999994,31,123.99999999999409,300.27892088890076,9
968,graph_20_217,24,24,20,53,1124.499997774116,55,151.4999999999996,300.42548632621765,9
969,graph_20_218,24,24,20,69,1277.9999997386103,50,143.0,300.3292737007141,9
970,graph_20_219,24,24,20,60,969.9999988149673,31,130.9999999999945,300.4457678794861,9
