Index,Data,combo_idx,ComboIdx,Nodes,TotalNodes,ObjVal,Crossings,EdgeLength,Runtime,Status
106,graph_5_105,4,4,5,9,0.0,3,13.199999999999994,0.0024411678314208984,2
107,graph_5_106,4,4,5,8,0.0,4,11.399999999999984,0.0022001266479492188,2
108,graph_5_107,4,4,5,9,0.0,3,11.999999999999975,0.0027463436126708984,2
109,graph_5_108,4,4,5,9,0.8571428571428571,1,10.0,0.02776360511779785,2
110,graph_5_109,4,4,5,9,0.0,0,10.0,0.002709627151489258,2
111,graph_5_110,4,4,5,9,0.5714285714285714,4,9.0,0.022350072860717773,2
112,graph_5_111,4,4,5,9,4.440892098500626e-16,2,15.857142857142804,0.0025026798248291016,2
113,graph_5_112,4,4,5,8,8.881784197001252e-16,6,11.999999999999979,0.008342742919921875,2
114,graph_5_113,4,4,5,9,0.0,3,17.79999999999999,0.002515077590942383,2
115,graph_5_114,4,4,5,6,0.6000000000000001,1,6.0,0.021713972091674805,2
116,graph_5_115,4,4,5,9,0.0,3,11.5,0.002969980239868164,2
117,graph_5_116,4,4,5,7,2.0,2,8.0,0.02226710319519043,2
118,graph_5_117,4,4,5,8,0.0,4,8.8,0.002297639846801758,2
119,graph_5_118,4,4,5,9,0.0,3,17.999999999999964,0.002696514129638672,2
120,graph_5_119,4,4,5,6,-5.329070518200751e-15,0,7.999999999999968,0.019040822982788086,2
121,graph_5_120,4,4,5,9,0.0,0,16.0,0.02102494239807129,2
122,graph_5_121,4,4,5,9,-1.7763568394002505e-14,3,15.99999999999987,0.008228540420532227,2
123,graph_5_122,4,4,5,9,0.0,2,14.999999999999885,0.0023810863494873047,2
124,graph_5_123,4,4,5,8,0.0,2,9.33333333333333,0.0023920536041259766,2
125,graph_5_124,4,4,5,10,0.0,6,24.428571428571427,0.003177165985107422,2
126,graph_5_125,4,4,5,8,0.0,4,11.599999999999993,0.004149913787841797,2
127,graph_5_126,4,4,5,9,2.0,7,12.999999999999979,0.030104875564575195,2
128,graph_5_127,4,4,5,9,4.0,0,9.0,0.03115081787109375,2
129,graph_5_128,4,4,5,7,0.0,2,16.25,0.002151012420654297,2
130,graph_5_129,4,4,5,9,0.0,4,11.999999999999982,0.0022728443145751953,2
131,graph_5_130,4,4,5,7,0.6666666666666666,2,7.999999999999989,0.027344465255737305,2
132,graph_5_131,4,4,5,11,0.49999999999999967,2,8.999999999999993,0.031911611557006836,2
133,graph_5_132,4,4,5,6,0.0,1,6.5,0.019205093383789062,2
134,graph_5_133,4,4,5,9,0.0,3,19.8,0.002513408660888672,2
135,graph_5_134,4,4,5,10,0.0,2,14.5,0.0024781227111816406,2
136,graph_5_135,4,4,5,8,0.0,4,16.999999999999886,0.0022182464599609375,2
137,graph_5_136,4,4,5,8,0.0,2,12.0,0.020273923873901367,2
138,graph_5_137,4,4,5,10,0.0,1,10.999999999999982,0.0028533935546875,2
139,graph_5_138,4,4,5,11,0.0,2,13.999999999999986,0.002618074417114258,2
140,graph_5_139,4,4,5,8,0.0,1,12.399999999999991,0.0024077892303466797,2
141,graph_5_140,4,4,5,9,0.0,2,15.199999999999985,0.002576589584350586,2
142,graph_5_141,4,4,5,6,0.0,3,8.499999999999966,0.0018992424011230469,2
143,graph_5_142,4,4,5,7,0.0,1,7.999999999999968,0.0020215511322021484,2
144,graph_5_143,4,4,5,8,0.0,3,11.399999999999991,0.0021343231201171875,2
145,graph_5_144,4,4,5,10,0.0,6,20.666666666666668,0.021302461624145508,2
146,graph_5_145,4,4,5,10,0.0,2,13.99999999999988,0.002767324447631836,2
147,graph_5_146,4,4,5,9,0.0,5,15.799999999999965,0.002407073974609375,2
148,graph_5_147,4,4,5,8,0.0,4,12.0,0.002044677734375,2
149,graph_5_148,4,4,5,8,0.0,3,12.79999999999998,0.002365589141845703,2
150,graph_5_149,4,4,5,9,2.0,1,7.000000000000002,0.032932281494140625,2
151,graph_5_150,4,4,5,8,0.0,2,9.999999999999927,0.002514362335205078,2
152,graph_5_151,4,4,5,6,0.0,0,15.999999999999957,0.0212857723236084,2
153,graph_5_152,4,4,5,9,5.0,0,7.0,0.027945518493652344,2
154,graph_5_153,4,4,5,8,2.0,0,6.0,0.02657008171081543,2
155,graph_5_154,4,4,5,11,0.0,4,17.49999999999999,0.0028378963470458984,2
156,graph_5_155,4,4,5,9,0.0,2,13.875,0.0024743080139160156,2
157,graph_5_156,4,4,5,8,0.0,3,12.5,0.002410888671875,2
158,graph_5_157,4,4,5,9,0.0,6,15.333333333333332,0.019395112991333008,2
159,graph_5_158,4,4,5,9,2.0,5,14.999999999999925,0.02247452735900879,2
160,graph_5_159,4,4,5,7,0.0,1,14.0,0.009373903274536133,2
161,graph_5_160,4,4,5,9,0.0,3,14.599999999999959,0.0023758411407470703,2
162,graph_5_161,4,4,5,7,1.0,3,10.999999999999972,0.01907062530517578,2
163,graph_5_162,4,4,5,9,0.0,3,10.0,0.0026848316192626953,2
164,graph_5_163,4,4,5,11,0.0,8,22.0,0.002844572067260742,2
165,graph_5_164,4,4,5,11,0.0,2,12.000000000000018,0.02409529685974121,2
166,graph_5_165,4,4,5,13,0.0,6,16.999999999999947,0.002910614013671875,2
167,graph_5_166,4,4,5,9,0.0,7,17.749999999999794,0.002727985382080078,2
168,graph_5_167,4,4,5,11,0.0,6,23.999999999999954,0.0030629634857177734,2
169,graph_5_168,4,4,5,9,7.0,0,10.0,0.03615832328796387,2
170,graph_5_169,4,4,5,11,0.0,3,21.14285714285714,0.007776737213134766,2
171,graph_5_170,4,4,5,11,0.0,3,14.999999999999968,0.002819061279296875,2
172,graph_5_171,4,4,5,11,-8.881784197001252e-16,5,14.318181818181818,0.019455909729003906,2
173,graph_5_172,4,4,5,12,0.0,5,19.499999999999886,0.0028867721557617188,2
174,graph_5_173,4,4,5,9,2.220446049250313e-16,2,21.200000000000003,0.0192108154296875,2
175,graph_5_174,4,4,5,8,0.0,4,11.0,0.019562482833862305,2
176,graph_5_175,4,4,5,7,0.0,4,14.5,0.020374298095703125,2
177,graph_5_176,4,4,5,8,0.6000000000000001,3,13.0,0.02494502067565918,2
178,graph_5_177,4,4,5,11,0.0,6,29.499999999999766,0.003304004669189453,2
179,graph_5_178,4,4,5,10,-2.220446049250313e-16,7,19.333333333333222,0.002971172332763672,2
180,graph_5_179,4,4,5,10,0.0,2,19.428571428571427,0.020674943923950195,2
181,graph_5_180,4,4,5,10,-2.220446049250313e-16,4,20.666666666666295,0.0030622482299804688,2
182,graph_5_181,4,4,5,12,0.0,4,18.0,0.010332345962524414,2
183,graph_5_182,4,4,5,10,0.0,4,15.999999999999957,0.020442724227905273,2
184,graph_5_183,4,4,5,9,2.0,2,13.0,0.02435016632080078,2
185,graph_5_184,4,4,5,12,0.0,7,30.499999999999986,0.0031244754791259766,2
186,graph_5_185,4,4,5,12,1.7763568394002505e-15,8,32.285714285714285,0.0033135414123535156,2
187,graph_5_186,4,4,5,14,6.661338147750939e-16,10,37.19999999999998,0.0039017200469970703,2
188,graph_5_187,4,4,5,13,0.0,8,21.599999999999937,0.0031549930572509766,2
189,graph_5_188,4,4,5,14,0.0,8,24.8,0.02059769630432129,2
190,graph_5_189,4,4,5,13,0.0,10,22.499999999999915,0.0032355785369873047,2
191,graph_5_190,4,4,5,14,0.0,5,22.70833333333334,0.008218765258789062,2
192,graph_5_191,4,4,5,10,0.0,5,22.49999999999994,0.002851724624633789,2
193,graph_5_192,4,4,5,10,-2.220446049250313e-16,6,22.33333333333308,0.003044605255126953,2
194,graph_5_193,4,4,5,10,1.5,1,17.0,0.037869930267333984,2
195,graph_5_194,4,4,5,12,0.0,3,14.285714285714285,0.010669469833374023,2
196,graph_5_195,4,4,5,13,-2.220446049250313e-16,10,39.33333333333324,0.003283262252807617,2
197,graph_5_196,4,4,5,12,-4.440892098500626e-16,11,45.57142857142857,0.021654367446899414,2
198,graph_5_197,4,4,5,12,5.9999999999999805,5,19.99999999999996,0.05639362335205078,2
199,graph_5_198,4,4,5,14,0.0,7,33.99999999999992,0.003407001495361328,2
200,graph_5_199,4,4,5,12,0.0,7,40.66666666666667,0.02166128158569336,2
201,graph_5_200,4,4,5,10,4.440892098500626e-16,7,29.0,0.003081798553466797,2
202,graph_5_201,4,4,5,14,0.0,6,30.0,0.021708011627197266,2
203,graph_5_202,4,4,5,13,0.0,8,22.00000000000002,0.0030527114868164062,2
204,graph_5_203,4,4,5,15,0.0,11,35.24999999999952,0.0037593841552734375,2
205,graph_5_204,4,4,5,15,0.0,6,25.0,0.020601272583007812,2
206,graph_5_205,4,4,5,15,7.0,12,26.0,1.7061731815338135,2
207,graph_5_206,4,4,5,15,0.0,16,56.0,0.0226593017578125,2
208,graph_5_207,4,4,5,15,0.0,11,46.363636363635386,0.0036613941192626953,2
209,graph_5_208,4,4,5,15,0.0,11,31.999999999999567,0.0036089420318603516,2
210,graph_5_209,4,4,5,15,-5.551115123125783e-16,8,64.8,0.010803461074829102,2
211,graph_5_210,4,4,5,15,1.3333333333333333,15,51.99999999999983,0.02603459358215332,2
212,graph_5_211,4,4,5,15,0.0,11,49.99999999999817,0.003712892532348633,2
213,graph_5_212,4,4,5,15,0.0,11,49.33333333333205,0.003684520721435547,2
214,graph_5_213,4,4,5,15,0.0,11,53.45454545454545,0.010240554809570312,2
215,graph_5_214,4,4,5,15,0.0,11,37.692307692307665,0.0040187835693359375,2
216,graph_5_215,4,4,5,15,1.3333333333333333,20,94.0,0.02711772918701172,2
217,graph_5_216,4,4,5,15,0.0,11,34.83333333333268,0.0038182735443115234,2
218,graph_5_217,4,4,5,15,0.0,8,58.095238095238095,0.022574901580810547,2
219,graph_5_218,4,4,5,15,0.0,6,44.0,0.026445627212524414,2
220,graph_5_219,4,4,5,15,0.0,3,50.28571428571462,0.011099100112915039,2
221,graph_5_220,4,4,5,15,0.0,11,43.24999999999929,0.004216909408569336,2
222,graph_5_221,4,4,5,15,0.0,11,44.49999999999927,0.003856182098388672,2
223,graph_5_222,4,4,5,15,0.0,11,41.99999999999992,0.003725290298461914,2
224,graph_5_223,4,4,5,15,0.0,11,35.142857142856634,0.003878355026245117,2
225,graph_5_224,4,4,5,15,8.881784197001252e-16,10,60.5,0.020348548889160156,2
226,graph_5_225,4,4,5,15,1.1102230246251565e-16,14,35.13783482142856,0.008625984191894531,2
227,graph_5_226,4,4,5,15,0.0,11,38.999999999999915,0.003948211669921875,2
228,graph_5_227,4,4,5,15,0.0,5,51.25,0.02017807960510254,2
229,graph_5_228,4,4,5,15,0.0,11,49.52941176470576,0.004224061965942383,2
230,graph_5_229,4,4,5,15,5.551115123125783e-16,11,44.666666666666465,0.0040798187255859375,2
231,graph_5_230,4,4,5,15,0.0,7,42.57142857142857,0.009833335876464844,2
232,graph_5_231,4,4,5,15,0.0,11,36.66666666666586,0.003840923309326172,2
233,graph_5_232,4,4,5,15,0.0,6,48.0,0.02109050750732422,2
234,graph_5_233,4,4,5,15,0.0,8,23.714285714285715,0.019110679626464844,2
235,graph_5_234,4,4,5,15,0.0,10,60.71428571428571,0.021233081817626953,2
236,graph_5_235,4,4,5,15,0.0,13,52.0,0.03005528450012207,2
237,graph_5_236,4,4,5,15,0.0,9,24.0,0.022165775299072266,2
238,graph_5_237,4,4,5,15,0.0,9,41.75,0.009826183319091797,2
239,graph_5_238,4,4,5,15,0.0,8,27.000000000000004,0.022076845169067383,2
240,graph_5_239,4,4,5,15,0.0,6,38.0,0.010071277618408203,2
241,graph_5_240,4,4,5,15,0.0,11,39.999999999999666,0.003789663314819336,2
242,graph_5_241,4,4,5,15,0.0,8,46.0,0.025491714477539062,2
243,graph_5_242,4,4,5,15,0.0,11,46.66666666666609,0.0056307315826416016,2
244,graph_5_243,4,4,5,15,0.0,5,32.0,0.02852654457092285,2
245,graph_5_244,4,4,5,15,0.0,11,46.66666666666628,0.0038580894470214844,2
246,graph_5_245,4,4,5,15,0.0,4,26.0,0.009353876113891602,2
247,graph_5_246,4,4,5,15,0.0,10,58.0,0.010134458541870117,2
248,graph_5_247,4,4,5,15,0.0,9,49.5,0.004252910614013672,2
249,graph_5_248,4,4,5,15,0.0,6,72.0,0.021605730056762695,2
250,graph_5_249,4,4,5,15,0.0,11,40.57142857142773,0.003949403762817383,2
251,graph_10_0,4,4,9,11,0.0,1,12.999999999999813,0.02507925033569336,2
252,graph_10_1,4,4,10,10,0.0,3,10.999999999999957,0.002591371536254883,2
253,graph_10_2,4,4,8,10,0.0,8,47.0,0.009480953216552734,2
254,graph_10_3,4,4,10,11,0.0,4,13.99999999999984,0.005070686340332031,2
255,graph_10_4,4,4,10,12,4.440892098500626e-16,6,27.285714285714285,0.02892470359802246,2
256,graph_10_5,4,4,9,11,4.999999999999966,1,9.999999999999966,0.045528411865234375,2
257,graph_10_6,4,4,8,13,0.0,3,11.333333333333329,0.0028035640716552734,2
258,graph_10_7,4,4,10,11,0.0,4,16.399999999999864,0.003175020217895508,2
259,graph_10_8,4,4,8,14,0.0,4,27.0,0.02362799644470215,2
260,graph_10_9,4,4,8,10,0.0,5,16.99999999999994,0.002369403839111328,2
261,graph_10_10,4,4,10,12,0.0,1,12.99999999999996,0.0025205612182617188,2
262,graph_10_11,4,4,10,12,-2.220446049250313e-16,7,15.857142857142481,0.0030570030212402344,2
263,graph_10_12,4,4,10,12,0.0,7,36.0,0.009117364883422852,2
264,graph_10_13,4,4,9,13,8.881784197001252e-16,10,34.333333333333314,0.004042625427246094,2
265,graph_10_14,4,4,9,10,0.0,8,15.999999999999831,0.0029418468475341797,2
266,graph_10_15,4,4,8,12,0.0,4,12.999999999999975,0.008527994155883789,2
267,graph_10_16,4,4,8,12,1.0,6,14.999999999999956,0.02755141258239746,2
268,graph_10_17,4,4,9,11,0.0,6,19.999999999999964,0.0030329227447509766,2
269,graph_10_18,4,4,8,11,1.1111111111111112,6,15.0,0.03780508041381836,2
270,graph_10_19,4,4,9,17,0.9230769230769226,5,25.999999999999993,0.04125165939331055,2
271,graph_10_20,4,4,10,15,0.0,2,25.285714285714228,0.003526926040649414,2
272,graph_10_21,4,4,10,13,0.0,7,41.5,0.020519018173217773,2
273,graph_10_22,4,4,10,12,4.440892098500626e-16,10,45.00000000000001,0.003719806671142578,2
274,graph_10_23,4,4,10,13,0.0,8,37.333333333333336,0.0035970211029052734,2
275,graph_10_24,4,4,9,14,0.0,4,23.888888888888484,0.0031685829162597656,2
276,graph_10_25,4,4,9,16,0.0,4,27.20000000000007,0.0035750865936279297,2
277,graph_10_26,4,4,8,13,0.0,7,33.69230769230674,0.003647327423095703,2
278,graph_10_27,4,4,9,11,1.1102230246251565e-16,5,19.599999999999532,0.003155946731567383,2
279,graph_10_28,4,4,9,12,0.0,6,16.99999999999995,0.0029823780059814453,2
280,graph_10_29,4,4,10,14,-4.440892098500626e-16,4,21.600000000000012,0.0037970542907714844,2
281,graph_10_30,4,4,9,11,0.0,3,22.0,0.002894878387451172,2
282,graph_10_31,4,4,10,13,0.9090909090909092,5,14.0,0.04492688179016113,2
283,graph_10_32,4,4,10,11,0.0,5,48.0,0.0027925968170166016,2
284,graph_10_33,4,4,9,12,0.9999999999999998,10,18.0,0.035768985748291016,2
285,graph_10_34,4,4,9,12,0.0,8,38.0,0.0035691261291503906,2
286,graph_10_35,4,4,10,12,0.0,1,16.078125,0.008933067321777344,2
287,graph_10_36,4,4,9,13,0.0,7,32.50000000000036,0.0034284591674804688,2
288,graph_10_37,4,4,9,10,-3.9968028886505635e-15,8,21.999999999999726,0.0028467178344726562,2
289,graph_10_38,4,4,10,14,0.0,4,19.59999999999995,0.003228425979614258,2
290,graph_10_39,4,4,10,10,1.7142857142857142,3,16.999999999999964,0.038234710693359375,2
291,graph_10_40,4,4,10,10,0.0,10,15.999999999999767,0.003102540969848633,2
292,graph_10_41,4,4,10,12,-1.1102230246251565e-16,5,19.666666666666565,0.0032253265380859375,2
293,graph_10_42,4,4,9,12,0.0,1,6.999999999999982,0.0029871463775634766,2
294,graph_10_43,4,4,10,13,8.881784197001252e-16,13,25.59999999999988,0.0037145614624023438,2
295,graph_10_44,4,4,9,15,0.0,6,34.749999999999936,0.003710508346557617,2
296,graph_10_45,4,4,10,14,0.0,4,43.44444444444444,0.009254932403564453,2
297,graph_10_46,4,4,9,10,0.0,8,22.49999999999972,0.020864248275756836,2
298,graph_10_47,4,4,9,12,0.0,9,24.499999999999574,0.0063934326171875,2
299,graph_10_48,4,4,9,10,8.881784197001252e-16,4,26.81640625,0.006214618682861328,2
300,graph_10_49,4,4,10,12,-8.881784197001252e-16,10,31.499999999999073,0.005228996276855469,2
301,graph_10_50,4,4,10,14,0.0,12,28.24999999999993,0.004153251647949219,2
302,graph_10_51,4,4,8,13,0.0,13,28.888888888888893,0.003968238830566406,2
303,graph_10_52,4,4,10,15,0.0,6,26.66666666666626,0.004263401031494141,2
304,graph_10_53,4,4,10,14,-4.440892098500626e-16,3,29.999999999999993,0.021463871002197266,2
305,graph_10_54,4,4,9,13,0.0,9,33.57142857142858,0.010391712188720703,2
306,graph_10_55,4,4,9,13,-2.220446049250313e-14,6,26.999999999999424,0.004127025604248047,2
307,graph_10_56,4,4,10,12,5.999999999999951,14,46.0000000000001,0.04679465293884277,2
308,graph_10_57,4,4,10,12,0.0,9,54.0,0.02157282829284668,2
309,graph_10_58,4,4,10,15,0.0,8,23.0,0.02021002769470215,2
310,graph_10_59,4,4,10,12,0.0,13,30.999999999999524,0.0034987926483154297,2
311,graph_10_60,4,4,9,11,8.881784197001252e-16,16,47.33333333333334,0.0033867359161376953,2
312,graph_10_61,4,4,10,14,0.0,2,19.999999999999932,0.0028159618377685547,2
313,graph_10_62,4,4,10,14,0.0,1,10.666666666666666,0.009543657302856445,2
314,graph_10_63,4,4,10,14,3.0,6,16.0,0.03493523597717285,2
315,graph_10_64,4,4,10,11,0.0,3,22.0,0.0030660629272460938,2
316,graph_10_65,4,4,10,12,0.0,12,29.0,0.0033788681030273438,2
317,graph_10_66,4,4,10,13,0.0,11,37.44444444444445,0.021669626235961914,2
318,graph_10_67,4,4,9,12,0.0,12,45.99999999999942,0.003435850143432617,2
319,graph_10_68,4,4,9,14,4.999999999999936,9,38.99999999999987,0.05428314208984375,2
320,graph_10_69,4,4,9,14,0.0,14,46.99999999999855,0.003922224044799805,2
321,graph_10_70,4,4,9,12,0.0,8,43.400000000000006,0.018923521041870117,2
322,graph_10_71,4,4,10,14,0.0,5,20.444444444444436,0.0031175613403320312,2
323,graph_10_72,4,4,9,13,0.0,13,27.28571428571322,0.0037271976470947266,2
324,graph_10_73,4,4,10,16,4.440892098500626e-16,6,33.05,0.009380817413330078,2
325,graph_10_74,4,4,10,13,0.0,11,43.99999999999885,0.0034513473510742188,2
326,graph_10_75,4,4,9,16,0.0,6,37.55555555555513,0.003972768783569336,2
327,graph_10_76,4,4,10,11,0.0,10,20.33928571428572,0.00775456428527832,2
328,graph_10_77,4,4,10,13,0.0,3,28.60000000000001,0.0069332122802734375,2
329,graph_10_78,4,4,9,13,0.0,7,46.0,0.03173542022705078,2
