GraphSize,CVcalc,AvgOptsPerMin
r1.5k12n8,2503,23.66847895305296
r1.5k18n12,1475,387.2466703770856
r1.5k24n16,1782,118.99861956747107
r1.5k12n8,2397,23.735529932366234
r1.5k18n12,1759,360.25824787739015
r1.5k24n16,1719,120.36627420274904
r1.5k12n8,1127,656.6487039543347
r1.5k18n12,1715,366.48661280520145
r1.5k24n16,2881,104.90221356018499
r1.5k12n8,3754,24.034138546481593
r1.5k18n12,2638,255.07214913904846
r1.5k24n16,4321,80.09551378345259
r1.5k12n8,6883,24.03920245109241
r1.5k18n12,4837,18.92146383354996
r1.5k12n8,13453,24.08642612750458
r1.5k24n16,7922,13.38897483615251
r1.5k18n12,9454,0.9980748742598834
r1.5k12n8,26750,23.97816970055921
r1.5k24n16,15485,0.9985916599500623
r1.5k18n12,7145,0.9979117180101149
r1.5k30n20,1954,54.42124905104197
r1.5k12n8,53423,24.031551772654506
r1.5k24n16,11703,1.302110048625201
r1.5k18n12,5991,1.249185602647986
r1.5k30n20,1082,67.37427532144434
r1.5k12n8,106807,23.98252155353157
r1.5k12n8,1762,77.17188457693568
r1.5k36n24,2519,23.918901583015877
r1.5k24n16,9812,1.5577430149428753
r1.5k18n12,5414,2.3519391077581173
r1.5k12n8,213595,24.139383021494048
r1.5k12n8,2079,29.85205329718932
r1.5k30n20,1436,62.60380446436799
r1.5k18n12,5125,6.321774334332471
r1.5k24n16,8867,5.454291199447348
r1.5k12n8,427181,23.98665868133433
r1.5k12n8,1920,41.20238664468776
r1.5k18n12,4981,11.579175532532348
r1.5k24n16,8394,11.269574028604822
r1.5k30n20,2931,44.53388105666727
r1.5k12n8,854358,23.42366598399858
r1.5k36n24,1871,26.522457916382272
r1.5k12n8,1841,50.732940352742574
r1.5k18n12,5053,7.222298819786024
r1.5k24n16,8630,7.083116019737384
r1.5k18n12,3737,115.3114738476055
r1.5k30n20,5373,28.253362432185828
r1.5k12n8,1880,44.761879752400304
r1.5k24n16,6121,47.626105564832656
r1.5k18n12,4287,54.609408537884995
r1.5k24n16,8512,6.762375196398596
r1.5k12n8,1860,47.44317169688411
r1.5k24n16,5221,62.3364397331085
r1.5k30n20,10502,5.301196192847982
r1.5k18n12,4562,25.2452562111412
r1.5k36n24,2921,22.119160044560452
r1.5k30n20,2442,51.46687439258994
r1.5k12n8,1850,51.38845553947259
r1.5k24n16,5671,56.71181115699928
r1.5k18n12,4424,40.14634949870493
r1.5k30n20,7937,12.000855225740521
r1.5k12n8,1855,51.402109742167326
r1.5k30n20,2686,49.89032786299093
r1.5k18n12,4355,42.82402148602593
r1.5k24n16,5896,51.71542579982879
r1.5k12n8,1444,217.6284647997411
r1.5k36n24,2360,25.55579800781232
r1.5k30n20,9219,8.43066869439491
r1.5k36n24,4381,16.159825178169758
r1.5k18n12,4321,55.87524424501051
r1.5k30n20,2564,53.6500361106449
r1.5k24n16,6008,52.94407120463704
r1.5k12n8,1603,130.78718032321106
r1.5k18n12,4338,45.99739247915101
r1.5k24n16,6064,48.58314516264709
r1.5k30n20,8578,9.338972940608036
r1.5k18n12,4012,80.29295926728835
r1.5k30n20,2625,52.56044389525421
r1.5k12n8,1682,94.72029666291691
r1.5k18n12,3874,106.45447096693677
r1.5k24n16,6036,46.57819589096734
r1.5k36n24,935,34.437491916431725
r1.5k36n24,8032,11.76762645169796
r1.5k12n8,1642,112.6368909299296
r1.5k30n20,8257,10.157061313723155
r1.5k24n16,3601,94.53072054176161
r1.5k30n20,2655,52.69243442470339
r1.5k18n12,3943,98.8605145644277
r1.5k30n20,541,66.89681084197579
r1.5k24n16,3241,100.73874508731105
r1.5k30n20,8417,10.911260033583929
r1.5k18n12,3908,88.13559258238718
r1.5k30n20,2670,52.09973455609391
r1.5k24n16,3421,93.71690511045381
r1.5k36n24,467,39.20087313670742
r1.5k30n20,270,72.77823263801481
r1.5k36n24,15700,2.3131222211352265
r1.5k30n20,8497,10.788199839181535
r1.5k30n20,2678,51.950354248539085
r1.5k24n16,3331,103.16459348379767
r1.5k30n20,135,80.95450742703598
r1.5k36n24,467,32.81185551433037
r1.5k30n20,2682,50.9273186554273
r1.5k36n24,233,40.46395111097188
r1.5k36n24,11866,6.365658709788559
r1.5k30n20,67,91.10730620690296
r1.5k30n20,2684,52.0886494282773
r1.5k36n24,233,34.188996106492944
r1.5k30n20,33,102.66488593197963
r1.5k36n24,116,42.14262669205769
r1.5k36n24,9949,9.057162466998943
r1.5k30n20,50,93.41450623582588
r1.5k36n24,116,35.89914996266261
r1.5k36n24,58,45.292604134106064
r1.5k36n24,8990,10.807296030339169
r1.5k36n24,58,38.71309293021842
r1.5k36n24,29,47.99841026560019
r1.5k36n24,9469,10.076682338666918
r1.5k36n24,29,38.67939533545316
r1.5k36n24,14,48.34172430771046
r1.5k36n24,9709,9.866588203768185
r1.5k36n24,14,37.67271810683239
r1.5k36n24,7,48.11697820954152
r1.5k36n24,9589,10.186861587405167
r1.5k36n24,7,37.195337393008415
r1.5k36n24,3,46.755339687043694
r1.5k36n24,3,35.54106628450012
