GraphSize,CVcalc,AvgOptsPerMin
r1.5k12n8,1002,336.614998148444
r1.5k12n8,1988,30.266950951383325
r1.5k18n12,2460,40.402339177564684
r1.5k24n16,1415,131.3417098430446
r1.5k12n8,2981,24.70956929981187
r1.5k30n20,2020,43.950383041891016
r1.5k18n12,2858,19.96988194140565
r1.5k12n8,4471,24.664120599871655
r1.5k24n16,2375,17.315036237483866
r1.5k18n12,2156,72.73699062179398
r1.5k12n8,8197,24.79992213264206
r1.5k30n20,2320,24.737224038460937
r1.5k24n16,2456,15.557735290442423
r1.5k18n12,4287,1.9507291460498901
r1.5k12n8,16022,24.644377136811737
r1.5k24n16,3684,2.609804068331165
r1.5k30n20,2909,8.470541315915511
r1.5k18n12,3572,7.464378354592059
r1.5k12n8,31859,24.388224090426142
r1.5k24n16,3070,3.420102302651474
r1.5k18n12,3215,12.237729136155876
r1.5k30n20,2614,11.923669405067821
r1.5k12n8,63625,24.69470266821013
r1.5k24n16,2763,6.331746037091578
r1.5k18n12,3393,9.521400758864475
r1.5k12n8,127204,24.596048297714574
r1.5k12n8,1495,86.28247412134854
r1.5k30n20,2761,9.113319177210624
r1.5k24n16,2609,10.301697237101838
r1.5k18n12,3304,10.734083324350504
r1.5k12n8,254386,24.592650155084304
r1.5k12n8,1741,49.98169592178117
r1.5k24n16,2686,9.149721559295644
r1.5k18n12,3348,8.26564541918614
r1.5k30n20,2687,11.761674577656915
r1.5k36n24,2369,22.5437302125992
r1.5k12n8,508761,24.549889287181852
r1.5k12n8,1618,66.93521468909321
r1.5k24n16,2647,9.19213287459063
r1.5k18n12,3326,9.376336909581376
r1.5k12n8,1017516,24.750302519201476
r1.5k12n8,1679,53.98817756691396
r1.5k30n20,2724,9.274586132008833
r1.5k18n12,3315,10.549398784871187
r1.5k24n16,2628,10.461857144001195
r1.5k18n12,2308,51.23257407620582
r1.5k12n8,1710,55.67001245673647
r1.5k30n20,2705,10.097998108686365
r1.5k36n24,1795,48.8908637144814
r1.5k18n12,3320,10.015488506206406
r1.5k24n16,2637,10.527180281192454
r1.5k18n12,2384,43.38404662000194
r1.5k12n8,1725,51.58352022341601
r1.5k24n16,1895,74.27470827619341
r1.5k18n12,2346,52.63608393997648
r1.5k24n16,2642,8.913869567997256
r1.5k30n20,2714,12.214657011078787
r1.5k12n8,1733,48.48459740364724
r1.5k30n20,1010,128.45374939938768
r1.5k24n16,2135,37.67939207912069
r1.5k18n12,2365,43.9035144162235
r1.5k12n8,1729,50.79750439951233
r1.5k30n20,2719,9.144556658436562
r1.5k36n24,1946,43.458468041269285
r1.5k24n16,2015,48.750452501332795
r1.5k30n20,1515,94.52675455592353
r1.5k18n12,2355,47.672879560511724
r1.5k12n8,1248,165.2240231644617
r1.5k24n16,1955,59.32693330578926
r1.5k36n24,1271,59.923573763625505
r1.5k30n20,2716,10.895705470381209
r1.5k18n12,2350,49.21147653676313
r1.5k30n20,1767,69.2414621485264
r1.5k12n8,1371,118.19854226062289
r1.5k24n16,1985,54.70872520187962
r1.5k18n12,2348,44.317231225012094
r1.5k30n20,2717,10.253953051515062
r1.5k36n24,3553,4.172997127689129
r1.5k30n20,1893,58.02028242361574
r1.5k12n8,1433,102.85658824039294
r1.5k24n16,2000,54.12413487588783
r1.5k18n12,1078,360.46174594714074
r1.5k36n24,1533,50.38435141279921
r1.5k12n8,1464,92.32703119525176
r1.5k24n16,2007,57.87422481186301
r1.5k18n12,1617,150.81251774091535
r1.5k30n20,1956,50.25415452220263
r1.5k24n16,1655,114.71057351685042
r1.5k18n12,1886,102.26140141515239
r1.5k36n24,2961,7.674129892470987
r1.5k24n16,1775,94.91087338274858
r1.5k30n20,1262,94.05235055792551
r1.5k30n20,1988,47.01149146473524
r1.5k18n12,2021,85.80663423863594
r1.5k36n24,1664,38.52599065238574
r1.5k24n16,1715,112.54415151408371
r1.5k30n20,1136,115.97433390138733
r1.5k30n20,1972,49.90062617379047
r1.5k36n24,635,48.21743438931436
r1.5k24n16,1745,104.03867538068482
r1.5k36n24,2665,15.110796446946452
r1.5k30n20,1199,119.93542925257364
r1.5k30n20,1964,49.016795081587944
r1.5k36n24,1598,44.053972022990756
r1.5k30n20,1230,114.42029824174213
r1.5k36n24,317,63.77379975458864
r1.5k36n24,2813,11.254245388785217
r1.5k30n20,1246,115.18645331921334
r1.5k36n24,1565,51.317830917985546
r1.5k36n24,158,65.23532333755698
r1.5k36n24,2887,10.180768991805783
r1.5k36n24,1581,51.509736782540145
r1.5k36n24,79,65.53059835948228
r1.5k36n24,2924,9.68857722178058
r1.5k36n24,1589,52.698300234641366
r1.5k36n24,39,62.00147056438762
r1.5k36n24,2905,9.49281845983312
r1.5k36n24,1593,47.99539725544126
r1.5k36n24,19,60.37126356349961
r1.5k36n24,2896,9.509054946769023
r1.5k36n24,1591,47.51475956123589
r1.5k36n24,9,62.02421632536622
r1.5k36n24,1590,51.601272668576414
r1.5k36n24,2891,9.909096123735644
r1.5k36n24,4,71.47549113440189
