GraphSize,CVcalc,AvgOptsPerMin
r1.5k12n8,1208,733.2947095609499
r1.5k12n8,1902,365.8507206843386
r1.5k18n12,2079,131.73523437318684
r1.5k12n8,1050,914.1864959860874
r1.5k24n16,2899,13.224481338741645
r1.5k18n12,2203,110.64016149096169
r1.5k12n8,2853,375.75723165142125
r1.5k24n16,2911,13.309098009915086
r1.5k18n12,1116,510.81472638740127
r1.5k12n8,5230,382.1517922207362
r1.5k30n20,1686,66.06603842241677
r1.5k24n16,2555,29.151330530454977
r1.5k18n12,3304,51.12813721226997
r1.5k12n8,10223,386.0423620003851
r1.5k24n16,4366,2.9596375934477903
r1.5k18n12,6058,16.14277597740715
r1.5k30n20,2270,32.54866453563905
r1.5k12n8,20327,380.8718264743694
r1.5k12n8,15334,364.369259838021
r1.5k24n16,3638,4.482964357812007
r1.5k18n12,11841,15.990538714369432
r1.5k36n24,1976,45.33894871842865
r1.5k12n8,40595,382.87474447283427
r1.5k12n8,28113,373.94457417334803
r1.5k30n20,1092,94.00575016792365
r1.5k18n12,4681,24.175914615823974
r1.5k24n16,3274,10.638379136808076
r1.5k18n12,23544,16.870157601967737
r1.5k12n8,81161,383.1137162696793
r1.5k12n8,54948,371.3236426278462
r1.5k18n12,3992,35.089431054067504
r1.5k30n20,3405,4.023226440619412
r1.5k24n16,3456,6.068335151595277
r1.5k18n12,47020,16.054933807358086
r1.5k12n8,162308,372.94768316580974
r1.5k24n16,1277,275.35755366602524
r1.5k12n8,109258,367.25603306890685
r1.5k18n12,3648,39.3957958056267
r1.5k30n20,1978,75.34093535297445
r1.5k36n24,2675,23.574080168235078
r1.5k18n12,94006,16.394720029245086
r1.5k24n16,3365,6.096272622457017
r1.5k12n8,324610,391.4520697998219
r1.5k24n16,1916,110.60429079826606
r1.5k30n20,2837,13.897578007171479
r1.5k12n8,218197,365.78482767384753
r1.5k18n12,3476,44.76760242158262
r1.5k18n12,187995,16.73765860189507
r1.5k24n16,3319,10.36447128654622
r1.5k12n8,649217,387.1429703341325
r1.5k30n20,2124,64.26835756214204
r1.5k12n8,436234,377.32172992703113
r1.5k24n16,2235,53.564373847256356
r1.5k18n12,3390,41.93590289473694
r1.5k30n20,3121,9.369822889403236
r1.5k18n12,375981,17.272838077208018
r1.5k24n16,3342,6.251392347839838
r1.5k12n8,872389,354.84860153401394
r1.5k24n16,2395,37.695995438306866
r1.5k36n24,1946,64.5090348365911
r1.5k30n20,2197,57.254958980195035
r1.5k18n12,3347,46.792368148372034
r1.5k18n12,751958,16.782827680303733
r1.5k30n20,2979,10.840736339083513
r1.5k24n16,3330,6.008713880352369
r1.5k12n8,1744738,347.57406580210915
r1.5k24n16,2315,51.989128620903536
r1.5k18n12,3325,46.39277394709603
r1.5k36n24,2635,32.31734746039126
r1.5k12n8,1308583,356.4835808081625
r1.5k30n20,2233,41.06819896163173
r1.5k18n12,2753,67.89924075164353
r1.5k24n16,3324,6.1563659816204375
r1.5k24n16,2075,81.12972306215107
r1.5k30n20,3050,8.881517969508224
r1.5k24n16,2355,40.645370907868426
r1.5k18n12,3314,49.33598155478628
r1.5k12n8,2399069,351.14791260227355
r1.5k18n12,2478,78.90477499425432
r1.5k36n24,4012,3.4315001819967876
r1.5k30n20,2215,52.03101209166557
r1.5k24n16,1995,98.60169847659922
r1.5k18n12,3309,49.7823800612881
r1.5k24n16,2335,50.04399500837855
r1.5k12n8,4689090,354.7178634104317
r1.5k30n20,546,144.07209586147744
r1.5k30n20,3014,7.7566302324545315
r1.5k18n12,2340,89.72448981713993
r1.5k36n24,1961,58.874981402183536
r1.5k24n16,1955,106.92587761754253
r1.5k24n16,2345,45.240527526059154
r1.5k12n8,9323657,341.5764449343222
r1.5k30n20,2224,61.16001293079969
r1.5k18n12,2271,92.97436428087457
r1.5k30n20,819,147.58343586947404
r1.5k30n20,2996,8.73466698514592
r1.5k24n16,1975,99.51349576189949
r1.5k36n24,3343,8.844024085163298
r1.5k36n24,973,58.73185408260663
r1.5k30n20,2228,59.74296477349857
r1.5k24n16,1965,108.83655275187843
r1.5k30n20,2987,8.946675999146041
r1.5k30n20,955,146.77387966036179
r1.5k36n24,1968,57.845439816813006
r1.5k30n20,2230,42.05369401740972
r1.5k30n20,2983,10.182419281224105
r1.5k30n20,1023,141.90865995118182
r1.5k36n24,3009,16.211680822453655
r1.5k36n24,486,62.07656957585967
r1.5k30n20,2229,40.55851231130244
r1.5k36n24,1972,58.618416561641155
r1.5k30n20,1057,143.95543218324013
r1.5k30n20,1074,154.8623925589541
r1.5k36n24,3176,12.298080503446323
r1.5k36n24,243,59.70162049993119
r1.5k36n24,1974,59.19679698139165
r1.5k36n24,3259,10.373136853290204
r1.5k36n24,121,66.98034027018419
r1.5k36n24,1975,55.161383777051675
r1.5k36n24,3301,8.919646078689798
r1.5k36n24,60,81.11012689371516
r1.5k36n24,1975,57.5278460719676
r1.5k36n24,3280,10.763551979262198
r1.5k36n24,30,90.80180623432605
r1.5k36n24,1975,57.839481115448805
r1.5k36n24,3290,11.015475997060317
r1.5k36n24,15,72.26271244434726
r1.5k36n24,1975,57.464767861166266
r1.5k36n24,3295,10.278903602308983
r1.5k36n24,7,81.7995751678696
r1.5k36n24,1975,56.86216733334534
r1.5k36n24,3,87.02181040641271
