GraphSize,CVcalc,AvgOptsPerMin
r1.5k12n8,1956,198.6944801192602
r1.5k12n8,2965,184.67678520522458
r1.5k18n12,1378,269.0274091583985
r1.5k12n8,2451,186.15053985833202
r1.5k18n12,1675,182.4158025546906
r1.5k12n8,4447,187.82311301277147
r1.5k24n16,2743,10.851222872964707
r1.5k18n12,1598,186.40932626613275
r1.5k12n8,8153,186.63484531554008
r1.5k24n16,1317,247.39944443662458
r1.5k18n12,2512,65.37250423118128
r1.5k12n8,15936,182.72388602431764
r1.5k30n20,2148,42.10502178437154
r1.5k24n16,2305,31.666526847472362
r1.5k18n12,4606,14.936656067617545
r1.5k12n8,31688,177.83744049026362
r1.5k24n16,4114,3.327035554110359
r1.5k30n20,2413,20.638664684283775
r1.5k18n12,9003,3.6083233661548078
r1.5k12n8,63284,182.26704166344334
r1.5k24n16,3428,4.197168887906882
r1.5k18n12,6804,3.2051546353320335
r1.5k12n8,126522,179.40267495966216
r1.5k30n20,1286,101.22947259870973
r1.5k24n16,3085,5.5278352947606475
r1.5k18n12,5705,5.5322794012823975
r1.5k12n8,253021,183.22077820788985
r1.5k36n24,2793,14.25207408316139
r1.5k12n8,189783,206.21482769205204
r1.5k18n12,3559,23.592013831377
r1.5k30n20,3619,4.902824731233596
r1.5k24n16,2914,9.725597641970655
r1.5k18n12,5155,6.941801240676417
r1.5k12n8,506030,182.0967632772397
r1.5k12n8,347935,216.70809449886224
r1.5k18n12,3035,38.40409684226173
r1.5k24n16,1811,115.07222741023807
r1.5k24n16,2828,10.931645970091612
r1.5k18n12,4880,13.875138764194082
r1.5k12n8,1012055,182.34482123271457
r1.5k30n20,3016,8.84081480874513
r1.5k12n8,680055,215.19059809865158
r1.5k30n20,1717,113.45758790395425
r1.5k18n12,2773,48.09101327953739
r1.5k24n16,2058,62.76695776486173
r1.5k36n24,2356,27.59986011552063
r1.5k24n16,2871,8.682006595658617
r1.5k18n12,5017,13.455376265468905
r1.5k12n8,1352203,213.5815387737909
r1.5k18n12,2642,52.075385872980824
r1.5k30n20,2714,17.935686760543827
r1.5k12n8,1518082,193.53602173672394
r1.5k30n20,1932,82.46223859746965
r1.5k24n16,2181,55.296846166274136
r1.5k18n12,5086,13.334847943303092
r1.5k24n16,2849,10.707865561459393
r1.5k12n8,2700453,217.46209545052724
r1.5k18n12,2707,49.82950659037539
r1.5k12n8,2783151,184.86967965220603
r1.5k36n24,1570,45.06006745209115
r1.5k30n20,2865,10.936287544514277
r1.5k24n16,2243,43.69442778722998
r1.5k12n8,5398930,219.5619060065725
r1.5k24n16,2860,8.592378114662885
r1.5k18n12,2093,100.88268700471698
r1.5k30n20,2040,67.88127919642068
r1.5k18n12,2674,56.87294310621771
r1.5k36n24,2597,17.94799951507528
r1.5k12n8,5439795,185.68029551052317
r1.5k24n16,2212,37.91417890611928
r1.5k12n8,10796873,207.28449103466073
r1.5k18n12,2302,76.95636636602146
r1.5k24n16,2854,12.461471611019345
r1.5k30n20,2940,11.183233453396607
r1.5k18n12,2690,51.446113295350514
r1.5k30n20,2094,63.93326232951623
r1.5k12n8,10816337,188.40651823145112
r1.5k24n16,1934,86.57674869161022
r1.5k18n12,2197,83.09287515438683
r1.5k24n16,2196,47.335149863555415
r1.5k36n24,785,49.91282752000296
r1.5k18n12,2698,51.46066818185911
r1.5k12n8,21601048,179.5528683408698
r1.5k30n20,1824,75.97208554744886
r1.5k30n20,2978,10.782948451250732
r1.5k24n16,1872,72.6641559984912
r1.5k30n20,2121,71.13639477487783
r1.5k18n12,2145,90.86745564413467
r1.5k24n16,2188,50.26493752495925
r1.5k36n24,4189,2.7546863879464265
r1.5k24n16,1841,79.96594287576572
r1.5k30n20,2997,10.249508011711832
r1.5k30n20,1770,77.58554158097918
r1.5k18n12,2119,96.0739622628066
r1.5k24n16,2192,45.62736412331635
r1.5k30n20,2134,60.6576855928465
r1.5k36n24,785,60.31185537763474
r1.5k36n24,392,49.02224606507788
r1.5k24n16,1826,81.95910808092404
r1.5k30n20,3006,9.73537348519713
r1.5k30n20,1743,82.04020195459788
r1.5k30n20,2141,65.5474863088005
r1.5k36n24,3491,4.428024194065886
r1.5k24n16,1818,82.00871241886688
r1.5k30n20,3001,10.920497978024114
r1.5k30n20,1730,83.48619283023041
r1.5k30n20,2144,69.42206078676091
r1.5k36n24,392,59.57042850069685
r1.5k36n24,196,47.563733859695645
r1.5k30n20,1723,80.86705318436043
r1.5k30n20,2146,67.352171760815
r1.5k36n24,3142,6.459493049095322
r1.5k30n20,1720,85.88454543988873
r1.5k36n24,196,53.95370344929891
r1.5k36n24,98,53.41347827972339
r1.5k30n20,1718,77.99585176033808
r1.5k36n24,2967,10.018423244916084
r1.5k36n24,98,60.43146910632957
r1.5k36n24,147,49.73836451525444
r1.5k36n24,3054,8.924620770183134
r1.5k36n24,49,79.60603780992118
r1.5k36n24,122,51.23378204902097
r1.5k36n24,3010,12.42081349018741
r1.5k36n24,24,89.21804045287044
r1.5k36n24,134,50.25498944839306
r1.5k36n24,3032,10.571711629388947
r1.5k36n24,12,82.75424505847568
r1.5k36n24,140,47.81117817966951
r1.5k36n24,3043,11.083595517168588
r1.5k36n24,6,82.15841753733346
r1.5k36n24,137,50.485092968885255
r1.5k36n24,3048,10.669014447291783
r1.5k36n24,3,89.63230591998231
