GraphSize,CVcalc,AvgOptsPerMin
r1.5k18n12,1745,1382.7142776955823
r1.5k24n16,2649,723.1314699518091
r1.5k18n12,1107,2216.0764351461557
r1.5k24n16,1236,996.7769835105876
r1.5k30n20,1530,452.5766660587848
r1.5k30n20,1433,445.8901087917764
r1.5k36n24,2730,182.9410417039701
r1.5k36n24,1928,191.18610006113792
r1.5k42n28,1599,99.27394268314269
r1.5k42n28,1396,104.69255275223968
r1.5k18n12,2036,1068.8793891457237
r1.5k18n12,2625,1068.5462262183123
r1.5k24n16,1615,988.7278214459454
r1.5k24n16,2860,673.484759790693
r1.5k30n20,2939,372.42167539823646
r1.5k30n20,2704,374.13062052547787
r1.5k36n24,1994,204.704313346093
r1.5k18n12,1685,1429.1375469070017
r1.5k36n24,2776,169.48377619804816
r1.5k18n12,3054,853.6178555319206
r1.5k18n12,3937,1116.9539684458507
r1.5k24n16,3973,561.9553007873528
r1.5k24n16,4290,460.60822978926365
r1.5k30n20,4408,280.46447243343795
r1.5k30n20,4408,282.10339561417993
r1.5k24n16,4290,481.6562996517424
r1.5k18n12,3937,946.4840267249477
r1.5k42n28,2807,107.10412657947731
r1.5k42n28,2037,106.88203081492004
r1.5k18n12,5599,872.8097159897459
r1.5k36n24,4095,156.90426573800892
r1.5k18n12,7218,976.9153758383807
r1.5k36n24,4164,144.56590160369655
r1.5k24n16,7284,374.35765627263675
r1.5k24n16,7865,337.39171378060917
r1.5k30n20,4408,275.00424042700746
r1.5k24n16,7865,372.5574186703849
r1.5k30n20,8082,167.01595030042498
r1.5k30n20,8082,168.24325153881526
r1.5k18n12,7218,986.273244266639
r1.5k18n12,10943,931.7983150551036
r1.5k18n12,14109,884.8436228854519
r1.5k24n16,14238,385.9918453480931
r1.5k24n16,15372,371.012828751009
r1.5k36n24,7507,97.41071055219749
r1.5k36n24,7634,87.23851507883992
r1.5k30n20,8082,169.24013898158458
r1.5k36n24,6246,111.97121072164688
r1.5k24n16,15372,325.74938614692445
r1.5k30n20,15797,127.81049186416662
r1.5k30n20,15797,105.4667904492334
r1.5k18n12,14109,1037.5198272370726
r1.5k42n28,4210,92.6133271979915
r1.5k42n28,4210,93.75584410293507
r1.5k18n12,21759,879.7775061577825
r1.5k18n12,28054,1036.8415449922804
r1.5k24n16,28311,362.233785770111
r1.5k24n16,30566,350.60135129719765
r1.5k24n16,30566,336.86849808458965
r1.5k30n20,15797,116.58560216841354
r1.5k36n24,14673,54.536656719445126
r1.5k30n20,31410,112.86688794729798
r1.5k30n20,31410,117.65203362547076
r1.5k18n12,28054,1063.452361558814
r1.5k42n28,2203,112.38825883576449
r1.5k36n24,14921,45.238535079253325
r1.5k36n24,11451,64.05176256579207
r1.5k18n12,43455,1003.9737701341543
r1.5k18n12,56027,926.8602826429648
r1.5k24n16,56539,385.06043842181697
r1.5k24n16,61043,350.1647267631196
r1.5k24n16,61043,364.5213854759574
r1.5k30n20,31410,116.43096865675898
r1.5k18n12,56027,1000.3052838604419
r1.5k42n28,7719,59.2402166318844
r1.5k30n20,62729,121.6470164626533
r1.5k30n20,62729,104.27809829489995
r1.5k42n28,7719,64.4781834060251
r1.5k36n24,29176,38.93645652892032
r1.5k18n12,86879,797.3037483938222
r1.5k18n12,112013,1076.6370831080606
r1.5k36n24,11277,55.874386761986536
r1.5k36n24,8848,91.28279489243957
r1.5k24n16,113037,366.6141901757195
r1.5k24n16,122041,342.07102755108525
r1.5k24n16,122041,411.9129850003419
r1.5k42n28,1901,133.2156737159558
r1.5k18n12,112013,1042.922943643224
r1.5k30n20,62729,113.97259044458625
r1.5k30n20,125412,107.98491524295198
r1.5k30n20,125412,124.19897764429024
r1.5k18n12,173743,1058.139549406324
r1.5k18n12,224006,1056.9832036358307
r1.5k24n16,226054,379.12689885264655
r1.5k36n24,58268,39.00790008627832
r1.5k24n16,244060,357.5888262722108
r1.5k36n24,13099,53.18687846442498
r1.5k36n24,7547,109.34101301565002
r1.5k24n16,244060,394.4574103819457
r1.5k42n28,15087,28.591574115044455
r1.5k18n12,224006,1078.5157288063642
r1.5k42n28,15087,24.117447452585214
r1.5k30n20,125412,117.26401848995704
r1.5k30n20,250802,110.06819601652842
r1.5k30n20,250802,116.43096377208929
r1.5k18n12,347479,1027.3270349583674
r1.5k18n12,448003,1048.8263440570718
r1.5k24n16,452099,395.9730347758131
r1.5k24n16,488110,363.3351848865323
r1.5k42n28,1750,136.39324399748955
r1.5k36n24,116494,38.04994101144651
r1.5k24n16,488110,326.53735107920863
r1.5k18n12,448003,894.3819801349688
r1.5k36n24,8197,103.83169404304678
r1.5k36n24,14010,49.174306239685656
r1.5k30n20,250802,121.06940660233079
r1.5k18n12,694955,971.6091503347086
r1.5k18n12,896001,1137.4750642650756
r1.5k30n20,501593,131.38156552807934
r1.5k30n20,501593,120.82369838392337
r1.5k24n16,904193,367.2285558445841
r1.5k24n16,976215,370.2867079161458
r1.5k42n28,29999,10.841073152536925
r1.5k24n16,976215,319.2399272952898
r1.5k42n28,11403,30.966577505787505
r1.5k18n12,896001,981.1340642401522
r1.5k36n24,232967,39.19628639365628
r1.5k36n24,8522,89.73089399406425
r1.5k30n20,501593,135.2163497229405
r1.5k36n24,13554,50.4825895136869
r1.5k30n20,1003180,119.48609611492653
r1.5k30n20,1003180,126.29381263908878
r1.5k42n28,1674,134.51787953058349
r1.5k30n20,1003180,123.03662682877273
r1.5k36n24,465923,38.20023363317069
r1.5k36n24,8359,91.90462216360554
