GraphSize,CVcalc,AvgOptsPerMin
r1.5k18n12,1191,972.4182322699969
r1.5k18n12,1438,657.688504144641
r1.5k24n16,2896,107.87941379110539
r1.5k30n20,1638,326.9031894633032
r1.5k36n24,2459,108.49787979150585
r1.5k18n12,1860,416.09227343478943
r1.5k24n16,2262,217.60938114332612
r1.5k18n12,2159,328.99105307015805
r1.5k24n16,1289,690.586523942838
r1.5k30n20,1673,337.19971700243184
r1.5k42n28,2382,91.67052163515515
r1.5k18n12,2790,228.24332590339674
r1.5k36n24,1127,160.5059364386638
r1.5k24n16,1261,711.7978123295404
r1.5k18n12,3238,176.4405246623433
r1.5k24n16,4344,43.15071509572172
r1.5k30n20,2647,163.72539543077446
r1.5k18n12,5115,96.94170872954919
r1.5k24n16,4344,31.635759228082673
r1.5k18n12,5937,78.27289364516778
r1.5k24n16,3620,68.34441912990786
r1.5k36n24,1425,151.53163510287925
r1.5k30n20,1295,397.77448246818625
r1.5k42n28,1408,109.0370425359512
r1.5k30n20,3970,48.15902952839842
r1.5k18n12,9997,76.63451533500577
r1.5k36n24,2151,175.78041911923606
r1.5k24n16,7964,9.818383745156128
r1.5k18n12,11604,82.54644738117882
r1.5k18n12,4176,103.94045779382823
r1.5k24n16,3982,46.62158815677209
r1.5k30n20,3970,48.349662680529406
r1.5k36n24,3688,41.95621067682936
r1.5k18n12,19878,77.9671418818796
r1.5k30n20,7279,6.02120462506234
r1.5k42n28,2008,74.7227073978707
r1.5k24n16,6154,14.762182549557448
r1.5k18n12,23074,73.89252343978362
r1.5k18n12,4645,96.77880822170724
r1.5k24n16,3801,52.793092055143305
r1.5k36n24,3688,49.68139602907544
r1.5k42n28,1428,107.49300527449824
r1.5k30n20,3308,87.89067435870194
r1.5k18n12,39699,61.55856885272861
r1.5k30n20,5624,13.365632542722713
r1.5k36n24,6762,5.683065585386288
r1.5k18n12,46081,77.23373917106643
r1.5k24n16,7059,12.314167759118398
r1.5k18n12,4410,102.68242742535793
r1.5k24n16,3891,48.14753949478745
r1.5k36n24,3073,97.70390558601206
r1.5k30n20,3639,62.594829426511225
r1.5k18n12,79369,75.79419374178369
r1.5k42n28,3573,44.12459368677886
r1.5k30n20,6451,8.047928449125397
r1.5k18n12,92128,76.16082243414482
r1.5k24n16,7511,9.490502029399197
r1.5k18n12,4527,108.34545176917092
r1.5k36n24,5225,12.617229181879411
r1.5k42n28,3573,56.04781866624337
r1.5k24n16,3846,54.98975213219721
r1.5k18n12,158724,80.2851516019802
r1.5k30n20,3804,55.578854658278736
r1.5k36n24,3380,58.93161863947064
r1.5k30n20,6037,9.35420246122316
r1.5k18n12,184240,77.41745378283773
r1.5k24n16,7285,11.5526823726812
r1.5k18n12,4586,105.1673525079029
r1.5k24n16,3868,54.27839715039828
r1.5k18n12,317442,79.21797197201515
r1.5k42n28,2977,64.31888598498143
r1.5k36n24,5993,7.373385601785202
r1.5k30n20,3887,42.61059467240109
r1.5k18n12,368472,80.82443082339873
r1.5k30n20,5830,10.022766416597515
r1.5k18n12,4615,100.6799564154315
r1.5k24n16,7398,8.870940408026858
r1.5k36n24,3534,64.77748796853025
r1.5k42n28,6550,7.5408459413509
r1.5k24n16,3879,60.06274593254043
r1.5k24n16,3258,83.4044251101092
r1.5k18n12,634881,82.88350315784268
r1.5k30n20,3845,49.21521318580339
r1.5k36n24,5609,8.724535485074561
r1.5k18n12,736940,80.43881583089374
r1.5k18n12,4630,85.1780071713081
r1.5k24n16,7341,10.84764436152025
r1.5k30n20,5933,8.888529361792962
r1.5k24n16,3885,53.23836390563476
r1.5k30n20,2977,104.46145479570733
r1.5k36n24,3611,54.534643645809545
r1.5k24n16,3077,107.61523938107405
r1.5k42n28,3275,62.44115598042531
r1.5k30n20,3824,53.711565573768816
r1.5k36n24,2766,96.2921060121823
r1.5k18n12,4622,74.62618012532036
r1.5k42n28,5061,19.51515780008232
r1.5k24n16,7369,11.889399465927447
