GraphSize,CVcalc,AvgOptsPerMin
r1.5k18n12,1835,843.4372940926467
r1.5k24n16,1913,434.5859607216008
r1.5k30n20,1414,186.52089578475733
r1.5k36n24,2745,90.85974361976344
r1.5k18n12,1626,913.8515410547441
r1.5k18n12,1026,985.8391933590698
r1.5k24n16,2200,444.6915818891738
r1.5k30n20,2648,182.05876932169298
r1.5k18n12,2212,663.6785475548065
r1.5k42n28,2441,65.7480292689566
r1.5k24n16,1705,441.4318712972583
r1.5k18n12,2752,434.0569829247849
r1.5k36n24,1254,112.34978295679139
r1.5k24n16,2072,437.04717763446536
r1.5k30n20,1885,197.13515566590155
r1.5k18n12,3318,281.6722737905767
r1.5k24n16,3300,400.722231640274
r1.5k24n16,3300,371.0316088985172
r1.5k36n24,1073,100.42403852517721
r1.5k30n20,3972,172.78134846817994
r1.5k30n20,3972,164.54841824435752
r1.5k42n28,2599,65.19461417625556
r1.5k36n24,1734,85.10316778255337
r1.5k24n16,6050,141.38966506157647
r1.5k24n16,6050,140.92595863268033
r1.5k30n20,7282,108.05472777847699
r1.5k42n28,1008,88.87841321828326
r1.5k30n20,7282,103.69890181395922
r1.5k36n24,4117,77.88056603167735
r1.5k36n24,4117,78.91673065708973
r1.5k42n28,1508,71.63128179168427
r1.5k30n20,14233,9.462376802086265
r1.5k30n20,14233,8.790500245940454
r1.5k36n24,7548,60.798484051471334
r1.5k42n28,3898,72.20455113481161
r1.5k36n24,7548,64.47548791770889
r1.5k30n20,10757,42.68598218899704
r1.5k30n20,10757,46.90438568804275
r1.5k36n24,14754,9.030969352709842
r1.5k42n28,3898,58.95635543235212
r1.5k30n20,12495,21.39815581238959
r1.5k36n24,14754,9.038069716998786
r1.5k30n20,9019,79.6996065468799
r1.5k42n28,7147,64.09163901838659
r1.5k36n24,11151,35.49095392209429
r1.5k30n20,13364,11.440815497218834
r1.5k30n20,9888,64.51531730347003
r1.5k36n24,11151,35.603548615505005
r1.5k42n28,7147,51.10480488355897
r1.5k24n16,9075,15.4169310905793
r1.5k36n24,12952,15.56096903917324
r1.5k30n20,13798,10.848204163146413
r1.5k42n28,13969,17.838460260522343
r1.5k30n20,10322,59.10092485615164
r1.5k30n20,8150,109.9895370228716
r1.5k36n24,9349,51.536580202897746
r1.5k24n16,7562,49.3071727327717
r1.5k30n20,14015,7.690570600152929
r1.5k36n24,1494,101.18153623561238
r1.5k30n20,10539,45.4649038651152
r1.5k42n28,13969,14.065208143054582
r1.5k36n24,13853,10.961065702691556
r1.5k30n20,8584,104.23632950084384
r1.5k36n24,10250,47.385542051007505
r1.5k24n16,6806,84.65258761893149
r1.5k42n28,10558,27.420449466769497
r1.5k30n20,13906,9.618037555514064
r1.5k30n20,10430,47.734610756488465
r1.5k42n28,504,67.32328797544827
r1.5k36n24,1614,107.37339550320512
r1.5k36n24,14303,10.459741884385611
r1.5k30n20,8801,96.00934818265421
r1.5k24n16,6428,103.48500583108573
r1.5k36n24,9799,51.63165440637393
r1.5k42n28,27776,2.422119111780817
r1.5k42n28,8852,46.47244906041275
r1.5k30n20,8692,87.51868111426708
r1.5k36n24,1674,95.74126575308559
r1.5k24n16,6617,86.06797228809815
r1.5k36n24,14528,10.362382856278314
r1.5k42n28,252,64.09093472587631
r1.5k36n24,10024,50.70200386975087
r1.5k30n20,8638,92.98570674428025
r1.5k24n16,6522,94.29881926410461
r1.5k42n28,20872,6.531095433226085
r1.5k36n24,1644,101.10443384651991
r1.5k36n24,14641,10.76923465384737
r1.5k42n28,7999,55.054946365064744
r1.5k36n24,10137,53.64635045357552
r1.5k24n16,6475,98.80710221080506
r1.5k42n28,126,66.67847967506734
r1.5k36n24,1659,102.58518461743058
r1.5k24n16,6451,102.67672252772851
r1.5k42n28,17420,9.455594035541626
r1.5k42n28,8425,53.405974961032335
r1.5k36n24,1666,127.95242874441207
r1.5k42n28,63,75.19934374623787
r1.5k42n28,15694,11.117709571258533
r1.5k42n28,8638,48.58162774943641
r1.5k42n28,31,79.0400928399616
r1.5k42n28,16557,10.977032878220657
r1.5k42n28,8531,52.205220378884405
r1.5k42n28,15,79.50701034946698
r1.5k42n28,16988,11.194648774541957
r1.5k42n28,7,79.9981162464823
