Index,Data,combo_idx,Nodes,Edges,TotalNodes,TotalEdges,ObjVal,Crossings,EdgeLength,Runtime,Status
1,graph_5_0,17,5,5,6,6,0.0,0,11.0,0.0022635459899902344,2
2,graph_5_1,17,5,5,5,5,0.0,1,8.0,0.016836166381835938,2
3,graph_5_2,17,5,5,5,5,0.0,1,9.0,0.019185304641723633,2
4,graph_5_3,17,5,5,7,7,0.0,0,10.0,0.0014972686767578125,2
5,graph_5_4,17,5,5,8,8,0.0,0,12.0,0.0014958381652832031,2
6,graph_5_5,17,5,5,7,7,0.0,0,10.0,0.0015175342559814453,2
7,graph_5_6,17,5,5,6,6,0.0,0,9.0,0.0013709068298339844,2
8,graph_5_7,17,5,5,6,6,0.0,0,23.0,0.0014476776123046875,2
9,graph_5_8,17,5,5,6,6,0.0,0,9.0,0.0009734630584716797,2
10,graph_5_9,17,5,5,6,6,0.0,0,10.0,0.0012576580047607422,2
11,graph_5_10,17,5,6,6,7,0.0,0,24.0,0.0012328624725341797,2
12,graph_5_11,17,5,6,6,7,0.0,0,12.0,0.0014030933380126953,2
13,graph_5_12,17,5,6,6,7,0.0,0,24.0,0.0014193058013916016,2
14,graph_5_13,17,5,6,7,8,0.0,0,10.0,0.0014390945434570312,2
15,graph_5_14,17,5,6,8,9,0.0,0,24.0,0.002043008804321289,2
16,graph_5_15,17,5,6,7,8,0.0,0,16.0,0.0017139911651611328,2
17,graph_5_16,17,5,6,7,8,0.0,0,12.0,0.0014078617095947266,2
18,graph_5_17,17,5,6,7,8,0.0,0,9.0,0.0018279552459716797,2
19,graph_5_18,17,5,6,6,7,0.0,0,10.0,0.001435995101928711,2
20,graph_5_19,17,5,6,8,9,0.0,0,11.0,0.0014014244079589844,2
21,graph_5_20,17,5,6,8,9,0.0,0,10.0,0.0016865730285644531,2
22,graph_5_21,17,5,6,7,8,0.0,0,14.0,0.001995563507080078,2
23,graph_5_22,17,5,6,7,8,0.0,0,18.0,0.0014910697937011719,2
24,graph_5_23,17,5,6,7,8,0.0,0,14.0,0.0016717910766601562,2
25,graph_5_24,17,5,6,8,9,0.0,0,23.0,0.0017075538635253906,2
26,graph_5_25,17,5,6,6,7,0.0,0,9.0,0.0016150474548339844,2
27,graph_5_26,17,5,6,8,9,0.0,0,9.0,0.0019168853759765625,2
28,graph_5_27,17,5,6,6,7,0.0,1,15.666666666666668,0.016938447952270508,2
29,graph_5_28,17,5,6,6,7,0.0,1,13.0,0.01953721046447754,2
30,graph_5_29,17,5,6,8,9,0.0,0,23.0,0.0017819404602050781,2
31,graph_5_30,17,5,6,7,8,0.0,0,9.0,0.002054452896118164,2
32,graph_5_31,17,5,7,11,13,0.0,0,11.0,0.002315044403076172,2
33,graph_5_32,17,5,7,8,10,0.0,0,12.0,0.0014379024505615234,2
34,graph_5_33,17,5,7,8,10,0.0,0,11.0,0.002019166946411133,2
35,graph_5_34,17,5,7,10,12,0.0,0,22.0,0.0025565624237060547,2
36,graph_5_35,17,5,7,8,10,0.0,1,18.0,0.01367640495300293,2
37,graph_5_36,17,5,7,10,12,0.0,0,13.0,0.0017614364624023438,2
38,graph_5_37,17,5,7,7,9,0.0,0,13.0,0.0014696121215820312,2
39,graph_5_38,17,5,7,9,11,0.0,0,16.0,0.0016188621520996094,2
40,graph_5_39,17,5,7,9,11,0.0,0,24.0,0.002443552017211914,2
41,graph_5_40,17,5,7,8,10,0.0,0,13.0,0.0014619827270507812,2
42,graph_5_41,17,5,7,10,12,0.0,0,18.0,0.002268075942993164,2
43,graph_5_42,17,5,7,8,10,0.0,0,14.0,0.0020372867584228516,2
44,graph_5_43,17,5,7,8,10,0.0,1,22.0,0.007749795913696289,2
45,graph_5_44,17,5,7,8,10,0.0,1,22.0,0.018181562423706055,2
46,graph_5_45,17,5,7,10,12,0.0,0,24.0,0.0019652843475341797,2
47,graph_5_46,17,5,7,9,11,0.0,0,24.0,0.0020978450775146484,2
48,graph_5_47,17,5,7,8,10,0.0,0,10.0,0.0017578601837158203,2
49,graph_5_48,17,5,7,10,12,0.0,0,18.0,0.002377748489379883,2
50,graph_5_49,17,5,7,9,11,0.0,0,29.0,0.0019044876098632812,2
51,graph_5_50,17,5,8,11,14,0.0,0,32.0,0.0026798248291015625,2
52,graph_5_51,17,5,8,10,13,0.0,0,29.0,0.0025649070739746094,2
53,graph_5_52,17,5,8,7,10,0.0,1,26.2,0.01945638656616211,2
54,graph_5_53,17,5,8,12,15,0.0,0,25.0,0.0023126602172851562,2
55,graph_5_54,17,5,8,13,16,0.0,0,38.0,0.0024046897888183594,2
56,graph_5_55,17,5,8,10,13,0.0,0,25.0,0.002124786376953125,2
57,graph_5_56,17,5,8,12,15,0.0,0,25.0,0.002279043197631836,2
58,graph_5_57,17,5,8,12,15,0.0,0,24.0,0.002892732620239258,2
59,graph_5_58,17,5,8,8,11,0.0,0,14.0,0.001636505126953125,2
60,graph_5_59,17,5,8,10,13,0.0,1,26.0,0.018765926361083984,2
61,graph_5_60,17,5,8,10,13,0.0,0,28.0,0.002370119094848633,2
62,graph_5_61,17,5,8,10,13,0.0,0,29.0,0.0025234222412109375,2
63,graph_5_62,17,5,8,9,12,0.0,0,24.0,0.0020973682403564453,2
64,graph_5_63,17,5,8,7,10,0.0,1,20.2,0.008002996444702148,2
65,graph_5_64,17,5,8,11,14,0.0,0,12.0,0.002404451370239258,2
66,graph_5_65,17,5,8,10,13,0.0,0,29.0,0.0024521350860595703,2
67,graph_5_66,17,5,8,10,13,0.0,0,24.0,0.002428293228149414,2
68,graph_5_67,17,5,8,12,15,0.0,0,26.0,0.0020520687103271484,2
69,graph_5_68,17,5,8,9,12,0.14285714285714313,3,35.857142965523806,1.2809813022613525,2
70,graph_5_69,17,5,8,10,13,0.0,1,18.0,0.0074062347412109375,2
71,graph_5_70,17,5,8,7,10,0.0,1,20.2,0.01901388168334961,2
72,graph_5_71,17,5,9,14,18,0.0,1,48.4,0.007261991500854492,2
73,graph_5_72,17,5,9,10,14,0.0,0,29.0,0.0023789405822753906,2
74,graph_5_73,17,5,9,13,17,0.0,0,31.0,0.0025475025177001953,2
75,graph_5_74,17,5,9,13,17,0.0,0,31.0,0.002295255661010742,2
76,graph_5_75,17,5,9,14,18,0.0,0,44.0,0.003118753433227539,2
77,graph_5_76,17,5,9,13,17,0.0,0,31.0,0.002315998077392578,2
78,graph_5_77,17,5,9,12,16,0.0,1,28.0,0.01828742027282715,2
79,graph_5_78,17,5,9,13,17,0.0,0,31.0,0.0026001930236816406,2
80,graph_5_79,17,5,9,12,16,0.0,1,28.0,0.006898164749145508,2
81,graph_5_80,17,5,9,12,16,0.0,1,38.4,0.00792384147644043,2
82,graph_5_81,17,5,9,14,18,0.0,1,48.4,0.0074481964111328125,2
83,graph_5_82,17,5,9,13,17,0.0,0,31.0,0.002777099609375,2
84,graph_5_83,17,5,9,12,16,0.0,1,38.4,0.006916046142578125,2
85,graph_5_84,17,5,9,14,18,0.0,0,44.0,0.0029680728912353516,2
86,graph_5_85,17,5,9,13,17,0.0,0,31.0,0.003109455108642578,2
87,graph_5_86,17,5,9,13,17,0.0,0,31.0,0.0025649070739746094,2
88,graph_5_87,17,5,9,10,14,0.0,1,27.0,0.026626110076904297,2
89,graph_5_88,17,5,9,12,16,0.0,1,38.4,0.02030467987060547,2
90,graph_5_89,17,5,9,13,17,0.0,0,31.0,0.002439737319946289,2
91,graph_5_90,17,5,10,15,20,0.0,1,56.4,0.01912522315979004,2
92,graph_5_91,17,5,10,15,20,0.0,1,56.4,0.02117466926574707,2
