Index,Data,combo_idx,Nodes,Edges,TotalNodes,TotalEdges,ObjVal,Crossings,EdgeLength,Runtime,Status
1,graph_5_0,9,5,5,6,6,3.0,0,3.0,0.0339808464050293,2
2,graph_5_1,9,5,5,5,5,3.999999999999989,1,2.9999999999999942,0.02233719825744629,2
3,graph_5_2,9,5,5,5,5,3.0,1,2.0,0.0025167465209960938,2
4,graph_5_3,9,5,5,7,7,2.999999999999991,0,2.999999999999991,0.02199864387512207,2
5,graph_5_4,9,5,5,8,8,3.999999999999994,0,3.999999999999997,0.0230252742767334,2
6,graph_5_5,9,5,5,7,7,3.0,0,3.0,0.02223038673400879,2
7,graph_5_6,9,5,5,6,6,2.999999999999989,0,2.999999999999989,0.022822141647338867,2
8,graph_5_7,9,5,5,6,6,4.999999999999986,0,4.999999999999986,0.02936410903930664,2
9,graph_5_8,9,5,5,6,6,2.0,0,2.0,0.0023255348205566406,2
10,graph_5_9,9,5,5,6,6,2.9999999999999987,0,2.9999999999999987,0.02190995216369629,2
11,graph_5_10,9,5,6,6,7,5.999999999999975,0,5.999999999999975,0.02692437171936035,2
12,graph_5_11,9,5,6,6,7,3.999999999999994,0,3.999999999999994,0.02266860008239746,2
13,graph_5_12,9,5,6,6,7,5.999999999999982,0,5.999999999999982,0.028415679931640625,2
14,graph_5_13,9,5,6,7,8,3.999999999999994,0,3.999999999999994,0.022710800170898438,2
15,graph_5_14,9,5,6,8,9,5.999999999999961,0,5.999999999999961,0.034677982330322266,2
16,graph_5_15,9,5,6,7,8,3.999999999999994,0,3.999999999999994,0.023377418518066406,2
17,graph_5_16,9,5,6,7,8,3.9999999999999885,0,3.999999999999989,0.023682355880737305,2
18,graph_5_17,9,5,6,7,8,3.9999999999999885,0,3.9999999999999885,0.0267486572265625,2
19,graph_5_18,9,5,6,6,7,3.999999999999994,0,3.999999999999994,0.023942232131958008,2
20,graph_5_19,9,5,6,8,9,4.999999999999994,0,4.9999999999999964,0.02815103530883789,2
21,graph_5_20,9,5,6,8,9,3.999999999999994,0,3.999999999999994,0.025583505630493164,2
22,graph_5_21,9,5,6,7,8,5.999999999999963,0,5.999999999999963,0.032013654708862305,2
23,graph_5_22,9,5,6,7,8,5.999999999999959,0,5.999999999999959,0.029199838638305664,2
24,graph_5_23,9,5,6,7,8,5.0,0,5.0,0.02890753746032715,2
25,graph_5_24,9,5,6,8,9,6.0,0,6.0,0.03132438659667969,2
26,graph_5_25,9,5,6,6,7,3.9999999999999885,0,3.9999999999999885,0.02302384376525879,2
27,graph_5_26,9,5,6,8,9,4.0,0,4.0,0.022156476974487305,2
28,graph_5_27,9,5,6,6,7,4.999999999999991,1,3.999999999999991,0.026273488998413086,2
29,graph_5_28,9,5,6,6,7,4.9999999999999885,1,3.999999999999994,0.023288965225219727,2
30,graph_5_29,9,5,6,8,9,5.999999999999968,0,5.999999999999984,0.0290982723236084,2
31,graph_5_30,9,5,6,7,8,3.999999999999994,0,3.999999999999994,0.02568221092224121,2
32,graph_5_31,9,5,7,11,13,4.999999999999993,0,4.999999999999996,0.03098917007446289,2
33,graph_5_32,9,5,7,8,10,4.0,0,4.0,0.020255327224731445,2
34,graph_5_33,9,5,7,8,10,4.999999999999994,0,4.999999999999994,0.024573802947998047,2
35,graph_5_34,9,5,7,10,12,7.999999999999972,0,7.999999999999972,0.034897804260253906,2
36,graph_5_35,9,5,7,8,10,7.999999999999973,1,6.999999999999973,0.03252387046813965,2
37,graph_5_36,9,5,7,10,12,4.9999999999999964,0,5.0000000000000036,0.02693963050842285,2
38,graph_5_37,9,5,7,7,9,4.999999999999988,0,4.9999999999999885,0.02268242835998535,2
39,graph_5_38,9,5,7,9,11,4.999999999999994,0,4.9999999999999964,0.028199195861816406,2
40,graph_5_39,9,5,7,9,11,6.999999999999975,0,6.999999999999975,0.033310890197753906,2
41,graph_5_40,9,5,7,8,10,4.999999999999994,0,5.0,0.026757240295410156,2
42,graph_5_41,9,5,7,10,12,6.999999999999961,0,6.999999999999961,0.03877067565917969,2
43,graph_5_42,9,5,7,8,10,4.999999999999991,0,4.999999999999991,0.023705482482910156,2
44,graph_5_43,9,5,7,8,10,8.999999999999973,1,7.999999999999973,1.2785449028015137,2
45,graph_5_44,9,5,7,8,10,8.999999999999973,1,7.999999999999973,1.2720558643341064,2
46,graph_5_45,9,5,7,10,12,7.999999999999975,0,7.999999999999975,0.041225433349609375,2
47,graph_5_46,9,5,7,9,11,6.999999999999968,0,6.999999999999968,0.035106658935546875,2
48,graph_5_47,9,5,7,8,10,4.999999999999994,0,4.999999999999994,0.024875640869140625,2
49,graph_5_48,9,5,7,10,12,6.999999999999957,0,6.999999999999972,0.0330805778503418,2
50,graph_5_49,9,5,7,9,11,5.999999999999968,0,5.999999999999968,0.03245854377746582,2
51,graph_5_50,9,5,8,11,14,9.999999999999927,0,9.999999999999927,0.059856414794921875,2
52,graph_5_51,9,5,8,10,13,7.999999999999993,0,7.999999999999993,0.046440839767456055,2
53,graph_5_52,9,5,8,7,10,8.99999999999996,1,7.999999999999959,0.03567147254943848,2
54,graph_5_53,9,5,8,12,15,8.999999999999972,0,8.999999999999972,0.05267333984375,2
55,graph_5_54,9,5,8,13,16,10.999999999999911,0,10.999999999999911,1.5559704303741455,2
56,graph_5_55,9,5,8,10,13,8.999999999999975,0,8.999999999999975,0.04549765586853027,2
57,graph_5_56,9,5,8,12,15,7.999999999999957,0,8.0,0.045729875564575195,2
58,graph_5_57,9,5,8,12,15,7.999999999999968,0,8.0,0.05004692077636719,2
59,graph_5_58,9,5,8,8,11,5.999999999999991,0,5.999999999999991,0.029465675354003906,2
60,graph_5_59,9,5,8,10,13,7.999999999999985,0,8.000000000000028,0.041135311126708984,2
61,graph_5_60,9,5,8,10,13,8.999999999999952,0,8.999999999999952,0.048291921615600586,2
62,graph_5_61,9,5,8,10,13,7.999999999999987,0,7.999999999999991,0.04448580741882324,2
63,graph_5_62,9,5,8,9,12,7.99999999999997,0,7.99999999999997,0.035622358322143555,2
64,graph_5_63,9,5,8,7,10,8.99999999999996,1,7.999999999999959,0.030684947967529297,2
65,graph_5_64,9,5,8,11,14,5.999999999999992,0,5.999999999999993,0.023418188095092773,2
66,graph_5_65,9,5,8,10,13,7.999999999999987,0,7.999999999999991,0.03849339485168457,2
67,graph_5_66,9,5,8,10,13,7.999999999999993,0,7.999999999999993,0.035756826400756836,2
68,graph_5_67,9,5,8,12,15,7.999999999999973,0,7.999999999999973,0.04515671730041504,2
69,graph_5_68,9,5,8,9,12,13.999999999999915,3,10.999999999999915,1.355309009552002,2
70,graph_5_69,9,5,8,10,13,5.999999999999991,0,5.999999999999991,0.026498794555664062,2
71,graph_5_70,9,5,8,7,10,8.99999999999996,1,7.999999999999959,0.027673006057739258,2
72,graph_5_71,9,5,9,14,18,11.99999999999997,0,12.000000000000066,1.4021084308624268,2
73,graph_5_72,9,5,9,10,14,9.999999999999972,0,9.999999999999972,0.04217362403869629,2
74,graph_5_73,9,5,9,13,17,8.999999999999973,0,8.999999999999973,0.039060354232788086,2
75,graph_5_74,9,5,9,13,17,8.999999999999973,0,9.000000000000014,0.03613781929016113,2
