Index,Data,combo_idx,Nodes,Edges,TotalNodes,TotalEdges,ObjVal,Crossings,EdgeLength,Runtime,Status
1,graph_5_0,15,5,5,6,6,0.0,0,7,0.0021915435791015625,2
2,graph_5_1,15,5,5,5,5,1.0,1,3,0.0014791488647460938,2
3,graph_5_2,15,5,5,5,5,1.0,1,2,0.0012052059173583984,2
4,graph_5_3,15,5,5,7,7,0.0,0,4,0.000978231430053711,2
5,graph_5_4,15,5,5,8,8,0.0,0,5,0.0014069080352783203,2
6,graph_5_5,15,5,5,7,7,0.0,0,5,0.0007371902465820312,2
7,graph_5_6,15,5,5,6,6,0.0,0,3,0.0011620521545410156,2
8,graph_5_7,15,5,5,6,6,0.0,0,7,0.001010894775390625,2
9,graph_5_8,15,5,5,6,6,0.0,0,3,0.0007989406585693359,2
10,graph_5_9,15,5,5,6,6,0.0,0,5,0.0007402896881103516,2
11,graph_5_10,15,5,6,6,7,0.0,0,9,0.0009343624114990234,2
12,graph_5_11,15,5,6,6,7,0.0,0,7,0.0008742809295654297,2
13,graph_5_12,15,5,6,6,7,0.0,0,9,0.0008432865142822266,2
14,graph_5_13,15,5,6,7,8,0.0,0,6,0.0011448860168457031,2
15,graph_5_14,15,5,6,8,9,0.0,0,7,0.0013318061828613281,2
16,graph_5_15,15,5,6,7,8,0.0,0,6,0.0009069442749023438,2
17,graph_5_16,15,5,6,7,8,0.0,0,6,0.0012416839599609375,2
18,graph_5_17,15,5,6,7,8,1.0,1,6,0.0033576488494873047,2
19,graph_5_18,15,5,6,6,7,0.0,0,5,0.0008034706115722656,2
20,graph_5_19,15,5,6,8,9,0.0,0,7,0.0011811256408691406,2
21,graph_5_20,15,5,6,8,9,0.0,0,6,0.002222776412963867,2
22,graph_5_21,15,5,6,7,8,0.0,0,10,0.0024623870849609375,2
23,graph_5_22,15,5,6,7,8,1.0,1,9,0.0024461746215820312,2
24,graph_5_23,15,5,6,7,8,1.0,1,11,0.002431631088256836,2
25,graph_5_24,15,5,6,8,9,0.0,0,11,0.0023458003997802734,2
26,graph_5_25,15,5,6,6,7,0.0,0,5,0.0008928775787353516,2
27,graph_5_26,15,5,6,8,9,1.0,1,5,0.0015938282012939453,2
28,graph_5_27,15,5,6,6,7,1.0,1,6,0.0012173652648925781,2
29,graph_5_28,15,5,6,6,7,1.0,1,6,0.0011897087097167969,2
30,graph_5_29,15,5,6,8,9,0.0,0,11,0.0025162696838378906,2
31,graph_5_30,15,5,6,7,8,1.0,1,6,0.006289482116699219,2
32,graph_5_31,15,5,7,11,13,1.0,0,7,0.021595239639282227,2
33,graph_5_32,15,5,7,8,10,0.0,0,4,0.0010259151458740234,2
34,graph_5_33,15,5,7,8,10,0.0,0,7,0.0019211769104003906,2
35,graph_5_34,15,5,7,10,12,1.0,1,10,0.003624439239501953,2
36,graph_5_35,15,5,7,8,10,3.0,1,9,0.025236845016479492,2
37,graph_5_36,15,5,7,10,12,1.0,0,6,0.002599954605102539,2
38,graph_5_37,15,5,7,7,9,1.0,0,6,0.0014934539794921875,2
39,graph_5_38,15,5,7,9,11,0.0,0,6,0.0011916160583496094,2
40,graph_5_39,15,5,7,9,11,1.0,1,10,0.0030438899993896484,2
41,graph_5_40,15,5,7,8,10,0.0,0,7,0.02141427993774414,2
42,graph_5_41,15,5,7,10,12,2.0,2,13,0.003798246383666992,2
43,graph_5_42,15,5,7,8,10,1.0,1,8,0.02098226547241211,2
44,graph_5_43,15,5,7,8,10,3.0,3,12,0.02687215805053711,2
45,graph_5_44,15,5,7,8,10,3.0,3,12,0.0262606143951416,2
46,graph_5_45,15,5,7,10,12,1.0,1,12,0.0030341148376464844,2
47,graph_5_46,15,5,7,9,11,0.0,0,10,0.02115464210510254,2
48,graph_5_47,15,5,7,8,10,1.0,1,9,0.02101874351501465,2
49,graph_5_48,15,5,7,10,12,2.0,2,13,0.003812551498413086,2
50,graph_5_49,15,5,7,9,11,1.0,1,9,0.0030541419982910156,2
51,graph_5_50,15,5,8,11,14,3.0,3,19,0.004725933074951172,2
52,graph_5_51,15,5,8,10,13,2.0,1,13,0.021073579788208008,2
53,graph_5_52,15,5,8,7,10,2.0,1,12,0.010467290878295898,2
54,graph_5_53,15,5,8,12,15,1.0,1,12,0.027712345123291016,2
