Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Status,Nodes visited,Setup Time
0,north/g.10.72.graphml,10,12,0,8,7,15,18,0,0.0007140636444091797,2,0,0.011
1,north/g.13.45.graphml,13,13,0,31,2,33,118,0,5.4836273193359375e-05,2,0,0.003
2,Rome-Lib/graficon13nodi/grafo2518.13,13,20,0,22,22,44,66,0,0.002310037612915039,2,1,0.002
3,Rome-Lib/graficon16nodi/grafo894.16,16,26,1,85,120,205,650,9,0.01153111457824707,2,1,0.017
4,north/g.33.5.graphml,33,35,0,110,36,146,546,0,0.0025358200073242188,2,0,0.013
5,Rome-Lib/graficon22nodi/grafo2165.22,22,32,0,45,40,85,144,0,0.002665996551513672,2,1,0.004
6,north/g.27.3.graphml,27,41,0,62,40,102,198,0,0.0021331310272216797,2,1,0.005
7,Rome-Lib/graficon33nodi/grafo9905.33,33,49,0,217,287,504,1848,12,0.07146787643432617,2,1,0.047
8,Rome-Lib/graficon32nodi/grafo11261.32,32,55,0,120,134,254,584,2,0.00593113899230957,2,1,0.015
9,Rome-Lib/graficon26nodi/grafo427.26,26,51,0,125,148,273,734,3,0.0060231685638427734,2,1,0.02
10,Rome-Lib/graficon48nodi/grafo1669.48,48,62,4,371,493,864,4352,15,0.14099597930908203,2,1,0.121
11,Rome-Lib/graficon36nodi/grafo5809.36,36,63,0,242,288,530,1922,8,0.04221200942993164,2,1,0.051
12,Rome-Lib/graficon41nodi/grafo5414.41,41,70,0,162,163,325,792,1,0.0062940120697021484,2,1,0.022
13,Rome-Lib/graficon39nodi/grafo6892.39,39,74,0,478,743,1221,6214,33,0.7460589408874512,2,1,0.231
14,Rome-Lib/graficon38nodi/grafo3421.38,38,89,0,473,614,1087,4480,21,0.47393798828125,2,1,0.126
15,Rome-Lib/graficon42nodi/grafo3326.42,42,82,0,482,702,1184,5516,30,0.5560600757598877,2,1,0.161
16,Rome-Lib/graficon42nodi/grafo7485.42,42,99,0,474,578,1052,4220,15,0.2549560070037842,2,1,0.122
17,Rome-Lib/graficon58nodi/grafo4852.58,58,96,1,719,1009,1728,9494,42,1.016834020614624,2,1,0.3
18,Rome-Lib/graficon37nodi/grafo11295.37,37,101,0,305,336,641,1876,2,0.01522207260131836,2,1,0.056
19,Rome-Lib/graficon47nodi/grafo6344.47,47,100,0,569,688,1257,5878,11,0.21646499633789062,2,1,0.177
20,Rome-Lib/graficon62nodi/grafo9132.62,62,116,1,538,664,1202,5540,12,0.4398689270019531,2,1,0.163
21,Rome-Lib/graficon52nodi/grafo7115.52,52,113,0,568,656,1224,5740,7,0.26026105880737305,2,1,0.3
22,Rome-Lib/graficon62nodi/grafo4231.62,62,123,0,802,1034,1836,9400,31,2.9152309894561768,2,1,0.417
23,Rome-Lib/graficon68nodi/grafo9700.68,68,124,0,891,1184,2075,11528,30,1.7853269577026367,2,1,0.391
24,north/g.92.4.graphml,92,131,0,1062,415,1477,18876,0,0.15663599967956543,2,1,0.695
25,Rome-Lib/graficon73nodi/grafo8613.73,73,131,0,878,1084,1962,10716,15,0.6561460494995117,2,1,0.419
26,Rome-Lib/graficon64nodi/grafo9178.64,64,141,0,922,1190,2112,10950,27,2.1863911151885986,2,1,0.358
27,Rome-Lib/graficon75nodi/grafo9736.75,75,147,0,709,841,1550,6664,18,0.34609007835388184,2,1,0.206
28,Rome-Lib/graficon67nodi/grafo4841.67,67,158,0,1252,1571,2823,17794,39,11.052328824996948,2,18,0.669
29,Rome-Lib/graficon46nodi/grafo6212.46,46,159,0,1200,1427,2627,14934,37,2.045657157897949,2,1,0.609
30,Rome-Lib/graficon84nodi/grafo7949.84,84,160,1,1575,2062,3637,25966,47,14.211323976516724,2,1,1.607
31,Rome-Lib/graficon63nodi/grafo9547.63,63,165,0,1299,1649,2948,19062,56,26.36056113243103,2,1,0.801
32,Rome-Lib/graficon80nodi/grafo9343.80,80,178,0,1773,2194,3967,32654,48,11.229226112365723,2,1,1.45
33,Rome-Lib/graficon77nodi/grafo8068.77,77,174,0,1151,1512,2663,13712,40,4.4426610469818115,2,1,0.797
34,Rome-Lib/graficon71nodi/grafo9458.71,71,185,0,1275,1491,2766,16274,22,0.7926809787750244,2,1,0.636
35,Rome-Lib/graficon92nodi/grafo11144.92,92,183,0,2529,3735,6264,60998,137,248.88528108596802,2,1,3.314
36,Rome-Lib/graficon96nodi/grafo10821.96,96,196,0,1382,1623,3005,17650,31,13.465750932693481,2,1,0.78
37,Rome-Lib/graficon76nodi/grafo9438.76,76,195,0,1829,2239,4068,28610,38,14.87300419807434,2,1,1.551
38,Rome-Lib/graficon95nodi/grafo10221.95,95,209,0,2109,2730,4839,35368,74,38.54191517829895,2,1,1.763
39,Rome-Lib/graficon85nodi/grafo9238.85,85,202,0,1343,1524,2867,16292,25,2.479175090789795,2,1,0.653
40,Rome-Lib/graficon98nodi/grafo10315.98,98,214,1,2066,2752,4818,37496,58,84.73792719841003,2,24,1.76
41,Rome-Lib/graficon95nodi/grafo10649.95,95,214,0,2779,3449,6228,60320,99,300.01553201675415,9,1,3.36
