GraphSize,CVcalc,AvgOptsPerMin
r1.5k36n24,3445,11.444826346947956
r1.5k30n20,2318,103.6108586640375
r1.5k30n20,2538,49.99059527333314
r1.5k36n24,2790,45.68228325416202
r1.5k18n12,2063,38.58109474164042
r1.5k18n12,1688,91.71742895223628
r1.5k18n12,1603,106.22403105332111
r1.5k36n24,2355,95.84634252963447
r1.5k30n20,2979,12.282167519692441
r1.5k42n28,3985,10.549880370621407
r1.5k30n20,2320,113.99821265469583
r1.5k30n20,2536,56.00124619777563
r1.5k42n28,2885,51.738318967785816
r1.5k42n28,1784,89.63115000016215
r1.5k36n24,2337,94.51708347755633
r1.5k42n28,4328,6.180882003981743
r1.5k42n28,2954,54.112953492048625
r1.5k42n28,1770,106.8220053211221
r1.5k42n28,4156,8.366783037277685
r1.5k42n28,2988,61.32859227132887
r1.5k42n28,1777,104.73704698752603
r1.5k42n28,4070,9.462300612466974
r1.5k42n28,3005,59.09331969996537
r1.5k42n28,1780,93.64544399659889
r1.5k42n28,3014,61.025389070704826
r1.5k42n28,4027,10.660969163602484
r1.5k42n28,1778,91.54141945674044
r1.5k42n28,3018,60.777687524060646
r1.5k42n28,4048,8.361100328299077
r1.5k42n28,1777,110.80423885913528
r1.5k42n28,1777,111.91896566340816
