GraphSize,CVcalc,AvgOptsPerMin
r1.5k18n12,2855,181.20745907751208
r1.5k24n16,1039,435.0389203545451
r1.5k18n12,2022,251.77395984412493
r1.5k30n20,1676,185.5889499088499
r1.5k24n16,1490,319.79791703452594
r1.5k18n12,2625,191.71380407580787
r1.5k36n24,2109,81.71361589135068
r1.5k24n16,2453,109.47998397337555
r1.5k18n12,2816,180.7099772479144
r1.5k30n20,1746,169.38707493012117
r1.5k24n16,1675,280.56726838695323
r1.5k18n12,4282,94.28885365667533
r1.5k18n12,4282,94.59638988631298
r1.5k24n16,3679,24.5463368752824
r1.5k42n28,1451,63.016487804401336
r1.5k30n20,1346,223.29597901937274
r1.5k36n24,1727,100.65602005102076
r1.5k18n12,7851,61.25999880362249
r1.5k24n16,3679,28.01679183671659
r1.5k18n12,7851,67.70579806015755
r1.5k24n16,6745,8.816427253971566
r1.5k18n12,15345,62.56968893999242
r1.5k24n16,3066,57.61311162732036
r1.5k30n20,2619,51.48537757631207
r1.5k18n12,15345,67.08114144441457
r1.5k24n16,5212,13.172544807607625
r1.5k36n24,2865,49.0337996154998
r1.5k18n12,30512,65.00673659920196
r1.5k24n16,3372,46.74456091886451
r1.5k18n12,30512,66.32398453004984
r1.5k24n16,5978,9.283322966180299
r1.5k30n20,4801,3.956547074236929
r1.5k18n12,60936,64.21756694744218
r1.5k42n28,1730,65.58923552853264
r1.5k24n16,3219,43.82794612646596
r1.5k18n12,60936,70.99869576788788
r1.5k24n16,5595,10.80701922123853
r1.5k30n20,3928,7.026397718288818
r1.5k36n24,4297,9.62053777182799
r1.5k30n20,3710,13.765551955792498
r1.5k18n12,121828,58.34287185585996
r1.5k18n12,121828,71.71761271039625
r1.5k24n16,3142,59.16730657077015
r1.5k24n16,5786,10.58059747058238
r1.5k36n24,2487,45.74461216230812
r1.5k30n20,3273,19.99596549367694
r1.5k30n20,4255,5.9670774495009145
r1.5k18n12,243634,60.217114021478814
r1.5k18n12,243634,71.78250725813152
r1.5k24n16,3180,51.44996388232788
r1.5k36n24,3581,14.912458624821905
r1.5k24n16,5882,11.665101341747988
r1.5k18n12,487257,62.3271296242356
r1.5k18n12,487257,69.23084685316479
r1.5k30n20,3982,9.08198915554755
r1.5k30n20,2946,26.33811861547385
r1.5k24n16,3199,49.79533352704197
r1.5k42n28,1684,67.95179732994816
r1.5k24n16,5930,9.924710385607233
r1.5k36n24,2298,68.69234943253237
r1.5k18n12,974508,59.77175707414468
r1.5k18n12,974508,71.32557799441761
r1.5k36n24,3939,8.758118773458563
r1.5k24n16,3189,43.884986549892076
r1.5k30n20,3846,9.930168720918621
r1.5k30n20,2782,34.53534839734694
r1.5k24n16,5906,11.108198798438778
r1.5k42n28,2494,32.564902273814326
r1.5k18n12,3568,118.76077833975117
r1.5k24n16,2759,85.01173734020719
r1.5k24n16,3184,53.10728658247915
r1.5k30n20,3778,9.637298559844545
r1.5k36n24,2392,62.43470376343549
r1.5k30n20,2700,35.068880875064835
r1.5k18n12,3925,111.51878605347069
r1.5k30n20,2182,85.97258819901204
r1.5k36n24,3760,13.438335043977153
r1.5k24n16,2606,88.23929611861757
r1.5k42n28,2595,40.006382638371825
r1.5k18n12,4103,98.136338230071
r1.5k30n20,3744,9.783946193155284
r1.5k30n20,2659,37.9141514778331
r1.5k30n20,1964,116.21463469520299
r1.5k24n16,2529,99.37777862457118
r1.5k36n24,2439,65.29637933382406
r1.5k36n24,1918,96.60646492222
r1.5k36n24,3849,12.05536113194327
r1.5k30n20,3727,8.167417405431742
r1.5k30n20,2639,49.45567184434635
r1.5k24n16,2491,100.91246105547755
r1.5k42n28,2112,41.579625003431374
r1.5k30n20,2073,102.48347651957003
r1.5k36n24,1822,106.33345261443564
r1.5k36n24,2463,57.74540218903512
r1.5k30n20,2629,51.88619035811136
r1.5k36n24,3894,9.396733007396872
r1.5k30n20,2127,94.52404327578891
r1.5k42n28,4757,5.568096448993187
r1.5k42n28,725,51.29681429162882
r1.5k30n20,2634,44.58457936968675
r1.5k30n20,2100,104.70245596487123
r1.5k36n24,1870,103.75380046582438
r1.5k36n24,2475,52.761600517081476
r1.5k36n24,3871,11.534888286152647
r1.5k42n28,1921,47.70534450933627
r1.5k30n20,2113,104.043768908287
r1.5k36n24,1894,98.6465780674487
r1.5k36n24,2481,55.65335263184676
r1.5k36n24,3882,10.700289841142217
r1.5k42n28,3676,13.11601780759548
r1.5k42n28,362,51.695346562490364
r1.5k36n24,1882,98.79414579255095
r1.5k36n24,2484,63.927914065914095
r1.5k36n24,3888,8.24684409293654
r1.5k42n28,1825,50.93192803958475
r1.5k36n24,1876,102.42985682943711
r1.5k42n28,4216,6.9690394415211445
r1.5k36n24,2485,65.98331345184286
r1.5k42n28,181,53.57054096061406
r1.5k36n24,1879,97.45255063585223
r1.5k42n28,1873,40.99573431489557
r1.5k42n28,3946,9.589071289688944
r1.5k42n28,90,53.9638618901579
r1.5k42n28,1849,38.820734954373435
r1.5k42n28,3811,9.23280702541029
r1.5k42n28,45,52.96911211890468
r1.5k42n28,1837,39.67904176323864
r1.5k42n28,3743,12.18750102302204
r1.5k42n28,22,52.27005158989296
r1.5k42n28,1831,38.81028282948573
r1.5k42n28,3777,10.21669890337656
r1.5k42n28,11,52.371191091613426
r1.5k42n28,3794,9.648746255492913
r1.5k42n28,1828,40.197870935361045
r1.5k42n28,5,52.228540301128284
r1.5k42n28,1826,39.752545574024715
r1.5k42n28,2,51.993083289346984
