GraphSize,CVcalc,AvgOptsPerMin
r1.5k18n12,1000,518.2986112377579
r1.5k24n16,1640,259.83788404938366
r1.5k18n12,2265,92.89403303348375
r1.5k24n16,2888,31.10697117277051
r1.5k30n20,1120,194.0777584509481
r1.5k18n12,1816,132.79593683754084
r1.5k30n20,2625,45.94425443472956
r1.5k24n16,1960,169.02042069411604
r1.5k18n12,2180,96.16439797967627
r1.5k36n24,1127,92.91202369128732
r1.5k24n16,1146,406.2818937583898
r1.5k18n12,2997,25.290195192193462
r1.5k36n24,2364,58.07446006578541
r1.5k24n16,1891,192.48288755067767
r1.5k18n12,2040,99.49260316291
r1.5k30n20,1340,178.65869123876382
r1.5k24n16,2424,73.81263371770076
r1.5k30n20,2812,26.126809573026645
r1.5k18n12,3397,13.481433292321952
r1.5k24n16,4332,4.857228907013674
r1.5k18n12,2631,54.58484417808747
r1.5k24n16,2424,80.13406310202899
r1.5k18n12,1928,122.58428178223585
r1.5k24n16,2192,122.48890095137037
r1.5k42n28,1793,47.34025980287767
r1.5k30n20,2695,31.512854831299773
r1.5k36n24,2414,58.579963694697575
r1.5k30n20,3937,4.033868070206436
r1.5k18n12,6228,1.7000975238980485
r1.5k42n28,1248,53.36941667310346
r1.5k30n20,1982,129.3316302934278
r1.5k24n16,3610,7.916437446182047
r1.5k18n12,2814,39.4217322341611
r1.5k36n24,1331,103.7483248205838
r1.5k18n12,1984,110.46529629073177
r1.5k24n16,2656,54.22561033372379
r1.5k24n16,2308,93.93395998183834
r1.5k18n12,4812,4.517385474749261
r1.5k30n20,1982,118.65725497548544
r1.5k30n20,3281,5.613602783604294
r1.5k18n12,2722,49.50237037201765
r1.5k24n16,3249,18.669063226467635
r1.5k18n12,2012,113.54151902439114
r1.5k30n20,2303,77.7802182582427
r1.5k24n16,2772,46.62903271806586
r1.5k36n24,3621,13.711817132214573
r1.5k24n16,2250,105.34534496557947
r1.5k18n12,4104,6.857856206087247
r1.5k36n24,3621,10.104298625251047
r1.5k18n12,2676,49.58361320681491
r1.5k30n20,2303,78.71783441734345
r1.5k24n16,3429,11.2242009617582
r1.5k18n12,2026,117.11944955792515
r1.5k30n20,2953,20.552391980771045
r1.5k24n16,2714,48.82959588223234
r1.5k30n20,2464,43.33875091827436
r1.5k24n16,2279,107.61994509845647
r1.5k18n12,3750,8.839085669633757
r1.5k18n12,2653,54.542943766654204
r1.5k42n28,1074,53.556537361623285
r1.5k24n16,3519,9.054633818101825
r1.5k18n12,2033,105.21105751250377
r1.5k36n24,6638,2.1152379210923793
r1.5k30n20,2142,92.0716028381325
r1.5k42n28,2269,36.570161922095664
r1.5k24n16,2685,57.42218268434168
r1.5k30n20,3117,18.53335987650429
r1.5k18n12,3573,12.201896460435458
r1.5k24n16,2293,102.20626184750664
r1.5k30n20,2383,60.96333434339202
r1.5k36n24,3017,21.194671432032205
r1.5k18n12,2664,50.445307960724335
r1.5k18n12,2036,104.74535893062281
r1.5k24n16,3474,12.034174203249346
r1.5k24n16,2699,53.60106549779648
r1.5k30n20,2062,99.16986319535964
r1.5k18n12,3661,10.07010824029864
r1.5k24n16,2300,94.83784980295131
r1.5k30n20,3199,16.430250187809296
r1.5k18n12,2670,52.113115198582406
r1.5k30n20,2423,52.358078652927986
r1.5k18n12,2038,111.07148933830508
r1.5k36n24,5129,3.770743617519737
r1.5k24n16,3496,9.971597843505132
r1.5k24n16,2706,50.518411695583474
r1.5k18n12,3705,10.00514695251896
r1.5k36n24,2715,36.8848712523309
r1.5k24n16,2296,88.01913732769361
r1.5k30n20,2022,110.81228964972873
r1.5k18n12,2673,54.10348713025214
r1.5k30n20,3240,10.579276349776528
r1.5k18n12,2039,108.32927870562972
r1.5k24n16,3485,9.6429099893225
r1.5k30n20,2443,49.721345997285816
r1.5k24n16,2710,42.71039158666185
r1.5k18n12,3727,8.42829189958628
r1.5k42n28,2689,28.4125604805474
r1.5k24n16,2294,91.75368274811542
r1.5k18n12,2674,51.528045266684046
r1.5k42n28,1520,52.378813753912894
r1.5k36n24,4375,6.60696736595106
r1.5k30n20,2042,108.44450256279397
r1.5k30n20,3260,12.976857061161093
r1.5k24n16,3479,12.594983432017212
r1.5k24n16,2708,50.04048395870739
r1.5k30n20,2433,53.09781365766187
r1.5k36n24,2564,50.799517970163336
r1.5k36n24,1229,82.91568485335618
r1.5k30n20,2052,105.80734050820065
r1.5k30n20,3270,11.769872564387224
r1.5k36n24,3998,6.9046773617876465
r1.5k30n20,2438,54.700430455922515
r1.5k36n24,2639,41.59407880363075
r1.5k30n20,2057,114.59167729413778
r1.5k30n20,3275,14.07769582164264
r1.5k36n24,1280,86.82734772238835
r1.5k30n20,2440,80.06021069581814
r1.5k42n28,537,51.08696376664219
r1.5k42n28,4930,4.0148823540435075
r1.5k42n28,1656,51.002063248862974
r1.5k36n24,3809,11.122616740553136
r1.5k30n20,2059,96.36044454819543
r1.5k36n24,2601,43.84111247225365
r1.5k36n24,1305,83.23021960079289
r1.5k36n24,3903,10.398425788974944
r1.5k36n24,2582,49.507932780370666
r1.5k36n24,1318,82.0453012067793
r1.5k42n28,268,48.50938150377436
r1.5k42n28,3809,10.50605878375269
r1.5k42n28,1724,46.667684342490645
r1.5k36n24,3950,6.377586772398227
r1.5k36n24,2573,59.3358697141898
r1.5k36n24,1324,81.43446859808155
r1.5k36n24,3926,8.12275610637189
r1.5k36n24,2577,52.70507840442133
r1.5k42n28,4369,5.75331003893277
r1.5k42n28,134,54.58552121230857
r1.5k36n24,1327,84.06392453913547
r1.5k42n28,1690,43.21167161279876
r1.5k36n24,1329,83.55927724392578
r1.5k42n28,4089,9.337150701517858
r1.5k42n28,67,70.51138064921852
r1.5k42n28,1673,48.917769695627065
r1.5k42n28,3949,8.513596161094952
r1.5k42n28,33,73.56152704542642
r1.5k42n28,1664,49.23253908800683
r1.5k42n28,3879,8.930943325248762
r1.5k42n28,16,73.18085074627838
r1.5k42n28,1660,49.48870563229315
r1.5k42n28,3844,10.339656402615372
r1.5k42n28,8,73.03077587291155
r1.5k42n28,1658,52.28862314863305
r1.5k42n28,3861,9.745312051402156
r1.5k42n28,4,75.33586310269486
r1.5k42n28,1659,52.722439781346
r1.5k42n28,2,75.58724327431878
