GraphSize,CVcalc,AvgOptsPerMin
r1.5k18n12,2283,52.93115155586398
r1.5k18n12,2972,8.62519685618814
r1.5k24n16,2524,49.3014215951584
r1.5k18n12,2236,60.76194951768344
r1.5k24n16,1438,271.3717928930966
r1.5k30n20,1313,199.1069926730026
r1.5k30n20,2613,31.53540662236701
r1.5k36n24,1718,66.52039572316421
r1.5k18n12,1754,159.0954030620757
r1.5k18n12,2285,51.45913910371958
r1.5k36n24,1756,67.47627530088677
r1.5k24n16,2410,61.82825068213404
r1.5k18n12,1118,505.43476279728634
r1.5k24n16,1811,162.6342389252294
r1.5k30n20,2940,24.888116732334332
r1.5k30n20,2571,35.33812349738384
r1.5k18n12,2627,20.150573949158137
r1.5k18n12,2628,21.20993673209306
r1.5k18n12,1677,186.202762697571
r1.5k24n16,3786,3.3242396843841506
r1.5k24n16,2467,53.742287524114445
r1.5k42n28,2608,21.486083734211192
r1.5k42n28,1051,43.331299855286204
r1.5k30n20,4410,2.452362526046295
r1.5k36n24,2602,32.35977932335939
r1.5k30n20,1942,99.05670077565932
r1.5k18n12,2799,15.110437158519671
r1.5k36n24,1736,64.79423594225233
r1.5k18n12,2456,34.01311392396367
r1.5k18n12,1956,105.5904599488739
r1.5k24n16,3155,12.44531550304128
r1.5k24n16,2495,47.64216237823096
r1.5k24n16,2110,107.9510452202629
r1.5k30n20,1942,121.87615194563563
r1.5k18n12,2885,11.344636225108177
r1.5k18n12,2370,42.96086999814894
r1.5k30n20,3675,5.29974476338694
r1.5k18n12,2096,87.49818911271078
r1.5k30n20,2256,66.10052464863843
r1.5k24n16,3470,6.0223355417342885
r1.5k24n16,2481,52.071276440419894
r1.5k24n16,2260,80.6457390067933
r1.5k36n24,3903,4.462349034057016
r1.5k30n20,2256,72.4579786135417
r1.5k18n12,2928,10.850349436914625
r1.5k36n24,2179,50.809278336954975
r1.5k18n12,2327,50.05734313509708
r1.5k18n12,2026,92.95442738110088
r1.5k30n20,3307,10.159039129509644
r1.5k24n16,3312,9.268732528561618
r1.5k24n16,2488,48.68040269448774
r1.5k30n20,2413,52.34502033837658
r1.5k24n16,2185,99.06472753538921
r1.5k18n12,2950,11.040071249771625
r1.5k18n12,2348,43.9832747293051
r1.5k18n12,1991,104.41331336903121
r1.5k30n20,2099,97.78527254043904
r1.5k24n16,3233,11.424219223958971
r1.5k42n28,2283,30.952749280268453
r1.5k42n28,1777,36.25003922871237
r1.5k24n16,2484,51.92442700942736
r1.5k30n20,3491,6.364543494748922
