GraphSize,CVcalc,AvgOptsPerMin
r1.5k18n12,2504,76.53016974166559
r1.5k24n16,1306,327.9040346677149
r1.5k18n12,2866,40.521157543647604
r1.5k24n16,2139,155.97343224623336
r1.5k30n20,2864,26.733228192272907
r1.5k18n12,2250,115.70870787676469
r1.5k24n16,2712,58.87827807241714
r1.5k30n20,1862,132.91953724762035
r1.5k30n20,2299,93.34750823706544
r1.5k18n12,2083,140.5054561352751
r1.5k36n24,2510,51.00608677471236
r1.5k24n16,2129,129.67333163864296
r1.5k18n12,2280,114.52739015463422
r1.5k36n24,1828,89.48269726155289
r1.5k24n16,2179,155.01121744695553
r1.5k18n12,2377,94.45057608093106
r1.5k30n20,1418,200.80520725245094
r1.5k24n16,2425,89.72939617066405
r1.5k30n20,2774,38.901560677495056
r1.5k18n12,4299,6.384974056717648
r1.5k30n20,2080,122.57624793008881
r1.5k24n16,4068,6.377456633822649
r1.5k18n12,2685,64.42723505988309
r1.5k24n16,4068,5.798737493013085
r1.5k18n12,2313,102.4176427836954
r1.5k42n28,2146,55.436666071758225
r1.5k24n16,2282,117.24498539561435
r1.5k30n20,4296,5.5868275862142465
r1.5k18n12,3582,14.124094937997294
r1.5k36n24,1898,80.74023643668782
r1.5k42n28,1476,51.68956015734348
r1.5k30n20,2536,73.23280399043907
r1.5k36n24,1091,112.72378000659417
r1.5k18n12,2775,44.21390468716623
r1.5k24n16,3390,14.631274690789525
r1.5k30n20,2189,108.58978083613697
r1.5k18n12,2345,97.05340453412117
r1.5k24n16,3390,19.09195758859478
r1.5k24n16,2353,118.79327138965206
r1.5k18n12,3940,10.14492297782281
r1.5k30n20,3580,10.987108626880644
r1.5k18n12,2730,55.66527047556282
r1.5k36n24,1167,87.59030305167772
r1.5k24n16,3729,10.86966471217282
r1.5k30n20,2655,54.85589200912381
r1.5k18n12,2329,102.87554449218467
r1.5k24n16,3051,35.97240898603871
r1.5k30n20,2244,93.5778546969452
r1.5k24n16,2389,101.79324672979635
r1.5k36n24,3765,13.266968196080214
r1.5k18n12,4119,7.7721267007886805
r1.5k36n24,3765,11.51298049816568
r1.5k18n12,2752,60.06031468479873
r1.5k24n16,3898,7.198915385463525
r1.5k30n20,3938,3.640243357805725
r1.5k18n12,2337,101.56228489673393
r1.5k24n16,2881,57.503597555714656
r1.5k30n20,2714,48.84266242953734
r1.5k24n16,2407,92.81348982455636
r1.5k18n12,4029,9.050839669346384
r1.5k30n20,2216,97.9672145978142
r1.5k42n28,2735,35.836409037043225
r1.5k36n24,1129,88.7167766767471
r1.5k18n12,2763,60.464481484817405
r1.5k24n16,3813,8.49532262903877
r1.5k18n12,2341,101.9647957260257
r1.5k24n16,2966,42.189945681784636
r1.5k30n20,3759,6.959931965322899
r1.5k42n28,1168,54.51935900426899
r1.5k36n24,6902,2.423744004159139
r1.5k24n16,2398,103.66846003954132
r1.5k18n12,3984,10.727447009599581
r1.5k30n20,2684,43.144762905657416
r1.5k36n24,3137,26.011143189119338
r1.5k18n12,2769,47.51868585173524
r1.5k30n20,2202,111.81301010235461
r1.5k18n12,2343,100.99427420479196
r1.5k24n16,3771,11.964138593788146
r1.5k24n16,2923,54.015463459705714
r1.5k30n20,3669,8.514432758697863
r1.5k18n12,4006,8.844513997286281
r1.5k24n16,2402,95.53513398446727
r1.5k36n24,1110,86.36912222898924
r1.5k18n12,2766,58.14839784632293
r1.5k30n20,2669,51.50993780290827
r1.5k18n12,2344,100.45679147002474
r1.5k24n16,3792,10.163184477671091
r1.5k30n20,2209,103.89702262936336
r1.5k24n16,2944,46.584243633909054
r1.5k36n24,5333,3.5293492404789246
r1.5k18n12,3995,9.244943413741712
r1.5k36n24,2823,37.607058201999976
r1.5k24n16,2400,100.61341811739098
r1.5k18n12,2767,58.94287693343597
r1.5k30n20,3624,9.964720385563949
r1.5k18n12,2344,99.89583614385023
r1.5k42n28,4102,7.325373840202782
r1.5k30n20,2676,37.831335625404975
r1.5k24n16,3802,10.309017873070665
r1.5k24n16,2933,44.1197786425772
r1.5k30n20,2212,106.2760379352098
r1.5k18n12,3989,9.667834975139536
r1.5k36n24,1100,84.17835376659865
r1.5k24n16,2401,99.71643445688332
r1.5k18n12,2768,49.649858811983556
r1.5k42n28,2440,36.03655452985323
r1.5k30n20,3602,8.394280387149948
r1.5k24n16,3807,9.69115363954245
r1.5k24n16,2928,42.53390119188118
r1.5k36n24,4549,4.852941073526386
r1.5k30n20,2672,42.67987417390321
r1.5k36n24,2666,37.23883584080316
r1.5k30n20,2214,92.25413364985943
r1.5k30n20,3591,11.043689336343801
r1.5k36n24,1095,87.5149014536731
r1.5k30n20,2670,53.24970383507362
r1.5k30n20,2213,112.91023757457856
r1.5k36n24,4157,7.46673666027516
r1.5k42n28,3418,19.304811741688752
r1.5k36n24,2588,50.7987412815853
r1.5k30n20,3596,9.687168934897892
r1.5k30n20,2671,56.014702421529265
r1.5k42n28,584,50.878939095072695
r1.5k36n24,1093,89.12796650351085
r1.5k42n28,2293,40.9717188468421
r1.5k36n24,3961,9.990246765759714
r1.5k36n24,2627,49.69966961105855
r1.5k36n24,1092,85.28484763870111
r1.5k42n28,3760,13.607391024510694
r1.5k36n24,3863,11.966111988959295
r1.5k36n24,2607,50.89491743755558
r1.5k42n28,292,47.994016035135274
r1.5k42n28,2219,39.251008629556694
r1.5k36n24,1091,84.73628043618928
r1.5k36n24,3912,10.182481965770858
r1.5k36n24,2617,54.519950962007705
r1.5k42n28,3931,10.369730107501104
r1.5k36n24,1091,85.21068619201402
r1.5k36n24,3936,10.420550408072009
r1.5k36n24,2622,51.916118731408815
r1.5k42n28,146,53.24431669482095
r1.5k42n28,2182,38.01123610221846
r1.5k36n24,1091,86.86245250646871
r1.5k42n28,4016,13.005204349182568
r1.5k42n28,73,70.75215900560198
r1.5k42n28,2164,42.66528059757186
r1.5k42n28,4059,8.681680684491452
r1.5k42n28,36,74.8067358396009
