Index,File,SizeCalc,nOpts,CandTimesMoved,TotalMoves,TimesMoved
0,random graphs/ratio_d3/r1.5k18n12/graph0.lgbin,3903,191,3,11,"[0, 2, 3, 3, 2, 0, 0, 2, 4, 4, 2, 3, 5, 2, 3, 4, 4, 2, 3, 3, 5, 7, 4, 4, 5, 3, 1, 4, 4, 4, 2, 2, 2, 4, 3, 1, 2, 4, 3, 4, 2, 1, 4, 2, 1, 2, 4, 0, 3, 2, 5, 2, 2, 3, 1, 3, 4, 2, 2, 2, 2, 1, 1, 1, 2, 3, 2, 0, 4, 1, 2, 2, 4, 0, 0, 0, 1, 2, 4, 2, 5, 2, 0, 4, 3, 1, 1, 5, 2, 2, 2, 4, 5, 0, 1, 4, 2, 2, 3, 1, 2, 1, 0, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 3, 2, 1, 1, 2, 3, 1, 0, 2, 2, 0, 2, 3, 2, 1, 1, 1, 0, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 5, 2, 3, 1, 1, 2, 3, 2, 1, 1, 2, 0, 1, 3, 2, 4, 4, 7, 1, 1, 2, 5, 1, 4, 5, 1, 5, 3, 3, 1, 2, 3, 4, 3, 6, 1, 2, 2, 1, 4, 2, 3, 3, 4, 1, 3, 1, 2, 3, 2, 2, 1, 2, 2, 2, 2, 2, 1, 1]"
1,random graphs/ratio_d3/r1.5k18n12/graph1.lgbin,3903,310,1,7,"[0, 2, 1, 1, 1, 0, 0, 1, 0, 4, 1, 1, 0, 4, 3, 3, 1, 1, 1, 1, 1, 0, 2, 1, 1, 2, 0, 2, 0, 1, 1, 2, 0, 3, 3, 1, 2, 3, 1, 3, 1, 3, 2, 3, 3, 3, 1, 0, 3, 1, 2, 3, 0, 2, 2, 1, 3, 3, 2, 2, 2, 3, 2, 3, 2, 2, 2, 1, 3, 4, 2, 3, 2, 1, 2, 2, 1, 3, 0, 1, 2, 3, 2, 3, 3, 2, 5, 2, 3, 3, 5, 3, 4, 4, 1, 3, 2, 1, 2, 1, 2, 1, 1, 2, 1, 0, 2, 1, 1, 3, 2, 1, 5, 3, 1, 2, 1, 4, 4, 3, 2, 3, 4, 3, 4, 3, 3, 3, 2, 3, 2, 3, 3, 1, 2, 2, 3, 3, 2, 2, 1, 1, 1, 0, 2, 0, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 0, 0, 0, 1, 0, 1, 2, 1, 1, 1, 4, 2, 3, 1, 1, 1, 0, 1, 1, 2, 0, 1, 0, 1, 1, 2, 1, 3, 1, 0, 1, 1, 1, 2, 0, 3, 0, 1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 3]"
2,random graphs/ratio_d3/r1.5k18n12/graph2.lgbin,3903,425,3,4,"[0, 3, 1, 0, 0, 2, 0, 1, 1, 1, 3, 2, 0, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 0, 0, 2, 2, 0, 0, 1, 1, 1, 0, 1, 0, 2, 1, 1, 2, 1, 1, 0, 0, 2, 1, 1, 1, 1, 0, 1, 2, 0, 2, 1, 1, 3, 1, 1, 1, 0, 1, 2, 0, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 2, 0, 1, 0, 1, 1, 1, 0, 1, 2, 1, 2, 2, 3, 1, 1, 2, 2, 1, 0, 1, 2, 1, 4, 3, 1, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 2, 2, 2, 2, 1, 2, 2, 0, 2, 3, 3, 2, 1, 1, 2, 0, 2, 1, 1, 1, 1, 1, 3, 2, 1, 3, 2, 1, 1, 1, 3, 2, 3, 3, 3, 1, 1, 2, 0, 2, 2, 3, 1, 1, 3, 2, 1, 1, 3, 3, 1, 1, 0, 4, 3, 3, 0, 1, 2, 3, 3, 2, 1, 0, 1, 4, 1, 2, 1, 1, 2, 0, 1, 1, 0, 1, 1, 2, 0, 1, 1]"
3,random graphs/ratio_d3/r1.5k18n12/graph3.lgbin,3903,164,8,14,"[0, 2, 1, 0, 3, 1, 1, 3, 6, 5, 1, 4, 4, 2, 3, 3, 6, 0, 5, 2, 3, 5, 4, 6, 1, 2, 2, 0, 1, 3, 5, 2, 4, 6, 1, 2, 2, 0, 3, 7, 3, 5, 5, 2, 1, 3, 7, 2, 3, 2, 5, 1, 4, 3, 2, 6, 4, 4, 2, 3, 3, 1, 3, 1, 7, 2, 6, 3, 5, 6, 6, 2, 1, 2, 4, 4, 4, 5, 3, 7, 8, 6, 4, 2, 8, 8, 6, 2, 3, 3, 5, 4, 4, 7, 5, 5, 3, 8, 5, 2, 3, 1, 7, 7, 6, 5, 7, 6, 2, 6, 10, 6, 5, 3, 5, 6, 4, 3, 3, 2, 7, 7, 5, 3, 3, 4, 1, 4, 4, 3, 7, 7, 4, 0, 5, 1, 2, 4, 4, 3, 2, 2, 6, 4, 3, 3, 4, 0, 3, 5, 3, 4, 3, 6, 2, 4, 4, 2, 7, 1, 4, 4, 2, 2, 1, 0, 1, 0, 1, 3, 4, 2, 4, 1, 3, 6, 1, 2, 2, 4, 0, 1, 0, 4, 0, 2, 2, 1, 3, 0, 1, 1, 1, 0, 5, 2, 5, 5, 1, 1]"
4,random graphs/ratio_d3/r1.5k18n12/graph4.lgbin,3903,265,4,14,"[5, 8, 1, 3, 4, 4, 4, 2, 3, 9, 3, 4, 8, 5, 1, 3, 2, 4, 5, 6, 4, 7, 3, 6, 2, 4, 4, 9, 5, 3, 6, 4, 5, 4, 2, 3, 3, 1, 3, 2, 3, 2, 3, 4, 3, 3, 5, 3, 3, 4, 4, 5, 3, 5, 2, 1, 1, 2, 1, 2, 0, 2, 2, 3, 0, 2, 1, 1, 4, 1, 4, 7, 6, 4, 5, 2, 1, 2, 4, 4, 3, 0, 1, 0, 2, 5, 1, 1, 1, 1, 1, 1, 5, 3, 0, 1, 2, 5, 0, 1, 1, 6, 3, 1, 5, 2, 4, 6, 4, 6, 7, 2, 1, 3, 3, 2, 5, 3, 3, 3, 2, 2, 3, 6, 3, 3, 1, 5, 2, 3, 3, 2, 6, 0, 4, 4, 1, 3, 5, 4, 5, 8, 8, 3, 1, 3, 6, 6, 4, 3, 3, 3, 6, 5, 7, 1, 4, 7, 3, 2, 4, 1, 1, 2, 6, 4, 3, 4, 1, 2, 4, 1, 3, 2, 2, 1, 5, 2, 3, 2, 3, 2, 6, 2, 2, 2, 1, 2, 2, 2, 4, 2, 1, 4, 2, 4, 7, 7, 6, 2, 1, 5, 1, 2, 2]"
5,random graphs/ratio_d3/r1.5k18n12/graph5.lgbin,3903,242,4,18,"[6, 7, 3, 4, 3, 3, 5, 4, 3, 2, 4, 4, 4, 1, 5, 3, 2, 3, 1, 7, 4, 3, 5, 4, 2, 5, 7, 5, 2, 5, 3, 6, 9, 1, 8, 6, 4, 5, 6, 8, 1, 3, 6, 4, 4, 2, 3, 4, 9, 2, 6, 2, 4, 4, 3, 3, 2, 5, 3, 5, 4, 4, 5, 3, 2, 3, 3, 4, 2, 2, 4, 8, 2, 5, 4, 3, 4, 5, 4, 5, 3, 5, 6, 5, 4, 5, 6, 3, 5, 5, 8, 8, 4, 5, 3, 7, 4, 2, 3, 5, 4, 7, 2, 1, 7, 5, 3, 3, 6, 2, 2, 5, 4, 4, 5, 4, 3, 5, 3, 4, 3, 9, 7, 6, 3, 6, 1, 7, 4, 4, 4, 6, 2, 2, 2, 2, 6, 3, 4, 4, 3, 3, 6, 3, 2, 1, 7, 3, 7, 1, 3, 2, 4, 2, 3, 0, 0, 0, 2, 0, 1, 0, 2, 2, 1, 1, 0, 1, 4, 7, 1, 11, 8, 0, 6, 7, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1]"
6,random graphs/ratio_d3/r1.5k18n12/graph6.lgbin,3903,357,4,12,"[3, 3, 0, 2, 1, 1, 2, 3, 4, 3, 2, 1, 2, 0, 1, 4, 2, 3, 3, 4, 2, 4, 3, 2, 3, 4, 2, 3, 3, 2, 2, 4, 3, 1, 1, 1, 3, 2, 3, 2, 4, 1, 3, 2, 1, 3, 4, 4, 3, 1, 1, 1, 2, 2, 0, 2, 2, 1, 3, 2, 2, 3, 4, 1, 0, 3, 2, 2, 2, 3, 1, 4, 3, 2, 3, 2, 3, 1, 1, 3, 3, 2, 0, 2, 3, 1, 2, 2, 3, 1, 2, 3, 2, 1, 2, 3, 5, 2, 1, 4, 3, 5, 2, 6, 3, 4, 1, 2, 2, 3, 2, 2, 4, 3, 2, 3, 2, 3, 4, 2, 1, 1, 4, 5, 4, 3, 0, 1, 2, 0, 4, 1, 1, 1, 1, 2, 3, 2, 2, 3, 2, 2, 3, 1, 2, 3, 3, 1, 3, 1, 1, 4, 4, 3, 0, 4, 2, 3, 5, 5, 2, 3, 2, 3, 5, 2, 5, 2, 2, 2, 1, 2, 2, 3, 2, 4, 1, 4, 2, 2, 1, 2, 3, 2, 0, 1, 3, 1, 1, 1, 1, 2, 3, 1, 5, 1, 3, 1, 1, 1, 4, 1, 2]"
7,random graphs/ratio_d3/r1.5k18n12/graph7.lgbin,3903,298,4,14,"[0, 0, 6, 5, 2, 0, 0, 2, 0, 1, 1, 1, 6, 0, 4, 2, 4, 1, 1, 1, 3, 0, 4, 1, 2, 3, 0, 4, 1, 4, 0, 3, 5, 1, 4, 0, 0, 6, 0, 1, 3, 0, 0, 1, 2, 3, 1, 3, 0, 0, 3, 4, 1, 4, 1, 3, 1, 4, 8, 5, 6, 3, 4, 7, 6, 3, 3, 10, 4, 6, 6, 5, 3, 3, 4, 6, 2, 3, 4, 3, 3, 2, 5, 7, 4, 1, 2, 2, 4, 2, 4, 0, 3, 4, 3, 1, 2, 3, 4, 4, 4, 2, 6, 6, 3, 4, 2, 3, 3, 3, 4, 3, 3, 6, 2, 5, 3, 3, 5, 3, 3, 3, 7, 7, 5, 6, 2, 4, 1, 4, 6, 3, 5, 5, 5, 3, 2, 4, 4, 4, 5, 3, 5, 7, 4, 6, 4, 4, 4, 4, 4, 3, 3, 3, 7, 6, 7, 5, 3, 3, 3, 6, 3, 7, 1, 5, 4, 3, 4, 4, 4, 3, 6, 6, 2, 1, 3, 3, 7, 4, 1, 1, 2, 0, 3, 1, 2, 4, 2, 4, 1, 3, 5, 3, 3, 5, 1, 1, 1, 1, 4]"
8,random graphs/ratio_d3/r1.5k18n12/graph8.lgbin,3903,448,3,7,"[1, 2, 2, 0, 2, 3, 1, 2, 0, 0, 1, 4, 1, 1, 2, 1, 1, 1, 0, 0, 1, 1, 2, 1, 2, 1, 2, 1, 2, 3, 2, 4, 2, 3, 5, 5, 6, 4, 3, 4, 0, 2, 1, 1, 2, 4, 3, 2, 3, 4, 2, 3, 1, 0, 3, 3, 1, 4, 1, 1, 2, 3, 2, 3, 1, 3, 2, 4, 3, 0, 1, 1, 2, 3, 0, 1, 2, 2, 3, 2, 2, 3, 1, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 4, 1, 3, 1, 0, 0, 1, 2, 1, 1, 0, 1, 2, 2, 0, 0, 4, 2, 1, 0, 2, 2, 5, 3, 3, 2, 2, 1, 2, 1, 1, 0, 0, 3, 5, 3, 2, 2, 2, 1, 4, 2, 3, 3, 2, 3, 2, 4, 4, 2, 3, 1, 1, 3, 3, 4, 3, 3, 1, 2, 3, 1, 3, 1, 0, 3, 0, 0, 0, 2, 1, 0, 1, 3, 4, 3, 3, 2, 2, 0, 2, 3, 1, 3, 3, 2, 0, 2, 2, 1, 2, 2, 2, 2, 2, 1, 3, 2, 1, 1, 2, 2, 1, 1, 4, 2, 3, 2, 3, 0]"
9,random graphs/ratio_d3/r1.5k18n12/graph9.lgbin,3903,398,4,14,"[2, 0, 1, 7, 2, 7, 1, 6, 1, 2, 0, 1, 0, 2, 0, 2, 1, 0, 1, 4, 1, 2, 1, 1, 3, 1, 1, 2, 3, 0, 2, 1, 1, 3, 0, 2, 3, 2, 2, 6, 2, 4, 5, 5, 0, 1, 5, 4, 1, 4, 4, 3, 3, 7, 1, 5, 2, 1, 2, 2, 4, 4, 2, 2, 5, 6, 5, 2, 4, 7, 2, 4, 4, 3, 5, 5, 2, 3, 3, 4, 1, 2, 5, 2, 6, 5, 7, 6, 3, 6, 6, 2, 4, 3, 5, 5, 4, 3, 2, 5, 2, 3, 4, 4, 5, 1, 3, 2, 2, 0, 3, 3, 4, 3, 2, 0, 4, 1, 0, 1, 3, 3, 0, 4, 3, 1, 3, 0, 0, 1, 1, 1, 4, 3, 4, 4, 0, 3, 2, 5, 3, 1, 1, 1, 2, 3, 0, 2, 4, 3, 2, 2, 0, 1, 1, 1, 4, 0, 3, 4, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 3, 1, 1, 1, 6, 3, 1, 1, 1, 3, 1, 2, 6, 0, 1, 5, 1, 2, 3, 7, 2, 3, 6, 2, 2, 1, 2, 2, 1]"
