Index,File,SizeCalc,nOpts,CandTimesMoved,TotalMoves,TimesMoved
0,random graphs/ratio_d3/r1.5k18n12/graph0.lgbin,3903,175,6,11,"[0, 2, 3, 7, 0, 2, 1, 2, 4, 3, 3, 1, 3, 4, 1, 3, 2, 3, 6, 2, 3, 4, 3, 5, 5, 4, 3, 2, 3, 5, 4, 4, 5, 6, 3, 2, 1, 5, 5, 3, 2, 2, 1, 4, 1, 1, 2, 3, 2, 4, 3, 1, 4, 3, 2, 3, 5, 4, 2, 2, 1, 3, 4, 5, 2, 3, 1, 5, 3, 1, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 1, 1, 0, 2, 2, 3, 2, 4, 2, 2, 2, 4, 3, 1, 2, 4, 1, 1, 5, 1, 4, 4, 0, 2, 3, 1, 2, 1, 3, 1, 1, 0, 1, 1, 5, 5, 1, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 3, 2, 1, 0, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 4, 4, 1, 2, 1, 1, 1, 5, 1, 2, 4, 2, 1, 1, 1, 2, 3, 5, 3, 3, 4, 4, 5, 3, 1, 2, 6, 1, 3, 1, 2, 2, 1, 3, 2, 2, 3, 2, 3, 2, 1, 3, 3, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1]"
1,random graphs/ratio_d3/r1.5k18n12/graph1.lgbin,3903,237,2,9,"[0, 2, 2, 1, 2, 1, 1, 1, 1, 0, 1, 0, 1, 1, 2, 1, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 1, 2, 0, 0, 1, 5, 2, 2, 1, 2, 1, 4, 3, 1, 4, 4, 1, 3, 5, 0, 1, 3, 1, 2, 4, 4, 4, 1, 1, 1, 1, 3, 3, 1, 4, 0, 3, 2, 4, 3, 1, 1, 5, 3, 1, 2, 2, 0, 2, 1, 0, 2, 0, 1, 4, 1, 2, 4, 4, 1, 2, 2, 2, 1, 2, 3, 0, 4, 2, 3, 3, 2, 3, 4, 3, 2, 2, 1, 1, 2, 4, 4, 0, 5, 1, 3, 4, 2, 4, 1, 6, 1, 3, 7, 3, 2, 5, 2, 5, 4, 5, 3, 5, 2, 1, 1, 2, 3, 0, 2, 3, 3, 3, 4, 1, 3, 4, 3, 1, 2, 3, 2, 1, 2, 0, 3, 2, 1, 2, 2, 1, 2, 3, 4, 2, 2, 3, 1, 3, 1, 5, 1, 2, 2, 1, 4, 1, 4, 2, 4, 3, 1, 1, 3, 4, 2, 3, 3, 1, 3, 0, 2, 1, 2, 4, 2, 3, 2, 2, 1, 3, 3, 2, 3, 1, 1, 3, 3, 3]"
2,random graphs/ratio_d3/r1.5k18n12/graph2.lgbin,3903,407,8,13,"[5, 5, 2, 0, 1, 3, 0, 1, 3, 3, 4, 3, 0, 1, 1, 4, 2, 3, 2, 2, 2, 1, 3, 3, 2, 2, 4, 1, 2, 2, 0, 6, 3, 1, 2, 6, 3, 2, 0, 3, 3, 4, 2, 1, 3, 4, 1, 1, 0, 5, 5, 3, 4, 0, 2, 4, 2, 2, 3, 2, 0, 1, 1, 2, 1, 3, 2, 4, 3, 1, 2, 1, 1, 1, 5, 1, 4, 4, 1, 3, 2, 3, 5, 2, 3, 4, 1, 2, 2, 2, 4, 2, 3, 1, 2, 1, 3, 4, 5, 2, 2, 4, 1, 0, 1, 1, 4, 2, 3, 3, 4, 4, 1, 2, 2, 1, 5, 3, 2, 2, 1, 1, 2, 6, 2, 0, 1, 3, 5, 3, 6, 3, 0, 3, 2, 3, 1, 3, 5, 2, 2, 1, 0, 2, 1, 2, 1, 4, 3, 4, 1, 1, 3, 3, 1, 1, 1, 0, 4, 1, 1, 3, 0, 2, 1, 2, 5, 1, 2, 4, 4, 4, 3, 4, 2, 1, 2, 2, 1, 3, 4, 3, 4, 1, 5, 3, 4, 3, 0, 1, 3, 1, 0, 1, 2, 1, 2, 1]"
3,random graphs/ratio_d3/r1.5k18n12/graph3.lgbin,3903,225,5,8,"[1, 1, 1, 0, 1, 0, 1, 1, 4, 2, 2, 5, 1, 1, 0, 2, 3, 1, 3, 2, 5, 3, 2, 3, 4, 0, 2, 0, 4, 1, 2, 2, 3, 3, 5, 2, 0, 1, 3, 3, 1, 4, 1, 0, 1, 0, 2, 2, 0, 1, 1, 1, 1, 4, 1, 0, 1, 1, 2, 2, 0, 1, 1, 1, 1, 2, 0, 2, 5, 1, 1, 1, 1, 1, 2, 2, 4, 1, 2, 3, 1, 2, 2, 3, 3, 2, 3, 2, 4, 1, 2, 2, 2, 4, 2, 3, 0, 2, 2, 3, 3, 2, 2, 4, 1, 2, 3, 1, 1, 6, 5, 4, 2, 2, 2, 1, 3, 3, 3, 1, 3, 1, 4, 3, 1, 3, 2, 1, 2, 0, 2, 4, 2, 0, 3, 1, 1, 2, 4, 2, 1, 4, 4, 2, 4, 5, 5, 0, 2, 2, 3, 2, 1, 1, 3, 2, 2, 4, 3, 1, 3, 2, 2, 1, 1, 0, 3, 1, 3, 2, 3, 1, 3, 2, 2, 3, 2, 5, 2, 3, 2, 2, 2, 3, 2, 4, 3, 2, 3, 2, 5, 2, 2, 4, 6, 5, 3, 4, 2, 3]"
4,random graphs/ratio_d3/r1.5k18n12/graph4.lgbin,3903,279,5,10,"[2, 6, 2, 3, 2, 1, 2, 1, 1, 4, 1, 2, 4, 1, 2, 2, 1, 1, 0, 2, 2, 3, 2, 1, 5, 1, 4, 2, 1, 0, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 0, 0, 2, 1, 1, 2, 4, 1, 2, 1, 1, 1, 1, 3, 1, 2, 1, 1, 2, 2, 2, 3, 3, 1, 2, 3, 3, 5, 5, 5, 4, 3, 1, 3, 6, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 3, 1, 7, 4, 1, 3, 3, 3, 2, 0, 2, 3, 3, 2, 3, 2, 4, 5, 1, 1, 3, 2, 2, 3, 4, 3, 5, 3, 4, 3, 2, 2, 3, 4, 4, 4, 1, 4, 4, 2, 4, 3, 6, 3, 2, 4, 2, 3, 3, 7, 4, 6, 4, 3, 3, 4, 2, 3, 5, 2, 4, 1, 3, 6, 3, 3, 4, 3, 4, 3, 5, 3, 2, 2, 3, 3, 1, 3, 3, 2, 3, 2, 2, 3, 2, 2, 2, 3, 1, 4, 3, 2, 3, 2, 2, 2, 2, 3, 2, 1, 3, 3, 2, 5, 2, 2, 4, 4, 5, 3, 2, 4, 0, 2, 3]"
5,random graphs/ratio_d3/r1.5k18n12/graph5.lgbin,3903,245,4,10,"[3, 3, 1, 2, 4, 0, 1, 3, 1, 3, 2, 4, 3, 2, 2, 2, 1, 2, 3, 3, 4, 4, 1, 2, 2, 1, 5, 4, 4, 2, 0, 2, 3, 2, 4, 4, 6, 4, 2, 2, 3, 1, 1, 6, 3, 3, 1, 1, 6, 3, 4, 3, 3, 3, 2, 2, 4, 4, 2, 3, 2, 3, 6, 5, 3, 1, 1, 2, 1, 1, 1, 2, 1, 1, 4, 3, 0, 3, 2, 4, 2, 3, 3, 2, 2, 4, 3, 2, 3, 3, 3, 4, 3, 3, 2, 4, 3, 1, 1, 4, 2, 2, 3, 4, 4, 1, 5, 2, 5, 1, 5, 1, 1, 2, 2, 2, 1, 4, 2, 5, 2, 2, 3, 3, 1, 1, 1, 4, 2, 1, 3, 4, 1, 3, 0, 3, 3, 2, 0, 1, 2, 2, 2, 2, 3, 1, 2, 5, 1, 2, 2, 1, 5, 5, 5, 0, 2, 0, 1, 2, 1, 0, 1, 2, 2, 1, 0, 0, 3, 6, 1, 2, 5, 2, 2, 3, 0, 1, 1, 0, 2, 1, 1, 1, 1, 2, 1, 2, 0, 1, 1, 2, 0, 1, 0, 0, 1, 0, 1, 1]"
6,random graphs/ratio_d3/r1.5k18n12/graph6.lgbin,3903,340,11,26,"[2, 8, 0, 2, 6, 7, 5, 1, 1, 5, 2, 2, 2, 1, 0, 5, 6, 8, 4, 8, 2, 7, 4, 8, 4, 2, 3, 5, 4, 1, 6, 2, 0, 1, 2, 3, 4, 1, 6, 2, 2, 0, 2, 3, 5, 2, 6, 3, 1, 6, 1, 6, 5, 1, 1, 7, 1, 5, 2, 6, 2, 12, 1, 2, 4, 1, 2, 11, 4, 5, 3, 6, 1, 1, 3, 2, 2, 2, 2, 1, 4, 3, 4, 4, 7, 4, 2, 5, 5, 5, 4, 8, 11, 8, 5, 5, 7, 4, 4, 7, 4, 9, 5, 4, 2, 8, 8, 8, 3, 5, 6, 4, 6, 9, 5, 9, 7, 7, 8, 6, 9, 9, 9, 6, 12, 6, 0, 5, 8, 0, 10, 1, 2, 3, 5, 5, 3, 3, 6, 10, 3, 3, 5, 2, 10, 5, 14, 5, 2, 2, 3, 12, 4, 5, 3, 14, 2, 2, 7, 5, 4, 10, 12, 11, 10, 12, 7, 10, 3, 3, 2, 2, 16, 7, 6, 4, 5, 13, 3, 3, 2, 2, 8, 3, 3, 3, 7, 6, 8, 2, 2, 10, 5, 6, 8, 1, 2, 3, 2, 6, 5, 2, 2]"
7,random graphs/ratio_d3/r1.5k18n12/graph7.lgbin,3903,274,5,9,"[0, 0, 2, 2, 0, 0, 0, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 3, 1, 3, 1, 2, 4, 0, 2, 1, 1, 1, 1, 3, 0, 6, 2, 2, 3, 2, 0, 1, 0, 1, 1, 0, 2, 1, 1, 0, 0, 4, 2, 3, 2, 0, 3, 2, 3, 4, 2, 1, 4, 4, 3, 3, 2, 2, 4, 6, 2, 3, 4, 2, 4, 2, 3, 2, 3, 3, 1, 3, 4, 1, 5, 2, 1, 1, 4, 3, 1, 2, 2, 6, 2, 3, 4, 1, 2, 3, 2, 1, 1, 2, 1, 3, 2, 1, 1, 0, 1, 3, 2, 4, 2, 4, 4, 3, 5, 1, 2, 3, 2, 2, 4, 5, 4, 1, 1, 1, 4, 2, 3, 5, 1, 2, 1, 3, 2, 1, 2, 3, 1, 1, 1, 4, 1, 4, 3, 1, 1, 1, 4, 4, 5, 1, 3, 3, 2, 2, 0, 2, 0, 2, 2, 4, 0, 2, 5, 3, 4, 1, 4, 3, 5, 2, 1, 2, 3, 2, 3, 3, 0, 3, 3, 0, 3, 0, 4, 2, 4, 3, 3, 1, 0, 3, 1, 2, 1, 2, 1, 1]"
8,random graphs/ratio_d3/r1.5k18n12/graph8.lgbin,3903,329,6,14,"[5, 6, 5, 1, 5, 3, 3, 3, 0, 6, 6, 7, 2, 6, 3, 6, 3, 3, 5, 5, 3, 4, 3, 2, 3, 3, 1, 4, 2, 3, 3, 5, 4, 1, 0, 4, 7, 8, 2, 3, 2, 3, 1, 1, 2, 1, 3, 3, 3, 4, 5, 1, 3, 2, 0, 1, 2, 6, 0, 1, 4, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 3, 3, 1, 6, 0, 5, 7, 7, 4, 2, 1, 2, 5, 7, 2, 2, 1, 0, 4, 3, 5, 5, 3, 3, 4, 2, 2, 6, 6, 3, 7, 1, 2, 1, 2, 4, 3, 4, 2, 1, 2, 6, 1, 1, 5, 2, 2, 5, 4, 4, 7, 2, 1, 5, 1, 4, 5, 3, 4, 6, 3, 6, 3, 7, 3, 3, 6, 5, 4, 3, 2, 7, 4, 2, 3, 4, 1, 6, 5, 2, 7, 4, 3, 5, 3, 5, 3, 3, 2, 4, 2, 5, 5, 4, 5, 2, 1, 4, 2, 6, 4, 2, 3, 5, 1, 4, 6, 3, 1, 1, 0, 1, 4, 2, 4, 2, 1, 7, 2, 5, 1, 1, 1]"
9,random graphs/ratio_d3/r1.5k18n12/graph9.lgbin,3903,256,6,14,"[6, 0, 1, 3, 6, 5, 2, 5, 3, 4, 2, 5, 3, 0, 1, 1, 0, 0, 3, 3, 4, 1, 3, 2, 5, 3, 1, 0, 4, 3, 0, 1, 1, 3, 2, 2, 6, 6, 6, 6, 2, 6, 1, 9, 4, 1, 5, 2, 2, 2, 4, 3, 3, 2, 3, 2, 3, 0, 1, 1, 1, 0, 1, 1, 5, 10, 0, 1, 2, 5, 1, 2, 2, 2, 1, 2, 1, 5, 1, 5, 0, 1, 4, 4, 3, 4, 4, 7, 4, 3, 5, 2, 3, 2, 2, 5, 5, 2, 6, 6, 8, 5, 1, 5, 2, 2, 4, 4, 3, 2, 3, 3, 2, 3, 2, 0, 4, 0, 3, 3, 4, 3, 4, 3, 3, 0, 2, 3, 1, 3, 4, 2, 5, 2, 4, 3, 3, 3, 4, 2, 2, 3, 1, 4, 3, 3, 1, 3, 7, 2, 1, 1, 3, 1, 2, 1, 4, 2, 1, 5, 1, 5, 3, 1, 1, 2, 1, 4, 3, 3, 1, 2, 3, 3, 2, 1, 9, 7, 2, 2, 1, 4, 2, 7, 3, 4, 4, 7, 2, 5, 4, 4, 2, 6, 6, 5, 5, 1, 4, 2, 4]"
