GraphSize,CVcalc,AvgOptsPerMin,TargetOptsPerMin
r1.5k24n16,2750,13.971084028802816,10
r1.5k30n20,3287,14.236522984645267,10
r1.5k36n24,2145,197.029429841566,100
r1.5k36n24,3686,6.7084751746525315,10
r1.5k42n28,2461,91.22598920369585,100
r1.5k42n28,3917,9.825637768068823,10
r1.5k18n12,1412,148.5868311116047,100
r1.5k24n16,1881,117.0567598006267,100
r1.5k18n12,2422,9.64508931774581,10
r1.5k30n20,2136,160.52113542162084,100
r1.5k24n16,2751,8.842750102176668,10
r1.5k30n20,3288,16.981860252982187,10
r1.5k36n24,2639,132.8333184426657,100
r1.5k36n24,3685,8.640932788022443,10
r1.5k42n28,1981,100.27918221302325,100
r1.5k42n28,3911,11.868724022428932,10
r1.5k18n12,1547,104.07093123981217,100
r1.5k24n16,2243,51.3659487826932,100
r1.5k18n12,2422,8.88210973390088,10
r1.5k24n16,2750,10.20323117703106,10
r1.5k30n20,2501,73.8684175853701,100
r1.5k30n20,3289,18.24301239739909,10
r1.5k36n24,2765,116.36278949308169,100
r1.5k36n24,3684,12.488647916359964,10
r1.5k42n28,2221,96.38451588122086,100
r1.5k42n28,3914,9.286844184997806,10
r1.5k18n12,1614,96.73650124021057,100
r1.5k24n16,2062,70.44219679938772,100
r1.5k18n12,2422,10.453361574101214,10
r1.5k24n16,2750,8.838527360539135,10
r1.5k30n20,2318,115.59361649683342,100
r1.5k30n20,3289,19.042509069823627,10
r1.5k36n24,2828,120.32651565388474,100
r1.5k36n24,3684,12.008919540722482,10
r1.5k18n12,1580,84.25679301436483,100
r1.5k24n16,1971,105.27511799412643,100
r1.5k18n12,2422,9.888112532362475,10
r1.5k42n28,2101,99.79586441333174,100
r1.5k24n16,2750,8.03628556621025,10
r1.5k30n20,2409,90.52702026694693,100
r1.5k42n28,3912,13.355536543369137,10
r1.5k30n20,3289,14.316331812961698,10
r1.5k36n24,2860,108.88262085197539,100
r1.5k36n24,3684,8.492282148981968,10
r1.5k18n12,1563,94.32053291865381,100
r1.5k24n16,2016,66.74732489139465,100
r1.5k18n12,2422,11.341241802597791,10
r1.5k24n16,2750,11.053884436574384,10
r1.5k30n20,2363,106.91871527163826,100
r1.5k30n20,3289,18.04910471427785,10
r1.5k42n28,2041,98.26566878332198,100
r1.5k42n28,3913,8.311291495839178,10
r1.5k36n24,2876,90.92195031520927,100
r1.5k36n24,3684,11.562171696677803,10
r1.5k18n12,1555,96.82766467145997,100
r1.5k24n16,1993,91.12266605891543,100
r1.5k30n20,2386,92.91358249881357,100
r1.5k42n28,2011,107.67516032454012,100
r1.5k42n28,3912,12.247314415006604,10
r1.5k36n24,2868,100.94903298539793,100
r1.5k18n12,1551,93.45025155140652,100
r1.5k24n16,1982,71.52714010060669,100
r1.5k30n20,2374,106.88632512877837,100
r1.5k36n24,2872,98.40400121326326,100
r1.5k42n28,2026,105.77727848537226,100
r1.5k18n12,1549,104.69121770839823,100
r1.5k24n16,1976,83.24924787061386,100
r1.5k30n20,2380,96.50715212330226,100
r1.5k36n24,2870,105.62785732493899,100
r1.5k42n28,2033,105.65079339795277,100
r1.5k18n12,1550,106.5606669544193,100
r1.5k24n16,1973,90.73539716392011,100
r1.5k30n20,2377,100.84500392749797,100
r1.5k36n24,2871,93.77385536966072,100
r1.5k42n28,2037,112.14004669250444,100
r1.5k42n28,2039,120.51115441781785,100
r1.5k18n12,1874,43.46010234931886,50
r1.5k24n16,2214,54.55506320979098,50
r1.5k30n20,2689,61.61290337830403,50
r1.5k36n24,3035,44.782079882746004,50
r1.5k42n28,3119,48.12914368720709,50
r1.5k18n12,1873,50.06729211962155,50
r1.5k24n16,2214,50.663665287087966,50
r1.5k30n20,2690,66.32389294761344,50
r1.5k36n24,3033,44.7728711182388,50
r1.5k42n28,3118,48.38612781186675,50
r1.5k18n12,1873,43.39232572563781,50
r1.5k24n16,2214,53.066360332208475,50
r1.5k30n20,2691,58.156588448480804,50
r1.5k36n24,3032,53.18274571851541,50
r1.5k18n12,1873,49.9201570489895,50
r1.5k24n16,2214,51.987517738600346,50
r1.5k42n28,3117,45.73007929136293,50
r1.5k30n20,2691,53.70021201635211,50
r1.5k36n24,3032,61.04271810198363,50
r1.5k18n12,1873,48.562987258220986,50
r1.5k24n16,2214,53.09422047094826,50
r1.5k42n28,3117,46.044824226058736,50
r1.5k30n20,2691,66.07735352817568,50
r1.5k36n24,3032,56.993231776761924,50
r1.5k18n12,1873,49.01298263877125,50
r1.5k24n16,2214,53.616523404411645,50
r1.5k42n28,3117,45.05791841017212,50
r1.5k30n20,2691,52.23186255053101,50
r1.5k36n24,3032,52.914200470383506,50
r1.5k42n28,3117,49.85028080326255,50
r1.5k18n12,1550,121.78336097281571,100
r1.5k24n16,1972,80.53887970119267,100
r1.5k30n20,2378,92.62688650899378,100
r1.5k36n24,2870,83.25654623530727,100
r1.5k42n28,2040,65.32382396923938,100
r1.5k18n12,1550,117.12929463583234,100
r1.5k24n16,1971,72.18482167305251,100
r1.5k30n20,2377,95.42262151415683,100
r1.5k36n24,2870,83.47547872118216,100
r1.5k42n28,2039,67.0973481173103,100
r1.5k18n12,1550,120.86281818577348,100
r1.5k24n16,1971,72.92298519270327,100
r1.5k30n20,2377,94.30363514584158,100
r1.5k36n24,2870,83.46295986036533,100
r1.5k42n28,2039,63.807045543905176,100
r1.5k18n12,1550,105.87666760049429,100
r1.5k24n16,1971,86.8541841055495,100
r1.5k30n20,2377,95.75679289050048,100
r1.5k36n24,2870,76.9689198214009,100
r1.5k42n28,2039,71.30862647247811,100
r1.5k18n12,1550,109.74023777333397,100
r1.5k24n16,1971,89.60721803803801,100
r1.5k30n20,2377,102.29384411185255,100
r1.5k36n24,2870,81.18335163099141,100
r1.5k18n12,1550,105.19960690188645,100
r1.5k42n28,2039,71.44699197232666,100
r1.5k24n16,1971,83.37438992444996,100
r1.5k30n20,2377,88.60863059625132,100
r1.5k36n24,2870,83.92468467396766,100
r1.5k42n28,2039,80.32452309362046,100
