GraphSize,CVcalc,AvgOptsPerMin,TargetOptsPerMin
r1.5k18n12,1125,2541.619779804173,10
r1.5k24n16,2692,781.2232696925404,10
r1.5k30n20,1474,504.17910974319193,10
r1.5k36n24,2508,212.71490836673382,10
r1.5k42n28,2889,146.6062825138629,10
r1.5k18n12,1610,1715.9324447198192,10
r1.5k24n16,2216,823.0533344882026,10
r1.5k30n20,2490,450.30771691810287,10
r1.5k36n24,1816,233.36657950921327,10
r1.5k42n28,1557,153.9778238340666,10
r1.5k18n12,2327,1387.7428085721235,10
r1.5k24n16,2524,810.4564119440176,10
r1.5k30n20,1945,503.4516226967179,10
r1.5k36n24,1026,253.86137862366846,10
r1.5k42n28,1883,148.78664220274408,10
r1.5k18n12,3490,931.0412226941123,10
r1.5k24n16,4038,571.1640851642112,10
r1.5k30n20,3735,350.8726304930362,10
r1.5k36n24,3762,174.29331577305229,10
r1.5k42n28,4333,115.6742176443878,10
r1.5k18n12,6399,1050.8562276865403,10
r1.5k24n16,7403,342.93009478307283,10
r1.5k30n20,6847,245.80376247781405,10
r1.5k36n24,6897,96.85691410275993,10
r1.5k42n28,7944,76.98641922862068,10
r1.5k18n12,12507,1063.7355770154647,10
r1.5k24n16,14469,365.7430616060559,10
r1.5k30n20,13383,112.55658507190446,10
r1.5k36n24,13480,45.10919557925777,10
r1.5k18n12,24869,1036.6311310351691,10
r1.5k24n16,28770,342.7528385540715,10
r1.5k42n28,15528,34.870147062136354,10
r1.5k30n20,26611,109.1389077276774,10
r1.5k36n24,26804,24.239134727761463,10
r1.5k18n12,49666,992.483330726053,10
r1.5k24n16,57457,422.4585785564982,10
r1.5k30n20,53145,118.30771919555802,10
r1.5k42n28,30876,9.512636677292676,10
r1.5k36n24,53530,28.847261768827185,10
r1.5k18n12,99297,1080.0493721174414,10
r1.5k24n16,114872,383.56660154981836,10
r1.5k30n20,106252,111.12419193054866,10
r1.5k42n28,23202,22.353602952605456,10
r1.5k36n24,107021,33.26164223145116,10
r1.5k18n12,198576,989.5441004865688,10
r1.5k24n16,229724,381.50354946652567,10
r1.5k30n20,212486,101.49000128143521,10
r1.5k42n28,27039,10.110806271217282,10
r1.5k36n24,214022,30.161709048283985,10
r1.5k18n12,397144,1054.0818342386376,10
r1.5k24n16,459438,324.5952535473797,10
r1.5k30n20,424963,104.64060606101359,10
r1.5k42n28,28957,10.826538836542287,10
r1.5k36n24,428035,29.220759312515497,10
r1.5k18n12,794284,1101.8316410130533,10
r1.5k24n16,918871,297.1681226846209,10
r1.5k30n20,849921,113.05314529419039,10
r1.5k36n24,856065,27.300771182740856,10
r1.5k42n28,29916,8.549909605877842,10
r1.5k42n28,29436,10.148996745598932,10
r1.5k18n12,2172,1391.7760606757413,50
r1.5k30n20,1955,445.53247353837276,50
r1.5k24n16,1733,955.2978213355761,50
r1.5k36n24,1058,144.4903976847569,50
r1.5k42n28,2204,109.78295706240715,50
r1.5k18n12,1164,2091.421738234541,50
r1.5k24n16,1690,895.9650438592486,50
r1.5k30n20,2560,371.3259228284105,50
r1.5k36n24,1871,124.510983012327,50
r1.5k42n28,1329,119.46855312194104,50
r1.5k18n12,1212,2261.6552958169837,50
r1.5k24n16,1456,934.5066450202323,50
r1.5k30n20,2404,384.3631003170899,50
r1.5k36n24,1127,134.95890423868767,50
r1.5k42n28,1825,115.65677440589718,50
r1.5k18n12,3258,892.9903413356603,50
r1.5k24n16,2599,688.9840925781624,50
r1.5k30n20,3840,305.130976585631,50
r1.5k36n24,2806,121.01790515824992,50
r1.5k18n12,5973,973.9439019239896,50
r1.5k42n28,3306,105.98119269125323,50
r1.5k24n16,4765,367.95266923091015,50
r1.5k30n20,7040,221.474130803147,50
r1.5k36n24,5145,84.31192012212561,50
r1.5k18n12,11674,1114.57104610723,50
r1.5k24n16,9314,332.4379763511842,50
r1.5k42n28,6061,73.79105742802167,50
r1.5k30n20,13760,108.00324639000227,50
r1.5k36n24,10056,48.8645957852401,50
r1.5k18n12,23213,1216.5577098781691,50
r1.5k24n16,18521,342.8994731880538,50
r1.5k30n20,27360,119.50151743822076,50
r1.5k42n28,11846,35.85037772894663,50
r1.5k36n24,7600,73.64727246181593,50
r1.5k18n12,46358,1111.7206769066,50
