GraphSize,CVcalc,AvgOptsPerMin,TargetOptsPerMin
r1.5k18n12,1742,91.65975878887095,10
r1.5k24n16,2770,13.496987523550917,10
r1.5k30n20,2460,67.77980565940521,10
r1.5k18n12,1229,256.15675065421203,50
r1.5k18n12,1934,55.57225474739899,100
r1.5k24n16,1010,685.9339701971888,50
r1.5k24n16,1892,119.1164069362089,100
r1.5k30n20,1271,412.7975281400424,50
r1.5k30n20,2802,31.8103534851628,100
r1.5k36n24,2571,85.87258257427226,10
r1.5k36n24,2445,128.62534843210358,50
r1.5k36n24,2630,80.40680180554178,100
r1.5k42n28,1551,135.39983699702185,50
r1.5k42n28,2664,91.83803047904009,100
r1.5k42n28,1414,114.35632668701298,10
r1.5k18n12,2549,10.613497621518462,10
r1.5k24n16,1649,224.33615037372988,10
r1.5k18n12,2951,3.4055838957377715,50
r1.5k18n12,1862,66.02340159483998,100
r1.5k24n16,2301,34.974623511903246,50
r1.5k24n16,2344,33.90537891654977,100
r1.5k30n20,2897,27.72116099751782,10
r1.5k30n20,1688,271.67700748887603,50
r1.5k30n20,1228,417.29210675118566,100
r1.5k36n24,1629,248.54306034527036,50
r1.5k36n24,2329,115.22276555597439,10
r1.5k36n24,1245,222.84035243003527,100
r1.5k42n28,2515,106.15342416496529,50
r1.5k42n28,1150,159.61428803022284,100
r1.5k42n28,2588,75.36043049453073,10
r1.5k18n12,2964,2.9636863512449687,10
r1.5k24n16,2234,40.81067887669203,10
r1.5k18n12,2099,37.68154770682972,50
r1.5k18n12,2132,34.81397797563895,100
r1.5k24n16,1019,779.3026973219415,50
r1.5k24n16,1697,178.122902049905,100
r1.5k30n20,2532,57.44205363124909,10
r1.5k30n20,1114,421.80219768779006,50
r1.5k30n20,1587,335.91009333696894,100
r1.5k36n24,2101,185.6085105939075,50
r1.5k36n24,1409,207.9054994718787,10
r1.5k36n24,1073,239.59544896548883,100
r1.5k42n28,1486,142.18704621556748,50
r1.5k42n28,2815,84.27953573712666,100
r1.5k42n28,1431,113.36455745115381,10
r1.5k18n12,2756,6.499381599887014,10
r1.5k18n12,1664,99.18709560446533,50
r1.5k24n16,4155,0.8807032047797441,10
r1.5k18n12,931,719.1718608939849,100
r1.5k24n16,1660,211.16257268010526,50
r1.5k24n16,2118,62.090604715815815,100
r1.5k30n20,4345,0.720908627656919,10
r1.5k30n20,2532,59.095911391053676,50
r1.5k30n20,2194,135.69031136684333,100
r1.5k36n24,3667,5.45713836687619,50
r1.5k36n24,3856,1.5717853921953364,10
r1.5k36n24,1937,171.08077657850544,100
r1.5k42n28,3772,8.480858904008963,50
r1.5k42n28,1907,107.27698268839819,100
r1.5k42n28,3882,10.435821767386049,10
r1.5k18n12,2652,7.870735495989125,10
r1.5k18n12,1881,56.70956246937802,50
r1.5k18n12,1396,171.914389008104,100
r1.5k24n16,3462,1.2018841267505116,10
r1.5k24n16,1980,92.95428214096435,50
r1.5k24n16,2005,82.46618350815895,100
r1.5k30n20,3621,1.891331321958154,10
r1.5k30n20,4642,0.3598518767963558,50
r1.5k30n20,2498,55.871791535905366,100
r1.5k36n24,3056,33.019691215131594,50
r1.5k36n24,3213,14.603051387317567,10
r1.5k36n24,2283,126.60614966222863,100
r1.5k42n28,3143,43.65586831263351,50
r1.5k42n28,2285,91.19892364363795,100
r1.5k42n28,7117,0.2800314108960521,10
r1.5k18n12,2600,8.477018223403475,10
r1.5k18n12,1990,50.06501997966704,50
r1.5k18n12,1629,109.18162050233386,100
r1.5k24n16,3116,4.225411350198317,10
r1.5k24n16,2140,58.0862450112373,50
r1.5k24n16,1948,101.07523948076849,100
r1.5k30n20,3259,5.886266785963274,10
r1.5k30n20,3587,2.0161724480464343,50
r1.5k30n20,2346,90.43526507388844,100
r1.5k36n24,2750,70.48459900290356,50
r1.5k36n24,3534,7.166306278004052,10
r1.5k36n24,2456,108.05527382787564,100
r1.5k18n12,2574,8.556457245420258,10
r1.5k18n12,2044,44.53602466645308,50
r1.5k18n12,1745,89.72977893076214,100
r1.5k42n28,2829,80.79307904519496,50
r1.5k24n16,2943,8.5182776993734,10
r1.5k24n16,2220,43.8429847596778,50
r1.5k24n16,1976,86.7553413479869,100
r1.5k42n28,2096,90.92953844255528,100
r1.5k42n28,5499,0.4809067875890175,10
r1.5k30n20,3078,15.086006918923,10
r1.5k30n20,3059,12.704074429337464,50
r1.5k30n20,2270,110.7195249931281,100
r1.5k36n24,2903,55.14710137852071,50
r1.5k36n24,3373,11.968093156733511,10
r1.5k36n24,2543,93.59184872746368,100
r1.5k18n12,2561,8.67518200871246,10
r1.5k18n12,1687,84.75220951374351,100
r1.5k18n12,2017,43.645344756791225,50
r1.5k24n16,2856,8.016348017988458,10
r1.5k24n16,1962,92.402138667226,100
r1.5k24n16,2180,52.24288548729504,50
r1.5k30n20,3168,8.836827896004976,10
r1.5k30n20,2795,30.39952354274285,50
r1.5k30n20,2308,110.13825148833973,100
