Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Work,Nodes visited,Setup Time
0,Rome-Lib/graficon12nodi/grafo2359.12,12,16,1,47,60,123,120,3,0.01,0.0052,1,0.005
1,Rome-Lib/graficon13nodi/grafo361.13,13,19,0,37,43,99,86,0,0.003,0.0019,1,0.004
2,Rome-Lib/graficon10nodi/grafo265.10,10,12,1,15,17,44,34,1,0.003,0.0009,1,0.002
3,north/g.17.12.graphml,17,17,0,92,1,110,2,0,0.004,0.0038,0,0.003
4,Rome-Lib/graficon15nodi/grafo1883.15,15,17,0,40,43,100,86,0,0.004,0.0021,1,0.003
5,Rome-Lib/graficon14nodi/grafo843.14,14,15,0,32,16,63,32,0,0.002,0.0011,0,0.002
6,north/g.13.83.graphml,13,13,0,6,3,22,6,0,0.001,0.0002,0,0.0
7,Rome-Lib/graficon11nodi/grafo1131.11,11,13,0,22,18,53,36,0,0.002,0.0008,0,0.002
8,Rome-Lib/graficon13nodi/grafo2313.13,13,18,0,16,15,49,30,0,0.001,0.0006,0,0.001
9,Rome-Lib/graficon15nodi/grafo585.15,15,19,0,38,34,91,68,0,0.003,0.0018,1,0.003
10,Rome-Lib/graficon12nodi/grafo2651.12,12,12,1,11,12,35,24,2,0.004,0.0008,1,0.002
11,north/g.12.123.graphml,12,12,0,9,2,23,4,0,0.001,0.0002,0,0.001
12,Rome-Lib/graficon16nodi/grafo2142.16,16,17,0,23,20,60,40,0,0.001,0.0008,0,0.002
13,north/g.16.62.graphml,16,16,0,91,0,107,0,0,0.004,0.0036,0,0.003
14,Rome-Lib/graficon10nodi/grafo869.10,10,12,0,6,3,21,6,0,0.001,0.0002,0,0.0
15,Rome-Lib/graficon12nodi/grafo906.12,12,12,0,5,2,19,4,0,0.001,0.0001,0,0.0
16,Rome-Lib/graficon13nodi/grafo559.13,13,19,0,18,16,53,32,0,0.002,0.0007,0,0.001
17,north/g.11.61.graphml,11,12,0,31,5,48,10,0,0.002,0.001,0,0.001
18,north/g.15.49.graphml,15,16,0,16,11,43,22,0,0.001,0.0005,0,0.001
19,Rome-Lib/graficon12nodi/grafo2458.12,12,17,0,22,22,61,44,1,0.004,0.0012,1,0.001
20,Rome-Lib/graficon17nodi/grafo2615.17,17,17,0,9,6,32,12,0,0.002,0.0003,0,0.0
21,Rome-Lib/graficon15nodi/grafo735.15,15,15,0,14,12,41,24,0,0.002,0.0005,0,0.001
22,Rome-Lib/graficon11nodi/grafo2946.11,11,13,0,8,7,28,14,0,0.001,0.0003,0,0.0
23,north/g.11.28.graphml,11,13,0,16,8,37,16,0,0.002,0.0005,0,0.001
24,north/g.11.55.graphml,11,13,0,14,4,31,8,0,0.002,0.0004,0,0.001
25,Rome-Lib/graficon15nodi/grafo2783.15,15,19,0,28,25,72,50,1,0.006,0.0022,1,0.002
26,Rome-Lib/graficon15nodi/grafo391.15,15,24,0,64,68,156,136,2,0.014,0.0094,1,0.005
27,north/g.19.23.graphml,19,21,0,21,19,61,38,0,0.002,0.0008,0,0.001
28,Rome-Lib/graficon17nodi/grafo385.17,17,28,1,61,82,171,164,4,0.014,0.0084,1,0.005
29,north/g.16.80.graphml,16,27,0,42,55,124,110,1,0.009,0.0035,1,0.004
30,Rome-Lib/graficon15nodi/grafo1124.15,15,23,0,41,37,101,74,0,0.003,0.0019,1,0.003
31,Rome-Lib/graficon23nodi/grafo2499.23,23,27,0,56,63,146,126,1,0.011,0.0053,1,0.005
32,Rome-Lib/graficon17nodi/grafo459.17,17,27,0,73,81,181,162,0,0.006,0.0041,1,0.006
33,Rome-Lib/graficon19nodi/grafo1897.19,19,24,0,71,62,157,124,0,0.006,0.0037,1,0.005
34,north/g.18.24.graphml,18,23,2,43,51,117,102,4,0.011,0.0051,1,0.004
35,Rome-Lib/graficon15nodi/grafo518.15,15,21,0,28,23,72,46,0,0.004,0.0013,1,0.002
36,Rome-Lib/graficon25nodi/grafo1586.25,25,29,0,86,103,218,206,0,0.007,0.0053,1,0.009
37,north/g.18.8.graphml,18,28,0,73,80,181,160,0,0.008,0.0054,1,0.008
38,Rome-Lib/graficon16nodi/grafo2933.16,16,20,0,42,44,106,88,0,0.005,0.0022,1,0.003
39,north/g.11.29.graphml,11,23,0,70,95,188,190,6,0.017,0.012,1,0.006
40,Rome-Lib/graficon18nodi/grafo706.18,18,27,1,88,95,210,190,1,0.015,0.0096,1,0.007
41,north/g.25.49.graphml,25,26,0,82,86,194,172,0,0.006,0.0051,1,0.006
42,Rome-Lib/graficon12nodi/grafo2144.12,12,28,1,64,76,168,152,3,0.015,0.0086,1,0.006
43,north/g.17.8.graphml,17,27,0,72,58,157,116,0,0.004,0.0033,0,0.004
44,north/g.19.20.graphml,19,22,0,34,25,81,50,0,0.003,0.0013,0,0.003
45,north/g.21.30.graphml,21,21,0,43,29,93,58,0,0.003,0.0016,0,0.003
46,Rome-Lib/graficon17nodi/grafo2401.17,17,28,1,151,290,469,580,34,0.091,0.0832,1,0.021
47,north/g.29.13.graphml,29,29,0,163,17,209,34,0,0.008,0.0074,0,0.007
48,north/g.20.26.graphml,20,20,0,43,132,195,264,9,0.016,0.0109,1,0.01
49,Rome-Lib/graficon11nodi/grafo1917.11,11,20,1,41,55,116,110,1,0.01,0.0043,1,0.004
50,Rome-Lib/graficon16nodi/grafo821.16,16,28,0,69,74,171,148,1,0.015,0.0086,1,0.006
51,north/g.26.20.graphml,26,29,0,103,71,203,142,0,0.007,0.0057,1,0.008
52,north/g.14.68.graphml,14,29,0,28,24,81,48,0,0.002,0.001,0,0.003
53,north/g.27.16.graphml,27,27,0,63,133,223,266,22,0.046,0.0313,1,0.01
54,north/g.18.30.graphml,18,23,2,72,31,126,62,5,0.016,0.0082,1,0.004
55,north/g.25.40.graphml,25,37,0,104,183,324,366,16,0.124,0.0877,1,0.011
56,north/g.27.7.graphml,27,34,0,71,19,124,38,0,0.003,0.0023,0,0.003
57,north/g.26.4.graphml,26,30,0,81,62,173,124,0,0.005,0.0045,1,0.005
58,Rome-Lib/graficon27nodi/grafo248.27,27,38,0,135,151,324,302,4,0.036,0.029,1,0.013
59,Rome-Lib/graficon15nodi/grafo2591.15,15,31,0,91,99,221,198,2,0.019,0.013,1,0.008
60,Rome-Lib/graficon22nodi/grafo2630.22,22,31,0,76,100,207,200,3,0.016,0.0122,1,0.007
61,Rome-Lib/graficon20nodi/grafo2246.20,20,39,0,129,170,338,340,8,0.035,0.0303,1,0.012
62,Rome-Lib/graficon28nodi/grafo1646.28,28,37,0,66,72,175,144,2,0.014,0.007,1,0.006
63,Rome-Lib/graficon14nodi/grafo2785.14,14,31,0,34,33,98,66,0,0.004,0.0016,1,0.003
64,Rome-Lib/graficon28nodi/grafo1264.28,28,39,0,131,112,282,224,0,0.01,0.0078,1,0.01
65,north/g.26.9.graphml,26,38,0,81,82,201,164,0,0.006,0.0042,1,0.007
66,Rome-Lib/graficon28nodi/grafo2058.28,28,38,0,56,49,143,98,0,0.004,0.0026,1,0.005
67,Rome-Lib/graficon16nodi/grafo1150.16,16,30,0,53,47,130,94,0,0.003,0.0025,1,0.005
68,Rome-Lib/graficon15nodi/grafo295.15,15,33,0,70,83,186,166,2,0.016,0.0092,1,0.007
69,north/g.22.37.graphml,22,30,0,88,44,162,88,0,0.006,0.0042,1,0.005
70,Rome-Lib/graficon26nodi/grafo1512.26,26,34,0,101,111,246,222,2,0.023,0.0168,1,0.008
71,Rome-Lib/graficon31nodi/grafo2107.31,31,38,0,62,65,165,130,1,0.012,0.0074,1,0.005
72,Rome-Lib/graficon26nodi/grafo398.26,26,30,0,74,65,169,130,1,0.012,0.007,1,0.005
73,Rome-Lib/graficon20nodi/grafo2202.20,20,31,0,93,107,231,214,2,0.018,0.0131,1,0.008
74,Rome-Lib/graficon33nodi/grafo10842.33,33,39,0,102,127,268,254,2,0.022,0.0173,1,0.009
75,Rome-Lib/graficon24nodi/grafo2923.24,24,33,0,51,52,136,104,1,0.013,0.0055,1,0.004
76,Rome-Lib/graficon21nodi/grafo1927.21,21,43,0,100,104,247,208,0,0.007,0.0058,1,0.008
77,Rome-Lib/graficon27nodi/grafo1997.27,27,40,0,73,70,183,140,0,0.007,0.0039,1,0.006
78,Rome-Lib/graficon20nodi/grafo2213.20,20,49,0,177,181,407,362,0,0.021,0.0204,1,0.014
79,Rome-Lib/graficon31nodi/grafo11127.31,31,46,0,109,125,280,250,0,0.007,0.0063,1,0.008
80,Rome-Lib/graficon32nodi/grafo2047.32,32,46,0,86,77,209,154,0,0.006,0.0044,1,0.006
81,Rome-Lib/graficon34nodi/grafo10086.34,34,43,0,129,163,335,326,1,0.03,0.0248,1,0.011
82,Rome-Lib/graficon28nodi/grafo932.28,28,45,0,145,157,347,314,2,0.037,0.0293,1,0.012
83,Rome-Lib/graficon33nodi/grafo151.33,33,46,0,125,135,306,270,4,0.03,0.0246,1,0.01
84,north/g.31.3.graphml,31,41,0,119,91,251,182,2,0.022,0.0164,1,0.009
85,Rome-Lib/graficon31nodi/grafo11356.31,31,43,0,121,130,294,260,3,0.029,0.0223,1,0.01
86,Rome-Lib/graficon20nodi/grafo2701.20,20,48,0,94,107,249,214,1,0.021,0.0157,1,0.01
87,Rome-Lib/graficon19nodi/grafo563.19,19,40,1,154,197,391,394,9,0.056,0.0455,1,0.016
88,Rome-Lib/graficon28nodi/grafo1399.28,28,41,0,149,138,328,276,2,0.032,0.0241,1,0.011
89,Rome-Lib/graficon37nodi/grafo11342.37,37,49,1,133,153,335,306,5,0.034,0.0232,1,0.011
90,Rome-Lib/graficon32nodi/grafo1953.32,32,42,0,86,83,211,166,0,0.007,0.0048,1,0.006
91,north/g.27.14.graphml,27,47,0,150,233,430,466,19,0.108,0.0749,1,0.015
92,north/g.39.23.graphml,39,46,1,186,167,399,334,1,0.021,0.018,1,0.016
93,north/g.27.9.graphml,27,42,0,125,73,240,146,0,0.006,0.0052,0,0.009
94,north/g.28.14.graphml,28,45,0,87,79,211,158,0,0.006,0.0043,1,0.008
95,Rome-Lib/graficon30nodi/grafo1252.30,30,43,0,104,98,245,196,0,0.008,0.006,1,0.009
96,north/g.32.12.graphml,32,42,0,123,105,270,210,2,0.024,0.0182,1,0.011
97,north/g.38.16.graphml,38,52,1,165,155,372,310,5,0.033,0.0271,1,0.013
98,Rome-Lib/graficon37nodi/grafo7233.37,37,51,0,195,299,545,598,11,0.088,0.0796,1,0.019
99,Rome-Lib/graficon35nodi/grafo11330.35,35,50,0,205,239,494,478,3,0.061,0.0551,1,0.019
100,Rome-Lib/graficon25nodi/grafo1743.25,25,53,1,169,189,411,378,4,0.037,0.0344,1,0.014
101,Rome-Lib/graficon35nodi/grafo11464.35,35,56,1,286,417,759,834,20,0.174,0.1478,1,0.027
102,Rome-Lib/graficon33nodi/grafo1890.33,33,52,1,138,158,348,316,4,0.058,0.0347,1,0.012
103,Rome-Lib/graficon38nodi/grafo7745.38,38,52,0,141,171,364,342,3,0.032,0.0291,1,0.012
104,Rome-Lib/graficon35nodi/grafo3872.35,35,59,0,246,264,569,528,3,0.068,0.0708,1,0.019
105,Rome-Lib/graficon28nodi/grafo1291.28,28,57,0,250,290,597,580,9,0.072,0.0862,1,0.02
106,Rome-Lib/graficon30nodi/grafo1345.30,30,50,0,304,407,761,814,15,0.107,0.1269,1,0.055
107,Rome-Lib/graficon32nodi/grafo10048.32,32,52,0,145,175,372,350,3,0.037,0.0344,1,0.013
108,Rome-Lib/graficon37nodi/grafo5193.37,37,57,1,145,178,380,356,7,0.067,0.0486,1,0.013
109,north/g.35.26.graphml,35,53,1,174,179,406,358,8,0.05,0.0381,1,0.014
110,Rome-Lib/graficon35nodi/grafo3866.35,35,58,0,194,242,494,484,7,0.082,0.0706,1,0.017
111,Rome-Lib/graficon36nodi/grafo6220.36,36,52,0,191,227,470,454,4,0.045,0.0464,1,0.016
112,Rome-Lib/graficon31nodi/grafo1946.31,31,59,0,155,174,388,348,3,0.058,0.0481,1,0.012
113,Rome-Lib/graficon34nodi/grafo3023.34,34,54,0,139,157,350,314,2,0.043,0.031,1,0.011
114,north/g.34.2.graphml,34,52,0,180,202,434,404,1,0.028,0.0261,1,0.014
115,north/g.47.15.graphml,47,55,0,90,75,220,150,0,0.005,0.0043,1,0.006
116,Rome-Lib/graficon40nodi/grafo4020.40,40,57,1,218,266,541,532,6,0.06,0.0652,1,0.018
117,Rome-Lib/graficon28nodi/grafo141.28,28,66,0,198,200,464,400,0,0.013,0.0126,1,0.015
118,north/g.38.4.graphml,38,62,0,169,163,394,326,3,0.036,0.0301,1,0.013
119,Rome-Lib/graficon38nodi/grafo6729.38,38,60,0,272,403,735,806,25,0.376,0.3422,1,0.025
120,Rome-Lib/graficon48nodi/grafo5587.48,48,69,0,343,415,827,830,15,0.169,0.1962,1,0.028
121,north/g.61.35.graphml,61,61,0,569,108,738,216,0,0.054,0.054,1,0.023
122,Rome-Lib/graficon40nodi/grafo2729.40,40,64,0,272,303,639,606,4,0.073,0.0852,1,0.022
123,north/g.48.10.graphml,48,66,0,417,447,930,894,3,0.094,0.1078,1,0.032
124,Rome-Lib/graficon42nodi/grafo5644.42,42,61,0,221,237,519,474,5,0.06,0.0646,1,0.017
125,north/g.44.4.graphml,44,69,0,213,161,443,322,0,0.015,0.0139,1,0.013
126,north/g.44.21.graphml,44,68,0,314,119,501,238,0,0.017,0.0165,0,0.015
127,Rome-Lib/graficon40nodi/grafo5327.40,40,68,0,230,256,554,512,4,0.078,0.069,1,0.018
128,Rome-Lib/graficon34nodi/grafo2091.34,34,63,0,303,423,789,846,11,0.099,0.111,1,0.027
129,Rome-Lib/graficon42nodi/grafo3639.42,42,61,0,187,232,480,464,3,0.052,0.0543,1,0.016
130,Rome-Lib/graficon36nodi/grafo2093.36,36,60,0,377,569,1006,1138,23,0.173,0.1897,1,0.035
131,Rome-Lib/graficon36nodi/grafo7380.36,36,62,0,214,280,556,560,6,0.068,0.0754,1,0.019
132,Rome-Lib/graficon40nodi/grafo7000.40,40,67,0,221,269,557,538,10,0.163,0.1365,1,0.019
133,Rome-Lib/graficon36nodi/grafo11030.36,36,64,1,299,376,739,752,9,0.096,0.1114,1,0.025
134,Rome-Lib/graficon43nodi/grafo5519.43,43,69,0,331,449,849,898,10,0.152,0.1801,1,0.03
135,Rome-Lib/graficon38nodi/grafo6069.38,38,60,0,188,221,469,442,3,0.049,0.0515,1,0.015
136,Rome-Lib/graficon34nodi/grafo10081.34,34,64,0,235,274,573,548,3,0.068,0.0791,1,0.019
137,Rome-Lib/graficon38nodi/grafo7531.38,38,61,1,147,178,386,356,3,0.033,0.0278,1,0.012
138,Rome-Lib/graficon40nodi/grafo2851.40,40,72,1,369,460,901,920,17,0.313,0.3133,1,0.031
139,Rome-Lib/graficon45nodi/grafo3840.45,45,79,0,533,641,1253,1282,19,0.511,0.4663,1,0.042
140,Rome-Lib/graficon39nodi/grafo6094.39,39,79,0,248,281,608,562,5,0.127,0.1192,1,0.019
141,Rome-Lib/graficon43nodi/grafo7206.43,43,78,0,331,354,763,708,5,0.111,0.1345,1,0.025
142,Rome-Lib/graficon43nodi/grafo6359.43,43,76,0,437,594,1107,1188,18,0.389,0.4307,1,0.039
143,Rome-Lib/graficon30nodi/grafo2013.30,30,79,0,267,262,608,524,0,0.021,0.0224,1,0.019
144,Rome-Lib/graficon39nodi/grafo10979.39,39,73,0,236,251,560,502,5,0.073,0.0921,1,0.018
145,Rome-Lib/graficon40nodi/grafo3539.40,40,72,1,390,506,968,1012,20,0.166,0.2178,1,0.033
146,Rome-Lib/graficon38nodi/grafo10030.38,38,70,0,291,398,759,796,8,0.125,0.122,1,0.026
147,Rome-Lib/graficon39nodi/grafo10049.39,39,71,0,256,318,645,636,11,0.16,0.1477,1,0.022
148,Rome-Lib/graficon38nodi/grafo3968.38,38,72,0,241,240,553,480,1,0.043,0.0404,1,0.018
149,Rome-Lib/graficon42nodi/grafo3914.42,42,75,0,318,382,775,764,13,1.897,3.4784,881,0.026
150,Rome-Lib/graficon42nodi/grafo3895.42,42,79,0,437,591,1107,1182,22,0.377,0.3958,1,0.039
151,Rome-Lib/graficon44nodi/grafo3592.44,44,71,0,326,442,839,884,20,0.122,0.1501,1,0.029
152,Rome-Lib/graficon32nodi/grafo5235.32,32,73,0,271,292,636,584,5,0.102,0.1195,1,0.021
