GraphSize,CVcalc,AvgOptsPerMin,TargetOptsPerMin
r1.5k18n12,2564,117.58928301068337,10
r1.5k24n16,2095,166.21444425425997,10
r1.5k30n20,1767,153.47914586038198,10
r1.5k36n24,2466,77.64903715013023,10
r1.5k18n12,2725,110.56485611993546,10
r1.5k42n28,1648,48.34512362967162,10
r1.5k24n16,2765,58.92042196940006,10
r1.5k30n20,1754,153.5328025436291,10
r1.5k36n24,2582,70.99676956065014,10
r1.5k18n12,1984,161.29930154182279,10
r1.5k24n16,2339,102.8933274946653,10
r1.5k30n20,2290,99.61765793940371,10
r1.5k42n28,1924,46.180533977080174,10
r1.5k36n24,1396,98.17844841806851,10
r1.5k18n12,4087,53.33223902738119,10
r1.5k24n16,4147,15.226778433282622,10
r1.5k30n20,3435,38.73561461700774,10
r1.5k18n12,7493,34.60292401770715,10
r1.5k36n24,3873,26.380852184671646,10
r1.5k42n28,2753,39.01721510766119,10
r1.5k24n16,7603,7.438623936152321,10
r1.5k30n20,6297,3.717241311602914,10
r1.5k18n12,14646,34.12040994838285,10
r1.5k24n16,5875,10.143987409165145,10
r1.5k36n24,7100,0.6015678926449353,10
r1.5k30n20,4866,7.803348489066883,10
r1.5k42n28,4129,3.50949342842529,10
r1.5k18n12,29123,29.10001813187207,10
r1.5k24n16,6739,8.91503083476312,10
r1.5k36n24,5486,2.6957965038576264,10
r1.5k30n20,4150,18.597604797035793,10
r1.5k18n12,58161,33.655190428532954,10
r1.5k42n28,3441,22.388264876013213,10
r1.5k24n16,6307,8.983052040863196,10
r1.5k36n24,4679,7.540777926667181,10
r1.5k30n20,4508,14.619870787022183,10
r1.5k18n12,116280,36.15467680655738,10
r1.5k24n16,6091,7.897820724723031,10
r1.5k30n20,4687,6.866766719217327,10
r1.5k42n28,3785,16.88205316841154,10
r1.5k36n24,4276,11.470912101733859,10
r1.5k18n12,232540,31.999521815225723,10
r1.5k24n16,5983,10.161793532588725,10
r1.5k30n20,4597,11.871259292729336,10
r1.5k18n12,465070,33.193893193544014,10
r1.5k36n24,4477,2.201327796812378,10
r1.5k24n16,6037,9.567449684623014,10
r1.5k42n28,3957,19.323431692666276,10
r1.5k30n20,4642,11.290605620003209,10
r1.5k18n12,930135,36.26894853904986,10
r1.5k36n24,4376,5.45385559139469,10
r1.5k24n16,6010,10.165441382054214,10
r1.5k42n28,4043,9.046449974010688,10
r1.5k30n20,4664,11.797494087456423,10
r1.5k36n24,4326,11.916494941845794,10
r1.5k42n28,4000,11.203659451162192,10
r1.5k36n24,4351,6.2943757475227375,10
r1.5k18n12,2861,106.75196828985793,50
r1.5k42n28,4021,12.813968157144203,10
r1.5k24n16,2841,53.93459673243508,50
r1.5k30n20,2102,128.38565340530766,50
r1.5k36n24,1136,93.47440362732598,50
r1.5k18n12,1504,349.11269510109565,50
r1.5k42n28,1660,42.468175776261816,50
r1.5k24n16,2880,49.26000107128268,50
r1.5k30n20,2869,65.04989912515876,50
r1.5k42n28,4032,6.268519630945149,10
r1.5k36n24,2160,85.87109499690702,50
r1.5k18n12,1904,191.03941103572225,50
r1.5k24n16,2708,64.84296872337339,50
r1.5k42n28,2992,29.232299293959812,50
r1.5k30n20,2746,73.20847594287534,50
r1.5k18n12,4291,46.477791918545634,50
r1.5k36n24,1266,94.96662530148356,50
r1.5k24n16,2860,43.85056181179617,50
r1.5k42n28,4026,10.480039048525576,10
r1.5k30n20,4303,20.680754793857773,50
r1.5k18n12,3576,70.6383147340656,50
r1.5k42n28,1679,42.25899848304551,50
r1.5k36n24,3240,44.681152441533456,50
r1.5k24n16,2850,55.757745220257604,50
r1.5k30n20,3586,30.088710029215502,50
r1.5k18n12,3933,62.91244742851086,50
r1.5k24n16,2855,53.81076128287307,50
r1.5k36n24,2700,69.08167545865862,50
r1.5k42n28,830,43.27199164432563,50
r1.5k30n20,3227,48.63852919866878,50
r1.5k18n12,4112,53.921111171615564,50
r1.5k24n16,2857,55.34397952272811,50
r1.5k36n24,2970,56.429942452361104,50
r1.5k30n20,3048,52.58255515013393,50
r1.5k18n12,4201,48.32750924813202,50
r1.5k42n28,415,37.35705607528331,50
