GraphSize,CVcalc,AvgOptsPerMin,TargetOptsPerMin
r1.5k18n12,2024,432.8178555742555,10
r1.5k24n16,2483,182.0072632609535,10
r1.5k18n12,1433,556.6885198736866,10
r1.5k24n16,1223,190.94967200853426,10
r1.5k30n20,1929,76.33930235463944,10
r1.5k18n12,1597,512.4158673885352,10
r1.5k36n24,2286,39.56307382789382,10
r1.5k24n16,2231,181.01985539203,10
r1.5k18n12,3036,251.21375050679936,10
r1.5k30n20,1153,91.74340041332125,10
r1.5k36n24,2236,40.04911517274023,10
r1.5k24n16,3724,147.5854838545103,10
r1.5k42n28,2384,22.589038771573446,10
r1.5k18n12,5566,9.035317556642756,10
r1.5k30n20,1359,89.42779136830893,10
r1.5k24n16,6828,71.93333154674777,10
r1.5k36n24,1566,44.08997462986451,10
r1.5k18n12,4301,76.63670125367105,10
r1.5k30n20,2893,65.45279474604246,10
r1.5k42n28,1185,27.853768301640677,10
r1.5k24n16,13346,0.1996885005126216,10
r1.5k36n24,3429,34.37383067238963,10
r1.5k18n12,4933,21.698066664157523,10
r1.5k30n20,5304,58.14184817344642,10
r1.5k24n16,10087,6.552243583732059,10
r1.5k18n12,5249,15.683327114126874,10
r1.5k42n28,2237,21.836041961095635,10
r1.5k36n24,6286,23.654704749102425,10
r1.5k30n20,10368,16.477932668008826,10
r1.5k24n16,8457,37.066962260939654,10
r1.5k18n12,5407,5.37065880615369,10
r1.5k30n20,20616,0.19994929762918465,10
r1.5k36n24,12287,12.84815520982993,10
r1.5k42n28,3576,19.136426120824204,10
r1.5k24n16,9272,18.331243369676063,10
r1.5k18n12,5328,8.78585761733093,10
r1.5k30n20,15492,2.227439043227686,10
r1.5k36n24,24431,0.2750013850000103,10
r1.5k24n16,9679,11.008430133534354,10
r1.5k18n12,5288,9.189305655434238,10
r1.5k42n28,6556,11.506303898757647,10
r1.5k30n20,12930,9.582313342076644,10
r1.5k36n24,18359,4.936135495914137,10
r1.5k24n16,9883,14.85232680186829,10
r1.5k18n12,5268,16.036798979610317,10
r1.5k30n20,11649,11.864018992218842,10
r1.5k42n28,12814,9.39442610015493,10
r1.5k24n16,9985,4.657018380160448,10
r1.5k36n24,15323,8.395982726666855,10
r1.5k30n20,12289,10.392673421516623,10
r1.5k36n24,13805,10.478931084122506,10
r1.5k42n28,9685,9.6784111293979,10
r1.5k30n20,12609,10.613175261965269,10
r1.5k36n24,14564,9.989298867409364,10
r1.5k42n28,8120,11.946968870489005,10
r1.5k36n24,14184,10.79895368114079,10
r1.5k42n28,8902,11.307626771695281,10
r1.5k42n28,9293,10.0021119907278,10
r1.5k18n12,1997,458.68418195302,50
r1.5k24n16,2819,159.28220358494508,50
r1.5k30n20,1008,87.58843490773977,50
r1.5k36n24,2763,36.41692458669495,50
r1.5k18n12,2944,273.417688856466,50
r1.5k24n16,2162,167.95792627270617,50
r1.5k42n28,2785,23.84137628227072,50
r1.5k42n28,9489,10.923926096005413,10
r1.5k30n20,2790,65.07703717396078,50
r1.5k18n12,2562,352.87035556307717,50
r1.5k36n24,2770,36.80504618112331,50
r1.5k24n16,1349,178.62677614914793,50
r1.5k30n20,2344,65.0936810897297,50
r1.5k42n28,2389,24.370388988563306,50
r1.5k18n12,4416,57.6272815422693,50
r1.5k42n28,9587,9.005429232477274,10
r1.5k36n24,2256,39.65077588445734,50
r1.5k24n16,4228,117.30188352798362,50
r1.5k30n20,4185,56.57344764277324,50
r1.5k18n12,8096,0.19983183165229468,50
r1.5k24n16,7752,48.03379879172611,50
r1.5k42n28,1286,29.262497743826714,50
r1.5k36n24,1128,46.25733083686177,50
r1.5k30n20,7672,43.71861411970413,50
r1.5k18n12,6256,0.3200058491709489,50
r1.5k24n16,5990,81.32880324043249,50
r1.5k36n24,564,45.58480665387553,50
r1.5k30n20,5928,53.781880073066,50
r1.5k42n28,643,30.79127465247239,50
r1.5k18n12,5336,8.346508407117215,50
r1.5k24n16,6871,63.003299355682316,50
r1.5k36n24,282,48.17344948509147,50
r1.5k30n20,6800,47.41014779431443,50
r1.5k18n12,4876,29.0281013409466,50
r1.5k24n16,7311,56.01879652436152,50
r1.5k42n28,321,30.311659394197278,50
r1.5k30n20,6364,50.795156569168924,50
r1.5k18n12,4646,46.13334955100682,50
r1.5k36n24,141,56.07438300731498,50
r1.5k24n16,7531,52.748658034399185,50
r1.5k30n20,6582,51.287888523823085,50
r1.5k18n12,4531,54.190157279556885,50
r1.5k42n28,160,33.62135214722689,50
r1.5k36n24,211,52.48335920852196,50
r1.5k24n16,7641,49.73134334564655,50
r1.5k18n12,4588,42.61744205769632,50
r1.5k30n20,6691,47.01842986463104,50
r1.5k24n16,7586,50.02564023368895,50
r1.5k36n24,246,50.93050625351454,50
r1.5k42n28,80,37.41549542330654,50
r1.5k18n12,4559,36.89146618956081,50
r1.5k30n20,6636,45.80747751064292,50
r1.5k24n16,7613,50.90343685252293,50
r1.5k36n24,264,50.11477832717155,50
r1.5k42n28,40,38.61162648459939,50
r1.5k30n20,6609,51.96299387813444,50
r1.5k36n24,273,42.24332550205328,50
r1.5k42n28,20,39.77664086953873,50
r1.5k36n24,268,44.46802189836809,50
r1.5k42n28,10,38.89380662839959,50
r1.5k18n12,1809,489.0991049547579,100
r1.5k24n16,2444,193.07936151596215,100
r1.5k30n20,2654,73.19421366100968,100
r1.5k42n28,5,39.69556772674821,50
r1.5k36n24,2992,36.76932453751669,100
r1.5k18n12,2963,266.36783537366347,100
r1.5k42n28,1127,24.908361773868513,100
r1.5k24n16,2661,195.88577758292624,100
r1.5k30n20,2393,74.40664856714287,100
r1.5k36n24,1481,45.41698041666686,100
