GraphSize,CVcalc,AvgOptsPerMin,TargetOptsPerMin
r1.5k18n12,1267,376.92633600606774,10
r1.5k24n16,2061,128.08118385662235,10
r1.5k30n20,1093,165.07480495790827,10
r1.5k36n24,1558,78.96289024042271,10
r1.5k42n28,1605,43.67876196533515,10
r1.5k18n12,1130,507.4441442595518,10
r1.5k24n16,1219,340.01720361168185,10
r1.5k30n20,2960,56.0396391675871,10
r1.5k36n24,1210,82.55844481894323,10
r1.5k18n12,2489,42.91224713311348,10
r1.5k24n16,2843,34.68704950574697,10
r1.5k42n28,1169,45.70104661822268,10
r1.5k30n20,2275,101.0930014510096,10
r1.5k36n24,2843,54.58209878022799,10
r1.5k18n12,3733,6.535835085949179,10
r1.5k24n16,4264,6.455359517678405,10
r1.5k30n20,4440,10.43190303059827,10
r1.5k42n28,1600,44.106132834870934,10
r1.5k36n24,4264,6.029575557028093,10
r1.5k18n12,3111,13.510321929261409,10
r1.5k24n16,3553,9.934966630817417,10
r1.5k30n20,8140,0.19986156723813517,10
r1.5k36n24,3553,29.361640860347894,10
r1.5k18n12,3422,5.414861958994666,10
r1.5k24n16,3198,15.888077467051437,10
r1.5k42n28,2407,40.35853678201834,10
r1.5k30n20,6290,0.44023507524140626,10
r1.5k18n12,3266,12.25542392061843,10
r1.5k24n16,3375,12.521686076390248,10
r1.5k36n24,3908,11.62097200636781,10
r1.5k30n20,5365,1.2072168144242186,10
r1.5k42n28,4413,6.732490124423444,10
r1.5k18n12,3344,12.935020460050202,10
r1.5k24n16,3464,10.650830736116095,10
r1.5k36n24,4086,10.70224660934144,10
r1.5k30n20,4902,4.675505782767088,10
r1.5k18n12,3383,13.01826693144788,10
r1.5k24n16,3508,9.30349579820122,10
r1.5k42n28,3410,21.330562825110924,10
r1.5k36n24,4175,11.580881327286754,10
r1.5k30n20,4671,7.009651088692489,10
r1.5k18n12,3402,9.729534716980472,10
r1.5k24n16,3486,11.057550326476008,10
r1.5k30n20,4555,9.227607660593025,10
r1.5k36n24,4219,7.0589372627716545,10
r1.5k42n28,3911,8.402286548130817,10
r1.5k18n12,3392,8.890766176737841,10
r1.5k24n16,3497,11.603422772528926,10
r1.5k30n20,4497,12.965263683511523,10
r1.5k36n24,4197,7.323243979814348,10
r1.5k18n12,3387,11.970582184533766,10
r1.5k24n16,3502,8.981144270666162,10
r1.5k42n28,3660,15.725650685902883,10
r1.5k30n20,4526,1.9412818216468863,10
r1.5k36n24,4186,2.8318019965393892,10
r1.5k42n28,3785,14.52535694808411,10
r1.5k36n24,4180,5.65959532992103,10
r1.5k18n12,1453,265.8830598519743,50
r1.5k24n16,2365,76.32526109467524,50
r1.5k42n28,3848,13.8095332460726,10
r1.5k30n20,1425,175.16495221514663,50
r1.5k36n24,1287,73.00129600385586,50
r1.5k18n12,1858,122.28420569232912,50
r1.5k24n16,1848,181.87131955106065,50
r1.5k42n28,1904,42.521453047327206,50
r1.5k30n20,2028,131.44459430989718,50
r1.5k42n28,3879,4.89236013755644,10
r1.5k36n24,2819,48.66004662250937,50
r1.5k18n12,1837,115.77896359824634,50
r1.5k24n16,1562,246.39301755910682,50
r1.5k30n20,1714,158.04340698413833,50
r1.5k42n28,2328,40.19902207231178,50
r1.5k18n12,2787,27.277407760080656,50
r1.5k36n24,2482,62.545475716063585,50
r1.5k24n16,3547,8.06559844261991,50
r1.5k42n28,3863,7.490191441091329,10
r1.5k30n20,3042,52.99846503681182,50
r1.5k18n12,2322,70.18574741615899,50
r1.5k24n16,2956,28.377230480488475,50
r1.5k42n28,1773,43.64502969472981,50
r1.5k36n24,2650,53.74057892010826,50
r1.5k30n20,5577,1.0838015574184283,50
r1.5k18n12,2554,36.30246577154298,50
r1.5k24n16,2660,51.61680358408207,50
r1.5k36n24,2734,53.01614442124797,50
r1.5k30n20,4309,13.993207613161099,50
r1.5k42n28,886,47.49124228062003,50
r1.5k18n12,2438,49.38177145301937,50
r1.5k24n16,2808,34.49634256615839,50
r1.5k36n24,2776,51.258658775599415,50
r1.5k30n20,3675,26.24380997297024,50
r1.5k18n12,2380,51.21884019111112,50
r1.5k24n16,2734,41.158614491616575,50
r1.5k42n28,443,42.87090443825272,50
r1.5k30n20,3358,38.243479035896314,50
r1.5k36n24,2797,40.90507359692004,50
r1.5k18n12,2409,42.9197799918952,50
r1.5k24n16,2697,36.83996100189041,50
r1.5k42n28,221,41.88089664768462,50
r1.5k18n12,2394,55.40524993981312,50
r1.5k30n20,3200,50.579427284026245,50
r1.5k36n24,2786,45.11929810619965,50
r1.5k24n16,2678,52.39837689578013,50
r1.5k18n12,2401,55.67707597119952,50
r1.5k30n20,3279,36.49402219807795,50
r1.5k36n24,2781,43.12919502733892,50
r1.5k24n16,2687,45.826763348558615,50
r1.5k42n28,110,53.98566531569328,50
r1.5k18n12,2405,51.41152113174665,50
r1.5k30n20,3239,35.40826357643364,50
r1.5k24n16,2682,41.30468522169015,50
r1.5k36n24,2778,45.33831874505353,50
r1.5k42n28,165,42.94132935536767,50
r1.5k30n20,3219,43.073475303908964,50
r1.5k36n24,2777,45.52831843036251,50
r1.5k42n28,137,51.79243350882331,50
r1.5k36n24,2776,44.960919586036596,50
r1.5k42n28,151,46.493435213931924,50
r1.5k18n12,2964,15.74696075529331,100
r1.5k24n16,1295,279.12846047468304,100
r1.5k30n20,2462,84.15961834842889,100
r1.5k36n24,2810,56.38856892244437,100
r1.5k42n28,144,47.22404361493328,50
r1.5k18n12,1873,99.91548159392572,100
r1.5k24n16,1164,306.0163914108115,100
r1.5k42n28,1477,45.30073085100305,100
r1.5k30n20,2911,52.80893621539781,100
r1.5k36n24,1404,80.4801183317384,100
r1.5k18n12,1623,175.233932388927,100
r1.5k24n16,2389,67.53395840465018,100
r1.5k42n28,140,50.52579423085038,50
r1.5k30n20,2443,85.06035335613771,100
r1.5k42n28,2126,42.35147278305439,100
r1.5k18n12,1748,138.57133539791522,100
r1.5k36n24,2551,59.15505391964933,100
r1.5k24n16,1842,160.97785961982183,100
r1.5k30n20,1221,166.48072953937844,100
r1.5k18n12,1810,128.17509001650234,100
r1.5k24n16,2115,110.45766665531804,100
r1.5k42n28,1897,42.67220571342707,100
r1.5k36n24,702,78.3439168026651,100
r1.5k30n20,1832,132.26417645900776,100
r1.5k18n12,1841,119.4029108010219,100
r1.5k24n16,2252,87.28364030419786,100
r1.5k36n24,351,78.45919974695823,100
r1.5k30n20,2137,106.06192887924013,100
r1.5k42n28,738,45.16992940676976,100
r1.5k18n12,1857,112.93929754495002,100
r1.5k24n16,2183,89.15749736298741,100
r1.5k30n20,2290,101.54005259527283,100
r1.5k36n24,175,78.40677117611763,100
r1.5k18n12,1865,113.52942911540113,100
r1.5k24n16,2149,102.19648211210462,100
r1.5k42n28,369,39.87374120077503,100
r1.5k30n20,2366,89.49429223963068,100
r1.5k36n24,87,104.45593295013586,100
r1.5k18n12,1869,109.11151236626395,100
r1.5k24n16,2166,94.430693129926,100
r1.5k30n20,2328,96.73114482407415,100
r1.5k42n28,184,43.45304612395035,100
