Index,Data,combo_idx,Nodes,Edges,TotalNodes,TotalEdges,ObjVal,Crossings,EdgeLength,Runtime,Status
1,graficon10nodi/grafo1032.10,22,10,9,10,9,6.0,0,6.0,0.007165670394897461,2
2,graficon10nodi/grafo1098.10,22,10,9,10,9,6.0,0,6.0,0.004046201705932617,2
3,graficon10nodi/grafo1126.10,22,10,9,10,9,6.0,0,6.0,0.002829313278198242,2
4,graficon10nodi/grafo1137.10,22,10,9,10,9,10.0,0,9.0,0.02228403091430664,2
5,graficon10nodi/grafo1643.10,22,10,9,10,9,4.0,0,9.0,0.0043675899505615234,2
6,graficon10nodi/grafo2538.10,22,10,10,10,10,4.0,0,10.5,0.0035707950592041016,2
7,graficon10nodi/grafo376.10,22,10,9,10,9,6.0,0,6.0,0.0026731491088867188,2
8,graficon10nodi/grafo407.10,22,10,9,10,9,6.0,0,6.0,0.0046443939208984375,2
9,graficon10nodi/grafo460.10,22,10,9,10,9,6.0,0,6.0,0.003460407257080078,2
10,graficon10nodi/grafo554.10,22,10,9,10,9,6.0,0,6.0,0.0033469200134277344,2
11,graficon10nodi/grafo613.10,22,10,9,10,9,6.0,0,6.0,0.0030760765075683594,2
12,graficon10nodi/grafo633.10,22,10,9,10,9,6.0,0,6.0,0.0031585693359375,2
13,graficon10nodi/grafo782.10,22,10,9,10,9,6.0,0,6.0,0.0025177001953125,2
14,graficon10nodi/grafo881.10,22,10,9,10,9,8.0,0,4.5,0.002943754196166992,2
15,graficon10nodi/grafo898.10,22,10,9,10,9,6.0,0,6.0,0.003172636032104492,2
16,graficon10nodi/grafo910.10,22,10,9,10,9,6.0,0,6.0,0.003583669662475586,2
17,graficon11nodi/grafo1084.11,22,11,10,11,10,4.0,0,4.5,0.0027322769165039062,2
18,graficon11nodi/grafo1117.11,22,11,10,11,10,10.0,0,11.0,0.02123427391052246,2
19,graficon11nodi/grafo2110.11,22,11,11,11,11,14.0,1,16.5,0.03646206855773926,2
20,graficon11nodi/grafo222.11,22,11,10,11,10,6.0,0,7.5,0.0032224655151367188,2
21,graficon11nodi/grafo246.11,22,11,10,11,10,8.0,0,7.5,0.0029659271240234375,2
22,graficon11nodi/grafo303.11,22,11,10,11,10,12.0,0,11.0,0.02302408218383789,2
23,graficon11nodi/grafo408.11,22,11,10,11,10,18.0,0,13.0,0.04277777671813965,2
24,graficon11nodi/grafo676.11,22,11,10,11,10,12.0,0,14.0,0.022526264190673828,2
25,graficon11nodi/grafo927.11,22,11,10,11,10,12.0,0,12.0,0.022364377975463867,2
26,graficon11nodi/grafo937.11,22,11,10,11,10,16.0,0,5.5,0.030672788619995117,2
27,graficon10nodi/grafo1010.10,22,10,10,12,12,22.0,0,34.0,0.05292916297912598,2
28,graficon10nodi/grafo1070.10,22,10,10,12,12,10.0,0,19.0,0.02562117576599121,2
29,graficon10nodi/grafo1071.10,22,10,10,12,12,14.0,0,11.0,0.022008895874023438,2
30,graficon10nodi/grafo1120.10,22,10,10,12,12,10.0,0,19.0,0.020210981369018555,2
31,graficon10nodi/grafo1123.10,22,10,10,12,12,14.0,0,11.0,0.010566234588623047,2
32,graficon10nodi/grafo1164.10,22,10,10,12,12,10.0,0,19.0,0.02107405662536621,2
33,graficon10nodi/grafo155.10,22,10,10,12,12,10.0,0,19.0,0.020999908447265625,2
34,graficon10nodi/grafo1857.10,22,10,12,12,14,14.0,0,11.0,0.010205984115600586,2
35,graficon10nodi/grafo209.10,22,10,10,12,12,10.0,0,19.0,0.02170586585998535,2
36,graficon10nodi/grafo210.10,22,10,10,12,12,14.0,0,11.0,0.022742748260498047,2
37,graficon10nodi/grafo2511.10,22,10,10,12,12,16.0,0,21.0,0.03327369689941406,2
38,graficon10nodi/grafo257.10,22,10,10,12,12,8.0,0,6.0,0.002865314483642578,2
39,graficon10nodi/grafo265.10,22,10,12,12,14,20.0,1,13.5,0.04439401626586914,2
