Index,Data,combo_idx,Nodes,Edges,TotalNodes,TotalEdges,ObjVal,Crossings,EdgeLength,Runtime,Status
1,graficon10nodi/grafo1032.10,26,10,9,10,9,8.0,0,2.0,0.033289194107055664,2
2,graficon10nodi/grafo1098.10,26,10,9,10,9,8.0,0,2.0,0.0260317325592041,2
3,graficon10nodi/grafo1126.10,26,10,9,10,9,8.0,0,2.0,0.02637171745300293,2
4,graficon10nodi/grafo1137.10,26,10,9,10,9,12.0,0,2.0,0.029522418975830078,2
5,graficon10nodi/grafo1643.10,26,10,9,10,9,6.0,0,2.0,0.02266860008239746,2
6,graficon10nodi/grafo2538.10,26,10,10,10,10,7.0,0,3.0,0.02394556999206543,2
7,graficon10nodi/grafo376.10,26,10,9,10,9,8.0,0,2.0,0.02629852294921875,2
8,graficon10nodi/grafo407.10,26,10,9,10,9,8.0,0,2.0,0.02584099769592285,2
9,graficon10nodi/grafo460.10,26,10,9,10,9,8.0,0,2.0,0.025605201721191406,2
10,graficon10nodi/grafo554.10,26,10,9,10,9,8.0,0,2.0,0.02534341812133789,2
11,graficon10nodi/grafo613.10,26,10,9,10,9,8.0,0,2.0,0.024260520935058594,2
12,graficon10nodi/grafo633.10,26,10,9,10,9,8.0,0,2.0,0.026735544204711914,2
13,graficon10nodi/grafo782.10,26,10,9,10,9,8.0,0,2.0,0.024407148361206055,2
14,graficon10nodi/grafo881.10,26,10,9,10,9,9.0,0,1.0,0.02688741683959961,2
15,graficon10nodi/grafo898.10,26,10,9,10,9,8.0,0,2.0,0.02623438835144043,2
16,graficon10nodi/grafo910.10,26,10,9,10,9,8.0,0,2.0,0.02622056007385254,2
17,graficon11nodi/grafo1084.11,26,11,10,11,10,5.0,0,1.0,0.023722410202026367,2
18,graficon11nodi/grafo1117.11,26,11,10,11,10,13.0,0,2.0,0.04052233695983887,2
19,graficon11nodi/grafo2110.11,26,11,11,11,11,18.0,1,4.0,0.06950616836547852,2
20,graficon11nodi/grafo222.11,26,11,10,11,10,8.0,0,2.0,0.028162240982055664,2
21,graficon11nodi/grafo246.11,26,11,10,11,10,10.0,0,2.0,0.02586197853088379,2
22,graficon11nodi/grafo303.11,26,11,10,11,10,15.0,0,3.0,0.035082101821899414,2
23,graficon11nodi/grafo408.11,26,11,10,11,10,22.0,0,4.0,0.08128142356872559,2
24,graficon11nodi/grafo676.11,26,11,10,11,10,16.0,0,4.0,0.02951216697692871,2
25,graficon11nodi/grafo927.11,26,11,10,11,10,15.0,0,3.0,0.03669571876525879,2
26,graficon11nodi/grafo937.11,26,11,10,11,10,20.0,0,3.0,0.07809901237487793,2
27,graficon10nodi/grafo1010.10,26,10,10,12,12,29.0,0,6.0,1.693507194519043,2
28,graficon10nodi/grafo1070.10,26,10,10,12,12,14.0,0,4.0,0.03145480155944824,2
29,graficon10nodi/grafo1071.10,26,10,10,12,12,18.0,0,4.0,0.04235649108886719,2
30,graficon10nodi/grafo1120.10,26,10,10,12,12,14.0,0,4.0,0.031717777252197266,2
31,graficon10nodi/grafo1123.10,26,10,10,12,12,18.0,0,4.0,0.03608298301696777,2
32,graficon10nodi/grafo1164.10,26,10,10,12,12,14.0,0,4.0,0.03454947471618652,2
33,graficon10nodi/grafo155.10,26,10,10,12,12,14.0,0,4.0,0.027792692184448242,2
34,graficon10nodi/grafo1857.10,26,10,12,12,14,21.0,0,7.0,0.028429746627807617,2
35,graficon10nodi/grafo209.10,26,10,10,12,12,14.0,0,4.0,0.02843499183654785,2
36,graficon10nodi/grafo210.10,26,10,10,12,12,18.0,0,4.0,0.027681827545166016,2
37,graficon10nodi/grafo2511.10,26,10,10,12,12,20.99999999999998,0,5.0,0.04121541976928711,2
38,graficon10nodi/grafo257.10,26,10,10,12,12,10.0,0,2.0,0.024104833602905273,2
39,graficon10nodi/grafo265.10,26,10,12,12,14,31.0,1,9.0,1.494295597076416,2
40,graficon10nodi/grafo3024.10,26,10,10,12,12,14.0,0,4.0,0.027727127075195312,2
41,graficon10nodi/grafo327.10,26,10,10,12,12,14.0,0,4.0,0.029917001724243164,2
42,graficon10nodi/grafo328.10,26,10,10,12,12,18.0,0,4.0,0.0358891487121582,2
43,graficon10nodi/grafo402.10,26,10,10,12,12,14.0,0,4.0,0.03137922286987305,2
44,graficon10nodi/grafo461.10,26,10,10,12,12,14.0,0,4.0,0.030157089233398438,2
45,graficon10nodi/grafo462.10,26,10,10,12,12,18.0,0,4.0,0.029154539108276367,2
46,graficon10nodi/grafo465.10,26,10,10,12,12,14.0,0,4.0,0.034859418869018555,2
47,graficon10nodi/grafo466.10,26,10,10,12,12,18.0,0,4.0,0.029104948043823242,2
48,graficon10nodi/grafo473.10,26,10,10,12,12,14.0,0,4.0,0.03551340103149414,2
49,graficon10nodi/grafo474.10,26,10,10,12,12,18.0,0,4.0,0.030762434005737305,2
50,graficon10nodi/grafo513.10,26,10,10,12,12,18.0,0,4.0,0.029573917388916016,2
51,graficon10nodi/grafo541.10,26,10,10,12,12,23.0,0,5.0,0.10994815826416016,2
52,graficon10nodi/grafo586.10,26,10,10,12,12,14.0,0,4.0,0.03032517433166504,2
53,graficon10nodi/grafo587.10,26,10,10,12,12,18.0,0,4.0,0.03688693046569824,2
54,graficon10nodi/grafo688.10,26,10,10,12,12,14.0,0,4.0,0.04006671905517578,2
55,graficon10nodi/grafo689.10,26,10,10,12,12,18.0,0,4.0,0.029041290283203125,2
56,graficon10nodi/grafo717.10,26,10,10,12,12,14.0,0,4.0,0.03429722785949707,2
57,graficon10nodi/grafo718.10,26,10,10,12,12,18.0,0,4.0,0.04124569892883301,2
58,graficon10nodi/grafo758.10,26,10,10,12,12,14.0,0,4.0,0.030301570892333984,2
59,graficon10nodi/grafo836.10,26,10,10,12,12,14.0,0,4.0,0.027936220169067383,2
60,graficon10nodi/grafo837.10,26,10,10,12,12,18.0,0,4.0,0.02782416343688965,2
61,graficon10nodi/grafo869.10,26,10,10,12,12,14.0,0,4.0,0.03404402732849121,2
62,graficon10nodi/grafo870.10,26,10,10,12,12,18.0,0,4.0,0.04093289375305176,2
63,graficon10nodi/grafo907.10,26,10,10,12,12,14.0,0,4.0,0.03925490379333496,2
64,graficon10nodi/grafo949.10,26,10,10,12,12,14.0,0,4.0,0.033231258392333984,2
65,graficon10nodi/grafo961.10,26,10,10,12,12,14.0,0,4.0,0.033211469650268555,2
66,graficon10nodi/grafo962.10,26,10,10,12,12,18.0,0,4.0,0.04098653793334961,2
67,graficon10nodi/grafo978.10,26,10,10,12,12,14.0,0,4.0,0.040956735610961914,2
68,graficon11nodi/grafo1004.11,26,11,12,12,13,26.0,0,6.0,0.14158272743225098,2
69,graficon11nodi/grafo1005.11,26,11,11,12,12,22.0,0,6.0,1.5129005908966064,2
70,graficon11nodi/grafo1162.11,26,11,11,12,12,12.0,0,4.0,0.03005075454711914,2
71,graficon11nodi/grafo1832.11,26,11,12,12,13,33.0,0,10.0,0.2059922218322754,2
72,graficon11nodi/grafo2350.11,26,11,12,12,13,33.999999999999915,2,10.0,0.15987873077392578,2
73,graficon11nodi/grafo263.11,26,11,11,12,12,11.0,0,5.0,0.03234243392944336,2
74,graficon11nodi/grafo273.11,26,11,10,12,11,16.0,0,4.0,0.03525233268737793,2
75,graficon11nodi/grafo2953.11,26,11,11,12,12,18.0,0,6.0,0.06143951416015625,2
76,graficon11nodi/grafo533.11,26,11,11,12,12,20.0,0,5.0,0.05035066604614258,2
77,graficon11nodi/grafo740.11,26,11,12,12,13,10.0,1,4.0,0.03627967834472656,2
78,graficon11nodi/grafo759.11,26,11,12,12,13,18.0,1,6.0,0.0516352653503418,2
79,graficon11nodi/grafo857.11,26,11,11,12,12,29.0,0,5.0,1.5777075290679932,2
80,graficon11nodi/grafo988.11,26,11,11,12,12,26.999999999999986,2,6.999999999999984,1.5489683151245117,2
