GraphSize,CVcalc,AvgOptsPerMin
r1.5k12n8,1844,35.52732616444737
r1.5k12n8,2659,23.885213074080287
r1.5k18n12,1346,274.596867635859
r1.5k24n16,2114,77.73926867907292
r1.5k12n8,2190,23.03445437357383
r1.5k30n20,2099,52.311386102836835
r1.5k18n12,1541,206.38743905228338
r1.5k24n16,1657,171.59128550208766
r1.5k12n8,3988,24.09281297369705
r1.5k18n12,1861,126.72016056778406
r1.5k30n20,1076,118.1597548745996
r1.5k12n8,7312,24.119830835799625
r1.5k24n16,2196,68.42076366706571
r1.5k18n12,2791,32.37205902085496
r1.5k12n8,14292,23.818838502778995
r1.5k24n16,3294,4.861007827577904
r1.5k30n20,2670,17.924157255972496
r1.5k18n12,5117,1.4492731016402791
r1.5k12n8,28418,24.126520929849686
r1.5k24n16,2745,14.010467228481005
r1.5k18n12,3954,2.302447897216818
r1.5k30n20,4005,2.210178908851019
r1.5k12n8,56753,24.396392522218143
r1.5k24n16,3019,6.624183680340655
r1.5k18n12,3372,10.82413031307044
r1.5k12n8,113464,24.29274187051543
r1.5k12n8,922,495.94146331658686
r1.5k30n20,3337,4.056121355988801
r1.5k24n16,2882,12.496448517755415
r1.5k18n12,3663,6.880166682099725
r1.5k12n8,226908,24.344514815794877
r1.5k12n8,1383,124.3808742168452
r1.5k24n16,2950,9.587289627797094
r1.5k36n24,1039,67.23617768295082
r1.5k18n12,3517,9.726647851533585
r1.5k30n20,3003,7.025263383210754
r1.5k12n8,453806,24.29698388227704
r1.5k12n8,1613,68.32097831184427
r1.5k18n12,3444,8.402053807977742
r1.5k24n16,2916,10.073185747613403
r1.5k12n8,907607,24.337396671230504
r1.5k12n8,1728,51.93592336271833
r1.5k30n20,2836,14.498105003854729
r1.5k18n12,3408,9.63178541598077
r1.5k24n16,2933,9.004699910241339
r1.5k18n12,2326,60.83617540391127
r1.5k12n8,1786,43.82833975411424
r1.5k36n24,2435,33.013203785647754
r1.5k30n20,2919,9.162341139133547
r1.5k18n12,3390,9.116511354735398
r1.5k24n16,2924,12.452816998334452
r1.5k18n12,2558,43.70279125107069
r1.5k12n8,1757,50.201574081901164
r1.5k24n16,2470,34.4846271297663
r1.5k24n16,2928,11.000007053891673
r1.5k18n12,2442,55.469147115264924
r1.5k30n20,2877,12.82083081594582
r1.5k12n8,1771,42.93154238144048
r1.5k30n20,2384,26.810987117371656
r1.5k24n16,2333,40.93515618471433
r1.5k36n24,2660,20.2803942333845
r1.5k18n12,2500,46.978331461375824
r1.5k12n8,1764,45.898837399260415
r1.5k30n20,2898,10.795327167558371
r1.5k24n16,2264,59.15607279448271
r1.5k30n20,2241,42.04895258920358
r1.5k18n12,2471,50.36349598391148
r1.5k36n24,2231,44.54666086903076
r1.5k24n16,2298,59.28587306916673
r1.5k12n8,1498,88.86462480225967
r1.5k30n20,2908,10.481133511154408
r1.5k18n12,2485,50.65802094951107
r1.5k30n20,2170,43.1510773813115
r1.5k12n8,1440,100.14565342926085
r1.5k24n16,2315,53.802947746804776
r1.5k36n24,3990,5.188205640390072
r1.5k18n12,2492,50.731869718079146
r1.5k30n20,2913,14.65288062793995
r1.5k30n20,2134,48.839592133499096
r1.5k12n8,1469,95.81522225985351
r1.5k24n16,2324,47.36127427030023
r1.5k18n12,2093,91.71256832130337
r1.5k36n24,1635,61.48136561550524
r1.5k24n16,1885,100.772772343799
r1.5k12n8,1454,97.39134406087467
r1.5k24n16,2319,61.53951046576212
r1.5k30n20,2116,46.77837576807933
r1.5k18n12,1977,107.72975401324638
r1.5k36n24,3325,9.01651052442695
r1.5k24n16,1999,83.96436947283277
r1.5k18n12,2035,98.093210491896
r1.5k30n20,1587,86.45085035125628
r1.5k30n20,2107,48.49137309072955
r1.5k24n16,1942,96.9409924593777
r1.5k36n24,1933,53.226302058841895
r1.5k18n12,2006,106.13867226733885
r1.5k24n16,1913,104.51821524211778
r1.5k30n20,1331,95.5205245089924
r1.5k30n20,2103,47.481728594590166
r1.5k36n24,519,55.015537027606605
r1.5k36n24,2992,13.085193103593777
r1.5k24n16,1927,103.22233946017727
r1.5k30n20,1203,108.01553121143124
r1.5k30n20,2101,56.669881443821126
r1.5k36n24,2082,47.16088007780486
r1.5k30n20,1267,121.46639019623922
r1.5k36n24,259,53.691947490560075
r1.5k36n24,3158,10.856112375842837
r1.5k30n20,1299,119.27815959523261
r1.5k36n24,2007,49.39423672834333
r1.5k36n24,129,57.6343373414587
r1.5k36n24,3241,9.550335211076138
r1.5k36n24,1970,53.90533248352672
r1.5k36n24,64,64.88290435329786
r1.5k36n24,3199,10.167924691768311
r1.5k36n24,1988,52.346216318350685
r1.5k36n24,32,73.51773409831162
r1.5k36n24,3220,10.461432030765899
r1.5k36n24,1997,50.54085482353332
r1.5k36n24,16,62.47468161001065
r1.5k36n24,3230,12.286669238401952
r1.5k36n24,2002,52.00821523535457
r1.5k36n24,8,67.88216317920691
r1.5k36n24,3235,8.679318646216242
r1.5k36n24,2004,51.10976696129829
r1.5k36n24,4,64.85321941962806
