GraphSize,CVcalc,AvgOptsPerMin
r1.5k12n8,1930,30.38948582662497
r1.5k12n8,2162,24.96255613864978
r1.5k18n12,1795,119.42844087660326
r1.5k24n16,1598,146.91494114802518
r1.5k12n8,1053,270.9060234345356
r1.5k18n12,1210,294.1565887379833
r1.5k12n8,3243,24.568051913678246
r1.5k24n16,2432,25.694816102654336
r1.5k18n12,1771,126.07583370231862
r1.5k12n8,5945,24.803096986218854
r1.5k24n16,2607,14.838603017085216
r1.5k18n12,2692,24.702878199979217
r1.5k12n8,11620,24.542329798024642
r1.5k24n16,3910,1.9540024372324314
r1.5k18n12,4936,1.4477012878553668
r1.5k12n8,23106,24.44810867621489
r1.5k24n16,3258,3.5183899199331607
r1.5k18n12,3814,2.6028742792881263
r1.5k12n8,46145,24.594562350266102
r1.5k24n16,2932,8.30183913892181
r1.5k18n12,3253,8.394585848442976
r1.5k30n20,1579,111.08781208245071
r1.5k12n8,92256,24.490873576442677
r1.5k24n16,2769,11.958920655172687
r1.5k18n12,2972,16.531344485601032
r1.5k12n8,184496,24.593314408740234
r1.5k30n20,2247,41.68676210595456
r1.5k24n16,2850,10.281266893828183
r1.5k12n8,1491,83.5542814684842
r1.5k18n12,3112,14.361421192433468
r1.5k36n24,1590,59.554036195910804
r1.5k12n8,368984,24.508574478013784
r1.5k24n16,2891,9.023178762113996
r1.5k12n8,1710,48.42688092662768
r1.5k30n20,2968,9.097485149580946
r1.5k18n12,3182,10.671678385643114
r1.5k12n8,737964,24.753450258814368
r1.5k12n8,1600,63.18986764203074
r1.5k18n12,3217,10.737426612405
r1.5k24n16,2870,7.581052797222786
r1.5k18n12,2243,55.31450340872269
r1.5k30n20,2607,18.766586401289516
r1.5k36n24,1763,55.54164266870098
r1.5k12n8,1655,59.52683468486388
r1.5k18n12,3235,8.308892370589707
r1.5k24n16,2860,6.960061825764751
r1.5k18n12,2467,45.16486264426992
r1.5k30n20,2787,11.996593328895798
r1.5k12n8,1682,53.374610550694015
r1.5k24n16,2015,69.31945256450554
r1.5k24n16,2855,6.1302948730072995
r1.5k18n12,2355,46.56278032967442
r1.5k12n8,1696,50.23039779514202
r1.5k24n16,2223,40.33232601997054
r1.5k18n12,2299,52.57653300869514
r1.5k30n20,2877,9.74893511309933
r1.5k36n24,2886,12.39509238956646
r1.5k30n20,1913,76.66190120418023
r1.5k12n8,1703,48.16366359506377
r1.5k24n16,2119,55.75010361114145
r1.5k18n12,2327,44.62032629847018
r1.5k30n20,2832,9.813609986220746
r1.5k30n20,2080,54.016739957461695
r1.5k18n12,2313,50.38113345207218
r1.5k24n16,2171,51.943953364858785
r1.5k12n8,1272,139.66663573886206
r1.5k36n24,1698,55.215574593949306
r1.5k36n24,4329,2.228813351723116
r1.5k30n20,2809,10.107665624803555
r1.5k18n12,2320,51.93177944223601
r1.5k12n8,1381,106.242890509306
r1.5k24n16,2197,43.9548629812687
r1.5k30n20,2163,51.09507841906201
r1.5k12n8,1436,96.45769752247664
r1.5k18n12,2019,80.8861078658057
r1.5k24n16,2184,43.80850958470413
r1.5k30n20,2820,10.553171298591055
r1.5k30n20,2205,42.59115066788228
r1.5k12n8,1408,100.76256879520074
r1.5k18n12,1907,101.74846856290446
r1.5k24n16,2177,40.804545861137235
r1.5k36n24,2324,35.78522556919052
r1.5k36n24,3607,5.085152710613803
r1.5k30n20,2826,8.25977900568936
r1.5k24n16,1806,105.57084595494591
r1.5k18n12,1963,90.12229565344869
r1.5k30n20,2184,41.944160622963615
r1.5k30n20,1746,79.59755522924377
r1.5k24n16,1910,83.736774885181
r1.5k18n12,1935,98.3264411684506
r1.5k30n20,2823,10.186350565119312
r1.5k30n20,2173,41.194818458587385
r1.5k24n16,1858,93.88190617386235
r1.5k30n20,1662,85.72408077620318
r1.5k36n24,3246,7.458903499995299
r1.5k36n24,2043,44.50620503090328
r1.5k30n20,2824,10.778965463204518
r1.5k30n20,2168,46.77245744870681
r1.5k24n16,1832,101.52141000039356
r1.5k30n20,1620,89.56966319411465
r1.5k36n24,795,56.194716853414704
r1.5k30n20,2165,46.36182121571073
r1.5k30n20,1599,87.5850792884095
r1.5k36n24,3066,11.232398083098937
r1.5k36n24,1903,51.5188942965807
r1.5k30n20,2164,44.17732194987399
r1.5k30n20,1589,93.59973675440952
r1.5k36n24,397,55.20345618435041
r1.5k30n20,1584,88.28515509001397
r1.5k36n24,3156,10.37457921691524
r1.5k36n24,1973,49.60267125979358
r1.5k36n24,198,53.49332426321821
r1.5k36n24,3201,8.306464567181408
r1.5k36n24,1938,49.836072564856465
r1.5k36n24,99,61.02706597704243
r1.5k36n24,3178,8.42436477109946
r1.5k36n24,1920,50.28663741469419
r1.5k36n24,49,68.23776412668161
r1.5k36n24,3167,10.243650879743972
r1.5k36n24,1929,50.65018864745282
r1.5k36n24,24,66.23589710117827
r1.5k36n24,3172,6.997721895645722
r1.5k36n24,1933,50.647086853552416
r1.5k36n24,12,66.84931739475869
r1.5k36n24,1935,49.74468998587433
r1.5k36n24,6,60.71604891403759
